year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.6172413401272017,-0.666781377207291,-0.8959750398706771,-0.79109848933467,-0.5591759567308805,-0.4867422633912382,2000
1991,SSP1-2.6,glaciers,0.6480920599899472,-0.6373989107045182,-0.8534069651908989,-0.7552452488641708,-0.5339787770125504,-0.4644187316047063,2000
1992,SSP1-2.6,glaciers,0.6054709248449786,-0.6030129656627987,-0.8055395775864738,-0.7143188219465438,-0.5055788567423449,-0.43910978621738905,2000
1993,SSP1-2.6,glaciers,0.49579326119498635,-0.586484917090488,-0.7775204349141769,-0.6948516711044503,-0.49181000340701403,-0.4263299254500584,2000
1994,SSP1-2.6,glaciers,0.5159107825733913,-0.549287246027442,-0.7286392210741296,-0.6503137238997142,-0.46072063285095965,-0.39967515930893416,2000
1995,SSP1-2.6,glaciers,0.5766612473873399,-0.5158375544694374,-0.683338633626335,-0.6109487811249092,-0.43302653916039113,-0.3761461156088352,2000
1996,SSP1-2.6,glaciers,0.6411345082576302,-0.4722330017285792,-0.6256261063201233,-0.5591395571038091,-0.39544287548438933,-0.3445249820607854,2000
1997,SSP1-2.6,glaciers,0.6860734222790282,-0.43467454419656404,-0.5730364980115801,-0.5140150205488062,-0.36400898940720633,-0.31795004412939243,2000
1998,SSP1-2.6,glaciers,0.7181171626962323,-0.390749184324064,-0.5118985436609491,-0.46200875532558267,-0.3271724150956914,-0.2849612664497262,2000
1999,SSP1-2.6,glaciers,0.7443055351790053,-0.3157708353575268,-0.4150856708581028,-0.37224449939077625,-0.2652223781764125,-0.23166416096266962,2000
2000,SSP1-2.6,glaciers,0.78080095281422,-0.27565216617085175,-0.3606588932219392,-0.3251596974482832,-0.2311089304124403,-0.20239471708723297,2000
2001,SSP1-2.6,glaciers,0.8277653991917374,-0.22886810553926007,-0.2985971637059366,-0.26997327538181015,-0.19211383725804776,-0.16837767552551913,2000
2002,SSP1-2.6,glaciers,0.8625038868905944,-0.17169882047730867,-0.2225547386775661,-0.20202338590428695,-0.1443183560005806,-0.12638895409838677,2000
2003,SSP1-2.6,glaciers,0.8825685123647669,-0.11081307271939744,-0.14334471043592875,-0.1300200071900171,-0.09297346023741732,-0.08205147060209464,2000
2004,SSP1-2.6,glaciers,0.8931410769792334,-0.049712628477455834,-0.06543309225553288,-0.05865201324699828,-0.041413441917249744,-0.0364354407185517,2000
2005,SSP1-2.6,glaciers,0.8998718941653809,0.00015856806928971068,-0.011027501325020327,-0.005980672633443689,0.005539872958426546,0.009671030920557076,2000
2006,SSP1-2.6,glaciers,0.9059038132337379,0.07012805418443335,0.04805473685869908,0.05671328618354168,0.08519768917803058,0.09653605054327932,2000
2007,SSP1-2.6,glaciers,0.9146854493265001,0.14973652803557003,0.10814888825047711,0.12448788147542138,0.17938334618102156,0.199079489442201,2000
2008,SSP1-2.6,glaciers,0.9219150757625193,0.21157936273474798,0.15409476597213673,0.1767054320153222,0.2510838662780316,0.27875875752148954,2000
2009,SSP1-2.6,glaciers,0.944300568261457,0.2544213377577662,0.18582543628641593,0.21361987421973952,0.3013938259768357,0.3363738830922505,2000
2010,SSP1-2.6,glaciers,0.9618227486686342,0.3124434844644428,0.22818656418355523,0.2623571526678883,0.36959108066286517,0.41211446917656364,2000
2011,SSP1-2.6,glaciers,0.9819605692158233,0.4071908694818407,0.2990400047621738,0.3411290498717294,0.48061565660081,0.5320014089318754,2000
2012,SSP1-2.6,glaciers,1.0103928501951052,0.46740040233122215,0.3448600574195438,0.39316804893494584,0.5516141139850403,0.610444303102938,2000
2013,SSP1-2.6,glaciers,1.0340522463545012,0.5177618759185414,0.3829735808690355,0.4364716914290391,0.6088706761492093,0.6745910593923915,2000
2014,SSP1-2.6,glaciers,1.0652103142894338,0.5721669173190616,0.4236441235589139,0.4828281537313228,0.6732931959680065,0.7471622199861727,2000
2015,SSP1-2.6,glaciers,1.0914259349003625,0.6415807572918859,0.4747900054621916,0.5408175653538178,0.7551986086551232,0.8354772383689909,2000
2016,SSP1-2.6,glaciers,1.1177753966933794,0.7137239485879419,0.5260568734248782,0.6015394367593176,0.8411384381197562,0.9260185067112991,2000
2017,SSP1-2.6,glaciers,1.1391312798586102,0.8408292817152891,0.6222122908022817,0.7074554130325064,0.98797730140911,1.08628212177682,2000
2018,SSP1-2.6,glaciers,1.1748860403608246,0.919235675775607,0.6804456769979755,0.7730398945363037,1.0788757278090773,1.1861769786105971,2000
2019,SSP1-2.6,glaciers,1.1994301238849794,0.9833536513963859,0.7284114012700651,0.8274110321618666,1.1537300618419255,1.2714724299524265,2000
2020,SSP1-2.6,glaciers,1.2194860299493357,1.0766121711182035,0.7970079106332087,0.9050620033221024,1.262051235567288,1.3915948253442822,2000
2021,SSP1-2.6,glaciers,1.2474135047730226,1.145217611859918,0.8494623786931248,0.9636137039900596,1.3402323669747644,1.4790413914770415,2000
2022,SSP1-2.6,glaciers,1.2835482908104245,1.2115437628525458,0.9013552344662178,1.0196688439220163,1.4175264673018009,1.5623769465694768,2000
2023,SSP1-2.6,glaciers,1.3148383538679833,1.2838448911958293,0.9545612268816045,1.0800411857484338,1.500810988403172,1.653566803429001,2000
2024,SSP1-2.6,glaciers,1.3502642838046461,1.375826841013975,1.0251592680611972,1.1581582861040378,1.6092805385942952,1.7720781548495614,2000
2025,SSP1-2.6,glaciers,1.3827673269351655,1.4689640665996309,1.0948702520184384,1.2372286917374393,1.7184415089615375,1.8917615096156681,2000
2026,SSP1-2.6,glaciers,1.409937250090669,1.563221549669151,1.167914474381469,1.3177507731644136,1.8285954254175263,2.01307784415645,2000
2027,SSP1-2.6,glaciers,1.4307058375628368,1.6596026266545643,1.2404560853247732,1.4007222326162512,1.9405475633776024,2.135929201823731,2000
2028,SSP1-2.6,glaciers,1.4508591252734018,1.7560117204121832,1.3127755971277542,1.4835692777410534,2.053254801554557,2.259320535778442,2000
2029,SSP1-2.6,glaciers,1.4729882259349416,1.8544682692878234,1.3886541333660516,1.5663732417031289,2.166952075474097,2.383602582572916,2000
2030,SSP1-2.6,glaciers,1.495700582998364,1.951484132995783,1.462097057528299,1.6533004146362766,2.2827393170751065,2.5083616094589134,2000
2031,SSP1-2.6,glaciers,1.5133906593757893,2.0515052821033444,1.5352148273177597,1.7388215497347812,2.4002503816306997,2.635951655012204,2000
2032,SSP1-2.6,glaciers,1.5311247535823735,2.1527677985613947,1.608614931858199,1.8239526541227007,2.5185369590009725,2.7638287311884766,2000
2033,SSP1-2.6,glaciers,1.5528717565868666,2.2539784031778467,1.687331439202236,1.9106070756292919,2.6353897007700464,2.892109960406387,2000
2034,SSP1-2.6,glaciers,1.5801866574308838,2.355767910655133,1.7669892545288954,1.9990273770456837,2.7538992125353277,3.021783197708241,2000
2035,SSP1-2.6,glaciers,1.6045901059242054,2.4594960374944694,1.8456408399514337,2.0876882588068972,2.872489423964604,3.1533681218386893,2000
2036,SSP1-2.6,glaciers,1.628899165950283,2.5657496778497904,1.9213339578174282,2.176051774729877,2.9915436852713357,3.2822640006605313,2000
2037,SSP1-2.6,glaciers,1.653419266727971,2.6739834123662556,2.000344541958647,2.2686465174122024,3.110627210013471,3.4144716574434115,2000
2038,SSP1-2.6,glaciers,1.674703876497833,2.783003056007722,2.0803905989881,2.3606876163293813,3.235469125264287,3.5505427920058428,2000
2039,SSP1-2.6,glaciers,1.6921137227451875,2.8877624562187583,2.1628461935847545,2.4531371140752403,3.359714252507769,3.6848885737478745,2000
2040,SSP1-2.6,glaciers,1.7052199063606648,2.9958927432343514,2.2501790362293965,2.5468682132354687,3.4845165229822657,3.8209283667387415,2000
2041,SSP1-2.6,glaciers,1.7147008182140824,3.1035090271105625,2.3298842816897585,2.6410539747570625,3.608681572522898,3.957640497059365,2000
2042,SSP1-2.6,glaciers,1.7207716060371883,3.2085991669572183,2.4133820467937976,2.7325675954019735,3.7317638750721462,4.092568234952659,2000
2043,SSP1-2.6,glaciers,1.7335171482933045,3.3141176909528403,2.5014790459482605,2.8213278010512566,3.853123306593544,4.225474062401353,2000
2044,SSP1-2.6,glaciers,1.7451213165439368,3.419529127045542,2.584079489339308,2.913090482662853,3.9760077315439535,4.357805514794572,2000
2045,SSP1-2.6,glaciers,1.7521746268304008,3.524600502280097,2.6629243152026945,3.003747339683898,4.097097916887171,4.4858581835703815,2000
2046,SSP1-2.6,glaciers,1.7698411730172312,3.629328574515135,2.74186890256728,3.0941854882641433,4.218039110969346,4.614793745447357,2000
2047,SSP1-2.6,glaciers,1.7873900748541862,3.733812747747863,2.821849472793604,3.1846042579331812,4.3383722572714625,4.749133413687725,2000
2048,SSP1-2.6,glaciers,1.8084269416686602,3.8383921052032215,2.9008645392124603,3.2748298335486634,4.460180655125624,4.878973440233609,2000
2049,SSP1-2.6,glaciers,1.818493742840691,3.9439232318008335,2.9805117361185807,3.3718307220284873,4.579411179916753,5.011246929223488,2000
2050,SSP1-2.6,glaciers,1.8296700856500585,4.050166280092149,3.0621166968025464,3.4659877743255976,4.6982151487155175,5.1442901290000735,2000
2051,SSP1-2.6,glaciers,1.8347175484310814,4.154730012357252,3.143423458662875,3.5571013855199327,4.816029924330375,5.276412871479613,2000
2052,SSP1-2.6,glaciers,1.840618970945252,4.257739721268624,3.221196939327089,3.645698656709175,4.932782865389116,5.401620763809742,2000
2053,SSP1-2.6,glaciers,1.84371533901817,4.357476748865114,3.2981842779749253,3.735332979283534,5.0489684307519065,5.522597595901881,2000
2054,SSP1-2.6,glaciers,1.84792173930604,4.457157940817065,3.3739325704085417,3.8228635486837255,5.1629052412671985,5.6442598365454995,2000
2055,SSP1-2.6,glaciers,1.850091215507936,4.556504533250385,3.448539548053045,3.9100499598765657,5.278330824734785,5.766778059920228,2000
2056,SSP1-2.6,glaciers,1.8556348842744201,4.6543351184712165,3.5230148321863184,3.996626449527206,5.387775139656337,5.887403369745528,2000
2057,SSP1-2.6,glaciers,1.8623519096220496,4.750652334052626,3.599685530988939,4.078258991424528,5.497765206755441,6.010893025874614,2000
2058,SSP1-2.6,glaciers,1.8710501083467526,4.8465280672977755,3.67591206261617,4.163147583801913,5.607664118416654,6.137431142324337,2000
2059,SSP1-2.6,glaciers,1.8820396802848394,4.942078480047112,3.750974888434872,4.242153434532007,5.717185165805336,6.248380746135726,2000
2060,SSP1-2.6,glaciers,1.8877473458973886,5.037333099078812,3.8273020623796685,4.322570494175114,5.826908979736818,6.362314638082734,2000
2061,SSP1-2.6,glaciers,1.8945304242952763,5.132219251813542,3.902300513752222,4.402577020738809,5.931723785403654,6.475672891841394,2000
2062,SSP1-2.6,glaciers,1.890637798055215,5.225676456779113,3.976287134166994,4.4824017053209895,6.040271762948118,6.590827246465631,2000
2063,SSP1-2.6,glaciers,1.8902103374941914,5.316058567463805,4.045273539095032,4.559642867982515,6.145490128269762,6.702858301077256,2000
2064,SSP1-2.6,glaciers,1.8909730425139666,5.404695355531752,4.114942891323597,4.636611121359367,6.2462249079948595,6.813929201057588,2000
2065,SSP1-2.6,glaciers,1.8910940448098206,5.491741532524429,4.186609999103213,4.713436981102431,6.344888660972143,6.92344146971395,2000
2066,SSP1-2.6,glaciers,1.8953368548339997,5.5751841628855345,4.254104360856574,4.790184000647272,6.44149630038675,7.033210511043767,2000
2067,SSP1-2.6,glaciers,1.9012351382758756,5.659407801212352,4.323008176064526,4.866570255971338,6.537271979952642,7.1360508613596245,2000
2068,SSP1-2.6,glaciers,1.9074360053302015,5.745624221348216,4.391363592595643,4.943885696451837,6.632223167075486,7.239784457203205,2000
2069,SSP1-2.6,glaciers,1.9134286946857588,5.830659104522333,4.458106692921217,5.018959790833925,6.725041003514528,7.34938184902413,2000
2070,SSP1-2.6,glaciers,1.916973073265153,5.91664240141681,4.527896517493072,5.09766150341895,6.819401827281346,7.452648293685289,2000
2071,SSP1-2.6,glaciers,1.9191694921665705,5.997966113557064,4.596384830958046,5.1708997907360175,6.911476760993156,7.558100428129777,2000
2072,SSP1-2.6,glaciers,1.9130975753079187,6.079985883060446,4.66157345911663,5.241786492591583,7.0025420882941996,7.6595593706540654,2000
2073,SSP1-2.6,glaciers,1.9123257270616802,6.161722411056104,4.724191271289949,5.315826478044051,7.091314611005897,7.758828247643144,2000
2074,SSP1-2.6,glaciers,1.913688881980973,6.242993399436656,4.78470355703434,5.382700398767386,7.179274977743841,7.856762327471633,2000
2075,SSP1-2.6,glaciers,1.9068400681641702,6.320812070410561,4.850697830222553,5.450508504519729,7.26765201717137,7.952679535227579,2000
2076,SSP1-2.6,glaciers,1.904884543712259,6.400365642262415,4.913583317487921,5.51902421850352,7.35422817322364,8.041823600011464,2000
2077,SSP1-2.6,glaciers,1.899705253804313,6.475320698751583,4.973264355588127,5.583735289869083,7.437445117094828,8.128905225396439,2000
2078,SSP1-2.6,glaciers,1.9014879249846566,6.546016177263512,5.031657738382744,5.646372004367632,7.518044822120125,8.213935854309241,2000
2079,SSP1-2.6,glaciers,1.8946962332088406,6.619722767851931,5.089390679126661,5.713235109896901,7.596578760708472,8.295823356101339,2000
2080,SSP1-2.6,glaciers,1.8974715744614317,6.694209307535894,5.145756515036035,5.777824542184909,7.670604804216035,8.380710783705933,2000
2081,SSP1-2.6,glaciers,1.898620147360036,6.765019572888016,5.200495108397945,5.842580031733764,7.74554758096278,8.462088208611798,2000
2082,SSP1-2.6,glaciers,1.9023784191202644,6.832092043691116,5.253952800268997,5.900704560374298,7.823744543416539,8.544761153784343,2000
2083,SSP1-2.6,glaciers,1.8967306662239576,6.899491159413417,5.304775835151098,5.960518472834917,7.89973142229526,8.627759060409636,2000
2084,SSP1-2.6,glaciers,1.8924716535271067,6.96682458511943,5.355321108943611,6.020553225489208,7.974051398419521,8.708979359156986,2000
2085,SSP1-2.6,glaciers,1.8880675733856342,7.030407363378561,5.4057857873366775,6.076260594680312,8.04876830623395,8.788619579427637,2000
2086,SSP1-2.6,glaciers,1.8809907850411318,7.095765673646156,5.462085499592923,6.132257897947985,8.118229352545992,8.872938505508912,2000
2087,SSP1-2.6,glaciers,1.8725647231850795,7.1596064179783685,5.518090833266141,6.18742294210209,8.191741590398031,8.957162850371612,2000
2088,SSP1-2.6,glaciers,1.8715604170578943,7.224888631182143,5.568226000884536,6.241962599844729,8.263934211206537,9.035029262694176,2000
2089,SSP1-2.6,glaciers,1.8655894963220612,7.285357182513453,5.6163249692922275,6.294015528080802,8.333089042676056,9.108851579114587,2000
2090,SSP1-2.6,glaciers,1.866262203325113,7.343851905490185,5.663487389998034,6.342105323936236,8.39890458821955,9.181108218796451,2000
2091,SSP1-2.6,glaciers,1.8627881691152983,7.4028354641083585,5.707015620469689,6.394353519973581,8.470470187546,9.252628589542148,2000
2092,SSP1-2.6,glaciers,1.8605092742619933,7.462026074610431,5.748003445170358,6.443233690271488,8.535010985670315,9.323061528224516,2000
2093,SSP1-2.6,glaciers,1.8649682214464876,7.520084093712056,5.787809723273375,6.491126901507006,8.601089506807703,9.392672385338786,2000
2094,SSP1-2.6,glaciers,1.8678180868021879,7.570813403981065,5.833543687020681,6.539593914079033,8.663734653777093,9.461469211260205,2000
2095,SSP1-2.6,glaciers,1.864376271520033,7.622695460673739,5.8781509940433585,6.589128128770849,8.729845443277634,9.529292008449328,2000
2096,SSP1-2.6,glaciers,1.8606367276448168,7.678080581471683,5.919380543335303,6.6377893411523345,8.790346950914822,9.596629694765078,2000
2097,SSP1-2.6,glaciers,1.8536133483914825,7.73374404209159,5.960032854566277,6.686788178828991,8.852288919538058,9.663941167576876,2000
2098,SSP1-2.6,glaciers,1.8431122577214407,7.786782699993747,5.999781772022225,6.732705720241073,8.915110230042297,9.725864417051271,2000
2099,SSP1-2.6,glaciers,1.8393967734939616,7.839874796039453,6.0386493695110035,6.776328268081845,8.97426323834856,9.788630837810668,2000
2100,SSP1-2.6,glaciers,1.8351255000156548,7.892430497746995,6.077908361412712,6.819370462005627,9.032898247417048,9.849751531913403,2000
2101,SSP1-2.6,glaciers,1.8380487472870481,7.9436604595909355,6.120624280468615,6.866471611265124,9.090973274395168,9.907096570986292,2000
2102,SSP1-2.6,glaciers,1.8408924496749879,7.996303500987986,6.163278757782762,6.908762292586485,9.14919975526373,9.966294334389515,2000
2103,SSP1-2.6,glaciers,1.8417299558732132,8.045161561371014,6.204027994424474,6.949582319641493,9.208514811563829,10.02905344112747,2000
2104,SSP1-2.6,glaciers,1.8454362231996158,8.095355853169833,6.241201961538447,6.9925285078591175,9.266436026567538,10.088470980115789,2000
2105,SSP1-2.6,glaciers,1.835365148261542,8.141647022610858,6.275151377364109,7.035743749060124,9.322367235439344,10.146947036381379,2000
2106,SSP1-2.6,glaciers,1.8280241541843436,8.184463761147871,6.307319319344929,7.082952787124152,9.377523833636637,10.197946073779676,2000
2107,SSP1-2.6,glaciers,1.8185033879702315,8.231636471148143,6.339787560431256,7.121550702899645,9.4284765063774,10.260041311333904,2000
2108,SSP1-2.6,glaciers,1.8164079095692538,8.278237752222012,6.381823014021129,7.1556135911516,9.476582795541246,10.314895353700878,2000
2109,SSP1-2.6,glaciers,1.8102821573716794,8.323254932681653,6.42351132804859,7.198471345015676,9.527177155360409,10.37487891222288,2000
2110,SSP1-2.6,glaciers,1.807983186117213,8.369256024628001,6.4573316725036,7.236339932446264,9.57469190104957,10.434359372226773,2000
2111,SSP1-2.6,glaciers,1.8055641851210984,8.411114241802283,6.486923779559015,7.270736058276876,9.617509335380511,10.493103261950715,2000
2112,SSP1-2.6,glaciers,1.8076618962781963,8.456866446101987,6.522658521968572,7.305034583292613,9.665321540031986,10.551114101798154,2000
2113,SSP1-2.6,glaciers,1.8075953956872703,8.498972725799447,6.558491707942136,7.344068446903608,9.708312978049394,10.608072548011876,2000
2114,SSP1-2.6,glaciers,1.8114513558128764,8.541012926134007,6.5939931556102,7.383762676202533,9.755920428375559,10.661878662506345,2000
2115,SSP1-2.6,glaciers,1.8104588831835797,8.586026474194906,6.626332374340137,7.422901522547461,9.803492852047095,10.719649956832342,2000
2116,SSP1-2.6,glaciers,1.8052107493746183,8.628687517113676,6.657871829188903,7.456510443495035,9.851665279076633,10.772432043716574,2000
2117,SSP1-2.6,glaciers,1.7991511351973277,8.669462245530337,6.688387455981291,7.4930193121575295,9.902262107499773,10.819778861223288,2000
2118,SSP1-2.6,glaciers,1.7872868393660173,8.70945122173471,6.718750221242742,7.531438146540802,9.947740407705675,10.869613242696616,2000
2119,SSP1-2.6,glaciers,1.782611841819303,8.75135810201404,6.747471573606264,7.565129142351779,9.986889886962729,10.91588971116594,2000
2120,SSP1-2.6,glaciers,1.7813903107925637,8.79005816896544,6.7749230527915785,7.5986455738798355,10.027211773797298,10.961362873572002,2000
2121,SSP1-2.6,glaciers,1.7740254406988418,8.82681073478831,6.804931357927876,7.630655575858547,10.070166722012127,11.006147979022959,2000
2122,SSP1-2.6,glaciers,1.7791762789015566,8.860694061722034,6.832817296967332,7.663535794875363,10.11218801410434,11.049925725627809,2000
2123,SSP1-2.6,glaciers,1.7820504661612924,8.89706217916297,6.861315522824708,7.696045010801576,10.153314155617846,11.093690829889477,2000
2124,SSP1-2.6,glaciers,1.7820934226471334,8.934226866754958,6.890656805987676,7.727378627678544,10.195436753789059,11.137270148801324,2000
2125,SSP1-2.6,glaciers,1.7772546535568932,8.967613629845456,6.919815959277324,7.757865991271765,10.237520005878668,11.180452161378664,2000
2126,SSP1-2.6,glaciers,1.7706499712428887,9.004036112127977,6.9484852688363405,7.789189964758703,10.279109090571168,11.222878153868182,2000
2127,SSP1-2.6,glaciers,1.7649321916701854,9.038468965880888,6.976580319867452,7.821099682644741,10.31632169081787,11.264433193364814,2000
2128,SSP1-2.6,glaciers,1.7610100465302303,9.075193659088436,7.003415704570141,7.851370816928165,10.351751317083897,11.310974627405875,2000
2129,SSP1-2.6,glaciers,1.7580051620207746,9.110799888796198,7.030832470111749,7.8841858218061684,10.387390035966312,11.351414993921235,2000
2130,SSP1-2.6,glaciers,1.7451699302930812,9.144313381576389,7.057897494562277,7.908981730043273,10.423435515425812,11.39129689364754,2000
2131,SSP1-2.6,glaciers,1.7455784579132692,9.179236229673698,7.084018189817377,7.935910016647397,10.45970211447337,11.429935280867,2000
2132,SSP1-2.6,glaciers,1.7535337834231555,9.213616816054834,7.1105150460301365,7.963513913427458,10.49712486250582,11.467850543453132,2000
2133,SSP1-2.6,glaciers,1.7588481389431556,9.247921317591558,7.135620002516974,7.990247750699308,10.532928740789972,11.505870830458758,2000
2134,SSP1-2.6,glaciers,1.7649549456228502,9.278378599632605,7.157441561713758,8.02124894494981,10.572178892297787,11.54394642071294,2000
2135,SSP1-2.6,glaciers,1.7596542477135748,9.309815902428998,7.180003064777278,8.05340649501554,10.609331567341256,11.582131607833727,2000
2136,SSP1-2.6,glaciers,1.754678034720505,9.341630043553367,7.211390086211,8.085039435809957,10.64335822337979,11.619602511365766,2000
2137,SSP1-2.6,glaciers,1.7462456678547724,9.374012827839257,7.238806393709047,8.117244686927535,10.675334216683751,11.656305351759457,2000
2138,SSP1-2.6,glaciers,1.7382426666916422,9.404591361234843,7.263580132597274,8.14767155066211,10.709986515876674,11.692137790446548,2000
2139,SSP1-2.6,glaciers,1.7379354547822008,9.431453034224338,7.2877888648026135,8.173570405068563,10.745167763652043,11.727148923763218,2000
2140,SSP1-2.6,glaciers,1.7326487054932853,9.46258935871629,7.31258763540736,8.198584679389725,10.77974671504083,11.76186348504141,2000
2141,SSP1-2.6,glaciers,1.7278880379354689,9.490411474067894,7.335362866316162,8.227002648159932,10.812338484945466,11.795959503565964,2000
2142,SSP1-2.6,glaciers,1.722343420875055,9.518397817516972,7.356390161862803,8.252133849404114,10.840609967295212,11.829483098177153,2000
2143,SSP1-2.6,glaciers,1.7278664514041624,9.546277340164421,7.376969416274828,8.2756062728425,10.86830032926647,11.86239503163552,2000
2144,SSP1-2.6,glaciers,1.7294763821773316,9.572998156471312,7.3978703967629995,8.299166175600345,10.903104241593295,11.901675072176785,2000
2145,SSP1-2.6,glaciers,1.7270456496567483,9.599703841501158,7.418426769247083,8.322626155143471,10.930499015826458,11.943005604505599,2000
2146,SSP1-2.6,glaciers,1.724428821078599,9.626032185987793,7.437540829348002,8.345795784557392,10.957068287211289,11.974812919160938,2000
2147,SSP1-2.6,glaciers,1.722265537047951,9.654955637054584,7.458941337601716,8.369154066562416,10.992720786073638,12.004785962663252,2000
2148,SSP1-2.6,glaciers,1.7210439395461161,9.682748187947134,7.478731443574308,8.39438992249653,11.02974107027175,12.035927174199374,2000
2149,SSP1-2.6,glaciers,1.7146544263441295,9.711576221209663,7.498325294677928,8.417476585594596,11.05682902331493,12.072096399417736,2000
2150,SSP1-2.6,glaciers,1.7114458105709445,9.741219420511449,7.515414260896401,8.4386270126369,11.088562335551998,12.107616329908497,2000
2151,SSP1-2.6,glaciers,1.710925462666054,9.766967236357488,7.530349058031407,8.465504727773439,11.11721914978752,12.135690131706099,2000
2152,SSP1-2.6,glaciers,1.707167077330999,9.789805242166407,7.545146567450262,8.486935068379255,11.14561681133108,12.163094582334649,2000
2153,SSP1-2.6,glaciers,1.7055484518728954,9.814473638579624,7.559684159313534,8.508003241495993,11.171073258649479,12.1912800787613,2000
2154,SSP1-2.6,glaciers,1.7126606455714473,9.8436510974865,7.574660089310774,8.53042686565013,11.198330221638688,12.225624538033312,2000
2155,SSP1-2.6,glaciers,1.7195644556979972,9.868868583960847,7.595855837860701,8.549189490879566,11.226217947604955,12.254085412056934,2000
2156,SSP1-2.6,glaciers,1.7196002572280698,9.894170374879092,7.617481309595946,8.571854568428902,11.256550437271054,12.282708297503094,2000
2157,SSP1-2.6,glaciers,1.7209218678096296,9.919632329319686,7.638964022558589,8.593607147822024,11.28702173191586,12.31082956761525,2000
2158,SSP1-2.6,glaciers,1.7183613548570853,9.945557978075916,7.660357564977117,8.613270475105482,11.316834029262417,12.33868462491834,2000
2159,SSP1-2.6,glaciers,1.712763443527722,9.971799905247371,7.681504164588099,8.635742532465157,11.345713708983455,12.370533561750834,2000
2160,SSP1-2.6,glaciers,1.7108473555981838,9.994705912496311,7.702284376398919,8.660771545439841,11.3715459573394,12.406003198591852,2000
2161,SSP1-2.6,glaciers,1.707481518715628,10.016336501097353,7.720583427385589,8.685566965584448,11.398297507000098,12.441157160104439,2000
2162,SSP1-2.6,glaciers,1.6987568793610206,10.043119533791684,7.736039025779766,8.710391313893572,11.423883559173373,12.474674512781151,2000
2163,SSP1-2.6,glaciers,1.7035444985890713,10.068785341173978,7.749675255554739,8.7320466664797,11.449144569238408,12.501154389049114,2000
2164,SSP1-2.6,glaciers,1.7078615975166074,10.093318526392075,7.764216011378344,8.752282007708901,11.47607584962024,12.527595628871813,2000
2165,SSP1-2.6,glaciers,1.7113088859411192,10.118035340219851,7.782642173087701,8.775988409749976,11.501830751268539,12.554053053434892,2000
2166,SSP1-2.6,glaciers,1.7178994857158305,10.142551632148045,7.801196029387116,8.795929664444802,11.528061016644585,12.58048513762962,2000
2167,SSP1-2.6,glaciers,1.7215609584417662,10.166517538330595,7.820293346234316,8.816287621873226,11.554231807215118,12.610587768948092,2000
2168,SSP1-2.6,glaciers,1.7154140986284314,10.191236024954545,7.841494343019845,8.837050016678909,11.58088373228118,12.640027987440764,2000
2169,SSP1-2.6,glaciers,1.709403299423609,10.213878239127556,7.858492335055978,8.857422631081716,11.606675858752137,12.666476397825956,2000
2170,SSP1-2.6,glaciers,1.7000736318399834,10.238551086812445,7.875745868211472,8.879384021750228,11.631457842888814,12.69246209414847,2000
2171,SSP1-2.6,glaciers,1.7009753453203351,10.260183606457751,7.893341141913125,8.901257326809759,11.65561820054582,12.717841158336118,2000
2172,SSP1-2.6,glaciers,1.69490392800711,10.283837648741464,7.910979490839843,8.923219373849374,11.680909598877333,12.743092240330409,2000
2173,SSP1-2.6,glaciers,1.6976983632608516,10.306986898320282,7.930197671936914,8.943035972237473,11.7054222460702,12.76790009095619,2000
