year,mean,median,p5,p95,var_total_gmsl,var_internal,var_emi,var_clim,var_brk,var_ais,var_gis,var_te,var_gsic
1971,-6.767833212344,-6.7147535,-8.269488549999997,-5.38585565,0.7681000054614078,0.0,4.884746129141851e-08,0.6041501632288271,0.1483371776726732,0.09703288790706197,0.25174372116215554,0.011846125916842995,0.16916107693732127
1972,-7.5847598562647995,-7.54063635,-9.104032399999996,-6.178979,0.7794181270036006,0.0,4.884746129143673e-08,0.5949070767996615,0.16893596041819348,0.09064172882912348,0.2500171209880611,0.038734702658573254,0.1644786969872755
1973,-6.7643304273664,-6.709418999999997,-8.248696964999999,-5.398249685000031,0.7404402528791342,0.0,4.884746129143803e-08,0.5854839793302378,0.13841426834654533,0.08434198957313334,0.248243729313598,0.014800321205237723,0.15982574285069784
1974,-6.57847139498984,-6.522164650000001,-8.037541919999988,-5.235477639999999,0.7217325151729478,0.0,4.8847461291416834e-08,0.5749748442876553,0.1297874895594264,0.07870809172317528,0.2461502487812459,0.012247346059540467,0.1548476726011967
1975,-6.132706173181201,-6.077980500000002,-7.5715799000000015,-4.818374099999999,0.698937626837095,0.0,4.884746129145473e-08,0.5642442694173448,0.11721042108313864,0.07335536565707175,0.24387433077770687,0.005422943084029734,0.14996614479151982
1976,-7.1336158257564,-7.07054005,-8.581989584999999,-5.7879577,0.7112643148901693,0.0,4.8847461291501325e-08,0.5540614621970175,0.13983170993940644,0.06828300636648957,0.24181906143399337,0.03242258882508424,0.14533262152591103
1977,-6.380697344122,-6.317752999999998,-7.784859249999987,-5.073468900000001,0.6769923390120469,0.0,4.8847461291474544e-08,0.5441035390048619,0.11466214355248931,0.0633019314925341,0.239816428346781,0.012468652322615755,0.14088926557510217
1978,-5.9236956742261615,-5.8620523,-7.3187784199999975,-4.638991575000019,0.6548868336225404,0.0,4.884746129142003e-08,0.5333025934405324,0.1027794232422479,0.05893203921372214,0.23744539183665164,0.005481094493779991,0.13632399768690653
1979,-5.67533162209892,-5.610753,-7.063665775,-4.4126631200001345,0.6372496256927098,0.0,4.8847461291415556e-08,0.521727976109089,0.09625030475135694,0.05490168381983878,0.23464435722313862,0.0032706791491277135,0.1317256131094778
1980,-6.0666147294072,-6.001941999999998,-7.4454311999999945,-4.809347230000009,0.6292102725578446,0.0,4.8847461291458543e-08,0.5093743027641434,0.10030503740492876,0.05118906070131304,0.23140698324290418,0.010798005471593425,0.12709631159338358
1981,-6.630040241687201,-6.572584399999999,-7.9939791,-5.369720685000016,0.6308702925604901,0.0,4.884746129144908e-08,0.49647523242631103,0.11480754059072522,0.04771183034522844,0.22783151161702295,0.028065311284034437,0.12248843843627259
1982,-5.97086111771212,-5.9081089,-7.309325364999995,-4.741911315000003,0.5987156815371946,0.0,4.8847461291485794e-08,0.483428619619962,0.09496359285845506,0.044480732826253394,0.2241004722285667,0.012109510774676284,0.117979594510783
1983,-6.3952552259172,-6.33957,-7.7215672500000005,-5.1565731,0.5973709755879424,0.0,4.884746129141712e-08,0.4707942980699255,0.1060777924193984,0.041553015610615175,0.22049223348876038,0.02586258282547973,0.11368457556249452
1984,-5.5160014324188,-5.455226499999998,-6.8156341499999975,-4.30875578,0.563406168040351,0.0,4.884746129138639e-08,0.4589993158512653,0.08325265066588798,0.03857476794812007,0.2175931924904866,0.006560530588951726,0.10935747962110864
1985,-6.083817126372,-6.033647,-7.383698025,-4.872150150000004,0.565208799998198,0.0,4.884746129142855e-08,0.4481146315257129,0.09596374849271089,0.03587563703281578,0.21504494270002,0.02110421266147156,0.10534758372263398
1986,-6.5949782188968795,-6.5537235,-7.888091919999999,-5.388100999999999,0.5725461319596196,0.0,4.884746129141583e-08,0.4365322736985167,0.11505115741272527,0.03338611991675467,0.21200280230917568,0.041318033625610866,0.1013613245713081
1987,-5.739623152146801,-5.6934819999999995,-6.991682100000001,-4.5820479500000335,0.5326657387429055,0.0,4.884746129146461e-08,0.4242700975022238,0.08668659077835061,0.03116634190771106,0.20846786038971157,0.01595189813440989,0.09739227416805003
1988,-5.2995632496906,-5.255389,-6.519154449999999,-4.162149400000032,0.5102293094763297,0.0,4.884746129137313e-08,0.4115370145821493,0.07658453473311419,0.0291951812062147,0.20453547726998414,0.00843387754326237,0.09348441399619127
1989,-4.9996213941508,-4.963543999999999,-6.200817575000001,-3.8689451500000875,0.49140230352293895,0.0,4.8847461291491816e-08,0.39800670790330916,0.07105128435872664,0.027371824913947136,0.20009666388008746,0.005089667776452953,0.08950110966152894
1990,-4.7456751369240004,-4.714141700000001,-5.922680349999997,-3.6519707500000242,0.4732125425349927,0.0,4.8847461291441186e-08,0.3837276561689025,0.06698368626337925,0.025688516173884055,0.19508541220415204,0.0031121644253242473,0.08550103518173138
1991,-4.852600053875601,-4.826261,-5.997474599999999,-3.7753013000000375,0.4595779234062852,0.0,4.8847461291396955e-08,0.36910947193872096,0.06785125585142471,0.024136776367575743,0.1896110653214954,0.005858347277846095,0.08163683268562566
1992,-5.0228538910900005,-5.004130500000001,-6.142842949999998,-3.9642016950000265,0.44906961633278486,0.0,4.8847461291447194e-08,0.35522576029132863,0.07110730027993409,0.02269437494832182,0.18455433570557653,0.0106397863087337,0.07794857106029851
1993,-4.3220430146656,-4.299512899999999,-5.439246349999998,-3.2772582999999997,0.42704974847724864,0.0,4.8847461291433e-08,0.34327288976915876,0.06103420952869337,0.021372539866598674,0.1814154911685274,0.001729635441528994,0.07401356362135088
1994,-4.378418432228,-4.358428,-5.472023249999994,-3.3538051800000286,0.4185240328019016,0.0,4.884746129141978e-08,0.3337786458280989,0.06219392901310446,0.020339354113539803,0.1795339564793323,0.0029994003878611158,0.07062712469299118
1995,-5.206102200441903,-5.200517,-6.29306425,-4.17293551000006,0.4256163971147318,0.0,4.884746129139455e-08,0.32289665033309983,0.08080695678133858,0.01948451035533885,0.17664128178532312,0.020874989471343933,0.06718454089963424
1996,-4.2783811060896,-4.26564535,-5.334358999999999,-3.27599,0.3933628994716494,0.0,4.8847461291464234e-08,0.30919615696871044,0.06255571554056143,0.01866921516628565,0.1720737507244003,0.0036904728376771336,0.06319789095748259
1997,-4.4623565429616,-4.456227750000001,-5.4877213999999945,-3.4834944000000014,0.3809701085441092,0.0,4.884746129144037e-08,0.2943010306688939,0.06587442816763102,0.017773902231653527,0.16630443448271182,0.008000479411104945,0.05925900402095108
1998,-4.1321109340136,-4.133572899999999,-5.131076484999998,-3.1726660500000574,0.36022767654545507,0.0,4.8847461291464234e-08,0.27911064183004836,0.06090989776686486,0.01693437252299988,0.15987182180361703,0.004519783743272818,0.05554269198508795
1999,-3.6723539197776,-3.677242999999999,-4.6347769649999995,-2.7251130000000003,0.3363453205041306,0.0,4.8847461291421856e-08,0.26158182606988695,0.0556243782845774,0.016014667200077357,0.15227720509286954,0.001082931752172592,0.051173215786706173
2000,-3.9047832939415996,-3.9120205000000006,-4.839777579999998,-3.001747850000037,0.31743358812017153,0.0,4.88474612914172e-08,0.24262772394895246,0.05726679161419441,0.015042083188723859,0.14374312098107056,0.004591232838598486,0.04646686378468701
2001,-3.6111341388696,-3.6186635000000003,-4.506404309999997,-2.742178205000054,0.2932684843891357,0.0,4.8847461291408515e-08,0.22425277728555945,0.05289353715146401,0.014088373716939539,0.13474966005036315,0.0025846433600229955,0.04223904426445268
2002,-3.3910879940256002,-3.4036859999999987,-4.2520371,-2.556982800000002,0.27134094710243073,0.0,4.8847461291419024e-08,0.20705937853227754,0.04924220712336512,0.013083267466247307,0.12576520193195953,0.00179862994843007,0.03857872334376638
2003,-2.8669845729735997,-2.8875260000000003,-3.6928957999999996,-2.080129999999997,0.24948363564250764,0.0,4.8847461291434357e-08,0.19081733359505038,0.044377081415559114,0.012075526380855324,0.11694809172434212,1.9385135491118835e-05,0.035301530779584006
2004,-3.2659164741735998,-3.2790478,-4.059820599999998,-2.504314515000029,0.2315342665573436,0.0,4.8847461291435124e-08,0.17378612542137029,0.044454509669640756,0.011031413117724268,0.10761604993140424,0.003404015974171094,0.031871695691525495
2005,-2.5595724356536005,-2.5830055000000005,-3.307540924999998,-1.8572627350000053,0.20685710801857618,0.0,4.8847461291440524e-08,0.1566150328991527,0.03807686066727304,0.010064432245315046,0.09815792185495666,4.708835765541566e-06,0.02837737940358412
2006,-2.6710329230936,-2.6878654999999974,-3.3837139999999994,-2.010516350000002,0.18672168310154966,0.0,4.884746129143301e-08,0.14016028649142917,0.0355833709512219,0.009064652041082864,0.08893977495229867,0.0007822083709975996,0.025071333632217786
2007,-2.4283780907335997,-2.448119,-3.0987926000000003,-1.8079731000000032,0.16654932837883785,0.0,4.884746129141781e-08,0.12451580826155373,0.032195762024665085,0.008163615826795345,0.0800915888896158,0.0003295640149368307,0.02196070978398084
2008,-2.4199514787336,-2.435428,-3.051456649999999,-1.830749400000002,0.14789738196222066,0.0,4.8847461291445315e-08,0.10936201409513463,0.029893792041358044,0.007281059516502028,0.07144769030486936,0.0010153075907757111,0.018958127798300514
2009,-2.4618054154936,-2.475238000000001,-3.0585440000000013,-1.8954267000000171,0.13083184618026555,0.0,4.884746129141234e-08,0.09490416465736727,0.02847233503954792,0.006440053339940659,0.06301642489406623,0.002564171074076972,0.016152562262802993
2010,-2.2037604855336,-2.215452,-2.758362,-1.6800085000000318,0.11249480624003005,0.0,4.884746129140463e-08,0.08145297945843576,0.02461337568587416,0.005626349333272146,0.0549278479142953,0.0016025406265227867,0.013629069906359299
2011,-1.8169899654536001,-1.8331448499999996,-2.3177051,-1.3483309749999999,0.09472417821991097,0.0,4.884746129141185e-08,0.06882599851802608,0.020386852043834582,0.004814774561320371,0.04710757694271067,0.00029974715725498556,0.01133851591719
2012,-1.4455524135336,-1.4568279999999998,-1.8957400999999958,-1.0217330000000002,0.0783034884546687,0.0,4.884746129141766e-08,0.056557264258263816,0.017181503333902066,0.004016607282269702,0.039358781517048046,1.1663918123002528e-05,0.009156023039046356
2013,-1.5131770262536002,-1.5268879999999996,-1.921949999999999,-1.1277308750000015,0.06324283867806683,0.0,4.8847461291423934e-08,0.04518839841667346,0.01436306823850139,0.0032439471173341494,0.03192374961119609,0.0003971698737017797,0.007200392463836626
2014,-1.3920687809736,-1.4011379999999996,-1.7509845999999998,-1.046276925,0.04885445598740231,0.0,4.8847461291420215e-08,0.03444323609362113,0.011598025858911027,0.0025239244438957104,0.02473338155458188,0.000613308604040696,0.005388175719353723
2015,-1.4416815767736,-1.4476584999999993,-1.7564220500000005,-1.1328375000000077,0.03718838800410653,0.0,4.884746129141312e-08,0.0249109936308758,0.01026546001845969,0.0018459245494742765,0.018128832783648453,0.0022361250565318207,0.003833973232181579
2016,-0.8041891527736,-0.8096967499999996,-1.0510240499999999,-0.5726398999999999,0.023522076803767143,0.0,4.8847461291424384e-08,0.01652763379509196,0.005652811948229977,0.0012500022657345158,0.012215482901651444,4.102416238405309e-06,0.0024928791303312726
2017,0.09159066182640001,0.09213050000000056,-0.1280058499999999,0.31976114999998634,0.01858173467942964,0.0,4.88474612914226e-08,0.009592121038678283,0.008335823152269278,0.0007252415715320558,0.007183520786414808,0.0045858043008411425,0.0014184467343701023
2018,0.027752481117600005,0.028260500000001798,-0.11833839999999866,0.17865144999999796,0.00820435441213215,0.0,3.833891379246913e-08,0.004392716194531291,0.003512604851431871,0.00032597996836938555,0.003332551822818887,0.0017395457316882628,0.0006369941797588709
2019,-0.5898334301743999,-0.5890140000000006,-0.6840495499999999,-0.50031085,0.002953463195083047,0.0,1.6071596041630975e-08,0.00113054963733224,0.001762128296215528,8.376075561368143e-05,0.0008691688519948287,0.0014273400027089852,0.0001607425478409809
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,0.9113464720695998,0.9042530000000006,0.7930219500000006,1.0562814,0.0061803683698421616,0.03479325536161487,3.875116030833959e-08,0.0011969738777137945,0.004984432737228167,0.00010066112106575844,0.00094586715293458,0.004501316435969739,0.00016346885013848205
2022,1.1689600998871998,1.1679887500000006,0.9891464749999987,1.354142999999997,0.011721849015775821,0.13496659018564958,2.2653565532727262e-07,0.004935508035568582,0.006527657029609209,0.0004237930123311336,0.003950402131479317,0.00458161267743893,0.0006588332055493911
2023,1.2991366726743998,1.2987655,1.0727998500000009,1.53717485,0.019750434279756722,0.2889450561436737,7.277250824313092e-07,0.01145566148181372,0.007578663221183557,0.0009745722269112084,0.009310987708465852,0.003006515035080306,0.0014915544085319133
2024,1.6050568685864,1.6021650000000003,1.3032770000000014,1.9200731999999996,0.03431268029550159,0.48049260082666323,1.7480774353738918e-06,0.02102592449389153,0.011994975887698583,0.0017892539197023358,0.017379161082658322,0.0033748806428775097,0.00266721470522767
2025,2.2357789597,2.2305170000000007,1.850407449999998,2.6495826999999994,0.05869552394472887,0.6920569170675268,3.6705785800798204e-06,0.03388333979388341,0.02290312919650342,0.002916302704834164,0.02850786717608147,0.008768628144818632,0.004184332974814597
2026,2.2071978046344,2.1957380000000013,1.74384492,2.6902671499999973,0.07916383829982727,0.9076819313670043,7.08933714718394e-06,0.05025636390871622,0.02613371738326733,0.004398999292632225,0.04305291187817929,0.0038715656932461788,0.006036089461654701
2027,2.4018969492448,2.383830999999999,1.8567394999999998,2.971060499999999,0.10904504735613707,1.1148369733201033,1.2862704490848675e-05,0.07038561082021978,0.035051531725111565,0.0061733865089345676,0.06132400896632424,0.0027094554221654033,0.008222290705485488
2028,3.1547807630072002,3.1320299999999985,2.550611099999999,3.8323825499999993,0.1523595384109553,1.3050577313684413,2.2143064039137943e-05,0.09451576896004739,0.05350097999451485,0.008331049419908289,0.08364814015148563,0.009799267410122355,0.010750760272152002
2029,3.5606018184440003,3.5314795000000005,2.87338045,4.34315915,0.19848848410803172,1.4736785000169332,3.65888641963995e-05,0.12297390486768021,0.07036434335010884,0.010955678968805591,0.11043818718343645,0.011925642009785584,0.013636541999659003
2030,4.1561733752048005,4.120115749999999,3.3784039999999997,5.052095299999999,0.2561879534281454,1.6190665510940263,5.998540256554227e-05,0.1561117073878539,0.0941867745159453,0.013982631831458666,0.1421707304635085,0.01883358904838664,0.016891523268637822
2031,3.9922494671871998,3.9459360000000014,3.1511642749999997,4.9648521,0.3071920683690092,1.7417137981961337,9.739916681867723e-05,0.19427411495625824,0.10606761128188212,0.01748758173781079,0.17930527254011686,0.008046460065112056,0.020527329613138266
2032,4.545782628162401,4.488209,3.618614000000001,5.633676200000001,0.37979825105308324,1.843410062421791,0.000156394771252079,0.23784954612409895,0.13436334393685784,0.02131540136886589,0.22237066706531436,0.013204571236547268,0.024554367355829835
2033,4.696421871316,4.6291744999999995,3.6930610499999976,5.89074425,0.45546705756991834,1.9265976825720472,0.00024813809421396694,0.2873796904648659,0.159748549439125,0.025796782044701545,0.27212233272802483,0.009114001474703193,0.028990824112276575
2034,5.4741887991784,5.396205500000001,4.3782596499999995,6.800827050000001,0.5520098383910162,1.99392278508238,0.00038536863104904486,0.34354314509909695,0.19961250446188405,0.03080629522446604,0.3294786674750079,0.018446769561936867,0.033859460414875565
2035,5.9541099301704,5.866031499999999,4.773498300000001,7.411102799999996,0.6588671384016912,2.047955306561609,0.0005922054854785944,0.40793273477113573,0.24169961959256278,0.03681587744119101,0.3955468861871675,0.022883423450284344,0.039182759991528864
2036,6.2804745532744,6.183896999999999,5.018397050000002,7.868522999999996,0.7802431764812413,2.09103564408038,0.0008880036664516258,0.4838658666961832,0.2870205688045389,0.044725161470826016,0.4717163612948676,0.02161999399267847,0.044986158637125066
2037,6.770583416186399,6.658941999999999,5.40420145,8.50165915,0.9310951208956106,2.1252074270612944,0.0013214810250281428,0.5740238180413595,0.3481172985452656,0.05650801080316901,0.5589288049844872,0.027310410749716567,0.05128693019374948
2038,6.9270858501264,6.8020165,5.46164455,8.797952449999999,1.1059159680448003,2.1522039324999724,0.0019534281075046156,0.6829368711355174,0.41514455112897236,0.07528893369530847,0.6585076891785685,0.021155828673757406,0.05811826436479932
2039,7.0277657960424,6.887414500000001,5.4388950000000005,9.04844665,1.3216986013099061,2.1734647905807942,0.0029276512641373035,0.8149174148673314,0.5009717165194324,0.10484295643482647,0.77136022156378,0.014772436765727611,0.06550642321843239
2040,7.884753316358401,7.718063499999998,6.177527449999999,10.085192699999999,1.6056150271098306,2.190167489962889,0.004470687419565523,0.9793430302266217,0.6237472363386299,0.15106253607141856,0.8988443326291196,0.028387131788180628,0.0734839051425165
2041,8.3426996463784,8.152241499999999,6.505669000000001,10.721804449999999,1.95182796856642,2.2032641161682833,0.006843218343680058,1.1827157410044764,0.7714193241943889,0.22223602155426384,1.0418051173385856,0.02954736331639221,0.08207253711648355
2042,8.7333415872784,8.5142405,6.765359955000001,11.336739,2.3825375628858043,2.213517854746172,0.010415851551229423,1.432851226085629,0.9584524377749126,0.32708800459276405,1.2013605044361426,0.028375028708261044,0.09130286358946231
2043,9.3771785988024,9.121112,7.268680999999999,12.236376849999997,2.9224763679742365,2.2215364476654043,0.01577412185012807,1.7390232649583515,1.2004197375110797,0.47560583204368573,1.37879470360644,0.03608602969321375,0.10120749815561238
2044,9.8553194102864,9.557338000000001,7.6038144800000005,13.026092149999997,3.5847995861398214,2.2278014163777597,0.02370282078359853,2.1155271422896624,1.4961601725195133,0.6793081847044895,1.5760370959034025,0.03683571606157202,0.11183146580406057
2045,10.630684143982402,10.2798575,8.21138575,14.141039434999994,4.407907699839974,2.232692798788219,0.03531629806400898,2.578390505533457,1.867959041640005,0.9516219232462192,1.7952487039353022,0.05081051278151345,0.12321788173717464
2046,10.842642723354402,10.436528,8.255896150000002,14.772478599999992,5.396676769954527,2.2365096416228782,0.05213278674757648,3.1454701509260126,2.3024494427152553,1.3082805210277828,2.038939326708038,0.040061500822136956,0.13541474646779914
2047,11.383765353854399,10.91198955,8.599175350000001,15.792032499999989,6.609797979709243,2.239486717402841,0.07653362705527572,3.8406353483007476,2.8332182601223983,1.7663730986626396,2.310706400511499,0.04230225527935979,0.14848513653388112
2048,12.1543203380424,11.601000500000001,9.1501065,17.1779732,8.087046630898952,2.2418080093789032,0.1119440173015477,4.685448661879643,3.475768424993008,2.3477488688722574,2.6135217760728366,0.053512826246755636,0.1624800143838149
2049,12.992064047266402,12.341092499999998,9.743999400000002,18.698811624999994,9.865780539614372,2.2436174990967728,0.16257051078194926,5.702606598971862,4.2417322113739475,3.0751101007297263,2.9509034590426966,0.06790212590303162,0.17746707363867698
2050,13.568559874094401,12.803279,10.05110245,20.07095504999999,11.975261692862926,2.245027742345681,0.2335033696785993,6.909552834719798,5.139070840866832,3.9725072162851394,3.3254277743150804,0.06850062185681756,0.19350487203517172
2051,13.777694209174403,12.889298,9.96373165,21.209636199999967,14.441365490443541,2.246126654682681,0.3296875357160749,8.318296366219403,6.177883082438967,5.0643229304314925,3.7386625749950446,0.04900527608728288,0.21063933006000868
2052,14.570355930482398,13.5461165,10.441561250000003,22.969765,17.31796079055509,2.246982860963192,0.45656245872810514,9.93319629662131,7.403507444622446,6.372115844437911,4.191900689822736,0.05800710021273221,0.228914401143922
2053,15.207913429438399,14.0351046,10.741758500000001,24.556097949999987,20.61110174643804,2.2476499011115836,0.6197599901573351,11.765507156896831,8.806504299380638,7.914915279537402,4.687421802084731,0.05893960618602196,0.24838407563482365
2054,16.0925318114544,14.7625605,11.27372135,26.451030414999995,24.35802676502049,2.2481695296403217,0.8274671841111121,13.824418454445514,10.406534623480018,9.708857691842365,5.227822755873037,0.07158145586845907,0.26909825309717816
2055,16.6125206177504,15.1084275,11.40922555,27.986129370000004,28.56732845408849,2.2485742999463967,1.0868150150850011,16.12258041870057,12.192987898428925,11.766880063579741,5.816175290325125,0.06315765843740763,0.2911096831871419
2056,17.846658832018402,16.166338,12.2588065,30.224781549999985,33.299147741118624,2.248889585852116,1.4076250770589842,18.678557131849306,14.199419386381788,14.09743138524066,6.45696076381395,0.09157713946343642,0.3144836063389152
2057,18.4200598364024,16.556186499999995,12.40573675,31.7888022,38.54044536573563,2.249135161381573,1.8003756727255193,21.516349657097567,16.376632706543912,16.706490023978766,7.156172825220746,0.08187090989758274,0.339299592064493
2058,19.4678378864104,17.409912499999997,13.012762350000001,33.8364195,44.35885045571695,2.2493264343700243,2.276335015443482,24.648768298555122,18.769932194111394,19.60382698912391,7.919961846624226,0.09820818133705786,0.3656341970213371
2059,20.1717532196984,17.9249335,13.244802350000002,35.54878024999998,50.75280982449223,2.2494754091898943,2.844189152543233,28.082893200624174,21.36339750381344,22.806677004676224,8.751715126297329,0.0929062668830099,0.39354177581388167
2060,20.802465650082404,18.346377,13.386495650000002,37.15917989999995,57.76057658253921,2.2495914377303765,3.514090884950292,31.840804388242343,24.163040292239366,26.32416800803267,9.655897290313558,0.08322643729158907,0.4230903344381012
2061,21.755501647274397,19.0905305,13.824727000000001,39.106996549999984,65.41943474705585,2.2496818049939047,4.2955881935147175,35.935631491568635,27.185823653553847,30.16515575397384,10.637746662523094,0.09025967957709148,0.45435202539236613
2062,22.9394426800504,20.06392425,14.480035850000002,41.34422605,73.75549884098973,2.2497521856038976,5.197468601138149,40.369476662515524,30.445840161776538,34.34915516078832,11.69935645892188,0.11341887001245489,0.4873714704761272
2063,23.5246662290664,20.43195,14.503727999999995,42.90277789999998,82.75541446887034,2.249806999603184,6.230126050363335,45.148619310236285,33.914675999360085,38.88869042293232,12.843948651438188,0.09462330937452758,0.5222106349961328
2064,24.714530787490396,21.398124,15.124247550000002,45.09942189999999,92.49066937793336,2.2498496897138045,7.404805335585517,50.28349857058242,37.641370898167835,43.788671592836614,14.07568512547514,0.11363177139087746,0.5589340448655032
2065,25.612316328730397,22.075022750000002,15.432494250000003,46.98922879999999,102.94176788060047,2.2498829373664706,8.732559660513395,55.78756131668084,41.58111918145953,49.04926337333814,15.399884887143541,0.11154529189461543,0.5976060820351851
2066,26.6661502124984,22.9013155,15.87482245,49.015427899999985,114.14959440599343,2.249908831004723,10.224182419768942,61.67566430633584,45.74965517848294,54.670330317292866,16.822689769071133,0.12039204510191817,0.6382939465101585
2067,27.546366615546397,23.577020500000003,16.123032000000002,50.93546249999997,126.10707283693283,2.249928997196888,11.891675075724493,67.96349630414,50.113886553877556,60.642400354020076,18.351788155675848,0.11572088289975484,0.6810750974099297
2068,29.048005813354404,24.861641,16.9860137,53.465911999999975,138.87122861276785,2.249944702768338,13.750760089834706,74.65830435297282,54.70772535918163,66.9547425308964,19.998259152456573,0.15375886224815907,0.7260435590437196
2069,30.235870668922402,25.844155999999998,17.50533325,55.66862849999997,152.40542985404645,2.2499569343556205,15.813791346498244,81.79148957221652,59.44955231441655,73.58919756796116,21.771741913921872,0.16841670062058797,0.773282551415122
2070,31.501046583834402,26.9147365,18.0732934,57.92806734999998,166.75115176182962,2.2499664603714336,18.09287503485903,89.35131711270672,64.38218448331898,80.55605666668025,23.679320144715167,0.18870719872676195,0.8228634164493633
2071,31.7622464968744,27.015959000000002,17.611002075,59.17977919999999,181.86936298562733,2.249973879267944,20.60173361145298,97.34904378512941,69.44000711434221,87.86555082338842,25.725316818132193,0.1264330320351751,0.8748507960336254
2072,33.2001167829224,28.289323000000003,18.3149435,61.64908629999998,197.92075674195436,2.2499796571273007,23.34868949772304,105.7909840547217,74.77378041334883,95.54686067811545,27.91214849322527,0.15365413647073478,0.9292856612265815
2073,34.8331725608424,29.798668,19.20063325,64.29119384999996,214.88355300751186,2.24998415693897,26.345185877242184,114.68250194632283,80.34317784600287,103.61154059062898,30.241668577935652,0.20496710237685484,0.9862022658258074
2074,35.167049189786404,29.986973,18.769892950000003,65.64919795,232.67530995917193,2.249987661402054,29.59645972004404,124.02500700081339,86.05702530008685,112.06951849854293,32.72046642354361,0.14153103263321345,1.0456578987565657
2075,36.9586773280264,31.663934,19.7828038,68.45869537499998,251.47316759269563,2.2499903906844296,33.1203505786936,133.81516546358264,92.08026016810643,120.91474427720112,35.35547874335616,0.19744255209941777,1.1077039835185805
2076,38.1102025023784,32.689128000000004,20.144514450000003,70.61366349999982,271.17515212456203,2.2499925162539745,36.931540196365496,144.0731090168728,98.27336917125338,130.14712420637184,38.152388180896715,0.20036173834561458,1.1723853113456675
2077,39.3508835935944,33.863853,20.567168,72.881698175,291.83407784090485,2.249994171650591,41.03962773535408,154.8072700455046,104.67298042622052,139.76200198193706,41.118755828804446,0.20726221041643578,1.2397492579748255
2078,41.0489819584184,35.5182805,21.439229385,75.65120075,313.4851195373354,2.249995460875616,45.45437905327646,166.0269136596332,111.29584556292527,149.747080370811,44.26246415057245,0.2560322123439974,1.309846271529807
2079,41.929560530882405,36.36099,21.482402399999998,77.59192403499989,336.04078879211914,2.2499964649255864,50.19309572984805,177.70608947617123,118.06180989292274,160.08914397051936,47.595473574421675,0.23058615719750183,1.3827492703735371
2080,42.6488976285544,37.0670255,21.3477405,79.32665424999999,359.5530919785479,2.2499972468807994,55.26855612630843,189.85172857237924,125.00607069004346,170.76864776489583,51.13246405895378,0.18784274020969163,1.4585372395537528
2081,44.4180932650664,38.82736200000001,22.2457415,82.13863576499996,384.0958524777622,2.249997855868321,60.68867340143057,202.46428354018812,132.19989770214906,181.7540265337481,54.88665078151988,0.24015925567824806,1.5372743109800169
2082,45.6467340313464,40.08860335,22.59161805,84.43926924999998,409.5855623025937,2.2499983301483937,66.46995406999967,215.5600254091463,139.52010979164913,193.0464930123042,58.86850871741518,0.23832593165026564,1.6190166033154894
2083,47.004301767026405,41.5272085,23.039869999999997,86.83658355,436.0992086914183,2.2499986995181547,72.62122779332691,229.14326106537007,147.0301246067544,204.66364739264128,63.08152996949842,0.24944033210521455,1.7037737071582781
2084,48.039054911802396,42.633457,23.1584594,88.90583699999992,463.61830768618427,2.2499989871836554,79.13843127721373,243.2219288566416,154.71340663123297,216.62258473849914,67.5296043540405,0.2289500529397822,1.7915572080795008
2085,49.3250640987464,44.010288,23.506830899999997,91.25572064999999,492.219502663608,2.2499992112177982,86.03759614745746,257.7870158692171,162.63651777986973,228.95321454353987,72.21300686016247,0.2296798096780709,1.8823686977835288
2086,50.4346760737304,45.240694,23.67551025,93.40862539999999,521.8947111265998,2.2499993856957796,93.32709130309514,272.83953235471307,170.7849872667917,241.6625694253003,77.14060736217968,0.2135846788001355,1.9762598616357072
2087,52.893405153410406,47.795803,25.168258,96.92002615,552.7927854508505,2.2499995215793778,101.01977735647944,288.3830290592461,179.291948574404,254.77656662683034,82.3125377710327,0.3316859762961053,2.0732280676185533
2088,53.0314016167624,48.07074,24.3540264,98.10739459999999,584.650406476317,2.249999627405636,109.11567236295438,304.4263363994522,187.88094737871882,268.31019529637786,87.73335608471527,0.2086683517789447,2.173264970973928
2089,54.6025747496264,49.799848,24.9423377,100.7539909999999,617.7290248573167,2.249999709823212,117.63331930799286,320.951002039893,196.823326707405,282.224407185007,93.41490939005953,0.2324493071651138,2.276398290667367
2090,56.1765258177064,51.53794,25.52375365,103.39570505,651.95585629493,2.2499997740100874,126.58245109278603,337.962000923447,206.02561925644355,296.5272261009383,99.3698223649735,0.25838305968344377,2.3826734617049516
2091,57.2616114399544,52.824585,25.615505700000003,105.58489424999985,687.2693594360857,2.2499998239988765,135.9860005972451,355.4607242762383,215.40114968391677,311.16450340944124,105.61831315656639,0.2330308684381711,2.492166614903183
2092,59.221976998402404,54.93444050000001,26.558888749999998,108.63784654999994,723.7486547638831,2.249999862930186,145.85672670990047,373.44070056988465,225.0249791855101,326.0864456244587,112.18097392629859,0.29368884102766346,2.604916031460712
2093,60.7315974928424,56.566599000000004,27.029891700000004,111.26144089999991,761.3187692400346,2.249999893249921,156.19017481940736,391.8974458323583,234.8375076606431,341.2973810821501,119.07215889836007,0.3110125277083732,2.7209619257012307
