draw,cfg,avoided_glaciers_2050_cm,avoided_glaciers_2100_cm,avoided_glaciers_2150_cm,avoided_glaciers_2200_cm,avoided_glaciers_2300_cm,avoided_gis_2050_cm,avoided_gis_2100_cm,avoided_gis_2150_cm,avoided_gis_2200_cm,avoided_gis_2300_cm,avoided_ais_2050_cm,avoided_ais_2100_cm,avoided_ais_2150_cm,avoided_ais_2200_cm,avoided_ais_2300_cm,avoided_te_2050_cm,avoided_te_2100_cm,avoided_te_2150_cm,avoided_te_2200_cm,avoided_te_2300_cm,avoided_lws_2050_cm,avoided_lws_2100_cm,avoided_lws_2150_cm,avoided_lws_2200_cm,avoided_lws_2300_cm,avoided_total_2050_cm,avoided_total_2100_cm,avoided_total_2150_cm,avoided_total_2200_cm,avoided_total_2300_cm
352,cfg_0437,0.01388934016838217,0.0775712193839091,0.1393534255359512,0.18988084266899463,0.27401148556864996,0.008659115637708936,0.051366929767494796,0.11861503220024971,0.2028791988475156,0.3210915658534308,0.004977062556388301,0.05516940300448425,0.1646109295866296,0.32419291874970213,2.178385400320934,0.020493069247621065,0.09841862076294916,0.21896591391670484,0.37249780193116777,0.7627657098325642,0.0,0.0,0.0,0.0,0.0,0.04801858761009825,0.2825261729188355,0.6415453012395176,1.0894507621974014,3.5362541615755845
353,cfg_0221,0.007949913261047215,0.04683953029591237,0.08125916357968777,0.11017180789268366,0.15803207873955571,0.00719330349584979,0.050656392746665446,0.11410897567350631,0.18379705350425013,0.3285220870485972,0.0037971916289292196,0.3956363906522995,1.1707951057664658,1.2722797889394926,1.576571532353185,0.01887768522007427,0.08793425541615463,0.1869179074071745,0.30764424600316786,0.5963168529690037,0.0,0.0,0.0,0.0,0.0,0.037818093605899605,0.581066569111016,1.5530811524268273,1.8738928963395836,2.659442551110317
354,cfg_0061,0.009495739109370405,0.06617506901988968,0.11455400286085649,0.14385148917737922,0.1784117914287151,0.009826464204271801,0.09595920751297982,0.24633376798659157,0.43458249826664996,0.8793765650036036,0.0027244312738816667,0.03412832860816195,0.11704976681377133,0.26123124527318,0.7391587125996182,0.02383623577025773,0.12899975683363252,0.2930026769029084,0.4981046325012315,0.9983007733849973,0.0,0.0,0.0,0.0,0.0,0.04588287035777938,0.3252623619746515,0.7709402145641491,1.3377698652184051,2.7952478424168703
355,cfg_0143,0.005702033256373085,0.032094812813090456,0.05587842575645574,0.07704012889532663,0.11521616672476398,0.006021282816146112,0.040209955076973,0.0767755509282857,0.11379205730523978,0.19244097432034657,0.002327407666291581,0.023573828054456847,0.06512377831242588,0.12464670814048517,0.2883709612738201,0.02696611824779538,0.12022480105014566,0.24479069901238404,0.386687542118473,0.7043242927882929,0.0,0.0,0.0,0.0,0.0,0.041016841986603936,0.21610339699467573,0.44256845400956024,0.702166436459521,1.3003523951072253
356,cfg_0618,0.00793899150403643,0.044219718761075555,0.07915490415699722,0.11071221407823018,0.16600019985373038,0.00736315444649982,0.04557447814215898,0.08851318698345878,0.13381793831266364,0.23838709934728186,0.004162707546695454,0.0412912938998371,3.632420238993948,11.588360716274693,17.5699406936453,0.021516910974389347,0.10150386153903668,0.22217140967332583,0.37557277119485377,0.76923506409738,0.0,0.0,0.0,0.0,0.0,0.04098176447162061,0.2325893523421172,4.022259739807723,12.208463639860426,18.743563056943657
357,cfg_0445,0.006638065047079422,0.039487011923386106,0.07604204388773539,0.11136036780255765,0.1787838285078962,0.007090103855702523,0.04795390560590285,0.08866035799596972,0.16005853652857027,0.30460402013241605,0.0019965521843468004,0.018802032483344888,0.05422016271458041,0.10870475347062225,0.2736983412176457,0.02370094127183009,0.12316833170748964,0.26661477417950863,0.43636074710121164,0.8258248675881177,0.0,0.0,0.0,0.0,0.0,0.03942566235895839,0.22941128172013237,0.4855373387777746,0.8164844049029512,1.5829110574460543
358,cfg_0644,0.008580662198605538,0.048503068823094964,0.08901212884157061,0.12657509105178733,0.1946545278171179,0.00744095980908277,0.044978220912403444,0.08436775790512385,0.1274998191011818,0.2328299324694889,0.00263789841193951,0.022771185114278225,0.0620469407573534,0.12108531445026394,0.2970588829964562,0.021887248105425527,0.10616387739781885,0.23025640889790466,0.3830172883473395,0.7533925555323506,0.0,0.0,0.0,0.0,0.0,0.04054676852505423,0.22241635224759904,0.46568323640195786,0.7581775129505672,1.4779358988154172
359,cfg_0664,0.007292105448781783,0.04486227797961284,0.0833243894839999,0.11928707876320388,0.18479991356312198,0.008649044270480744,0.056191146400124126,0.1010773746447704,0.14630759113425995,0.25187573276888386,0.0033259104172067566,0.030982386418476615,0.08516616967298063,0.1650901364663735,0.39233773554686735,0.02841874303824099,0.1368205968817584,0.29232974098997033,0.4813309250682636,0.9231561154417065,0.0,0.0,0.0,0.0,0.0,0.04768580317470139,0.26885640767997643,0.561897674791723,0.912015731432092,1.7521694973205655
360,cfg_0568,0.009517423363405442,0.05685353948765837,0.10635880464374381,0.1566194763930504,0.2571287139727225,0.007369672557977935,0.049806990503123316,0.10554636739171208,0.1892501700526843,0.34621751542994517,0.002267213973561333,0.022229226161597282,0.06396527414352882,0.13016899525900527,0.33442465761203266,0.025679639427643508,0.1224145471053788,0.2671736585028839,0.4468010610256741,0.887913250833023,0.0,0.0,0.0,0.0,0.0,0.044833949322594435,0.2513043032577471,0.5430441046818544,0.922839702730414,1.825684137847702
361,cfg_0057,0.011031114157130872,0.05195861076363073,0.08489466572806847,0.11130996367693058,0.1552846201223801,0.008290174863217814,0.05056723115640871,0.12986574573992016,0.208951426964326,0.35327828880914325,0.0029019965739118803,0.028877994747389835,0.08567655853465261,2.8862168985149026,6.64247718122315,0.025737366001099105,0.12038598260135913,0.24210730009865244,0.3722371617029552,0.6308851071049091,0.0,0.0,0.0,0.0,0.0,0.04796065159536056,0.25178981926880795,0.5425442701013026,3.5787154508591357,7.781925197259596
362,cfg_0626,0.00750446017908768,0.04553609796590408,0.08658533899233589,0.12865171438130574,0.20524210664187592,0.007199629866960322,0.04994203831951083,0.09192396415971871,0.13330803028093996,0.2240506891158205,0.002572943509549397,0.02397418407399332,0.06675503414343886,0.13226082511360637,0.3251522787876091,0.022236538456137822,0.10527268061957429,0.2195522214032657,0.3517959001214379,0.6480798659812024,0.0,0.0,0.0,0.0,0.0,0.03951357201173522,0.22472500097898518,0.4648165586987716,0.7460164698972847,1.4025249405265043
363,cfg_0033,0.014445901458849164,0.07681659649441741,0.12028569428592562,0.147654687712226,0.1866427061487741,0.012851168103335198,0.1099039416855021,0.22047451928472128,0.32995735397662074,0.5216119005025917,0.003985227871972086,0.050589947569754656,0.15231032631031383,0.3032029806914238,0.6994116335757212,0.021753607513433693,0.09780890900303874,0.20620820273374818,0.3395028844588488,0.671280870008907,0.0,0.0,0.0,0.0,0.0,0.05303590494758481,0.33511939475270935,0.6992787426146663,1.1203179068391478,2.0789471102360153
364,cfg_0334,0.00854762834256384,0.04991591426336939,0.09039772714866601,0.1253151353633264,0.18578764308453088,0.009807230458534377,0.06397758701557876,0.11737762149861553,0.17180321278467048,0.2923351645331138,0.0030236419266693737,0.029873033940530647,3.8757055573402273,7.705195079497539,11.533539366413343,0.024954133812691737,0.13841709374042566,0.3213661907107763,0.5577945249416416,1.1576546427744745,0.0,0.0,0.0,0.0,0.0,0.04633263454045533,0.2821836289598991,4.40484709669829,8.560107952587174,13.169316816805463
365,cfg_0010,0.010411011372044143,0.05971325071701905,0.10828307237262891,0.1525642292484406,0.22764567697956295,0.006833594087513717,0.05008699122426208,0.1082483985931475,0.21720477600849364,0.43395892197787234,0.002821013688114604,0.0293226195264511,1.7437909303972674,1.8170221791015706,2.074011814515842,0.027955860347232075,0.1501469765048924,0.3377918357829728,0.5704383489859453,1.131536116367137,0.0,0.0,0.0,0.0,0.0,0.048021479494906316,0.2892698379726255,2.298114237146038,2.757229533344457,3.867152529840439
366,cfg_0676,0.011744242412826011,0.05721817438698551,0.094620888229354,0.12505795102273964,0.17711728216930567,0.010007405368918754,0.06340534364714401,0.14034336596247599,0.24209855033064542,0.4215096462656547,0.0028642645477416906,0.030823930457991366,0.08998665569392017,0.1789696684283797,0.42357376234710387,0.02309962246641284,0.1155238291594145,0.2594350539854844,0.44275873283507394,0.9042033231412034,0.0,0.0,0.0,0.0,0.0,0.04771553479589841,0.2669712776515354,0.5843859638712843,0.98888490261686,1.9264040139233316
367,cfg_0761,0.011766949164613294,0.053190148326709874,0.0804565809591935,0.10128935058898492,0.13759042503804153,0.011013852721369233,0.06910583227522693,0.16203659942385684,0.25697697622376126,0.4498128506133767,0.003734142082945091,0.04685232114698579,0.13959927465839428,0.28081275571491915,0.6531470443121634,0.02349486919557897,0.12791856504687615,0.2861319624994607,0.48078104231662167,0.9466776774854964,0.0,0.0,0.0,0.0,0.0,0.05000981316450748,0.2970668667958165,0.6682244175408982,1.1198601248443083,2.1872279974490993
368,cfg_0357,0.013204871225701353,0.06415207488001329,0.10297596760323557,0.1324423419518581,0.17954824972702,0.010749238996215382,0.08025797103208987,0.17794759188020493,0.2761577024369437,0.4542745766714802,0.003788529710213595,0.03910715407157195,6.218686979997422,10.744968801173755,39.14892938937864,0.021114994525326836,0.10194582763040216,0.20472260434450362,0.3181324415717519,0.569914108977656,0.0,0.0,0.0,0.0,0.0,0.048857634457462495,0.28546302761407105,6.704333143825366,11.471701287134294,40.35266632475475
369,cfg_0786,0.006489294117170807,0.03784764540311869,0.06909682249796845,0.09533381267460861,0.13761163072831906,0.00544407504856359,0.030062958154264408,0.06076354810678808,0.08903585690615756,0.13749658489463812,0.0028868859841657546,0.02481615657950975,0.06415848724721229,0.11561682347828217,0.24390839670138575,0.019639532417535577,0.09535218726364292,0.20680349117798613,0.3428719393552484,0.6692857545763431,0.0,0.0,0.0,0.0,0.0,0.034459787567435285,0.1880789474005411,0.4008223490299372,0.6428584324143003,1.188302366900686
370,cfg_0733,0.01075474492321149,0.0659446152472114,0.12059235816329306,0.1714844047194788,0.2635262166192902,0.008218412055414959,0.07218791693079396,0.16273941268692838,0.26075963250340806,0.46277388329959024,0.0036130749025642395,1.1482372700460033,1.231609969636807,1.3844542191236542,1.87285730826693,0.025598575759101294,0.142776169695491,0.3262405137230928,0.5601526636555008,1.1527408210742038,0.0,0.0,0.0,0.0,0.0,0.04818480764028976,1.429145971919496,1.841182254210139,2.3768509200020276,3.751898229260007
371,cfg_0149,0.00904211928104548,0.0510482725448842,0.08988084952787645,0.12030556825612138,0.16943679606619355,0.009317317112724766,0.04696191556699958,0.11277326766565565,0.17458923969357087,0.29190419044580906,0.003678685546115723,0.03355214562230202,0.09319570594651339,0.1781565598191719,0.4043839560124525,0.02720002253800402,0.13564484964003043,0.2927101929225202,0.4800000639045834,0.9100912455350425,0.0,0.0,0.0,0.0,0.0,0.04923814447788999,0.2672071833742251,0.588560016062587,0.9530514316735434,1.7758161880595367
372,cfg_0378,0.008335270296746522,0.04991239492015964,0.09330786663829116,0.13520485696561124,0.21787220521200013,0.010666930033671917,0.06328322127906105,0.1118776207514145,0.18975059357017798,0.3431084899730905,0.002936561561051043,0.02914990751875468,0.08367836197623646,0.16399955287014478,0.41067736329723914,0.025794945908707234,0.1246335052095624,0.27650204197929895,0.47047242556290314,0.9689077228939951,0.0,0.0,0.0,0.0,0.0,0.04773370780018382,0.2669790289275369,0.5653658913452517,0.9594274289688514,1.9405657813763355
373,cfg_0462,0.0076505273987921285,0.040079001086516186,0.07047111261601025,0.09578721966589399,0.13902275800286645,0.008112770068310127,0.05139358867283761,0.1422965702362653,0.2411444784628891,0.4355403914869349,0.0027933940457414153,0.02746923839618276,0.08064523210286723,0.15987721338655092,0.36975565556241463,0.018009367690018152,0.08411983847152982,0.1714319434406235,0.2680039905818994,0.4699183302409651,0.0,0.0,0.0,0.0,0.0,0.03656605920286182,0.2030616666270646,0.46484485839582135,0.764812902097276,1.414237135293206
374,cfg_0373,0.00721457672616399,0.039349608844542416,0.07346806253303662,0.10553919442562965,0.16474378448231874,0.005370649294608398,0.035007871627525944,0.07007661053380332,0.10635163978961515,0.17988080348842672,0.0037981890739557933,0.03514502655959184,0.09394343307720376,1.5691679994313503,4.473988628587726,0.02117298543990387,0.09950385259983818,0.21061186236976326,0.3435188595661671,0.6506335299610555,0.0,0.0,0.0,0.0,0.0,0.03755640053463338,0.20900635963148773,0.44809996851381584,2.124577693212771,5.4692467465195165
375,cfg_0511,0.008299543985672564,0.05198402743697983,0.10186246246636443,0.14867867080572594,0.2324050605172765,0.005323869751975963,0.03748261567800526,0.07497832530115645,0.11431897306325212,0.2054694796697163,0.0033190321736320527,0.033980835695416545,0.09975335991779843,0.19974989934515008,0.4787628222366038,0.018314112154875772,0.08971294370412863,0.18992011457906344,0.3060040911854074,0.5665716489218937,0.0,0.0,0.0,0.0,0.0,0.035256558066159016,0.2131604225145054,0.46651426226438275,0.7687516343995355,1.4832090113455365
376,cfg_0202,0.0076731435060022335,0.04500824806506287,0.08177803939936545,0.11500592217315031,0.17208277852992282,0.004476099162951996,0.03273196984439153,0.06887680044309974,0.10813446846033159,0.20115548761718216,0.003356753544891511,0.03125427901784583,0.0855042720171344,0.8355413415015001,1.0366421611373902,0.02332053129215339,0.1169649678891389,0.2558769318465508,0.4275054778879763,0.8491791085473608,0.0,0.0,0.0,0.0,0.0,0.03882652750600357,0.2259594648164409,0.4920360437061504,1.4861872100229618,2.2590595358318524
377,cfg_0633,0.009247548726614596,0.046712362974504984,0.08257746267953436,0.11496497291068764,0.17454615538133922,0.004796237131081682,0.031877568442746806,0.06350703854895201,0.09640786748934005,0.16444813393722768,0.0033502609132596284,0.03129075610036569,0.0859871380469599,0.16403761113324933,0.3864576875722072,0.025924884766828526,0.11956227530087915,0.25515649665425144,0.42365246494701836,0.8474388014399707,0.0,0.0,0.0,0.0,0.0,0.0433189315377831,0.22944296281848864,0.4872281359296977,0.7990629164802954,1.5728907783307307
378,cfg_0619,0.009679477840048634,0.05255539516288543,0.10025532659427228,0.14750409358642713,0.2392652706866265,0.008676331028736328,0.054991682110353324,0.10697802017204694,0.15668473245348835,0.280155154762177,0.003513144812594682,0.03448644555485991,8.744741706733791,8.73071337381549,8.830068455126963,0.019664439748629192,0.11592864814944193,0.26988528802031553,0.4644178886197068,0.9421027430991558,0.0,0.0,0.0,0.0,0.0,0.04153339343001505,0.25796217097753527,9.22186034152044,9.499320088475088,10.291591623674947
379,cfg_0074,0.008866348867654139,0.05064772825422814,0.09868498565144534,0.14693612237106635,0.23307442479967477,0.0075217054277736395,0.04909694879687798,0.12733073681871687,0.22830481410851533,0.44081624749964377,0.0031688056850165403,0.035692085973593635,1.001910543897111,1.1111020132153016,1.485956481921562,0.022735331480003396,0.11760721251483375,0.2646544480410462,0.45122059829954253,0.9203163833129508,0.0,0.0,0.0,0.0,0.0,0.042292191460454376,0.2530439755395335,1.4925807144083336,1.937563547994415,3.080163537533849
380,cfg_0191,0.008966987450591546,0.05199877809217668,0.08793219164966004,0.1113713840078745,0.13344370485976498,0.008998417643804046,0.09157149434280143,0.2274641545798417,0.3887216399610409,0.7604860277049141,0.003546890541105796,0.06194939738817595,0.26066136395135686,0.6769606157989188,2.352663073107692,0.026311320543891625,0.13618779902152056,0.3062243496532062,0.5189439300436547,1.0427104374299816,0.0,0.0,0.0,0.0,0.0,0.04782361617940012,0.3417074688446746,0.8822820598340968,1.695997569811425,4.289303243102495
381,cfg_0407,0.010295489504033029,0.05095272154806807,0.09005683510853402,0.12714438917373982,0.19297312583328718,0.009046271314455012,0.05441149116374966,0.10041806639548057,0.14675296811221017,0.2496437753694707,0.003766284455974933,0.03589338284323418,0.09814596459365532,0.18915981265357118,1.7169028823416852,0.01783136736299351,0.08798803727897209,0.193556527396467,0.3270925883882967,0.6634037323884456,0.0,0.0,0.0,0.0,0.0,0.04093941263744938,0.229245632834008,0.48217739349414046,0.7901497583278569,2.822923515932814
382,cfg_0204,0.01062982075162111,0.055199818995141925,0.08993780725307232,0.11830291595152076,0.15336264685076273,0.011925510272462247,0.10693001861094587,0.23471889673652413,0.3741336902513872,0.6902493214664247,0.004315445555935771,0.05689642064634626,0.1927870450487461,0.42427437426630377,1.263708340844346,0.03043451721851831,0.15707801193086723,0.353627774660751,0.6033195745726374,1.2370127538574565,0.0,0.0,0.0,0.0,0.0,0.05730529379853522,0.37610427018330483,0.8710715236991291,1.520030555041842,3.3443330630189507
383,cfg_0686,0.006140203372679842,0.04291562166383933,0.08721618607271786,0.13114457133551483,0.20760665230206854,0.006252251395867603,0.04716199582433411,0.09463900965345218,0.14102470706751902,0.24431331105156318,0.0036634809176261385,0.03791144004874347,0.11044400807412913,0.2249336028972877,0.5425878095223453,0.025069959517084683,0.1294335252289045,0.28542650515237966,0.4790948608292709,0.9553812298436171,0.0,0.0,0.0,0.0,0.0,0.04112589520325827,0.25742258276581964,0.5777257089526842,0.9761977421295853,1.9498890027196012
384,cfg_0106,0.005423604915133495,0.02958630653325578,0.05311544423664216,0.07298987158401538,0.10714746641171402,0.004938235202480712,0.02868196277307611,0.06099684034301234,0.09167306447267265,0.14788712005830007,0.0013189062512464211,0.011225343145914835,0.02913321017448034,0.05294333599222867,0.11588922231213772,0.02034899645916255,0.09170837046420388,0.18793737872315575,0.29761890530390644,0.548501471178028,0.0,0.0,0.0,0.0,0.0,0.03202974282802984,0.16120198291645238,0.331182873477303,0.5152251773528178,0.9194252799601799
385,cfg_0582,0.007293935707192389,0.04266472375607222,0.07241815302723964,0.09303247626054656,0.12259582737203445,0.008359790669151934,0.06861530687601913,0.17546063066844653,0.2919700896529669,0.5492478918799577,0.0030562900848796204,1.0439407414241302,1.126105714161369,1.2734826434196975,1.778605174618292,0.025456022428503644,0.12471346587533816,0.26918148933325625,0.44587118642623125,0.8682825582796738,0.0,0.0,0.0,0.0,0.0,0.04416603888973114,1.2799342379315561,1.6431659871903435,2.1043563957595097,3.3187314521500184
386,cfg_0292,0.007505086992223298,0.0402372624228704,0.0707206652017085,0.09552754112069906,0.13697980995683423,0.005016320064726187,0.037570325949634054,0.08004617948534332,0.1264380308565869,0.23764739043376792,0.00243193187488,0.023842637602977668,0.06939150782104875,0.13881432574494035,0.34423049264542627,0.02120818558068116,0.10501989320285077,0.22578883282119477,0.3703344523207335,0.7103334073050149,0.0,0.0,0.0,0.0,0.0,0.036161524512515086,0.20667011917832667,0.44594718532928823,0.731114350042958,1.4291911003410434
387,cfg_0255,0.011984863272986424,0.07135694962433448,0.10262521834692251,0.11133675420094136,0.105607454259804,0.011481549092126286,0.1342644464193654,0.3330598425049338,0.5750526594174161,1.1318794479495722,0.005061368311730874,0.08611831427993621,0.3668667260377134,0.9172443600356246,3.0019482455651882,0.0285664572876545,0.14201080905478847,0.3005395734223839,0.48011823742145765,0.877182144314304,0.0,0.0,0.0,0.0,0.0,0.05709423796449187,0.433750519378421,1.1030913603119359,2.0837520110754326,5.116617292088847
388,cfg_0243,0.009033798630056822,0.04701553110268364,0.0848240963957565,0.12010520874324015,0.1834147462341491,0.006421318666886222,0.044630424345154296,0.08885821651229264,0.16515894260200525,0.331579186061699,0.002034048229915264,0.01925925743517709,0.054866809182584575,2.8423440943348908,20.911433240726687,0.025182888556056326,0.11358744249255182,0.2363407253463734,0.3804100205834331,0.7096697791958917,0.0,0.0,0.0,0.0,0.0,0.04267205408292085,0.2244926553755704,0.4648898474370071,3.5080182662635764,22.136096952218423
389,cfg_0170,0.007103447140390351,0.05008923177830482,0.09575339299751562,0.1357742143800884,0.19791139172415484,0.007943281255249346,0.0706775521372549,0.17852932647329922,0.3052624657347742,0.5857326405602379,0.004905940530286479,0.07078750258427391,0.23108438104068796,0.5042407296386102,1.4176507825592353,0.033242711324158236,0.1650333219126381,0.36351042635902076,0.6130483150823451,1.2467076684697531,0.0,0.0,0.0,0.0,0.0,0.05319538025008086,0.35658760841245396,0.8688775268705058,1.5583257248358677,3.4480024833134166
390,cfg_0296,0.007113719075638514,0.04462445350259259,0.08342365744571012,0.11706314044215205,0.17380447334576843,0.0055161680935000845,0.04257160638541979,0.08521017646890172,0.16731143596545195,0.3133186453572421,0.002964973061270193,0.034405867622732345,0.10733741630396665,0.22098763300968471,0.5570925600367538,0.025633615385594055,0.12335617182575476,0.24937149207242015,0.3892548126740927,0.6878663530823985,0.0,0.0,0.0,0.0,0.0,0.041228475616009064,0.24495809933651458,0.5253427422910022,0.8946170220913672,1.7320820318221593
391,cfg_0364,0.00824812937425179,0.040109684453469185,0.07025875795077852,0.09774047253903717,0.1444065111014119,0.0062294685359134405,0.037400204925715386,0.07594541756590623,0.11716812808331412,0.18496461427409017,0.0023614095024715454,0.02097485900102214,0.05419815858962451,0.10174138733225391,0.22336646751902478,0.022784786512815458,0.1169604589982498,0.25598378345225825,0.4276594719503848,0.8406454893775006,0.0,0.0,0.0,0.0,0.0,0.03962379392544335,0.2154452073784512,0.45638611755856573,0.7443094599049687,1.393383082272038
392,cfg_0284,0.011182378071437071,0.06768401009460234,0.12483002828994216,0.16720494346984083,0.20580653919254388,0.008192865081747769,0.07223418528175785,0.1832112454167074,0.3278976871167387,0.6978749739245274,0.005491102918530721,1.5936628869276959,1.808623876205175,2.2707462372001714,4.185544882638936,0.026603993577317908,0.14913927539162586,0.35176958800066416,0.6204125780020817,1.3270241262505493,0.0,0.0,0.0,0.0,0.0,0.051470339649036134,1.8827203576956748,2.468434737912503,3.3862614457888185,6.416250522006635
393,cfg_0456,0.011103371336782075,0.0569773057952041,0.09934740327714664,0.13886393662340168,0.20510488798080218,0.005884113129665636,0.038394320018946715,0.08288007031372402,0.13252674134330888,0.2605631575151719,0.005101050656042272,0.05967069468244546,3.2385814494104466,5.7568306367999185,17.492902254268884,0.02123660905599145,0.10103516955495451,0.21496961389291158,0.3551092944929408,0.6934790947241538,0.0,0.0,0.0,0.0,0.0,0.04332514417848188,0.25607749005155256,3.6357785368942217,6.383330609259588,18.652049394488984
394,cfg_0840,0.01660877292717977,0.08712858723168182,0.14110416039829943,0.1840472231316177,0.2531614727981406,0.010792544914496105,0.08885849170000171,0.20115337125665889,0.3333816401673353,0.611391033928129,0.0058656995619021934,0.5701184672031161,0.7627156879045316,1.1195351401067342,2.248318340043312,0.027287904329767798,0.15246000036280094,0.35118866455150055,0.6039380962413432,1.2344953941940986,0.0,0.0,0.0,0.0,0.0,0.060554921733348976,0.8985655464975935,1.4561618841109976,2.240902099647002,4.347366240963652
395,cfg_0130,0.0075374846014071295,0.03601122014576674,0.059883806027958286,0.08018050743631022,0.11422552193659286,0.004404611202781794,0.031766639041356015,0.0637675016411059,0.09582565331133708,0.16582905845326223,0.003198902617762567,0.03130843026583108,0.08569071485590207,0.1646319789127766,0.36903910911823345,0.02009771314162556,0.08983866717075983,0.18490421918820843,0.29405383680306585,0.5319271013762616,0.0,0.0,0.0,0.0,0.0,0.03523871156357217,0.18892495662369413,0.39424624171319067,0.6346919764635146,1.1810207908843324
396,cfg_0187,0.010445883170763892,0.060014252827038206,0.11154489575757154,0.1575898527460069,0.23899816712144428,0.006802300150326346,0.04753258367768787,0.09294761024181852,0.13868743139347828,0.24297018498632283,0.0024361755192825463,0.022840596136575186,0.06604089386872403,0.13269567474181088,0.338237555472908,0.02176178334512535,0.11003795957976692,0.2459921699518901,0.41618224580722796,0.8358291317235214,0.0,0.0,0.0,0.0,0.0,0.04144614218549236,0.24042539222106996,0.5165255698200042,0.845155204688524,1.6560350393041716
397,cfg_0796,0.016183405184184707,0.0810951096625061,0.12837117379150698,0.15845071893676277,0.19966943335606047,0.008489564699564411,0.06873953441927938,0.16611540876126085,0.28417816471760915,0.5470996369273138,0.0046678113925113784,2.7176842070974523,2.7475680921487537,2.8321380197367034,3.1440099874386647,0.02336779030325964,0.1276513362775269,0.29486968618672194,0.5100916707410192,1.056035033029147,0.0,0.0,0.0,0.0,0.0,0.05270857157951525,2.9951701874567647,3.3369243608882755,3.784858574132045,4.946814090751104
398,cfg_0719,0.01360351816225247,0.07287383734272268,0.11082922877145762,0.13306769711457633,0.1609867239542737,0.012856485615488467,0.10367125538551747,0.20260007356985454,0.3010336888813754,0.49947461125528037,0.004687521598245148,0.05806534685590492,0.1786446494730285,0.37052857615098844,0.9610330785829149,0.029641101357588795,0.1425461093360738,0.31116460640183163,0.5230190260253309,1.0460013071531762,0.0,0.0,0.0,0.0,0.0,0.06078862673357577,0.3771565489202118,0.803238558216151,1.3276489881722568,2.667495720945624
399,cfg_0260,0.009672892784379883,0.05316603140708942,0.0957931153285827,0.13304845282342725,0.20012546362628925,0.005346889709699099,0.04083706438111534,0.08968806968847076,0.16433304751588906,0.3534903566599539,0.0026386502991582184,0.025683205262927444,0.07797246165797134,2.463362833206997,17.092792841998815,0.02052056633105792,0.10520726752150011,0.2297692732134422,0.378531002016004,0.7234133339382254,0.0,0.0,0.0,0.0,0.0,0.03817899912429823,0.22489356857263232,0.493222919888467,3.139275335562317,18.369821996223266
400,cfg_0670,0.01264877420136834,0.06787228798427947,0.11135446174675678,0.14163799699916524,0.18459773611839836,0.009630997159137067,0.07290036127121624,0.17152291375320772,0.27350528197150936,0.48785933999805664,0.00507418427159223,0.06265501805433615,0.2032150986245398,0.42883877150812566,1.1549978557970633,0.02784649046951415,0.15666289112450116,0.3716827178618942,0.6585957829690372,1.4235857388891873,0.0,0.0,0.0,0.0,0.0,0.05520044610161179,0.36009055843430815,0.8577751919864056,1.5025778334478446,3.2510406708027517
401,cfg_0315,0.01575676059947284,0.0885140444826007,0.13778080807276183,0.1653506514800256,0.19811406033021228,0.013171182429752903,0.1009102085014959,0.2023973326899231,0.3165615559738413,0.5290884927356352,0.005853812539102776,0.06756278604760269,0.2087348902361441,0.432645914789731,1.080724195248422,0.023018627386182544,0.10382645057912754,0.21770518486947665,0.35501234510010704,0.6800766741307314,0.0,0.0,0.0,0.0,0.0,0.05780038295450396,0.3608134896108197,0.7666182158683341,1.2695704673436126,2.488003422444933
402,cfg_0301,0.01227323187184659,0.0845523472714973,0.16181768877718739,0.2235715351822236,0.31331864092614126,0.009518237796498852,0.064432939650505,0.12904780783823355,0.24349618194077394,0.4504459325591359,0.003320977134257941,0.03686624624946777,0.11257350459334958,0.23330481524793534,0.6022629905542125,0.026495088581162562,0.12850311419981253,0.28587708322055505,0.4862176889101093,0.9916811805958474,0.0,0.0,0.0,0.0,0.0,0.05160753538376284,0.3143546473712746,0.6893160844293362,1.1865902212810227,2.3577087446353318
403,cfg_0519,0.010339214128073593,0.05697852986849661,0.10102305748594276,0.13469855850145862,0.1801868731058036,0.009040098481284176,0.05421209946405092,0.1159950308558848,0.20488410974110138,0.38247519617333836,0.0029594687075307213,0.03300032409686615,0.0992640240349516,2.4808827052560822,17.663464343903172,0.024680105072752312,0.1320879858116868,0.2993681483942936,0.5117850785827542,1.0453808149060606,0.0,0.0,0.0,0.0,0.0,0.047018886389636805,0.27627893924109515,0.6156502607710763,3.3322504520813965,19.271507228088353
404,cfg_0424,0.008908883996554096,0.05802996866355059,0.11193997617347762,0.16184969494316093,0.2537760020044466,0.007558687791911822,0.050238140102500495,0.10145124463380739,0.17612079233865785,0.29947820639763734,0.003511983267268093,1.6742229718182848,3.335122006914581,3.3742757313278275,4.344929676163474,0.021589107631356796,0.0936474682244608,0.19810237322114688,0.3255418305305895,0.6330411939926179,0.0,0.0,0.0,0.0,0.0,0.04156866268709081,1.8761385488087967,3.7466156009430023,4.037788049140204,5.531225078558236
