year,arm,component,gmst,med,p05,p17,p83,p95,n_finite,tap_onset_K,tap_V_m,tap_tau
2177,ours,gis,6.975334290897641,32.91200235237408,26.532148654581633,28.788409737266782,37.57448762394945,40.731584698091055,2000,6.5,2.0,50.0
2178,ours,gis,6.9921234232402965,33.11550453214689,26.696262979202714,28.951372136628873,37.81482858006968,41.00740617306246,2000,6.5,2.0,50.0
2179,ours,gis,7.0082380093631516,33.32434204593761,26.84630355587766,29.12078766881983,38.054973874657385,41.29920458879257,2000,6.5,2.0,50.0
2180,ours,gis,7.0175526571565765,33.518538055493906,27.002894858624238,29.291055635259305,38.29548456775954,41.56986133090945,2000,6.5,2.0,50.0
2181,ours,gis,7.032967539639518,33.70563318037861,27.160465182407943,29.446950533977443,38.54464670009719,41.823943603216705,2000,6.5,2.0,50.0
2182,ours,gis,7.04270078400359,33.90646103287986,27.30931236936988,29.632791119974105,38.78266831953735,42.090110143717425,2000,6.5,2.0,50.0
2183,ours,gis,7.052145725569451,34.107119549448896,27.460082247441484,29.797106292181873,38.99828010344229,42.35313817308346,2000,6.5,2.0,50.0
2184,ours,gis,7.07416307398138,34.29537956279667,27.60828341697505,29.9477899326034,39.22927359529524,42.61329767856089,2000,6.5,2.0,50.0
2185,ours,gis,7.089199243752708,34.48848285461202,27.756219327306365,30.111723264482297,39.44263634872316,42.87113337572211,2000,6.5,2.0,50.0
2186,ours,gis,7.105012615873786,34.69739470709586,27.901580565203222,30.259812522616024,39.66528426024458,43.09937188781159,2000,6.5,2.0,50.0
2187,ours,gis,7.120504677396504,34.89338004249357,28.048502653436785,30.418076980573414,39.8994854270882,43.36080529941176,2000,6.5,2.0,50.0
2188,ours,gis,7.141648525542714,35.08608227337448,28.192591547680887,30.577676729710774,40.13133243239583,43.622039727666895,2000,6.5,2.0,50.0
2189,ours,gis,7.155856499780258,35.279160291809525,28.336479678472074,30.735679655518364,40.35115673326693,43.88326367840817,2000,6.5,2.0,50.0
2190,ours,gis,7.173334262087641,35.47151322757577,28.479069271538663,30.891350245123235,40.567565108143185,44.134632779532325,2000,6.5,2.0,50.0
2191,ours,gis,7.185118897613264,35.665237762922416,28.61726443308757,31.03842905139308,40.778168427237496,44.38773508920546,2000,6.5,2.0,50.0
2192,ours,gis,7.195697967225394,35.85416423039693,28.728689096290267,31.192853194860458,40.980535860649354,44.618463928273414,2000,6.5,2.0,50.0
2193,ours,gis,7.202235394178895,36.03689173989663,28.88934072738732,31.357836476418555,41.198813805100976,44.849140295518616,2000,6.5,2.0,50.0
2194,ours,gis,7.220506161241377,36.21030530883414,29.038141696683013,31.506225297292488,41.41916037840938,45.07938641824766,2000,6.5,2.0,50.0
2195,ours,gis,7.235930791985162,36.38499468034134,29.174235924084087,31.64763895537475,41.60649219523344,45.28748633587925,2000,6.5,2.0,50.0
2196,ours,gis,7.246652521870104,36.570862151243915,29.30378645654527,31.788833325253147,41.81650666535485,45.5027988735637,2000,6.5,2.0,50.0
2197,ours,gis,7.260402293851079,36.74132243682186,29.44245998724878,31.919585151361527,42.01321874445578,45.74314515522779,2000,6.5,2.0,50.0
2198,ours,gis,7.278379877721086,36.90333220098878,29.56801017524637,32.062124694106586,42.22601971150106,45.95563071612933,2000,6.5,2.0,50.0
2199,ours,gis,7.294500046951248,37.077443654535,29.681555341504612,32.20159905930539,42.43312586806187,46.21122241412129,2000,6.5,2.0,50.0
2200,ours,gis,7.314072787142635,37.24613131431471,29.804595922515656,32.34613035997723,42.62094768631107,46.46551163100961,2000,6.5,2.0,50.0
2201,ours,gis,7.3299227674079654,37.41748146965645,29.90348693744155,32.49813598458145,42.799107459664015,46.67638026495778,2000,6.5,2.0,50.0
2202,ours,gis,7.336986691363776,37.58223756918049,30.042566863778884,32.64485177670841,43.00271735336913,46.92885051561575,2000,6.5,2.0,50.0
2203,ours,gis,7.346123581607138,37.76071835553962,30.185789014120168,32.78392008230645,43.2019919649424,47.188776823777715,2000,6.5,2.0,50.0
2204,ours,gis,7.355588491422893,37.94928877181522,30.317643965015833,32.91490567886922,43.41073873419731,47.45580423344597,2000,6.5,2.0,50.0
2205,ours,gis,7.362933120595787,38.136414844771906,30.455744727273355,33.03680414578116,43.606304047322624,47.710869606146254,2000,6.5,2.0,50.0
2206,ours,gis,7.368490409229145,38.3035895679361,30.582617162320247,33.169143431945436,43.80741199892766,47.923382260187765,2000,6.5,2.0,50.0
2207,ours,gis,7.3742931904751705,38.462045590388925,30.67981046970265,33.31153074333566,44.00082550877762,48.13633898707173,2000,6.5,2.0,50.0
2208,ours,gis,7.386908691781665,38.608316644974245,30.775724674658125,33.442094667082934,44.19598959806006,48.33099816754766,2000,6.5,2.0,50.0
2209,ours,gis,7.398815478085816,38.76271436432166,30.8875146220049,33.56873108476738,44.37996497977723,48.58336236731415,2000,6.5,2.0,50.0
2210,ours,gis,7.413878222415869,38.9235293787607,31.01320886982652,33.694813259884505,44.554997584419,48.81742609440302,2000,6.5,2.0,50.0
2211,ours,gis,7.428562544629939,39.08187119781774,31.11596036037214,33.832746276459694,44.715193646996624,49.01302017120064,2000,6.5,2.0,50.0
2212,ours,gis,7.4376465047746425,39.22987896313063,31.219880160254604,33.969636315699816,44.90402630185435,49.22344508350491,2000,6.5,2.0,50.0
2213,ours,gis,7.449887081792008,39.366467903604544,31.32273969825316,34.09922992193685,45.10342606384246,49.43176221338915,2000,6.5,2.0,50.0
2214,ours,gis,7.456734105300824,39.49750399159271,31.43859949383282,34.225886212798336,45.282048957558956,49.611362156155444,2000,6.5,2.0,50.0
2215,ours,gis,7.465545365724698,39.62596844169828,31.553053818740175,34.3422565945112,45.47928047324623,49.7897808034581,2000,6.5,2.0,50.0
2216,ours,gis,7.473378225122557,39.765758874832336,31.681972038717397,34.4582790055416,45.658237700746454,50.03449445043472,2000,6.5,2.0,50.0
2217,ours,gis,7.474865420088894,39.91887439965568,31.796911237784823,34.58665468024026,45.82384707720897,50.26930503992655,2000,6.5,2.0,50.0
2218,ours,gis,7.483032663520458,40.06219828748135,31.901336046460536,34.69866340625875,46.01068746874384,50.5058678423664,2000,6.5,2.0,50.0
2219,ours,gis,7.488999756483764,40.2109439506948,32.028762801638905,34.802758842908574,46.20931440791241,50.73427167813665,2000,6.5,2.0,50.0
2220,ours,gis,7.498601483335065,40.360089921288775,32.116959116229424,34.912503670793186,46.41797261154059,50.92847182608253,2000,6.5,2.0,50.0
2221,ours,gis,7.507829432410893,40.48597255297686,32.224703166961945,35.02872188038625,46.61827311876636,51.154950776580115,2000,6.5,2.0,50.0
2222,ours,gis,7.529036452394187,40.62695535304291,32.320997836096105,35.137387329617184,46.76273209018491,51.335121568455364,2000,6.5,2.0,50.0
2223,ours,gis,7.543614026733431,40.77725195226094,32.41456996900378,35.2470273006396,46.926582474868134,51.52750980581232,2000,6.5,2.0,50.0
2224,ours,gis,7.555966426146727,40.92467962745466,32.533825476028525,35.3673585863951,47.094357301802766,51.71837356941292,2000,6.5,2.0,50.0
2225,ours,gis,7.559295932439086,41.06204700049014,32.654912664432885,35.492285499682616,47.2376409388116,51.961063320005096,2000,6.5,2.0,50.0
2226,ours,gis,7.5619442411677635,41.1878795791428,32.77379298305399,35.59763753996933,47.405170461657555,52.172002684479274,2000,6.5,2.0,50.0
2227,ours,gis,7.563833419589343,41.31829080444374,32.87342869862186,35.70814229999129,47.5664792211655,52.360655906650024,2000,6.5,2.0,50.0
2228,ours,gis,7.565107730445503,41.46431551320045,32.97563197247235,35.80806766688414,47.75555667257033,52.548335910310435,2000,6.5,2.0,50.0
2229,ours,gis,7.5693446255927,41.59614755344464,33.06262164364132,35.905695848093394,47.90268707072768,52.76326093614266,2000,6.5,2.0,50.0
2230,ours,gis,7.5738683037861305,41.731221004731,33.12879192411012,36.01535222095583,48.049419924769204,52.97270489534441,2000,6.5,2.0,50.0
2231,ours,gis,7.582154955694038,41.86464476072141,33.193444793264646,36.10796943475314,48.18970606095676,53.164718014852696,2000,6.5,2.0,50.0
2232,ours,gis,7.590220889783375,42.000338112215005,33.26723024072622,36.22089847036475,48.3344201588565,53.3758242648234,2000,6.5,2.0,50.0
2233,ours,gis,7.597030376665621,42.11796076419922,33.3714411687163,36.3254015284948,48.49823326853709,53.569746960002576,2000,6.5,2.0,50.0
2234,ours,gis,7.6096883231797765,42.25430250743841,33.44446110176568,36.427393142027334,48.64666413401983,53.722781263870104,2000,6.5,2.0,50.0
2235,ours,gis,7.618839101214014,42.3664947452004,33.54954562047009,36.52459517844839,48.789690960528645,53.876016726009425,2000,6.5,2.0,50.0
2236,ours,gis,7.620197216852687,42.46035701056786,33.63664293955008,36.633448519894934,48.93487900877575,54.02957486375787,2000,6.5,2.0,50.0
2237,ours,gis,7.621666593507458,42.57800584429846,33.71450990084597,36.747885301401986,49.09095047874679,54.178694915638104,2000,6.5,2.0,50.0
2238,ours,gis,7.623545249019708,42.684409987728074,33.79056234922153,36.84626928380531,49.23715286328026,54.37590878579669,2000,6.5,2.0,50.0
2239,ours,gis,7.625048988492205,42.79930517312313,33.83887391590704,36.933504187120846,49.376280027285354,54.51962053585738,2000,6.5,2.0,50.0
2240,ours,gis,7.624585334554966,42.9137320977569,33.88555131621922,37.02937048786618,49.50769350051675,54.660507918537164,2000,6.5,2.0,50.0
2241,ours,gis,7.636278195850139,43.02318919032646,33.97571543744303,37.12601752721396,49.65268170865532,54.79809959267501,2000,6.5,2.0,50.0
2242,ours,gis,7.6393970468875,43.14418064098164,34.07024014500707,37.22334753696441,49.80264831653963,54.93970624750378,2000,6.5,2.0,50.0
2243,ours,gis,7.650837195954657,43.246202257273154,34.151752315736225,37.30622301755617,49.95323134933797,55.10725423921657,2000,6.5,2.0,50.0
2244,ours,gis,7.660186936594963,43.36509298927548,34.22317502336012,37.39865600218993,50.09921137289265,55.27732377134696,2000,6.5,2.0,50.0
2245,ours,gis,7.666302332280071,43.46910531436386,34.29449734165945,37.503744814784376,50.217844617808325,55.47145065717734,2000,6.5,2.0,50.0
2246,ours,gis,7.6713136236458,43.587011343954785,34.36529880138738,37.590200734607286,50.3427668244498,55.64498274953654,2000,6.5,2.0,50.0
2247,ours,gis,7.66944770342657,43.69460496683586,34.446139752484676,37.67910699229685,50.48840838314161,55.79547992264388,2000,6.5,2.0,50.0
2248,ours,gis,7.670741484697451,43.807550837419825,34.53091898149395,37.776575341585804,50.60109241475245,55.993316977809776,2000,6.5,2.0,50.0
2249,ours,gis,7.668026932361672,43.914671083200005,34.61578477391091,37.857094476091504,50.71759868344297,56.18914414143014,2000,6.5,2.0,50.0
2250,ours,gis,7.667777195404844,44.010056330666096,34.68853170426188,37.94503054084462,50.83779823459732,56.35729410363059,2000,6.5,2.0,50.0
2251,ours,gis,7.673488462766776,44.097066085426434,34.725968684308896,38.01009945856271,50.96872844582033,56.4723292177829,2000,6.5,2.0,50.0
2252,ours,gis,7.673053989643628,44.19438036130812,34.781963590304485,38.09278074981997,51.087799542119015,56.61235500547742,2000,6.5,2.0,50.0
2253,ours,gis,7.668504802652729,44.29409220180611,34.849250989782554,38.1773119326709,51.205256980354875,56.73459680808158,2000,6.5,2.0,50.0
2254,ours,gis,7.676090725159896,44.38827404390359,34.93858634239706,38.25204248295045,51.33342444829218,56.88627837998985,2000,6.5,2.0,50.0
2255,ours,gis,7.6847761884393435,44.48025726326333,35.00987293746325,38.324062601291054,51.4556766216522,57.06429421108341,2000,6.5,2.0,50.0
2256,ours,gis,7.689891789440089,44.581717820809146,35.06984649791394,38.386707963805726,51.55722476138655,57.24270188973019,2000,6.5,2.0,50.0
2257,ours,gis,7.697881207878102,44.66729540051914,35.15138947032533,38.44579933539215,51.69615346919876,57.39365378446592,2000,6.5,2.0,50.0
2258,ours,gis,7.69865536654349,44.74731592619106,35.21199026580746,38.5146527979978,51.81310980727299,57.512814401036835,2000,6.5,2.0,50.0
2259,ours,gis,7.697510462129079,44.82220926166541,35.27952014345171,38.58365723395086,51.927965010567796,57.62983524112686,2000,6.5,2.0,50.0
2260,ours,gis,7.695923401899504,44.89473992758691,35.371709267459195,38.65955920194712,52.04296039980179,57.74417843923852,2000,6.5,2.0,50.0
2261,ours,gis,7.696094924869691,44.96307076471959,35.403235057535355,38.722357602523836,52.139421787233275,57.89034254828047,2000,6.5,2.0,50.0
2262,ours,gis,7.695247332309738,45.03668069730995,35.43369199022515,38.808364414778026,52.23649304770995,58.033796356399776,2000,6.5,2.0,50.0
2263,ours,gis,7.693992468697209,45.11526486656882,35.462418007509434,38.89144663954427,52.32823301732304,58.13459738113168,2000,6.5,2.0,50.0
2264,ours,gis,7.690767329363941,45.210496178478735,35.52338560514093,38.9684017951992,52.41585297891154,58.2628629926725,2000,6.5,2.0,50.0
2265,ours,gis,7.697257481089515,45.29519760006285,35.56649933343403,39.03358232787084,52.51581654641228,58.43519323528044,2000,6.5,2.0,50.0
2266,ours,gis,7.7084698324101915,45.36085808985935,35.60152428843694,39.11113335622922,52.612319779202686,58.60681933792279,2000,6.5,2.0,50.0
2267,ours,gis,7.713270654586024,45.441461352873844,35.65001450587123,39.16916843986174,52.719465832582976,58.74935693135917,2000,6.5,2.0,50.0
2268,ours,gis,7.718541081930748,45.51684707952392,35.71737409508458,39.22798573992371,52.812722826691655,58.85497678799198,2000,6.5,2.0,50.0
2269,ours,gis,7.725624466365659,45.59494221931048,35.81294834683688,39.29621635836922,52.90367317917696,58.94991548785645,2000,6.5,2.0,50.0
2270,ours,gis,7.728236786350046,45.67289931487883,35.86212218622768,39.35248676545275,53.02973582184882,59.06687611059573,2000,6.5,2.0,50.0
2271,ours,gis,7.724347662594509,45.75757139880697,35.896816961527335,39.42270915057053,53.14253015798212,59.17320661782497,2000,6.5,2.0,50.0
2272,ours,gis,7.723868672753964,45.82453938832124,35.929416762386985,39.47838038664498,53.21814468596121,59.2768738936001,2000,6.5,2.0,50.0
2273,ours,gis,7.728401105602227,45.88313971855182,35.960821878285934,39.51899330634235,53.31840929265044,59.3881644370589,2000,6.5,2.0,50.0
2274,ours,gis,7.72807983396169,45.95115335777501,36.007299791862145,39.56478784631545,53.43224335338929,59.52148825464956,2000,6.5,2.0,50.0
2275,ours,gis,7.727921444072809,46.047741532251166,36.078904137304484,39.59685052369203,53.551645017845956,59.683188512189965,2000,6.5,2.0,50.0
2276,ours,gis,7.739129228412992,46.13165993510709,36.13009210969855,39.630505829733536,53.64099418816995,59.843087911939406,2000,6.5,2.0,50.0
2277,ours,gis,7.742421698751341,46.21797602072811,36.17167988777647,39.67060169006132,53.71590989970092,59.967231086716524,2000,6.5,2.0,50.0
2278,ours,gis,7.743716517175535,46.28883446451245,36.21403286799209,39.73900069037044,53.81713785224739,60.06248909685333,2000,6.5,2.0,50.0
2279,ours,gis,7.752093446573425,46.3477126809166,36.26261550614846,39.794418413651755,53.91947305705759,60.156511661881616,2000,6.5,2.0,50.0
2280,ours,gis,7.7485487099260055,46.409973092793194,36.3023654151068,39.85213563547869,54.04122694607722,60.267353810406824,2000,6.5,2.0,50.0
2281,ours,gis,7.747851917896881,46.49449938737723,36.334540328053265,39.90986737355638,54.12136029380416,60.41222417351773,2000,6.5,2.0,50.0
2282,ours,gis,7.7481125337552355,46.57310306282194,36.371787161168704,39.96642645894007,54.206520102567985,60.52564613919461,2000,6.5,2.0,50.0
2283,ours,gis,7.751043004704399,46.64457813903502,36.408987018168006,39.999649182039086,54.29096532710699,60.656929139282276,2000,6.5,2.0,50.0
2284,ours,gis,7.753810362216119,46.70052487411135,36.45893250479514,40.041555424504146,54.378298733229734,60.76598978493488,2000,6.5,2.0,50.0
2285,ours,gis,7.754373519763602,46.7454306782944,36.51030666989158,40.11203662479424,54.47633051604109,60.87425179785394,2000,6.5,2.0,50.0
2286,ours,gis,7.7636581952867205,46.79952447302619,36.56146542071687,40.1833694094154,54.556244525829534,60.97903382391492,2000,6.5,2.0,50.0
2287,ours,gis,7.765473013953816,46.880955611349776,36.617202667723916,40.238512935071064,54.65549204311225,61.09443602113873,2000,6.5,2.0,50.0
2288,ours,gis,7.77281449110791,46.944689969246575,36.67886806170912,40.28031017207543,54.73414335612182,61.20878040144761,2000,6.5,2.0,50.0
2289,ours,gis,7.782904173994396,47.00944102791568,36.71777948645824,40.309282856993114,54.82762999719474,61.316298142005266,2000,6.5,2.0,50.0
2290,ours,gis,7.785182842633437,47.076093391265886,36.75605819283624,40.385113795675295,54.91881140451963,61.442363667650994,2000,6.5,2.0,50.0
2291,ours,gis,7.786186819977902,47.141118271328644,36.79417615818493,40.43734088766873,55.00325949367666,61.5616361889253,2000,6.5,2.0,50.0
2292,ours,gis,7.786420808916887,47.192654837237896,36.831477163766614,40.4963703128485,55.10743153595847,61.67937344999941,2000,6.5,2.0,50.0
2293,ours,gis,7.787480397989464,47.25125749613353,36.867785155842384,40.54855175213022,55.19236547136459,61.79189000810996,2000,6.5,2.0,50.0
2294,ours,gis,7.78185242762937,47.30959679625947,36.90334536364219,40.59068242487612,55.27733307788476,61.90207836484436,2000,6.5,2.0,50.0
2295,ours,gis,7.7823015658264465,47.36399646949402,36.93662521678385,40.64730892549535,55.3814726545376,62.00885273004482,2000,6.5,2.0,50.0
2296,ours,gis,7.78146613483803,47.423744776489954,36.96918340905151,40.70482476962727,55.46447467451752,62.11430743662813,2000,6.5,2.0,50.0
2297,ours,gis,7.794940610806338,47.50168580297496,37.0007518685662,40.745814846128816,55.533497644395496,62.21986832947472,2000,6.5,2.0,50.0
2298,ours,gis,7.8016838488534885,47.58202219976249,37.03473373946758,40.79027830562988,55.6309352045877,62.32917012812219,2000,6.5,2.0,50.0
2299,ours,gis,7.8110711480591,47.65020189543476,37.070281221480165,40.834872280043314,55.72313518047771,62.43824670726752,2000,6.5,2.0,50.0
2300,ours,gis,7.814805661771588,47.713054292081544,37.10709197741354,40.88262229555209,55.81872037916608,62.54564365886408,2000,6.5,2.0,50.0
1990,spliced,gis,0.5463131175719222,-0.5251011312769265,-0.5412376382648065,-0.5334983288612554,-0.5173651677244222,-0.5116888061709345,2000,6.5,2.0,50.0
1991,spliced,gis,0.5640774786161821,-0.5271780290407504,-0.5422308490719894,-0.5351162555419522,-0.5201766547806177,-0.5142760460034504,2000,6.5,2.0,50.0
1992,spliced,gis,0.5825420065046416,-0.50322140857469,-0.5179696587236496,-0.5108810214406839,-0.49622899148310273,-0.49061957586547544,2000,6.5,2.0,50.0
1993,spliced,gis,0.6013795241099135,-0.513438672977673,-0.5278965061951204,-0.5208535695663558,-0.5066221113705158,-0.5015354978768048,2000,6.5,2.0,50.0
1994,spliced,gis,0.6201473939929424,-0.5249407602475697,-0.5446475887709092,-0.535996499611021,-0.5148643837182378,-0.5081325555614716,2000,6.5,2.0,50.0
1995,spliced,gis,0.6390546543039964,-0.5220254192004594,-0.5412917793019302,-0.5328491468877287,-0.5121557771076416,-0.5056487767871263,2000,6.5,2.0,50.0
1996,spliced,gis,0.6581932051280451,-0.5126637130907223,-0.5307414216520063,-0.5227828997134304,-0.5038209369236741,-0.4974830905712907,2000,6.5,2.0,50.0
1997,spliced,gis,0.6776851893917404,-0.4644136960194869,-0.4790708964894799,-0.472419989037516,-0.45710267104476887,-0.4512047184253244,2000,6.5,2.0,50.0
1998,spliced,gis,0.7028758791662666,-0.4365298846241368,-0.44882701848409196,-0.4431590358195156,-0.4302507527412428,-0.4244463354571302,2000,6.5,2.0,50.0
1999,spliced,gis,0.7389984078739253,-0.39634252953046367,-0.40813720242472423,-0.4021464160835183,-0.39033672171865313,-0.3841823948587491,2000,6.5,2.0,50.0
2000,spliced,gis,0.7739039634731971,-0.37497459700587576,-0.38737238678910074,-0.3819535336844355,-0.367624191215465,-0.3619723678681599,2000,6.5,2.0,50.0
2001,spliced,gis,0.8038351058228698,-0.3241693321367207,-0.3382544580833837,-0.3318434076329141,-0.3157617837210335,-0.31028554412937015,2000,6.5,2.0,50.0
2002,spliced,gis,0.8287033731927669,-0.2627749637118719,-0.27749398457233465,-0.2707486026533962,-0.25360985315882023,-0.24820769266490864,2000,6.5,2.0,50.0
2003,spliced,gis,0.8501435235094479,-0.21142249488980847,-0.22864624545213777,-0.22123208344202783,-0.20085849697743297,-0.19424692292853163,2000,6.5,2.0,50.0
2004,spliced,gis,0.8707056512881048,-0.07875879269885422,-0.0838415662971399,-0.08180066143045461,-0.07525560350402521,-0.07287172229611216,2000,6.5,2.0,50.0
2005,spliced,gis,0.8904799434235255,-0.002475773666968273,-0.007471842375187654,-0.0055540273900300625,0.0008769270718574696,0.0034608261546980484,2000,6.5,2.0,50.0
2006,spliced,gis,0.9087671812782169,0.10320776387111819,0.09978617550006823,0.10121793087906666,0.10534548610713058,0.10744202743901056,2000,6.5,2.0,50.0
2007,spliced,gis,0.9253696768239774,0.1645779054449843,0.15952321447957948,0.16155502211651893,0.1682511549890938,0.17084257207564796,2000,6.5,2.0,50.0
2008,spliced,gis,0.9409649822297872,0.23644175292309244,0.229065055993097,0.2320851522046382,0.2413169844485331,0.24506937189342962,2000,6.5,2.0,50.0
2009,spliced,gis,0.957568782404757,0.2773954321456724,0.2663758417549164,0.2708038067102335,0.2844513496287131,0.28907678826794625,2000,6.5,2.0,50.0
2010,spliced,gis,0.9850566333884252,0.3313882955117755,0.31695911760601564,0.32257334411732713,0.3404113483627542,0.34660257381339094,2000,6.5,2.0,50.0
2011,spliced,gis,1.0335775383022652,0.5420803732419928,0.5177703697686981,0.5271800694567262,0.5555269494028202,0.5674663131297839,2000,6.5,2.0,50.0
2012,spliced,gis,1.083173003155151,0.5726512608578873,0.551775627701141,0.5602782331549487,0.5841458694073897,0.5936730673448896,2000,6.5,2.0,50.0
2013,spliced,gis,1.117604430767613,0.6515519818535966,0.6286640033070463,0.6386743739933575,0.6635211665717163,0.6732885386578223,2000,6.5,2.0,50.0
2014,spliced,gis,1.1514908023471204,0.7080152203487597,0.68512057857223,0.6963085800613824,0.719135729556401,0.7285778175987166,2000,6.5,2.0,50.0
2015,spliced,gis,1.1861451070212479,0.7813017613922604,0.7568175965995363,0.7689526844199948,0.7928516785524851,0.803320023487875,2000,6.5,2.0,50.0
2016,spliced,gis,1.2367416900016408,0.780388370500753,0.7567611762262467,0.7681894836949428,0.7916620988858054,0.8018895891431352,2000,6.5,2.0,50.0
2017,spliced,gis,1.2675467456659275,0.8953451777822905,0.8653676300499679,0.8796643520199503,0.9093603594919724,0.921233626247307,2000,6.5,2.0,50.0
2018,spliced,gis,1.2977303924484132,0.9436329127096155,0.9140810621659584,0.9282672679003944,0.9577490763264844,0.9700236983589003,2000,6.5,2.0,50.0
2019,spliced,gis,1.3357257833053024,0.9738084485973357,0.9449260370108117,0.9588646769193199,0.9877125646773005,1.0003188096979507,2000,6.5,2.0,50.0
2020,spliced,gis,1.3779933131647142,1.0687820037690257,1.03558079664875,1.0520608647123044,1.0845684134594535,1.0983715620323944,2000,6.5,2.0,50.0
2021,spliced,gis,1.4068805487490488,1.122324589762893,1.087063195232865,1.1043418831586616,1.1391078143516447,1.1534656346889491,2000,6.5,2.0,50.0
2022,spliced,gis,1.4222302363288355,1.2179029148927323,1.1793868777224514,1.1980947510884876,1.2362259428722515,1.2517871151707216,2000,6.5,2.0,50.0
2023,spliced,gis,1.4463440271647985,1.2582833591730331,1.2190521650158228,1.2371863159649992,1.2781648124376508,1.2944270780927452,2000,6.5,2.0,50.0
2024,spliced,gis,1.490063423693376,1.3026799386873216,1.26071661366317,1.2804820188850243,1.3246141222413528,1.3420472014525273,2000,6.5,2.0,50.0
2025,spliced,gis,1.5304004637332584,1.3350078918293757,1.2902566413431533,1.3105118496683994,1.3588461569290327,1.377758816628346,2000,6.5,2.0,50.0
2026,spliced,gis,1.5519314030862026,1.4022758098419832,1.35319126398316,1.3755098266498085,1.428874524493203,1.4476524218069908,2000,6.5,2.0,50.0
2027,spliced,gis,1.556033947715707,1.4698761725260296,1.4170556409659405,1.4411732104970791,1.4994034684685373,1.5194673154549454,2000,6.5,2.0,50.0
2028,spliced,gis,1.5795697677063822,1.5367672061744808,1.4804367360230495,1.505156946331101,1.5688282096695214,1.5908988389192202,2000,6.5,2.0,50.0
2029,spliced,gis,1.612689480131587,1.6041454634383077,1.5433580814176713,1.5697268247871232,1.6387910043091067,1.663372762039677,2000,6.5,2.0,50.0
2030,spliced,gis,1.6369490689965283,1.6735637766392917,1.6080618294704583,1.636662213641718,1.7112799446582927,1.7363494077779305,2000,6.5,2.0,50.0
2031,spliced,gis,1.6684902187293238,1.7442876423565115,1.6725059143264873,1.7040275261937758,1.785503092342444,1.8119512885338618,2000,6.5,2.0,50.0
2032,spliced,gis,1.7034500300075266,1.816760623906839,1.7403788009433734,1.773186236594458,1.8601636875756362,1.8894302532720013,2000,6.5,2.0,50.0
2033,spliced,gis,1.7454048143895982,1.8919956381701235,1.8092795904282981,1.8448411591978335,1.9383572588490465,1.9703517462267777,2000,6.5,2.0,50.0
2034,spliced,gis,1.7732113598400254,1.9703169926619508,1.881829518485931,1.9183880829596913,2.020107881210355,2.054047469689847,2000,6.5,2.0,50.0
2035,spliced,gis,1.795987688261967,2.0500888187401327,1.9538694207341105,1.9940497861364253,2.102637209833267,2.1399908388052706,2000,6.5,2.0,50.0
2036,spliced,gis,1.8387374616092678,2.130586575256621,2.027354106318596,2.070390600174633,2.186633765024647,2.227534697514937,2000,6.5,2.0,50.0
2037,spliced,gis,1.90880180726861,2.2143733896729656,2.1023024588014767,2.1488434106544165,2.2743602823654507,2.3192885095262206,2000,6.5,2.0,50.0
2038,spliced,gis,1.986382391723143,2.3039650371951486,2.183684809007549,2.2343270349066855,2.3693212151806904,2.416275982481009,2000,6.5,2.0,50.0
2039,spliced,gis,2.0723794030042755,2.400919497604912,2.271069575848522,2.3264807727105423,2.4733937724083663,2.523719830010129,2000,6.5,2.0,50.0
2040,spliced,gis,2.1448593033404197,2.5068231699066734,2.3674740354244634,2.4263719606573217,2.5858285265154417,2.6425232784382673,2000,6.5,2.0,50.0
2041,spliced,gis,2.211058758230293,2.62065268795183,2.4687435673344873,2.531597976204388,2.709572478734657,2.7686458497800066,2000,6.5,2.0,50.0
2042,spliced,gis,2.2774102668186633,2.7394617602478073,2.5705394077510193,2.639996127000943,2.838979820661706,2.903496896740503,2000,6.5,2.0,50.0
2043,spliced,gis,2.35241373044601,2.8635203688855158,2.682177135790629,2.753002910282201,2.9747296983013194,3.04537208186677,2000,6.5,2.0,50.0
2044,spliced,gis,2.4079070504130082,2.992812532781467,2.79315701472205,2.8716547511968677,3.117176540687135,3.1977659136911303,2000,6.5,2.0,50.0
2045,spliced,gis,2.471128893599197,3.1268888351816866,2.911889241327229,2.991535469679245,3.2638356876479566,3.3526080810711365,2000,6.5,2.0,50.0
2046,spliced,gis,2.537461814545809,3.263422100719886,3.02982135370565,3.1144746372659053,3.4152619939827273,3.510710934368729,2000,6.5,2.0,50.0
2047,spliced,gis,2.5997507790542858,3.4041339284933105,3.1502393034963534,3.2415549385623774,3.5723843193232288,3.675224754567736,2000,6.5,2.0,50.0
2048,spliced,gis,2.6582767464823864,3.5494584434722056,3.274536713794948,3.3704910581588883,3.7346770037612624,3.842525178356092,2000,6.5,2.0,50.0
2049,spliced,gis,2.7085920343588943,3.6986720420904566,3.4028872951612352,3.503018528000261,3.89917380223928,4.019759590978637,2000,6.5,2.0,50.0
2050,spliced,gis,2.7524422488268967,3.8504275494722906,3.5343239206536823,3.6385796391792993,4.070874858517969,4.201489208576737,2000,6.5,2.0,50.0
2051,spliced,gis,2.8222847726941613,4.008011668052239,3.6668246328548157,3.7790908924292395,4.247435889501126,4.383787595158336,2000,6.5,2.0,50.0
2052,spliced,gis,2.893694345829235,4.176417849217139,3.8031889455429915,3.925143371445398,4.43383972086202,4.583892536376602,2000,6.5,2.0,50.0
