draw,gis_amp,gis126,gis245,gis585,spread
36,1.880585178361579,6.268823224343142,8.216999258057278,14.099713791666325,7.830890567323183
37,2.03068271488175,6.46994490289679,8.581595466545334,15.08451735819762,8.61457245530083
38,1.8359481968388882,6.26222081037715,8.11015726267106,13.764715534853405,7.5024947244762545
39,1.7516587303917552,6.213697675458687,7.968311199158459,13.203761646624649,6.990063971165962
40,1.7908088049613367,6.307753112863966,8.091750571856089,13.338158043973717,7.030404931109751
41,1.9649410370811138,6.59793540012484,8.499341247597108,13.957734481534873,7.359799081410033
42,1.9784014605852052,6.9061427696678575,8.77086448298433,14.120555069468343,7.214412299800486
43,1.854712588256449,6.536258537157211,8.120013204032883,12.330610223968867,5.794351686811655
44,1.8453041904134342,6.696573340374593,8.65899420193615,14.558147879108166,7.8615745387335725
45,2.173174933242742,7.087191181856934,9.512454188490171,16.963752026023585,9.87656084416665
46,1.820010390933316,6.288528881533069,7.878630690395501,12.203954429922632,5.915425548389563
47,2.107414549646568,6.858566724042449,9.164490629766975,16.105666917050485,9.247100193008036
48,1.6925269954148674,5.994236951756568,7.412795212339633,11.133999950178138,5.1397629984215705
49,1.9907415586602395,6.549187823514769,8.418510318237754,13.644848202032994,7.095660378518225
50,1.9164634723404848,6.51180297820868,8.524187100350956,14.577680438077135,8.065877459868455
51,1.8410712026025637,6.5739422930293765,8.48799893381954,14.099442330502576,7.5255000374732
52,1.721021958151712,6.273798315994325,8.063090720090216,13.358657396363508,7.084859080369183
53,1.6116359188531686,6.218100950439147,7.792069216467666,12.411604463609475,6.193503513170328
54,1.7776946291933142,6.477411276823471,8.059546025225616,12.384296116687235,5.906884839863764
55,2.2004859495153366,7.069205807867751,9.199702603477835,15.311453910199912,8.242248102332162
56,2.2438486304994343,7.101648746667208,9.595288800588541,17.327964636458788,10.226315889791579
57,1.9510709128892478,6.5986552958587605,8.549510128344336,14.35651645884124,7.757861162982479
58,1.8703376408240429,6.585379861755999,8.571433371882627,14.564707226114859,7.97932736435886
59,2.176987925238499,6.679298415957649,8.801292015296358,15.017240812731103,8.337942396773453
60,1.9881658149074275,6.505660492334016,8.59253552651973,14.957008561218663,8.451348068884647
61,1.949962681648819,6.6530386723916095,8.720063174839531,14.959305938785688,8.306267266394078
62,1.7939534803063686,6.381409804008,8.230216437092402,13.770531206881142,7.389121402873141
63,2.1053603841420747,6.740214674260807,8.966932407261009,15.685926218589401,8.945711544328594
64,2.0412906705658243,6.381439639007192,8.240361184566252,13.496893547673801,7.115453908666609
65,1.7178329237645773,5.830173899403695,7.5319928059178345,12.509427442124581,6.679253542720886
66,1.7284285913789728,5.586443007315209,7.33426626445069,12.609862798748965,7.023419791433756
67,1.690626390663629,5.608625101585279,7.402674393852658,12.81913639825933,7.210511296674051
68,1.5294544664404466,5.5457626638701285,7.146872129039943,11.953003766104972,6.407241102234844
69,1.5749063239334782,5.0621914305047095,6.616585099063741,11.301484001002507,6.239292570497797
70,1.6945133568140966,5.6913119607496645,7.470243958189934,12.862384729052959,7.171072768303294
71,1.8590685202474238,6.042223296127615,7.954601743873939,13.748069857976207,7.705846561848592
72,1.7562028092529403,5.832356390270173,7.633970789221528,13.130685504149582,7.298329113879409
73,1.706875197091211,5.680405861540675,7.41249016810749,12.675223160816252,6.994817299275577
74,1.6149612870037944,5.680166709128453,7.259797475004775,12.055047659599765,6.374880950471312
75,2.140954730710241,6.282789624210632,8.536825333313999,15.385812219989113,9.10302259577848
76,1.9699203330111406,6.215932601746633,8.34809052340242,14.828098648304287,8.612166046557654
77,2.145660835180051,6.428145537481182,8.789198664701107,16.031424202622688,9.603278665141506
78,1.7286258799783574,5.9230675134245505,7.643662385258697,12.696948307663341,6.77388079423879
79,1.8419715524971882,6.208383806863312,8.226463831806079,14.404925394949585,8.196541588086273
80,1.850996332844385,6.087919153829921,8.080797393478127,14.11204380983225,8.024124656002328
81,1.6625455038652293,5.633065999231618,7.315183835952234,12.331727868103648,6.698661868872031
82,1.5273533757387887,5.254465057825891,6.803708229809157,11.459882690466356,6.205417632640465
83,1.848605943017054,5.9967235829716055,7.948419011116637,13.809879232995371,7.8131556500237656
84,1.5490218603876087,5.550203833641217,7.18092825847092,12.03414161463786,6.483937780996643
85,1.7373453904733087,5.870908932787225,7.640433371980388,12.9460187025205,7.075109769733274
86,1.967665246852827,6.463291226185052,8.64044605242168,15.246517727075382,8.78322650089033
87,1.9467682634963779,6.313906001776457,8.491870390250641,15.101869321566339,8.787963319789881
88,1.9082724573904115,6.1921719518572,8.228904274742188,14.321607108056003,8.129435156198802
89,1.58444364443495,5.8455861778377916,7.362429181799987,11.775523025430322,5.929936847592531
90,2.172762681233049,6.580236303945356,8.987264376634744,16.425152589125375,9.84491628518002
91,1.820196794410396,5.787757169889341,7.692220883939962,13.413411362056367,7.625654192167026
92,1.8510516014886649,6.006177020781488,8.064473501955119,14.268620683817081,8.262443663035594
93,1.9416247558898603,5.944648206308697,8.065891497244676,14.539649842698475,8.595001636389778
94,1.89888492967987,6.099322530333728,8.169961212312678,14.531229114711765,8.431906584378037
95,2.0398092806373582,6.000881661356095,7.984877827929104,14.10476856976472,8.103886908408626
96,2.014518599657744,6.444527137174286,8.748911962768005,15.880666985333622,9.436139848159335
97,1.7348321382968381,5.708437004831298,7.461464759086514,12.686001052565418,6.97756404773412
98,2.213443981119564,6.507318045475336,8.887533987929242,16.196513502560798,9.68919545708546
99,2.1672989923338153,6.637894711045926,8.97951760290293,16.078143385508454,9.440248674462527
100,2.1591748528642705,6.7538000008418315,9.059830360083495,15.959019862244128,9.205219861402297
101,2.0511125805938897,6.643404911651822,8.728347331049267,14.849453362969072,8.206048451317251
102,2.2174623484028326,7.081111334706988,9.430803214996239,16.434198116309283,9.353086781602293
103,1.8983894800599046,6.65286606046082,8.476491076222194,13.655749765924233,7.002883705463413
104,1.5453313697804343,6.042397673099538,7.403071248321162,11.068839905098658,5.02644223199912
105,1.5938331939383668,6.1946989777957775,7.708825357529237,12.080379333937517,5.885680356141739
106,2.0992391490383286,6.790431037539831,8.564407220907011,13.229430994809688,6.438999957269857
107,1.6097763505237175,6.3847598853312935,7.919540750872388,12.237322314042006,5.852562428710712
108,1.6259879459249889,6.388125450224476,7.958409406180821,12.42286385562302,6.034738405398545
109,1.785035998250335,6.408337393159385,8.21378823025137,13.653464567885193,7.245127174725807
110,2.060752185388267,6.884106997919776,8.944280133347787,15.084484368627303,8.200377370707526
111,1.8154731557535086,6.536566204276447,8.278194079570492,13.227614593672731,6.691048389396284
112,1.8547060997883626,6.422810351118206,8.127187577110718,12.842718262829532,6.419907911711326
113,2.0551993465230467,6.878196960359187,8.889226882093633,14.656733322269966,7.7785363619107795
114,1.795968848210761,6.923874790874618,8.65693159339662,13.453990189402223,6.530115398527605
115,1.797812775832899,6.658473869725495,8.133601723977677,11.993027599357415,5.33455372963192
116,1.8302502999726145,6.948952568318529,8.550327301087588,12.909121126366475,5.960168558047946
117,1.7095255784064103,6.922605100082717,8.603204891648598,13.417682508656242,6.495077408573525
118,1.7738218905934138,6.777039259418504,8.390163186617603,12.911297394791884,6.13425813537338
119,2.1160044608713275,6.862736643148848,8.623778851333128,13.526173575216378,6.66343693206753
120,1.5501415189839955,6.288353615624939,7.646049786016486,11.496774883505623,5.208421267880683
121,1.6151246405928934,6.712522674348389,8.295532954714613,12.910696918596534,6.198174244248145
122,1.9613385844121294,6.371470009710958,7.754639371700071,11.308397147989522,4.936927138278564
123,2.1769722251330377,6.857823969737504,8.54024659924266,12.941112116931963,6.083288147194459
124,1.9645414600544524,6.906021667236875,8.495182997717182,12.649589742519508,5.743568075282633
125,2.0748326915063875,7.043949641530641,8.856488839113382,13.815153023048499,6.771203381517858
126,1.9046741938468426,6.8486950740648265,8.48403185455606,12.911899514435662,6.063204440370836
127,1.8523054837938127,6.747337472963853,8.365430219249726,12.76990317958476,6.022565706620908
128,1.8437196248771133,6.83765502173595,8.595304185318978,13.617456319910163,6.779801298174213
129,2.061277377944957,7.083411777211127,8.91540158654573,13.874728166311643,6.7913163891005155
130,2.2229987954491475,7.3365321806657375,9.601381377060068,16.23851574108019,8.90198356041445
131,2.0913283345803064,7.097494664944804,8.990653210473601,14.256231123813306,7.158736458868502
132,2.1353433616281174,6.934761488230353,8.935617742258646,14.70610749943691,7.771346011206558
133,2.031788792474934,7.033999360471216,9.003480678620868,14.675516881994863,7.641517521523647
134,2.035120266722967,6.8989265997748666,8.667731257528068,13.483271713208598,6.584345113433732
135,1.8795643266882571,6.603154013821017,8.26396873824908,12.833834077465358,6.230680063644341
136,1.6982753150531622,6.7002143122289874,8.404940769519143,13.035585172030931,6.335370859801944
137,1.5850593766225145,6.539632633726469,8.019245354130973,11.99560317298559,5.455970539259121
138,1.9655408870254323,7.271412246220198,9.58073112312065,16.712852992941336,9.441440746721138
139,1.611648034029756,6.312361465653737,7.739410549811161,11.571701218439054,5.259339752785317
140,1.7840110329673433,6.704814315313276,8.61439688705752,14.167890857038163,7.463076541724887
141,1.8543741409087746,6.44655378241773,8.31749889800128,13.807374827359093,7.360821044941362
142,1.6898075422791796,6.280414933398067,7.820309775672083,12.115036073862544,5.834621140464478
143,1.7656781818604,6.723031056027044,8.529258954052946,13.733210634935155,7.010179578908111
144,2.1663394508199745,7.03940066832734,9.36349883236753,16.38823210440272,9.348831436075383
145,2.2286172436804637,7.001796904026418,9.23206896102485,15.810122492360208,8.80832558833379
146,2.118386897494845,6.698104743312471,8.639713216443443,13.868571136816165,7.170466393503694
147,2.0971832207216288,6.5790009342450695,8.567465487411557,14.178945665461793,7.599944731216723
148,1.7894026407499994,6.369743781842182,8.283577301786465,13.99189067826106,7.622146896418878
149,1.8510448581569827,6.251524467383431,7.990188294056631,12.913557287009182,6.66203281962575
150,2.134912975031753,6.981546525344902,9.407486500411247,16.74847600436756,9.766929479022659
151,1.6683462246968905,6.350005532823014,8.173901635208773,13.657303402822052,7.307297869999038
152,2.1491992006488605,6.599411893797655,8.844409129724323,15.55973065555201,8.960318761754355
153,1.5772203226348647,5.921083413119309,7.613068322809324,12.684229935414292,6.763146522294983
154,1.6742067289855922,5.870480376628938,7.554406838181272,12.462958885637239,6.5924785090083
155,1.8443333041316765,6.3069842521321595,8.162089540061796,13.569053333731723,7.262069081599564
156,1.7549354628847194,6.0004216402584145,7.637942789454234,12.280139533141496,6.279717892883081
157,1.9353716824503286,6.4623163458005894,8.36661926079349,13.909634723916524,7.447318378115934
158,2.144637016520857,6.860129113881248,8.950059746095446,14.964662851958916,8.104533738077668
159,1.5554774002912501,6.037800279034322,7.511901019574662,11.709273567096986,5.671473288062664
160,1.7564763201379303,6.439958519675899,8.146562437479954,12.92394552218759,6.483987002511692
161,1.9185773190070887,6.448091845962551,8.338919025520475,13.771124787979835,7.323032942017283
162,2.046114894100537,6.83638510197973,9.124971379724325,16.170813314721084,9.334428212741354
163,2.036230740734515,6.648043519401427,8.60971418937564,14.311203606855951,7.663160087454524
164,2.086544318497255,6.5918997870521565,8.567716719453147,14.120417094275117,7.528517307222961
165,1.9532752225015002,6.871270888333159,8.866207519348198,14.573687312568289,7.70241642423513
166,1.8264439621383886,6.487462028096437,8.287952026271562,13.567845677722548,7.080383649626111
167,1.9457432472815146,6.669845810154872,8.738395956627869,15.052666466356117,8.382820656201245
168,2.075708731941703,7.232719767487499,9.772070798257632,17.716466634400525,10.483746866913027
169,1.8481882251171269,6.344060906352336,8.027395238093817,12.844294904195717,6.500233997843381
170,2.2661255052318214,7.027690246764046,9.243096847542049,15.536833929737586,8.50914368297354
171,2.0284860672191742,6.61841392926729,8.63649560316129,14.427094155635952,7.808680226368662
172,2.073703663254297,6.6409605151445295,8.80314500791991,15.196175177773672,8.555214662629142
173,2.052669581909402,6.623707217130951,8.632627413215134,14.253147165328192,7.629439948197241
174,2.097039007534171,7.001437881301619,9.453849384324668,17.050388832717033,10.048950951415414
175,1.6337032247848042,5.778559266201834,7.049765383753152,10.290982733306958,4.5124234671051235
176,1.9514783706329277,6.390259904048291,8.355007595191646,14.159617070782351,7.769357166734061
177,2.0321369675841074,6.395376765719979,8.569900226305657,15.136559689502773,8.741182923782794
178,2.0552373747923345,5.974722905500463,7.933585061312752,13.647805595133285,7.673082689632822
179,1.8803196523156878,5.917257696882657,7.855570644122518,13.563634364551142,7.646376667668485
180,1.6232038937508995,5.606878441098181,7.27046275920686,12.16986657045759,6.562988129359408
181,1.8579410199975652,5.640300094710992,7.607333714901881,13.591666849961591,7.951366755250599
182,2.2722636335837016,6.573879782125356,9.210655317364544,17.29537315671589,10.721493374590533
183,2.068171543250615,6.280965191021771,8.451654751928343,15.005050291280208,8.724085100258437
184,1.8381963429812687,5.9793798340665205,7.8062409429082305,13.101627400036422,7.122247565969902
185,1.7438609198445736,5.96004012633481,7.734480811459877,13.05134914145569,7.0913090151208795
186,2.021323556118853,6.347406858379002,8.378554530657926,14.487281826049884,8.139874967670881
187,2.154693586583698,6.4120797814424355,8.440357195702116,14.031261625046785,7.619181843604349
188,1.8225508746302757,6.313259151809504,8.154562182760866,13.50588166210112,7.192622510291615
189,2.0234890513953836,6.579216440877218,8.572233277040109,14.382210999695555,7.802994558818337
190,2.12755949569715,6.370042100119949,8.547615371588865,14.92340320325921,8.553361103139261
191,2.1965255966737947,6.124833105030048,8.036553502670458,13.429558918177513,7.304725813147464
192,1.7547519329669792,6.07339131613369,7.972952333611706,13.704085977849072,7.630694661715382
193,2.0335154941889675,6.287511973074295,8.377045350137697,14.571133674649767,8.283621701575472
194,1.7675191355492679,5.842031540968496,7.728255768012505,13.430876325208203,7.588844784239707
195,1.7434900299187164,5.738894206617847,7.494759865364196,12.71175388474757,6.972859678129722
196,1.6952576285250993,6.061750039801332,7.923019693734508,13.624744300623325,7.562994260821993
197,1.5545239260235666,5.882632645401914,7.613499133026414,12.801349007904681,6.918716362502767
198,1.898796081915023,6.402685635831671,8.4081391816285,14.508352995940783,8.105667360109113
199,1.7018670636913598,6.085322052022185,7.643912948127223,12.069931594865748,5.984609542843563
200,2.0722776889737307,6.805933998355452,8.881500248108765,14.791141577298614,7.985207578943162
201,2.207256431290039,7.041306447011652,9.53095402815022,17.02404035709308,9.982733910081429
202,1.9224535586225795,6.456222387172999,8.448477342192678,14.429463020093358,7.973240632920359
203,1.6614344650586714,6.15035693938197,7.904209902975298,13.242523231667167,7.092166292285198
204,1.899065986658733,6.2000432834945505,7.939139605819407,12.93546126163411,6.73541797813956
205,2.0054627004101664,6.302164551407419,8.269016379498277,13.903144942953022,7.600980391545603
206,1.877384798333384,6.539963718516118,8.720519755150653,15.3671565715193,8.827192853003183
207,1.6729963494020623,5.9388145680495,7.533764129605613,12.05403527881046,6.11522071076096
208,1.5393202525338192,5.994531632829581,7.691401374779339,12.808038575664384,6.8135069428348025
209,1.6120335314005065,6.079848690359683,7.7078285701817935,12.610596200436213,6.530747510076529
210,1.7495196989379644,6.198209508595633,7.932934329666161,13.15456838456371,6.9563588759680774
211,1.7554012812586228,6.093421749334592,7.775486794715793,12.783039896064473,6.689618146729881
212,1.8456402122774478,6.579570620703699,8.60461603772364,14.874356557969941,8.294785937266242
213,1.6143351128470025,6.180003930698633,7.763520821234576,12.290553459189418,6.110549528490785
214,1.6595794697983808,6.050253968707856,7.7510283256336345,12.89389583814419,6.8436418694363335
215,2.035282720347135,6.52921011968166,8.741848540971294,15.581067309083817,9.051857189402156
216,2.0244708902822275,6.259463703384106,8.421620199889379,15.07899587430149,8.819532170917384
217,1.8986005296353787,5.894542992042693,7.8517509958309475,13.849476074969553,7.9549330829268605
218,1.6312239459004376,5.82923350025021,7.519973178331604,12.630988555674685,6.801755055424476
219,2.277570639364568,6.811131108696146,9.278115085956376,16.674908683065933,9.863777574369788
220,1.878270198730546,6.036402046392698,7.486096975288344,11.271872279751378,5.235470233358679
221,1.9265704842061602,6.640317644476375,8.705517810199243,15.061154592646933,8.420836948170557
222,2.014382342602179,6.582909834344893,8.486993680428661,13.941948298403366,7.359038464058473
223,2.0706791321273568,6.835282525465613,8.806267848760982,14.332497757096746,7.497215231631134
224,2.092325212502118,6.991838041198117,9.054199438976962,14.941817433061544,7.949979391863427
225,1.6485772513109986,6.22321514768497,7.846382756296753,12.433618253156654,6.210403105471684
226,1.5239107824207865,6.182779234075177,7.61981623860008,11.73672070868072,5.553941474605542
227,1.7360909420425295,6.42619225346428,7.864311271288684,11.560267563504702,5.134075310040422
228,1.8680079427208416,6.336632268526276,8.066835992615623,12.962878126594962,6.626245858068686
229,1.8351784652720877,6.383753542415695,8.1679164977726,13.35465363151643,6.970900089100734
230,1.5609736524800888,5.85740148136829,7.274758167579904,11.252205950241875,5.394804468873584
231,1.8073537393604318,6.455935088746372,8.30178719989719,13.723726908121952,7.26779181937558
232,1.875875906173447,6.442825288440938,8.450788371222838,14.49891341839787,8.056088129956931
233,1.7431037951731811,5.96807221724897,7.536849667889648,11.85646524560849,5.88839302835952
234,1.7833496845840306,6.175870500575435,8.00706228996497,13.486549100514518,7.310678599939083
235,1.5297226393520735,5.9620478580969465,7.386511184909146,11.397831089086864,5.435783230989918
236,2.1867359928889836,7.167869735585023,9.493349425288521,16.28029405764502,9.112424322059997
237,1.8914689540917362,6.564501892767366,8.323636162223107,13.237480637454523,6.672978744687157
238,1.8667591550905194,6.545116740641106,8.298490118151493,13.230198925607395,6.685082184966289
239,1.8193917327521418,6.579616732394996,8.611008856494784,14.831907237498378,8.252290505103382
240,1.6450466519293987,6.023584313218077,7.648715302848482,12.416304113418677,6.3927198002006005
241,1.8576880755177134,6.3150222623578465,7.9471402405509135,12.43988829244848,6.124866030090633
242,1.6841949392848772,6.022972751896733,7.605799585710798,12.092469926696484,6.069497174799752
243,2.1382739485217903,6.827766505206649,8.995485767300384,15.396362298000245,8.568595792793595
244,2.037834169110653,6.860618050300287,9.021236529876344,15.51192289600827,8.651304845707983
245,2.0500920042048714,6.614093385573307,8.720589622836675,14.86699900271965,8.252905617146343
246,2.104897146619107,6.550277748417864,8.679601246236372,14.970074193080157,8.419796444662293
247,1.7332311608130115,6.043161361636311,7.892150780204248,13.517449422624924,7.474288060988614
248,1.7639480260936828,5.736013959575416,7.560248240755579,13.05705419038488,7.321040230809464
249,1.7528617131071709,5.896724742588792,7.889458202867329,13.959265429643917,8.062540687055126
250,1.5732791834425806,5.619804739876852,7.306245645448637,12.362803810505044,6.742999070628192
251,1.863295535404664,6.165611327742002,8.242186550997161,14.524467117693469,8.358855789951466
252,1.9057088794732147,6.2998877152192,8.32796884022368,14.468240962624563,8.168353247405364
253,1.6225581576000467,5.978928841260634,7.5892436414046145,12.191882329040695,6.2129534877800605
254,1.9160246436163482,6.418260097411791,8.15829805844458,12.850428246297612,6.432168148885822
255,2.1371127849783966,7.012007151141295,9.281363528088722,16.06216379923905,9.050156648097754
256,2.1133666573759466,6.860074333960356,8.969872541252464,15.031904158669118,8.171829824708762
257,1.8465821655061854,6.241283490387001,7.997984984479917,13.004858776209273,6.763575285822272
258,2.1749326373752704,6.796660609004983,8.871340219211007,14.751882244164698,7.955221635159715
259,2.160299535769009,6.467238874897592,8.561640755488146,14.672876973407885,8.205638098510292
260,2.2126684309258886,6.857604394404367,9.118724116160017,15.728463626465325,8.870859232060958
261,2.072986780591601,6.587962297622326,8.750171850235057,15.293163053691396,8.70520075606907
262,2.0844404393877642,6.631856163279137,8.659082395572836,14.512025805900826,7.88016964262169
263,2.1988413471305917,7.0303551909400195,9.121625678947376,15.062632490131183,8.032277299191163
264,2.0811548052935365,6.797229395401075,8.668538737131906,13.7482070440934,6.950977648692325
265,2.0215869347835747,6.8732709429572605,8.86923377426909,14.647456199250282,7.774185256293022
266,2.010294583367695,6.448128901581841,8.23312121170207,13.264050809842493,6.815921908260652
267,2.2363306390844135,7.05457992523288,9.45564472317406,16.809397822660284,9.754817897427404
268,1.808639625767339,6.528937873044311,8.475380143114787,14.414218344943905,7.885280471899594
269,1.6809426840250217,6.345698494220588,7.909533197607279,12.323563680363446,5.977865186142858
270,1.8936651591203326,6.636195852162331,8.450776914298803,13.660345410711503,7.024149558549173
271,2.2257303119452745,6.800326573137466,9.096434767408873,16.021586294052653,9.221259720915189
272,1.8222160384220458,6.336456336177591,8.177599235250435,13.657668024395122,7.321211688217531
273,1.783677223579994,6.269546102859996,8.083662663745743,13.44914592459831,7.179599821738314
274,1.6542805062577233,5.936149638099296,7.421954293753307,11.557686771464105,5.621537133364809
275,1.5728702099985918,5.763911856154483,7.281791930345072,11.69942749216309,5.935515636008608
276,1.646819152653439,5.880462505207574,7.630531202132395,12.910782814725042,7.030320309517468
277,1.838537204823885,6.019749912534336,8.019240152784405,14.15537770313561,8.135627790601273
278,1.9053313144627864,5.9788601601087255,8.070808896269922,14.45524765490684,8.476387494798114
279,1.6537195057909515,5.4185670130308035,7.170297008176095,12.443601489640585,7.025034476609782
280,1.934517423122643,5.5616862457111775,7.489256921994924,13.357197843053733,7.795511597342555
281,2.2741118992857947,6.192749594515691,8.693753259997587,16.397556634029428,10.204807039513737
282,2.1522634091222406,6.112861823237435,8.47295182719683,15.708355456668563,9.59549363343113
283,2.1949458220727114,6.24466634516176,8.658361893961999,16.01064106131516,9.765974716153398
284,1.921593891032053,5.70775471395204,7.72208680014081,13.87156951296797,8.16381479901593
285,1.7722686867907282,5.198069385818079,6.934162854829956,12.188047164128676,6.989977778310597
286,1.8757529716659136,5.846015201981782,7.835914492169795,13.937160177717484,8.091144975735702
287,2.141256520846929,6.17041660958933,8.549329174640324,15.894889201324368,9.724472591735038
288,2.1051166870490126,5.879800172257601,8.051616895167141,14.693213965127132,8.81341379286953
289,1.8810120754856339,5.613532365348874,7.580316758609358,13.547831172288197,7.9342988069393225
290,2.061055838790348,6.083565568876811,8.270144918928304,14.917164779994655,8.833599211117845
291,1.8432696707248368,5.934662976174786,7.856192317106072,13.599280878603174,7.664617902428389
292,2.1310996278161713,6.569130770520596,8.867906693010855,15.823129921167087,9.253999150646491
293,2.144493517629689,6.593252512673846,9.091347830357117,16.792434733490662,10.199182220816816
294,1.9175503237936358,6.270396996066688,8.20865641819654,13.942936634685942,7.672539638619255
295,2.0568382263071214,6.240837508885904,8.361957791044947,14.690159694386818,8.449322185500915
296,2.174951156200226,6.25250736530055,8.467185587491446,15.12797463928122,8.87546727398067
297,2.0992702197564403,6.121257639951819,8.44331769736456,15.578925035472746,9.457667395520929
298,1.8538307662604074,5.895278319418002,7.905248550645992,14.034122227089362,8.138843907671362
299,1.5991323908089847,5.258315496843761,6.876500317418366,11.752790649727327,6.494475152883566
300,1.9390943845255224,6.243532638783492,8.095901069398312,13.573831664581695,7.330299025798203
301,1.6403481174344599,5.583014726849095,7.204846599521334,12.076056496783176,6.493041769934081
302,1.972672337501932,5.988100146937694,8.051042613334545,14.393613282010918,8.405513135073225
303,1.6632597478342606,5.396394715117475,7.186041231012499,12.61686783033559,7.220473115218114
304,1.72670137136485,5.0777301401113375,6.861266633310325,12.253738868816075,7.176008728704738
305,2.0215923301652863,5.430642763474733,7.52839617092876,13.8785459892498,8.447903225775066
306,1.6410884037003122,4.9826116589567455,6.536073052579738,11.220704185000471,6.238092526043726
307,1.8621071965065552,5.510913465793191,7.445623270474506,13.316551647867895,7.805638182074704
308,2.1581803563593556,5.546343386295945,7.6455790323938295,14.025142503319845,8.4787991170239
309,1.57543956422015,4.921506181750374,6.415619887748521,10.911582178705892,5.990075996955518
310,1.7147540418808127,5.165951077362752,6.871744822714536,12.034495158535474,6.868544081172722
311,2.1491747036569753,5.6389773633154645,7.821494249952242,14.461187432747678,8.822210069432213
312,1.6558825616194126,5.70653044416486,7.440080132753447,12.69713477468303,6.99060433051817
313,1.9145589725702534,6.11398334808047,8.112576765393614,14.236182326760916,8.122198978680446
314,2.065736308439528,6.64924548024984,8.90974415204307,15.888221181933835,9.238975701683994
315,2.262302005825427,6.350260021375318,8.81478678834145,16.43712042214205,10.086860400766733
316,1.9462962629983898,5.972679527024939,7.9923997198174135,14.173852472716291,8.201172945691352
317,2.098648069906254,6.486546194670639,8.780179754895219,15.854351888257005,9.367805693586366
318,1.9881452784410867,6.130630591281438,8.055542188211938,13.76705044712738,7.636419855845942
319,1.5319531344789339,5.554236396892287,7.1379582835918125,11.929223749267729,6.374987352375442
320,1.575887203123044,5.808343641750234,7.410412024902742,12.205517108289113,6.397173466538879
321,2.14808086476312,6.581013812612165,8.972053945209638,16.391802860347916,9.810789047735751
322,2.122308286750476,6.475268169021547,8.73461888996923,15.628576353296484,9.153308184274938
323,2.1046647872989444,6.155484712728543,8.498103082612435,15.698131974251517,9.542647261522973
324,1.6274052281611093,5.503678372123776,7.133550318914473,12.098943953955521,6.595265581831745
325,1.615462044106414,5.555406085894806,7.107645253904975,11.836101819143844,6.280695733249038
