dt,R_secant,S
0.0,1.8788560560101577,0.9831153601741052
0.01,1.8788560560101577,0.9831153601741052
0.02,1.8788560560101577,0.9831153601741052
0.03,1.8788560560101577,0.9831153601741052
0.04,1.8788560560101577,0.9831153601741052
0.05,1.8788560560101577,0.9831153601741052
0.06,1.8788560560101577,0.9831153601741052
0.07,1.8788560560101577,0.9831153601741052
0.08,1.8788560560101577,0.9831153601741052
0.09,1.8788560560101577,0.9831153601741052
0.1,1.8788560560101577,0.9831153601741052
0.11,1.8788560560101577,0.9831153601741052
0.12,1.8788560560101577,0.9831153601741052
0.13,1.8788560560101577,0.9831153601741052
0.14,1.8788560560101577,0.9831153601741052
0.15,1.8788560560101577,0.9831153601741052
0.16,1.8788560560101577,0.9831153601741052
0.17,1.8788560560101577,0.9831153601741052
0.18,1.8788560560101577,0.9831153601741052
0.19,1.8788560560101577,0.9831153601741052
0.2,1.8788560560101577,0.9831153601741052
0.21,1.8788560560101577,0.9831153601741052
0.22,1.8788560560101577,0.9831153601741052
0.23,1.8788560560101577,0.9831153601741052
0.24,1.8788560560101577,0.9831153601741052
0.25,1.8788560560101577,0.9831153601741052
0.26,1.8788560560101577,0.9831153601741052
0.27,1.8788560560101577,0.9831153601741052
0.28,1.8788560560101577,0.9831153601741052
0.29,1.8788560560101577,0.9831153601741052
0.3,1.8788560560101577,0.9831153601741052
0.31,1.8788560560101577,0.9831153601741052
0.32,1.8788560560101577,0.9831153601741052
0.33,1.8788560560101577,0.9831153601741052
0.34,1.8788560560101577,0.9831153601741052
0.35,1.8788560560101577,0.9831153601741052
0.36,1.8788560560101577,0.9831153601741052
0.37,1.8788560560101577,0.9831153601741052
0.38,1.8788560560101577,0.9831153601741052
0.39,1.8788560560101577,0.9831153601741052
0.4,1.8788560560101577,0.9831153601741052
0.41,1.8788560560101577,0.9831153601741052
0.42,1.8788560560101577,0.9831153601741052
0.43,1.8788560560101577,0.9831153601741052
0.44,1.8788560560101577,0.9831153601741052
0.45,1.8788560560101577,0.9831153601741052
0.46,1.8788560560101577,0.9831153601741052
0.47,1.8788560560101577,0.9831153601741052
0.48,1.8788560560101577,0.9831153601741052
0.49,1.8788560560101577,0.9831153601741052
0.5,1.8788560560101577,0.9831153601741052
0.51,1.8788560560101577,0.9831153601741052
0.52,1.8788560560101577,0.9831153601741052
0.53,1.8788560560101577,0.9831153601741052
0.54,1.8788560560101577,0.9831153601741052
0.55,1.8788560560101577,0.9831153601741052
0.56,1.8788560560101577,0.9831153601741052
0.57,1.8788560560101577,0.9831153601741052
0.58,1.8788560560101577,0.9831153601741052
0.59,1.8788560560101577,0.9831153601741052
0.6,1.8788560560101577,0.9831153601741052
0.61,1.8788560560101577,0.9831153601741052
0.62,1.8788560560101577,0.9831153601741052
0.63,1.8788560560101577,0.9831153601741052
0.64,1.8788560560101577,0.9831153601741052
0.65,1.8788560560101577,0.9831153601741052
0.66,1.8788560560101577,0.9831153601741052
0.67,1.8788560560101577,0.9831153601741052
0.68,1.8788560560101577,0.9831153601741052
0.69,1.8788560560101577,0.9831153601741052
0.7,1.8788560560101577,0.9831153601741052
0.71,1.8788560560101577,0.9831153601741052
0.72,1.8788560560101577,0.9831153601741052
0.73,1.8788560560101577,0.9831153601741052
0.74,1.8788560560101577,0.9831153601741052
0.75,1.8788560560101577,0.9831153601741052
0.76,1.880959487622104,0.9842159851635317
0.77,1.8830173124520049,0.9852927463088849
0.78,1.885029658884281,0.9863457107875812
0.79,1.8869966553033521,0.9873749457770369
0.8,1.8889184300936395,0.9883805184546687
0.81,1.8907951116395632,0.9893624959978929
0.82,1.8926268283255434,0.990320945584126
0.83,1.8944137085360009,0.9912559343907844
0.84,1.8961558806553558,0.9921675295952845
0.85,1.8978534730680283,0.9930557983750427
0.86,1.8995066141584398,0.9939208079074758
0.87,1.9011154323110095,0.9947626253699997
0.88,1.9026800559101589,0.9955813179400315
0.89,1.9042006133403075,0.9963769527949871
0.9,1.9056772329858764,0.9971495971122831
0.91,1.907110043231285,0.9978993180693357
0.92,1.9084991724609548,0.9986261828435619
0.93,1.909844749059306,0.9993302586123778
0.939826733054467,1.911124708373411,1.0
0.94,1.911146901410759,1.0000116125532
0.95,1.9124057578997335,1.0006703118434448
0.96,1.9136214469106505,1.0013064236605285
0.97,1.9147940968279304,1.0019200151818677
0.98,1.9159238360359936,1.002511153584879
0.99,1.9170107929192608,1.0030799060469788
1.0,1.9180550958621516,1.0036263397455831
1.01,1.9190568732490871,1.004150521858109
1.02,1.9200162534644876,1.0046525195619727
1.03,1.9209333648927733,1.0051324000345905
1.04,1.9218083359183644,1.0055902304533786
1.05,1.922641294925682,1.006026077995754
1.06,1.9234323702991463,1.006440009839133
1.07,1.9241816904231772,1.006832093160932
1.08,1.9248893836821954,1.0072023951385671
1.09,1.9255555784606218,1.0075509829494556
1.1,1.9261804031428758,1.0078779237710127
1.11,1.9267639861133785,1.0081832847806558
1.12,1.9273064557565505,1.0084671331558013
1.13,1.9278079404568118,1.008729536073865
1.14,1.928268568598583,1.008970560712264
1.15,1.9286884685662842,1.0091902742484147
1.16,1.929067768744336,1.009388743859733
1.17,1.9294065975171588,1.0095660367236357
1.18,1.9297050832691733,1.0097222200175395
1.19,1.9299633543847998,1.0098573609188606
1.2,1.9301815392484583,1.009971526605015
1.21,1.9303597662445695,1.0100647842534198
1.22,1.9304981637575536,1.0101372010414913
1.23,1.9305968601718313,1.0101888441466456
1.24,1.9306559838718231,1.0102197807462996
1.25,1.9306756632419493,1.0102300780178695
1.26,1.9306279989509876,1.0102051375779533
1.27,1.9304870302991424,1.0101313754360963
1.28,1.9302557936179714,1.0100103803591358
1.29,1.9299373252390337,1.009843741113909
1.3,1.9295346614938877,1.0096330464672532
1.31,1.9290508387140926,1.0093798851860059
1.32,1.9284888932312059,1.0090858460370038
1.33,1.9278518613767874,1.0087525177870853
1.34,1.9271427794823952,1.0083814892030867
1.35,1.9263646838795876,1.0079743490518458
1.36,1.9255206108999237,1.0075326861001996
1.37,1.9246135968749618,1.0070580891149858
1.38,1.9236466781362607,1.0065521468630414
1.39,1.9226228910153789,1.0060164481112037
1.4,1.921545271843875,1.00545258162631
1.41,1.9204168569533075,1.0048621361751977
1.42,1.9192406826752357,1.0042467005247042
1.43,1.9180197853412173,1.0036078634416665
1.44,1.9167572012828114,1.0029472136929223
1.45,1.9154559668315765,1.0022663400453087
1.46,1.9141191183190711,1.0015668312656627
1.47,1.9127496920768539,1.000850276120822
1.48,1.9113507244364836,1.0001182633776238
1.49,1.9099252517295189,0.9993723818029054
1.5,1.908476310287518,0.998614220163504
1.51,1.9070069364420401,0.9978453672262572
1.52,1.905520166524643,0.9970674117580018
1.53,1.9040190368668861,0.9962819425255756
1.54,1.9025065838003277,0.9954905482958156
1.55,1.9009858436565263,0.9946948178355592
1.56,1.8994598527670408,0.9938963399116437
1.57,1.8979316474634293,0.9930967032909064
1.58,1.8964042640772512,0.9922974967401846
1.59,1.8948807389400644,0.9915003090263156
1.6,1.8933641083834278,0.9907067289161368
1.61,1.8918574087389,0.9899183451764852
1.62,1.8903636763380394,0.9891367465741983
1.63,1.888885947512405,0.9883635218761135
1.64,1.8874272585935552,0.9876002598490681
1.65,1.8859906459130484,0.9868485492598991
1.66,1.8845791458024437,0.986109978875444
1.67,1.883195794593299,0.9853861374625402
1.68,1.8818436286171738,0.9846786137880249
1.69,1.8805256842056262,0.9839889966187354
1.7,1.8792449976902148,0.9833188747215091
1.71,1.8780046054024981,0.982669836863183
1.72,1.8768075436740352,0.9820434718105948
1.73,1.875656848836384,0.9814413683305815
1.74,1.8745555572211041,0.9808651151899807
1.75,1.8735067051597531,0.9803163011556293
1.76,1.8724708819174516,0.9797743044780901
1.77,1.87140797249883,0.9792181349021516
1.78,1.8703199568447129,0.9786488284359905
1.79,1.869208814895926,0.9780674210877843
1.8,1.868076526593294,0.9774749488657095
1.81,1.8669250718776411,0.9768724477779428
1.82,1.8657564306897927,0.9762609538326612
1.83,1.8645725829705735,0.9756415030380415
1.84,1.8633755086608088,0.9750151314022608
1.85,1.8621671877013233,0.974382874933496
1.86,1.8609496000329415,0.9737457696399235
1.87,1.8597247255964886,0.9731048515297205
1.88,1.8584945443327898,0.972461156611064
1.89,1.8572610361826694,0.9718157208921306
1.9,1.8560261810869527,0.9711695803810974
1.91,1.854791958986464,0.9705237710861409
1.92,1.8535603498220294,0.9698793290154385
1.93,1.8523333335344725,0.9692372901771664
1.94,1.851112890064619,0.9685986905795022
1.95,1.849900999353293,0.9679645662306221
1.96,1.8486996413413204,0.9673359531387035
1.97,1.8475107959695254,0.966713887311923
