tag,k,p,rate_scale,hind_resid_cm,m2300_SSP1-2.6,m2100_SSP1-2.6,in_band_SSP1-2.6,phi_2300_SSP1-2.6,phi_fast_2300_SSP1-2.6,m2300_SSP2-4.5,m2100_SSP2-4.5,in_band_SSP2-4.5,phi_2300_SSP2-4.5,phi_fast_2300_SSP2-4.5,m2300_SSP5-8.5,m2100_SSP5-8.5,in_band_SSP5-8.5,phi_2300_SSP5-8.5,phi_fast_2300_SSP5-8.5,leq_585_2300_m,rf_clip_years_585,g4_2100_cm,ratio_585_over_245,s_railed,g4_rel_to_ref,keeps_2100,s_rel_to_p1,all_pass
L12,1.5,1.25,0.4874640506571119,-8.881784197001252e-16,0.1414113577627558,0.08011533136481067,True,0.8217034913708381,0.9609292526022514,0.25262956578222895,0.10318406875427019,False,0.8517035274926684,0.9791757485549515,0.6848390831074562,0.17137614958558636,False,0.9132145783250704,0.9899335928343602,0.8086480168927266,0,9.12608182207757,2.710842972741359,False,1.1262102353299352,True,0.9991721727666556,False
L12,1.5,1.5,0.48600462157123286,-8.881784197001252e-16,0.14259800085928137,0.0825129061499449,True,0.8241748169167413,0.9662213768545231,0.25495384770889123,0.1082179374705254,False,0.8564986088289211,0.9886052056004013,0.686857090103295,0.18744129121920444,False,0.9149680772401563,0.9937484132778736,0.8086480168927266,0,10.492838506925954,2.6940448095827723,False,1.294875758792385,False,0.9961807297489174,False
L12,1.5,1.75,0.4834257858100445,8.881784197001252e-16,0.14359288413707175,0.08488580602612458,True,0.8259569594671069,0.9709493816663582,0.2564038543360666,0.11344503572332043,False,0.8589406942956247,0.9944716770615561,0.687733878259764,0.20449487069825603,False,0.9153451490079269,0.9956233368306838,0.8086480168927266,0,11.960906467213144,2.682229095348763,False,1.476043668007885,False,0.9908947995818794,False
L12,1.5,2.0,0.47969406593162284,-1.7763568394002505e-15,0.144412454373954,0.08723049591983704,True,0.8270309865119146,0.9751106649241289,0.2571586944154044,0.11881695520485493,False,0.8594696470648946,0.9975950682931213,0.6880367007459172,0.2216859309214942,False,0.9150213811716025,0.9967991917686183,0.8086480168927266,0,13.445543500165712,2.6755334961939448,False,1.659256294725318,False,0.9832457623778994,False
L12,1.5,2.5,0.4686998479464662,8.881784197001252e-16,0.14557907404434978,0.09180799733362051,True,0.8270321607593865,0.9818099739918967,0.257344944240473,0.1297020924840287,False,0.8567440281562267,0.9992405473804945,0.6874745906833885,0.2520200685933995,False,0.9128839233719989,0.9982844865048853,0.8086480168927266,0,16.0212071259779,2.67141284905518,False,1.977107788357482,False,0.960710527918474,False
L12,1.5,3.0,0.4529260477749056,-1.7763568394002505e-15,0.1461874078529299,0.09616861551124367,True,0.8241758181071808,0.9865833098890673,0.2566033100098341,0.14011984139277103,False,0.8511043122360034,0.9988177799402379,0.6857111572962996,0.2711426823773126,False,0.9091124984755276,0.9995361046587624,0.8086480168927266,0,17.497406686606894,2.672261543586559,False,2.1592791831556335,False,0.9283784161064144,False
L12,1.5,4.0,0.40699928455851264,0.0,0.1459792066175739,0.103834801126026,True,0.809939540014948,0.9918659854018436,0.25348820562349844,0.1562139882322012,False,0.8336228754855665,0.997927721302585,0.6770893978223226,0.2823287849246245,False,0.8945292512101932,0.9995542005707171,0.8086480168927266,191,17.84939837985985,2.6710883694052083,False,2.202716953649165,False,0.8342407176870047,False
L12,1.5,5.0,0.34334959842482404,8.881784197001252e-16,0.1440967093191613,0.10951948663073907,True,0.784256293388581,0.9938858061319998,0.24799065289742636,0.1636633671938137,False,0.8066159217917609,0.9978600328322178,0.6612420886638133,0.2812983936787978,False,0.8697211196281801,0.9995542005707171,0.8086480168927266,214,17.177890704805872,2.666399241012183,False,2.119849099569786,False,0.7037757221568046,False
L12,2.0,1.0,0.3260891298177244,-2.6645352591003757e-15,0.17246060607325164,0.08369206988981805,False,0.7126368543871243,0.8797964117709459,0.30412667377728914,0.1044742492440315,False,0.7450333747041504,0.9020201869631286,0.84732349293151,0.16347551577265984,False,0.8350979355755334,0.9515227760855829,1.0781973558569689,0,7.9783445882841795,2.7860873970955993,False,0.9845729538144028,True,1.0,False
L12,2.0,1.25,0.32697128122355934,-8.881784197001252e-16,0.17535537799324785,0.08685803073327299,False,0.7198061008034378,0.8918997947592581,0.31274211571109795,0.11058954980205483,False,0.7616976257703855,0.9311154731748008,0.8653759002551379,0.1814509142943868,False,0.8512606356797981,0.9797372859438241,1.0781973558569689,0,9.459288356111383,2.767059045717229,False,1.167329810677142,False,1.002705246281371,False
L12,2.0,1.5,0.3269488114635334,0.0,0.17794874036930763,0.09003341937117552,False,0.7261856405996826,0.9033460086805739,0.3197469211264911,0.11711522368036607,False,0.7751098850380811,0.9551595275856127,0.8722816757296133,0.20214065746258741,False,0.8571328717793802,0.9902747354488038,1.0781973558569689,0,11.21072380914119,2.7280377639181106,False,1.3834668749920935,False,1.0026363394765399,False
L12,2.0,1.75,0.32604323182662265,0.0,0.18026009052808717,0.09322645278641559,False,0.7317503881046535,0.9140721984109921,0.3249710282650809,0.12406207876093883,False,0.7848584312456742,0.9733965531130494,0.8746081685051393,0.22535101535693505,False,0.8587803354638526,0.9939825424823858,1.0781973558569689,0,13.212456257051947,2.6913419733888277,False,1.6304920074838303,False,0.9998592470987075,False
L12,2.0,2.0,0.3242727451685812,8.881784197001252e-16,0.1823027367769757,0.0964398502425724,False,0.7364810138260509,0.9240327631693307,0.3284477873666704,0.13141774037866302,False,0.7909723072130834,0.9858680312742221,0.8753435250714848,0.2504608404091883,False,0.8589564379794931,0.99578500766307,1.0781973558569689,0,15.402099016661591,2.6650918616001347,False,1.9007063377589315,False,0.9944297908668144,False
L12,2.0,2.5,0.3181847245762107,-8.881784197001252e-16,0.18561717152882623,0.10291321119084801,False,0.7433770383441749,0.941541343849274,0.3312148751308639,0.14716817283942302,False,0.7943827573304452,0.9972549335131474,0.8745079110720958,0.3013712427022749,False,0.8571315645152181,0.9977057588826055,1.0781973558569689,0,19.84580315114269,2.6403038532812735,False,2.4490846206408254,False,0.9757599854802518,False
L12,2.0,3.0,0.30873671632812194,-8.881784197001252e-16,0.18794740335159316,0.10937922371980591,False,0.74677861558134,0.9557713209900133,0.33075971998219184,0.16368910969349987,False,0.7908185520760054,0.9992214527477266,0.8715733008423141,0.34192891901197625,False,0.853247024802317,0.9990407119211823,1.0781973558569689,0,23.254969529217036,2.6350648165055883,False,2.86979507927837,False,0.9467862866226113,False
L12,2.0,4.0,0.2798428465932373,8.881784197001252e-16,0.18987478924694196,0.12170735795936832,False,0.7430672123134938,0.9750616874635949,0.32642977376277893,0.19433094782795002,False,0.775317489880681,0.9982498470960142,0.8585642871944784,0.3720865932600328,False,0.8383044952605179,0.999554200570717,1.0781973558569689,178,25.037923530066447,2.630165371552195,False,3.0898217110823287,False,0.8581790099831368,False
L12,2.0,5.0,0.23842845750657707,-8.881784197001252e-16,0.18864748202458578,0.1320233696246504,False,0.7261433471831192,0.9848616713573788,0.3192132399736924,0.21421366580487206,False,0.7516540659150047,0.9978052946972161,0.8357833006772641,0.3743717839854617,False,0.8133463594108724,0.999554200570717,1.0781973558569689,208,24.234841436081133,2.6182601346552676,False,2.9907168277721157,False,0.7311757298989161,False
L12,3.0,1.0,0.19730111874801007,0.0,0.21250921085083146,0.08972096083768687,False,0.5572900277361938,0.7259505475120888,0.3754295325649968,0.11081104748293137,False,0.5944072339114616,0.7623272845910039,1.0953899275414147,0.17085111730965014,False,0.7094805036576656,0.8654825745206537,1.6172960337854532,0,8.113015647196328,2.917697816838034,False,1.001192125974647,True,1.0,False
L12,3.0,1.25,0.19832733861177623,-8.881784197001252e-16,0.21819546748689583,0.09366693415012418,False,0.5679956654086715,0.7439927675589627,0.3955079019242088,0.11829802051384049,False,0.6214861628159943,0.8096211013245779,1.1624559677855422,0.19246874916306694,False,0.7505750292287453,0.9376942761801844,1.6172960337854532,0,9.880181501294276,2.9391472638852703,False,1.2192704109617527,False,1.0052012876068728,False
L12,3.0,1.5,0.19872657380848513,-8.881784197001252e-16,0.22356425174510278,0.0976740146778203,False,0.5781317610832438,0.7617085268703507,0.414386256708783,0.1264379998263063,False,0.6469619680560702,0.8547843956732152,1.1976758601577793,0.2183228765418296,False,0.7720076930074493,0.9755428752497517,1.6172960337854532,0,12.06488618640093,2.890240303021117,False,1.4888753548477645,False,1.0072247692740943,False
L12,3.0,1.75,0.19853708208234036,-8.881784197001252e-16,0.22863509183151964,0.10176182069029509,False,0.5876853779098453,0.7790306351113907,0.43123390255955896,0.1353018747459122,False,0.6696438818179634,0.8956368755829934,1.2104158536061294,0.24882844097206935,False,0.7795539245414806,0.9893177117917096,1.6172960337854532,0,14.706662028177425,2.8068661726774957,False,1.814885470739837,False,1.006264350360369,False
L12,3.0,2.0,0.19778627387829043,0.0,0.23341436704599466,0.10594229902169598,False,0.5966312621969939,0.7958843528218628,0.44529431960117893,0.14494103917303358,False,0.6884544284556466,0.9302171284534693,1.2139762932474139,0.28405486029006355,False,0.7814261827689767,0.9936938099074211,1.6172960337854532,0,17.811256126836756,2.726233504021999,False,2.1980099833862825,False,1.0024589578272995,False
L12,3.0,2.5,0.19466945448702114,-1.7763568394002505e-15,0.24207975691545622,0.11459442675174383,False,0.6125501839892633,0.827856401810876,0.463449192664779,0.16662244009408608,False,0.7121575815974063,0.9763702242907701,1.2140506838107388,0.36590603054288795,False,0.7807869086750028,0.996824678270164,1.6172960337854532,0,25.131160379114416,2.619598227866335,False,3.1013276668424132,False,0.9866616860680346,False
L12,3.0,3.0,0.18945718931540392,-1.7763568394002505e-15,0.2494739629584372,0.12359146570673539,False,0.6255335966945257,0.8569466803069679,0.4696760969189664,0.19129636479162948,False,0.719104821450115,0.9950580781590463,1.2100617508902267,0.4501047833732526,False,0.7775595505445875,0.9983099867708507,1.6172960337854532,0,32.65133176665172,2.57637499295392,False,4.029359450163833,False,0.9602438674327828,False
L12,3.0,4.0,0.17284742640832476,0.0,0.2600054343189218,0.14197337295660084,False,0.6412918016297683,0.9042078374640847,0.46607696863555564,0.2455393261552935,False,0.7098583348248988,0.9989466385736098,1.1924278704329168,0.545749765236873,False,0.7647699660884302,0.9995542005707171,1.6172960337854532,154,40.37763922802722,2.5584355174720597,False,4.9828295936439,False,0.8760590284796247,False
L12,3.0,5.0,0.14840977415473025,-1.7763568394002505e-15,0.26456900037290926,0.15901677899597697,False,0.6423512499070284,0.9353819405881096,0.45703531290731936,0.2940052618559574,False,0.6916397175331032,0.9980020821059644,1.1617479948205307,0.5605017861107556,False,0.7432893621814185,0.9995542005707171,1.6172960337854532,200,40.148500711477865,2.5419217334221997,False,4.954552601646971,False,0.7521993544510861,False
L12,5.0,1.0,0.11059742735618974,8.881784197001252e-16,0.250990145400826,0.09455073906951773,False,0.3820976260620664,0.5176598590942949,0.44783683968159055,0.11600153333542541,False,0.4164513670107613,0.5581223736944217,1.3884639004657013,0.177156962359168,False,0.5341479725086651,0.6921399563567401,2.6954933896424222,0,8.260622328965027,3.1003789269611928,False,1.019407627331302,True,1.0,False
L12,5.0,1.25,0.11134173683374124,-8.881784197001252e-16,0.2602214681445833,0.09914557679582967,False,0.3930175785803871,0.5362277083319645,0.48449703298747215,0.12463656008264737,False,0.44654342405612946,0.6109310544081151,1.5738127676400795,0.2018640031263356,False,0.602691080561458,0.8134978161741376,2.6954933896424222,0,10.271842633050593,3.248343458236976,False,1.2676036150645025,False,1.006729898654463,False
L12,5.0,1.5,0.11170848838322357,0.0,0.269262356792609,0.10385479102138226,False,0.4037531134194337,0.5549693260756688,0.5228821076501451,0.13415600924836357,False,0.4781116859760727,0.6669397190585474,1.7197733046797705,0.23226003584359142,False,0.6566380449645645,0.9094323605624697,2.6954933896424222,0,12.840524482220916,3.2890268753094394,False,1.584593517877282,False,1.0100459934158825,False
L12,5.0,1.75,0.1117273135524481,-8.881784197001252e-16,0.27814530103332175,0.10870905238364272,False,0.41431410719812867,0.5738617524101178,0.5619684589793333,0.1446944743536253,False,0.5102815774859317,0.724536758397542,1.8036894353951647,0.269480443158938,True,0.6875745429418656,0.9648118608432349,2.6954933896424222,0,16.07713907752953,3.2095919380797424,False,1.9840101082739043,False,1.0102162068618419,False
L12,5.0,2.0,0.11141900071169233,-1.7763568394002505e-15,0.28688092338162036,0.11373029125805065,False,0.4246915756033168,0.5928611398774264,0.6003261400481466,0.15637732019441644,False,0.5418453073418866,0.781528108487826,1.8358989141194644,0.3145817417905649,True,0.6993291957767399,0.9864546173160882,2.6954933896424222,0,20.085145053251427,3.0581692044464766,False,2.478620768261824,False,1.0074285033127999,False
L12,5.0,2.5,0.1098729912224351,8.881784197001252e-16,0.3038684095028728,0.12432221987790937,False,0.4447786502651321,0.6309055676687823,0.6679598458585442,0.18360643961376433,False,0.5973587226281901,0.8832413861028812,1.8457177512749174,0.43089908244437286,True,0.7025658568965771,0.9952070049434805,2.6954933896424222,0,30.65768625664635,2.763216625548163,False,3.7833322916568886,False,0.9934497921780628,False
L12,5.0,3.0,0.10713306682345956,-8.881784197001252e-16,0.32001385813856725,0.13565079563520369,False,0.4636467274794874,0.6683767962413336,0.7135506165012481,0.21646808883408605,False,0.6343796616141453,0.9536080823895675,1.8423466155376322,0.5777466261671571,True,0.7008637503706686,0.9974385083051336,2.6954933896424222,0,44.209583053195345,2.581942433980659,False,5.455713186104529,False,0.9686759392551432,False
L12,5.0,4.0,0.09814768220492709,-1.7763568394002505e-15,0.3482684104597631,0.15995379260287093,False,0.49554242672969206,0.7377114810313593,0.7372426692931369,0.29844653360522533,False,0.651627573061888,0.997992665296958,1.8218861583644292,0.8479640543981815,True,0.6921533274205967,0.9995542005707169,2.6954933896424222,105,68.80102617953105,2.4712163772496254,False,8.490436684135625,False,0.8874318738792446,False
L12,5.0,5.0,0.08469964214878939,-8.881784197001252e-16,0.36836489384623594,0.18418618169983186,False,0.5158678090096008,0.7928293925839189,0.7278018286599707,0.39169354585981025,False,0.6404015209489285,0.9986549781472102,1.784205849953369,0.9260258617633004,True,0.6766848445362649,0.9995542005707169,2.6954933896424222,187,74.18396800634686,2.45149954244887,False,9.154722223070832,False,0.7658373632508284,False
L12,8.0,1.0,0.06672846309969525,0.0,0.2754510045568284,0.09726664609721389,False,0.2578378702820506,0.356498486071303,0.49579480260642267,0.11895768778241439,False,0.28509395651359826,0.39109324418242064,1.6074908212378474,0.1808364639217843,False,0.3845411719428969,0.515628588529808,4.312789423427875,0,8.35698178245704,3.2422502470521533,False,1.0312989301827593,True,1.0,False
L12,8.0,1.25,0.06722615657803233,-8.881784197001252e-16,0.2873232442068361,0.10223582690768539,False,0.26675353907320154,0.37173875849227905,0.5459306661624412,0.12825827249524735,False,0.31093118105011386,0.4365565903212439,1.9283137939159463,0.2073525488281226,True,0.4587941285545648,0.6475066244353008,4.312789423427875,0,10.51167219204372,3.532158776627833,False,1.2971999423097076,False,1.0074584885552287,False
L12,8.0,1.5,0.06748874327351925,1.7763568394002505e-15,0.29916858803442903,0.1073536523561989,False,0.27568219176245184,0.38734745819637,0.6014826091300668,0.1385874394800697,False,0.3396151325660113,0.48750593117392266,2.2524286722864675,0.24046789384472833,True,0.5338204218453715,0.7813038222713837,4.312789423427875,0,13.311424148852943,3.74479434333802,False,1.6427052064106324,False,1.0113936413114761,False
L12,8.0,1.75,0.06753638108520331,-1.7763568394002505e-15,0.31103962209498787,0.11265785303660913,False,0.2846462430267896,0.4033346156422904,0.6621005802056753,0.15012209769798104,False,0.3709506579125046,0.5435578449835612,2.5174748470704373,0.28182405111824116,True,0.5951549774176748,0.8910622153506897,4.312789423427875,0,16.9166198081632,3.802254404139636,False,2.0876067897012756,False,1.012107546734607,False
L12,8.0,2.0,0.06738314069420312,0.0,0.3229619499504217,0.1181770872786686,False,0.29365214802273487,0.4196910753016615,0.7268330417850312,0.16303894917823422,False,0.40443250280988113,0.6037840628451915,2.677028046121033,0.33323509437138854,True,0.6320294272019714,0.9574607272503879,4.312789423427875,0,21.505800709271995,3.6831402704897855,False,2.653937730336299,False,1.0098110695810534,False
L12,8.0,2.5,0.06650927101003623,-1.7763568394002505e-15,0.3469519378570025,0.12993481225784229,False,0.3117430644716849,0.4533784925406152,0.8613811673571458,0.19371111687232825,False,0.47402318785926395,0.7298752463632358,2.7574137453168963,0.47351638688393405,True,0.650416039340854,0.9923773936749101,4.312789423427875,0,34.35815746260917,3.2011539720296875,False,4.239991417550009,False,0.9967151635227752,False
L12,8.0,3.0,0.06490987736955159,-8.881784197001252e-16,0.37093209845920244,0.1426942671855444,False,0.32972955536684795,0.48794940986966756,0.9847491462564965,0.23188463769044743,False,0.5377203490823997,0.8466102022918278,2.7595741855692673,0.6716773494998831,True,0.6506363049169467,0.9964161346321779,4.312789423427875,0,52.898308231433866,2.802311833485443,False,6.527951132079189,False,0.9727464766058433,False
L12,8.0,4.0,0.05958651827227055,0.0,0.4167677942423583,0.1707697816295455,False,0.3635645157895491,0.5564452769390925,1.1206083192873677,0.33376091528733287,False,0.6069962090723927,0.9795549083041134,2.739982432579631,1.1728976555856498,True,0.6453973103772558,0.9993270552775172,4.312789423427875,0,100.21278739561043,2.4450848574121578,False,12.366826100862884,False,0.8929700386362215,False
L12,8.0,5.0,0.05155152906316186,8.881784197001252e-16,0.45465557657113687,0.1998456118070385,False,0.390339952197834,0.6164875080839226,1.1309678904078808,0.46567084126102765,False,0.6103165375023502,0.9990947930499293,2.698649479352049,1.4530808548363732,True,0.6348879063946488,0.999554200570717,4.312789423427875,172,125.32352430293348,2.3861415538320787,False,15.465633395499475,False,0.7725568171132852,False
L12,10.0,1.0,0.05278126283740482,8.881784197001252e-16,0.28408455639052577,0.09817155035641487,False,0.21165027188372748,0.2945452085336818,0.5130695382896696,0.1199480711859778,False,0.23523114344856053,0.3251208261793836,1.691431043711175,0.18208210466293887,False,0.32318111641722425,0.43825108977527194,5.3909867792848445,0,8.3910554306524,3.2966896638408967,False,1.0355038115437627,True,1.0,False
L12,10.0,1.25,0.05318683228706082,8.881784197001252e-16,0.29695498522703523,0.1032669664795873,False,0.21941470916239547,0.30784015931791375,0.568511884415509,0.12947363761449787,False,0.2581152374339608,0.3654216132463051,2.0750466150465767,0.2092127357197256,True,0.39423150531590667,0.5645493985955649,5.3909867792848445,0,10.594576924013829,3.649961719234676,False,1.307430856246524,False,1.0076839663898414,False
L12,10.0,1.5,0.053404666670214436,-8.881784197001252e-16,0.3098722756493986,0.10852310979732632,False,0.22723591540948093,0.32152085640813644,0.6310749331200298,0.14007802850126022,False,0.28398764174151836,0.411395204299358,2.496574782778892,0.2432611159904769,True,0.4723224544036457,0.7039095009396332,5.3909867792848445,0,13.473800619315057,3.9560671035305504,False,1.6627433834264014,False,1.011811082177591,False
L12,10.0,1.75,0.053451261172747296,8.881784197001252e-16,0.3228988855789398,0.1139802051403344,False,0.23513815082260184,0.33560544048272284,0.7008812004537699,0.1519533242670853,False,0.31288942366841577,0.4630865761594027,2.886796776702908,0.28605458796055405,True,0.544609777402049,0.8332835186492143,5.3909867792848445,0,17.207438282021965,4.118810398729365,False,2.1234954381122986,False,1.0126938670907977,False
L12,10.0,2.0,0.05333811640480323,-1.7763568394002505e-15,0.3360687640224237,0.11966933859932503,False,0.2431319114697035,0.35009525982154865,0.7774794499158901,0.16529496163828683,False,0.34462511762271314,0.5201259300672185,3.166927340235612,0.33969535465632084,False,0.5964760026538733,0.9264600169659183,5.3909867792848445,0,22.002601605699578,4.073326106018904,False,2.715245777468234,False,1.0105502130389306,False
L12,10.0,2.5,0.05266142874079593,-1.7763568394002505e-15,0.36285467838037416,0.13182738834383323,False,0.2593727261353217,0.3802098378724362,0.9454547574630772,0.19716714018655307,False,0.4142425383617568,0.6459810601343284,3.3527383828536848,0.4887800773801975,False,0.630741499901597,0.9894592020662216,5.3909867792848445,0,35.69526890363643,3.546164802057828,False,4.404998549857184,False,0.9977296091422054,False
L12,10.0,3.0,0.05140963383240859,-8.881784197001252e-16,0.39005151884503825,0.14508283639921624,False,0.27579591790452934,0.4115245290658729,1.1153850265985197,0.23722958100776634,False,0.4846244373917065,0.7741900319559348,3.363855977068655,0.707275668024577,False,0.6325795798064059,0.995761279324103,5.3909867792848445,0,56.21928316253607,3.0158697641182046,False,6.937778266176699,False,0.9740129559002482,False
L12,10.0,4.0,0.04722337479121278,8.881784197001252e-16,0.4434497166206815,0.17448843573777417,False,0.307646013074435,0.4749560113803993,1.3502126630962328,0.3465169130701355,False,0.5813316062355693,0.9546127684518511,3.34600433352472,1.3253810954161516,False,0.6287120574497749,0.99900657029307,5.3909867792848445,0,115.08926596783775,2.478131352917287,False,14.202667895879221,False,0.8946996008164227,False
L12,10.0,5.0,0.040887852826084425,-1.7763568394002505e-15,0.48950210579923376,0.20531600271184203,False,0.33423054909347166,0.5323415138661945,1.3973530508237664,0.49411805546430926,False,0.5993339425402135,0.9978953434656472,3.3043313326828425,1.7793793666382778,False,0.6202428079267247,0.9995542005707169,5.3909867792848445,163,157.4063363926436,2.364707566734746,False,19.424834294420737,False,0.7746660581434247,False
L12,12.0,1.0,0.043658179343607426,-8.881784197001252e-16,0.2899776465203315,0.09877467824666775,False,0.17943707940205775,0.25077937041684234,0.524963238182339,0.12060961381736601,False,0.20013303600954427,0.2779750556730032,1.7507996901730771,0.18291759834415275,True,0.2784825400104128,0.3804511511773797,6.469184135141813,0,8.4142920097485,3.3350900840888213,False,1.0383713371393335,True,1.0,False
L12,12.0,1.25,0.04400001702467907,-1.7763568394002505e-15,0.30354836186493805,0.10395464890631868,False,0.1862768172776135,0.2625039547961378,0.5841929044209093,0.130286030538667,False,0.22052006249620335,0.31389775610862786,2.1824580976417938,0.21046113996822396,True,0.34511778342691135,0.4989634094772708,6.469184135141813,0,10.650649106190528,3.735851772806434,False,1.314350481417089,False,1.0078298657023976,False
L12,12.0,1.5,0.04418562647812684,8.881784197001252e-16,0.31722115246510063,0.10930358149853302,False,0.19319281676769795,0.2746062358209339,0.651836420119576,0.14107536823977945,False,0.24384679448600818,0.3553587361190846,2.6841400867130165,0.2451389615508116,True,0.42258380827463754,0.6372648310427388,6.469184135141813,0,13.583538005227858,4.11781238952654,False,1.6762855989820815,False,1.0120812902060847,False
L12,12.0,1.75,0.0442289448828161,-8.881784197001252e-16,0.3310661292297513,0.11486340348663375,False,0.2002093732457181,0.2871079673914028,0.7284244134452066,0.15318012136376458,False,0.27028935584029046,0.4026488276020757,3.1891299326880085,0.28890713048778816,False,0.5005640584365666,0.7768403717028372,6.469184135141813,0,17.404372700115438,4.3781206036251294,False,2.1477982617851112,False,1.0130735075944537,False
L12,12.0,2.0,0.044139682870062855,1.7763568394002505e-15,0.34512396857723543,0.12066687172239537,False,0.20733880744898867,0.30001619202935703,0.8139783766127322,0.16680867544860165,False,0.2998492106174598,0.4557536600317225,3.598663057424837,0.3440702769529449,False,0.563788933192093,0.8903139339339096,6.469184135141813,0,22.34034052305495,4.421079430144345,False,2.7569246746127574,False,1.0110289419690592,False
L12,12.0,2.5,0.04358775895785994,0.0,0.373916188559791,0.1330950316534571,False,0.2219300278657389,0.3270039603994115,1.0083540310542716,0.19949548833225594,False,0.36704152560754116,0.5770744451466883,3.9366798826085656,0.4992624566883615,False,0.6158715209681879,0.9849777255197429,6.469184135141813,0,36.61674250349044,3.9040652006841494,False,4.518713616188427,False,0.9983870058988661,False
