marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
M,CO2,1.0,glaciers,2100,8000,9.655341262903917,9.657036397200281,0.0019060994244401996,0.0016951342963640315,0.001976969666917812,0.001231921581488482,0.0029908036427935157,0.0019060994244401996,6.0238704244667655e-6,0.011969583333333334,0.0019502009877225403,2.6438441064243258e-5
M,CO2,1.0,glaciers,2150,8000,14.524248390204505,14.526048099047554,0.001879409572428159,0.0017997088430483643,0.0019297616252938112,0.0012947754627263388,0.0027233792003565683,0.001879409572428159,4.900907257267837e-6,0.020147708333333333,0.0018886574790065158,4.110670722213072e-5
M,CO2,1.0,glaciers,2300,8000,20.969618942021583,20.971240000006546,0.0014472730177121917,0.0016210579849627038,0.0014602650418554907,0.0009523431160296525,0.0020371462878888027,0.0014472730177121917,3.731719207273125e-6,0.030600208333333333,0.0014144658521420051,4.5784359191936645e-5
M,CO2,1.0,gis,2100,8000,8.367988819476492,8.369706361281036,0.0018249396784977279,0.001717541804543643,0.0020083763962495476,0.0011741404798984334,0.003498730350706936,0.0018249396784977279,8.259406274750343e-6,0.011969583333333334,0.001981254066168346,2.679446087063782e-5
M,CO2,1.0,gis,2150,8000,13.716924395806782,13.719460541843286,0.002444242362694027,0.0025361460365047606,0.0027079429304745386,0.0013668649829712718,0.004973135795178508,0.002444242362694027,1.3838916249446315e-5,0.020147708333333333,0.002648440138800212,5.9508484954992105e-5
M,CO2,1.0,gis,2300,8000,22.97482801713084,22.978127281083264,0.0032562658024737345,0.003299263952424525,0.005942972006143741,0.0016775107582262196,0.021471838682469626,0.0032562658024737345,7.262490169309098e-5,0.030600208333333333,0.005766430660252191,0.0001766120523293691
M,CO2,1.0,ais,2100,8000,6.959889616177497,6.971610435249353,0.0009871151033902237,0.01172081907185607,0.013488856413396137,0.0004157145144993546,0.002368796382077322,0.0009871151033902237,0.0012480340003467572,0.011969583333333334,0.001088252312052966,0.01109896021003906
M,CO2,1.0,ais,2150,8000,53.58861098783055,53.59045393527265,0.0018760865181715047,0.001842947442099785,0.020500161941879022,0.0007643049163796433,0.005486960390575748,0.0018760865181715047,0.0015044988720464495,0.020147708333333333,0.002130597466793766,0.018390242604615286
M,CO2,1.0,ais,2300,8000,201.10568267030555,201.1113683576192,0.005000424716001817,0.005685687313643939,0.03531087132580499,0.00192511682607428,0.021460512368190632,0.005000424716001817,0.001967626246647626,0.030600208333333333,0.006100753689539893,0.02883589277050385
M,CO2,1.0,te,2100,8000,15.676688639346134,15.679671329345712,0.002939436140382057,0.002982689999578625,0.0029990514619845396,0.0015953215271408362,0.0047136119363280216,0.002939436140382057,1.1048509628192757e-5,0.011969583333333334,0.0029583117167701757,4.022475726723066e-5
M,CO2,1.0,te,2150,8000,25.317324409043884,25.32099464371158,0.003779464306131075,0.0036702346676946718,0.0039084495495915516,0.0019174197924117563,0.006508985167101857,0.003779464306131075,1.616829218566115e-5,0.020147708333333333,0.003822170966212571,8.628725729712699e-5
M,CO2,1.0,te,2300,8000,46.881337400236035,46.88709877815992,0.005854710199265867,0.005761377923882094,0.006231156718008572,0.002881785740465226,0.011054764697880162,0.005854710199265867,2.9389669604201262e-5,0.030600208333333333,0.006039973534862024,0.0001911764184076159
M,CO2,1.0,lws,2100,8000,2.596380650083528,2.596380650083528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011969583333333334,0.0,0.0
M,CO2,1.0,lws,2150,8000,4.2307986469202445,4.2307986469202445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020147708333333333,0.0,0.0
M,CO2,1.0,lws,2300,8000,8.483616077316128,8.483616077316128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030600208333333333,0.0,0.0
M,CO2,1.0,total,2100,8000,46.60800817248176,46.632820057469026,0.007661941616408541,0.024811884987265387,0.020473253938548104,0.005127317340750537,0.013183870137772403,0.007661941616408541,0.0012493528947618204,0.011969583333333334,0.007978019082714082,0.011192417869241187
M,CO2,1.0,total,2150,8000,112.34391175315913,112.39147144779912,0.010053237054215458,0.047559694639986105,0.02904631604723899,0.006312297651755472,0.01927510960218655,0.010053237054215458,0.0015060751703432423,0.020147708333333333,0.01048986605081315,0.018577145054089514
M,CO2,1.0,total,2300,8000,307.473801078217,307.49036289354217,0.0161345514977711,0.016561815325189855,0.04894526509181275,0.009228620683147427,0.05371247993055023,0.0161345514977711,0.001970318988660072,0.030600208333333333,0.01932162373679607,0.02924946560043276
