ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio
ssp534overMATCH,glaciers,2100,fixed,2000,8.99275005460687,9.024989477423718,6.968142787580253,11.144186844081661,4.176044056501408,1.0,1.0
ssp534overMATCH,glaciers,2100,joint,2000,8.767687420699293,9.04187754622958,6.252791685059606,12.760202949433816,6.507411264374211,1.558271698365646,0.9749728800933058
ssp534overMATCH,glaciers,2150,fixed,2000,10.767841723848036,10.79435217285469,8.384305397098055,13.224355667688199,4.840050270590144,1.0,1.0
ssp534overMATCH,glaciers,2150,joint,2000,10.44595106414682,10.796040904139588,7.349082472336615,15.561320577642444,8.212238105305829,1.6967257871692554,0.970106297254694
ssp534overMATCH,glaciers,2300,fixed,2000,13.203959009888315,13.220097287998584,10.264475372850798,16.246261809521833,5.981786436671035,1.0,1.0
ssp534overMATCH,glaciers,2300,joint,2000,12.668273135314056,13.159961274469401,8.539021315503863,19.384750992310448,10.845729676806585,1.8131255255649708,0.9594299047601489
ssp534overMATCH,gis,2100,fixed,2000,7.637717950783035,7.653737640748066,6.7565087905286205,8.586669649429792,1.8301608589011717,1.0,1.0
ssp534overMATCH,gis,2100,joint,2000,7.376559027967873,7.691060652614473,5.587714587608817,10.859370629835306,5.271656042226489,2.8804331688044025,0.965806681459298
ssp534overMATCH,gis,2150,fixed,2000,8.969644463638186,9.010289464826602,7.725549651936121,10.44322331873539,2.7176736667992687,1.0,1.0
ssp534overMATCH,gis,2150,joint,2000,8.59949963142575,9.081312629429638,6.158186950937531,13.520124575899317,7.361937624961786,2.7089115646590063,0.9587336116037869
ssp534overMATCH,gis,2300,fixed,2000,10.965719478951007,11.070057697993223,8.923734991355984,13.678044479564317,4.754309488208333,1.0,1.0
ssp534overMATCH,gis,2300,joint,2000,10.377318181191193,11.163184787170124,6.328558153964354,18.351942795403513,12.023384641439158,2.5289444600229807,0.94634175177568
ssp534overMATCH,ais,2100,fixed,2000,5.3558218291665725,12.422977002671262,4.038587148866807,58.441632355832326,54.403045206965515,1.0,1.0
ssp534overMATCH,ais,2100,joint,2000,5.239831222976424,16.26485739704029,3.7835421777690037,67.63260068772198,63.84905850995297,1.1736302309374775,0.9783430797569682
ssp534overMATCH,ais,2150,fixed,2000,8.165958828140763,16.835886723825883,6.125691460112649,69.477297859827,63.351606399714356,1.0,1.0
ssp534overMATCH,ais,2150,joint,2000,7.908521729619651,25.58915646482257,5.578837364395342,116.4516760668098,110.87283870241446,1.7501188210266814,0.9684743575201535
ssp534overMATCH,ais,2300,fixed,2000,15.87030548781501,27.06442613605106,11.966747181823795,75.75910771806205,63.79236053623826,1.0,1.0
ssp534overMATCH,ais,2300,joint,2000,15.036898362105774,51.30384944324641,10.348630234549004,266.4654592533701,256.11682901882114,4.014851102324861,0.9474863841563028
ssp534overMATCH,te,2100,fixed,2000,17.75235396769847,17.67572527279565,16.03819724384146,19.09557278790303,3.0573755440615713,1.0,1.0
ssp534overMATCH,te,2100,joint,2000,17.403827325302636,17.678230411951247,11.538551115733153,24.728803311954017,13.190252196220865,4.314240107611468,0.9803672998504875
ssp534overMATCH,te,2150,fixed,2000,21.347950254269318,21.255801034520122,19.28660489491555,22.963227225791037,3.676622330875489,1.0,1.0
ssp534overMATCH,te,2150,joint,2000,20.806366423221718,21.25993998117807,12.79741219625326,31.08111699074936,18.283704794496103,4.972962450060061,0.9746306401974452
ssp534overMATCH,te,2300,fixed,2000,26.749021238177033,26.633558095027745,24.166151682091925,28.772966277496753,4.606814595404828,1.0,1.0
ssp534overMATCH,te,2300,joint,2000,25.65647252406266,26.62217732721725,13.326319171996289,43.270335604813845,29.944016432817556,6.49993955968749,0.9591555629499051
ssp534overMATCH,lws,2100,fixed,2000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
ssp534overMATCH,lws,2100,joint,2000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
ssp534overMATCH,lws,2150,fixed,2000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
ssp534overMATCH,lws,2150,joint,2000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
ssp534overMATCH,lws,2300,fixed,2000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
ssp534overMATCH,lws,2300,joint,2000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
ssp534overMATCH,total,2100,fixed,2000,42.62642105284043,49.37381004372222,39.25616843154031,95.37891101426081,56.1227425827205,1.0,1.0
ssp534overMATCH,total,2100,joint,2000,42.57113891556044,53.27240665791913,32.42095232549223,113.65572648977755,81.23477416428531,1.4474484037295872,0.9987031015995582
ssp534overMATCH,total,2150,fixed,2000,53.743923395248146,62.12712804294755,49.591195155321316,113.81566664553965,64.22447149021833,1.0,1.0
ssp534overMATCH,total,2150,joint,2000,53.68913243909052,70.9572486264901,39.688659358341404,173.7309401133671,134.0422807550257,2.0870904445736222,0.9989805181182126
ssp534overMATCH,total,2300,fixed,2000,75.58789657874397,86.47175529438674,69.3558315218033,135.7446086631289,66.3887771413256,1.0,1.0
ssp534overMATCH,total,2300,joint,2000,74.56022935187568,110.73278890941931,52.303984059687686,345.1679426630752,292.8639586033875,4.411347387525322,0.986404341523147
