year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.5557397132233756,-0.7162482570688486,-0.8926375056265234,-0.8094946927376231,-0.6670812233201142,-0.6329497177557099,2000
1991,SSP1-2.6,glaciers,0.5885637306361448,-0.6827937257816532,-0.8452521361763736,-0.7686619702987515,-0.6368390832012538,-0.6062759760079454,2000
1992,SSP1-2.6,glaciers,0.5090689778394178,-0.6452155150730028,-0.7936786500704371,-0.7225815793635969,-0.6033586524703987,-0.5750654980316274,2000
1993,SSP1-2.6,glaciers,0.3084522979487564,-0.6258872778099249,-0.7616098654454048,-0.6968740445255752,-0.5856530422053389,-0.5588216027179611,2000
1994,SSP1-2.6,glaciers,0.332676813580452,-0.58466820101444,-0.7075728216938909,-0.6504686620840401,-0.547676088107323,-0.5226169691089305,2000
1995,SSP1-2.6,glaciers,0.4547856293863089,-0.5476457135779391,-0.6598571728852639,-0.6078432176700845,-0.5136251323111256,-0.49037016075053474,2000
1996,SSP1-2.6,glaciers,0.5463394857269461,-0.4992439722143147,-0.6010829526061433,-0.5548861113581841,-0.46852075946876975,-0.44791178195348064,2000
1997,SSP1-2.6,glaciers,0.600043540445978,-0.4592067992086837,-0.5475608904546115,-0.5055442002729919,-0.43189179262637833,-0.41355975845303694,2000
1998,SSP1-2.6,glaciers,0.6466075693928761,-0.4118087951736942,-0.48813501326722564,-0.4516967673032082,-0.3870217814278614,-0.3716993378086348,2000
1999,SSP1-2.6,glaciers,0.686007840655961,-0.33383092737480435,-0.3968022817395156,-0.36756076116733194,-0.3139115106004585,-0.30144179236620894,2000
2000,SSP1-2.6,glaciers,0.7295563669080296,-0.28994015052277433,-0.3442757524404159,-0.3181817770639006,-0.2726553120006329,-0.26240059325335846,2000
2001,SSP1-2.6,glaciers,0.7655239205849365,-0.2399386369591454,-0.2836372843001159,-0.2625551896462927,-0.22491348538637032,-0.2165639965801278,2000
2002,SSP1-2.6,glaciers,0.7999498588212678,-0.17913321435734852,-0.20986688905927187,-0.1950878609896311,-0.16827311262974348,-0.16198206212660937,2000
2003,SSP1-2.6,glaciers,0.8301407393993533,-0.11493740187938206,-0.13176026815471156,-0.12399275776093602,-0.10848777010946417,-0.1042490567428922,2000
2004,SSP1-2.6,glaciers,0.8359312010698448,-0.05087903594772536,-0.058162670869328095,-0.05487635752703785,-0.04735194043790337,-0.04479801189695567,2000
2005,SSP1-2.6,glaciers,0.843916603443868,0.002273154121578802,-0.007465842877018703,-0.003022148246984697,0.007404578436865547,0.011580172324908312,2000
2006,SSP1-2.6,glaciers,0.8516506513236204,0.0757378393637711,0.0632834624910497,0.06810122557781091,0.08629172685228348,0.09515454145900386,2000
2007,SSP1-2.6,glaciers,0.8597675192449368,0.15864370066335942,0.14129178045580879,0.14809128126249915,0.17452286740978298,0.1880681311938595,2000
2008,SSP1-2.6,glaciers,0.8671015531069908,0.22318770304578583,0.20024640582058995,0.20930539874037857,0.24540107405745432,0.2653065152805597,2000
2009,SSP1-2.6,glaciers,0.8915919796329949,0.2696812677307303,0.24272651675031698,0.2534666636952669,0.29729644300410074,0.32148383110702017,2000
2010,SSP1-2.6,glaciers,0.91224213325433,0.33097050361062763,0.298000226698705,0.31082699719347195,0.3655510963320079,0.3950329815155721,2000
2011,SSP1-2.6,glaciers,0.9463726707864436,0.4281994000717946,0.3874460043463037,0.40272624521493283,0.46808796609238906,0.5053890359111917,2000
2012,SSP1-2.6,glaciers,0.9634454159642772,0.49198642081456345,0.4449949094411377,0.4630670783495426,0.5384050400837209,0.5817249738771386,2000
2013,SSP1-2.6,glaciers,1.0010392042679888,0.5457698467227439,0.49371314506101066,0.514124854406157,0.5984557466824755,0.6454084878678581,2000
2014,SSP1-2.6,glaciers,1.034758969518629,0.6033205176174707,0.5457817488948303,0.5681764404693993,0.6625758474459726,0.7161255671728693,2000
2015,SSP1-2.6,glaciers,1.0655474016558886,0.6752871372862441,0.611624284357163,0.6365470336068294,0.7398182073768922,0.7984410420657835,2000
2016,SSP1-2.6,glaciers,1.0982433117141364,0.7507859210909102,0.6810458082230421,0.7080931732117222,0.819707707670492,0.8826399202885439,2000
2017,SSP1-2.6,glaciers,1.1215083354395925,0.8780666946913738,0.7974487079642372,0.8273275738278453,0.9511253884508539,1.019840161795745,2000
2018,SSP1-2.6,glaciers,1.1514531927883527,0.9591595417610668,0.870091315054166,0.9032321211393521,1.0387980177811063,1.112880388065082,2000
2019,SSP1-2.6,glaciers,1.172690213058829,1.0264633084507997,0.9308473456663201,0.9660887378488314,1.1131858318210248,1.1949808598973346,2000
2020,SSP1-2.6,glaciers,1.183004264307409,1.1210034107495153,1.0156994013565055,1.055309989482629,1.2143343844147731,1.3018391946740817,2000
2021,SSP1-2.6,glaciers,1.2100067371777328,1.1922001406872136,1.078001948559866,1.1212421685270546,1.292662374140542,1.3838978546694443,2000
2022,SSP1-2.6,glaciers,1.2401553910866456,1.2616981686538122,1.1408216408204088,1.187735924894375,1.3674646205674947,1.462648764427605,2000
2023,SSP1-2.6,glaciers,1.2795255652495054,1.3357650366365976,1.2079376069122723,1.2566478557327707,1.4486953060940824,1.5498702952384347,2000
2024,SSP1-2.6,glaciers,1.3120856196879593,1.4285931579707394,1.2909709168139811,1.3448298240775223,1.5503516103231476,1.6595757442212449,2000
2025,SSP1-2.6,glaciers,1.3450532697084467,1.5227329033389627,1.3753816216345802,1.4332837562041278,1.6516971239643015,1.768118457690287,2000
2026,SSP1-2.6,glaciers,1.3757659511567653,1.6181371968484632,1.4627034054260517,1.5228364434160953,1.7534949962125475,1.8787083063120644,2000
2027,SSP1-2.6,glaciers,1.400059949863873,1.7156415059918033,1.5506097948916677,1.613630866965528,1.859819175407294,1.987535992806286,2000
2028,SSP1-2.6,glaciers,1.4175823530737954,1.8141156632143929,1.6391384347912463,1.706496394197473,1.9657885717930714,2.0972232354484057,2000
2029,SSP1-2.6,glaciers,1.4347237788428864,1.9138350816821306,1.727613137761883,1.800186421975131,2.0705750791855637,2.208057506167993,2000
2030,SSP1-2.6,glaciers,1.4578128091905669,2.0133359212581645,1.8175768117372275,1.8931472476788538,2.1781321583504103,2.3215957429199863,2000
2031,SSP1-2.6,glaciers,1.475920925382979,2.1152470592191834,1.9088895843839078,1.9879327670058435,2.284199788443421,2.438592775285582,2000
2032,SSP1-2.6,glaciers,1.5035590631054043,2.2164323121933522,2.0008512602774493,2.082924913498468,2.3928280021284083,2.55275059594935,2000
2033,SSP1-2.6,glaciers,1.5207037061559632,2.320317707322681,2.0939226692319264,2.180077522148906,2.5027960722248572,2.66742821476144,2000
2034,SSP1-2.6,glaciers,1.5443794295508118,2.42430805207958,2.1861394054331122,2.2773193478625466,2.6128627246976954,2.7844489466303486,2000
2035,SSP1-2.6,glaciers,1.5694008625927183,2.5299853137981665,2.279846000403373,2.3762502122761147,2.724449402451994,2.901759630516594,2000
2036,SSP1-2.6,glaciers,1.6001447457060347,2.63681340585888,2.376521723123321,2.4764622226151527,2.8345727190634675,3.022075491877078,2000
2037,SSP1-2.6,glaciers,1.6228275484992332,2.74499528151149,2.4735826850529756,2.5762303019012873,2.9508079669290765,3.1463934198523993,2000
2038,SSP1-2.6,glaciers,1.638756606214989,2.853692153992467,2.571473526633731,2.6780351165731013,3.067323026905056,3.267928664747808,2000
2039,SSP1-2.6,glaciers,1.665056147183829,2.9630902817111484,2.669228745703203,2.779628109354854,3.1840478500151335,3.3876886693779276,2000
2040,SSP1-2.6,glaciers,1.680002027001819,3.0720408790581972,2.7642272430453096,2.882326285702626,3.303667523165119,3.5137597835971643,2000
2041,SSP1-2.6,glaciers,1.6834285647818141,3.1806051915127322,2.862301803996717,2.983509648176775,3.4217567744469086,3.638114361975195,2000
2042,SSP1-2.6,glaciers,1.704109570537229,3.289866987809051,2.957244937040956,3.0848991002232484,3.5396400620641875,3.76168348721926,2000
2043,SSP1-2.6,glaciers,1.714663980468551,3.397784691333321,3.0522916757684104,3.186658469466887,3.6566861709423653,3.887648499345499,2000
