marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
ML,CH4,0.01,glaciers,2100,8000,8.74863279789042,8.749565715504351,0.0008463938361433776,0.0009329176139321049,0.0008719205458802868,0.0005634298328118347,0.0012571522555810512,0.08463938361433776,2.3969609637899485e-6,0.0037152083333333334,0.0008681782345817561,3.6222115209744035e-6
ML,CH4,0.01,glaciers,2150,8000,10.66016533881229,10.660933744617747,0.0006586611115952934,0.0007684058054575615,0.000678511187366996,0.0004447759434397014,0.0009751659907784927,0.06586611115952934,1.8292710990596793e-6,0.004711041666666666,0.0006748747052337592,3.541513773559442e-6
ML,CH4,0.01,glaciers,2300,8000,10.398485004105353,10.39901846271766,0.0005386255068149381,0.0005334586123062479,0.0005570100804083893,0.0003617474592714665,0.0008164545523648316,0.053862550681493815,1.5996786331443245e-6,0.004984583333333333,0.0005537832022396744,3.1281484688959705e-6
ML,CH4,0.01,gis,2100,8000,7.4567420359192464,7.457535353437654,0.0007736637883359876,0.0007933175184078323,0.0008081535688766641,0.00050324779581441,0.0012160254791508506,0.07736637883359876,2.571854935568717e-6,0.0037152083333333334,0.0008042705461627489,3.6727501014360474e-6
ML,CH4,0.01,gis,2150,8000,8.90629619165825,8.906820687124164,0.0005691583602143169,0.0005244954659140433,0.0006051900615864941,0.00036166643915320763,0.0009542342328368036,0.05691583602143169,2.1877300100751785e-6,0.004711041666666666,0.0006015502261797027,3.469586937388301e-6
ML,CH4,0.01,gis,2300,8000,5.403407590807011,5.403731340265296,0.0003549535399285375,0.00032374945828461676,0.00038651479821222057,0.00020546079009564622,0.0006747090393273147,0.03549535399285375,1.7136389161669986e-6,0.004984583333333333,0.00038394042245347177,2.432388474460349e-6
ML,CH4,0.01,ais,2100,8000,4.9269306339021846,4.927394723095976,0.0004464975663864834,0.00046408919379103963,0.005219218913344671,0.0001936339575464352,0.0009250361063623203,0.04464975663864834,0.0008037323643121967,0.0037152083333333334,0.0004804797241518777,0.0036117910500708564
ML,CH4,0.01,ais,2150,8000,7.631536032310334,7.632110241505481,0.0005154194952674551,0.0005742091951477235,0.006489791233267328,0.00021990145823265196,0.0011237624855688468,0.05154194952674551,0.0009112165698783931,0.004711041666666666,0.0005630959043173348,0.004654057355472564
ML,CH4,0.01,ais,2300,8000,10.21337971735064,10.214068549670728,0.0005581085993133783,0.000688832320086874,0.0065886273010899166,0.00021217200348058184,0.0013113913578303384,0.05581085993133783,0.0008834955343072211,0.004984583333333333,0.0006768350208486139,0.004623142850928781
ML,CH4,0.01,te,2100,8000,13.676751585138513,13.677805342436823,0.0010807138613264655,0.0010537572983100318,0.0011371320239425594,0.0005562862826596237,0.0019340908714411858,0.10807138613264655,4.776266291734239e-6,0.0037152083333333334,0.0011324083509247453,4.604517469946059e-6
ML,CH4,0.01,te,2150,8000,16.201057832881617,16.20205854017366,0.000925432261693615,0.001000707292043046,0.000997956817089049,0.00044340758862251303,0.0018183731636053583,0.0925432261693615,4.805879044546993e-6,0.004711041666666666,0.0009922479021237847,5.491453160670137e-6
ML,CH4,0.01,te,2300,8000,8.30078273784294,8.302072339425408,0.0008040355117540088,0.0012896015824672702,0.0008895749955733539,0.00040322510737866857,0.00166333053239498,0.08040355117540088,4.58025977073545e-6,0.004984583333333333,0.0008839151111636137,5.391209226194564e-6
ML,CH4,0.01,lws,2100,8000,2.596380650083528,2.596380650083528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037152083333333334,0.0,0.0
ML,CH4,0.01,lws,2150,8000,4.2307986469202445,4.2307986469202445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004711041666666666,0.0,0.0
ML,CH4,0.01,lws,2300,8000,8.483616077316128,8.483616077316128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004984583333333333,0.0,0.0
ML,CH4,0.01,total,2100,8000,37.86256985548903,37.86599729211417,0.003170120184805114,0.0034274366251452193,0.008036425052044056,0.0021479440675218338,0.004973451685433616,0.3170120184805114,0.0008040491573561108,0.0037152083333333334,0.003285336855821015,0.003623690529163203
ML,CH4,0.01,total,2150,8000,48.32437093325296,48.327391353116866,0.0027035812996487607,0.00302041986390833,0.008771449299309848,0.0017526152422217222,0.004554448311208148,0.27035812996487607,0.0009115794817361959,0.004711041666666666,0.0028317687378545684,0.004666559909344177
ML,CH4,0.01,total,2300,8000,43.647531744253016,43.64953306640785,0.0022878540627004895,0.0020013221548325077,0.00842172717528367,0.0014343643812608775,0.004171727010598404,0.22878540627004895,0.0008838451060779043,0.004984583333333333,0.0024984737567051566,0.004634094597098336
