tag,ssp,horizon,definition,sigma_kind,sigma,leverage_cm,leverage_mean_cm,ais_med_cm,total_med_cm,share_of_total_pct,slope_cm_per_unit,n,provenance
L24,ssp245,2100,regression,prior,0.18,12.0807365053333,12.0807365053333,10.90184564717277,52.65415574524225,22.943557510985062,67.11520280740723,2000,"diag_ais_amp_leverage.jl | tag L24 (parameters_subsample_brick_mengel_L24.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.1731 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:18:48.226"
L24,ssp245,2100,regression,posterior,0.17307146445611285,11.615726437146986,11.615726437146986,10.90184564717277,52.65415574524225,22.060417212551293,67.11520280740723,2000,"diag_ais_amp_leverage.jl | tag L24 (parameters_subsample_brick_mengel_L24.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.1731 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:18:48.226"
L24,ssp245,2100,perturbation,prior,0.18,12.693476541466445,13.115682930204395,10.90184564717277,52.65415574524225,24.107264396910228,NaN,2000,"diag_ais_amp_leverage.jl | tag L24 (parameters_subsample_brick_mengel_L24.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.1731 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:18:48.226"
L24,ssp245,2300,regression,prior,0.18,61.53542699176596,61.53542699176596,186.4034323019951,280.9140540169767,21.905428408379716,341.8634832875887,2000,"diag_ais_amp_leverage.jl | tag L24 (parameters_subsample_brick_mengel_L24.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.1731 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:18:48.226"
L24,ssp245,2300,regression,posterior,0.17307146445611285,59.166813696650834,59.166813696650834,186.4034323019951,280.9140540169767,21.06224763431564,341.8634832875887,2000,"diag_ais_amp_leverage.jl | tag L24 (parameters_subsample_brick_mengel_L24.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.1731 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:18:48.226"
L24,ssp245,2300,perturbation,prior,0.18,22.038416770833862,49.078700090967104,186.4034323019951,280.9140540169767,7.84525247337821,NaN,2000,"diag_ais_amp_leverage.jl | tag L24 (parameters_subsample_brick_mengel_L24.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.1731 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:18:48.226"
L24,ssp585,2100,regression,prior,0.18,10.87435670726326,10.87435670726326,38.747083365564514,96.209883972374,11.302743812045087,60.41309281812923,2000,"diag_ais_amp_leverage.jl | tag L24 (parameters_subsample_brick_mengel_L24.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.1731 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:18:48.226"
L24,ssp585,2100,regression,posterior,0.17307146445611285,10.4557824463567,10.4557824463567,38.747083365564514,96.209883972374,10.867680132905061,60.41309281812923,2000,"diag_ais_amp_leverage.jl | tag L24 (parameters_subsample_brick_mengel_L24.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.1731 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:18:48.226"
L24,ssp585,2100,perturbation,prior,0.18,9.295505816620178,9.780983402937498,38.747083365564514,96.209883972374,9.661695277887787,NaN,2000,"diag_ais_amp_leverage.jl | tag L24 (parameters_subsample_brick_mengel_L24.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.1731 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:18:48.226"
L24,ssp585,2300,regression,prior,0.18,25.84780418856165,25.84780418856165,295.8153657174182,529.7265752587425,4.879461479903365,143.59891215867583,2000,"diag_ais_amp_leverage.jl | tag L24 (parameters_subsample_brick_mengel_L24.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.1731 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:18:48.226"
L24,ssp585,2300,regression,posterior,0.17307146445611285,24.852874021606734,24.852874021606734,295.8153657174182,529.7265752587425,4.6916419115781505,143.59891215867583,2000,"diag_ais_amp_leverage.jl | tag L24 (parameters_subsample_brick_mengel_L24.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.1731 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:18:48.226"
L24,ssp585,2300,perturbation,prior,0.18,24.979651279408785,28.118467870000263,295.8153657174182,529.7265752587425,4.715574495617402,NaN,2000,"diag_ais_amp_leverage.jl | tag L24 (parameters_subsample_brick_mengel_L24.csv, 2000 evenly thinned draws) | fixed-driver arm (fair_mean_gmst, 1850-2300, LWS observed) | sigma = prior sd 0.18; posterior sd 0.1731 | (a) OLS slope of AIS@h on ais_gmst_amp across draws x sigma; (b) each draw re-run with amp + sigma, others held, median/mean of the per-draw change | cm relative to (1995, 2014) | 2026-09-21T11:18:48.226"
