draw,amp,ll,logpost
4,0.7660006000000001,209.0612806510574,208.23714654593908
4,0.7930005500000001,212.4802199308151,211.91483486736436
4,0.8200005000000001,213.19491424188703,212.8657783034371
4,0.8470004500000001,214.35723434994082,214.24184761982497
4,0.8740004000000001,215.22000282220154,215.29586538375298
4,0.9010003500000001,217.28893457757968,217.5335465141317
4,0.9280003000000001,217.85050073582315,218.241362130709
4,0.9550002500000001,219.42889629305975,219.94350722961272
4,0.9820002000000001,219.79602694516353,220.41188750671682
4,1.00900015,220.92092596149766,221.61553623138457
4,1.0360001,221.1331420672113,221.88400212876508
4,1.06300005,221.84059801407307,222.62520795062696
4,1.09,222.20236416938087,222.99822406426813
4,1.11699995,222.2070031641788,222.99161310073268
4,1.1439999,221.90839397935943,222.6592540409132
4,1.17099985,221.88836848746774,222.58297875735465
4,1.1979998,221.34979896848466,221.96565953003795
4,1.22499975,220.93977766316536,221.45438859971833
4,1.2519997,220.593596872454,220.98445826733985
4,1.2789996500000003,219.74017123969895,219.98478317625097
4,1.3059996000000003,218.73177400965105,218.8076365712025
4,1.3329995500000003,218.1110574157101,217.9956706855942
4,1.3599995000000002,217.2230219320721,216.89388599362215
4,1.3869994500000002,216.0462812512482,215.48089618779744
4,1.4139994000000002,214.9116088951904,214.0874747900721
4,1.4409993500000002,213.91887291112315,212.81348984767055
4,1.4679993000000002,212.79534647652255,211.3862145380689
4,1.4949992500000002,211.16517816991316,209.42979743979174
4,1.5219992000000002,210.07302413093285,207.9888946924769
4,1.5489991500000002,208.30265460169227,205.84727653823504
4,1.5759991000000002,207.2219936047233,204.37286699959807
4,1.6029990500000002,205.3069530729401,202.0415780094801
4,1.6299990000000002,203.82493715674258,200.12081371828106
5,0.5500010000000001,157.92816329248188,154.22403985402036
5,0.5770009500000001,161.20267389157374,157.93729882811374
5,0.6040009000000001,164.04028243826946,161.19115583314422
5,0.6310008500000001,170.60206491067342,168.1466868472162
5,0.6580008,175.2456932077914,173.16156376933543
5,0.68500075,181.69362881614657,179.95824808602515
5,0.7120007,186.2976185077334,184.88848656927976
5,0.7390006500000001,190.81923888868502,189.71385582523243
5,0.7660006000000001,195.21310114072324,194.38896703560494
5,0.7930005500000001,199.4277172283174,198.86233216486664
5,0.8200005000000001,206.07572119887433,205.7465852604244
5,0.8470004500000001,211.7616119641735,211.64622523405765
5,0.8740004000000001,213.3631803318967,213.43904289344815
5,0.9010003500000001,216.34764483665973,216.59225677321174
5,0.9280003000000001,217.5650068925197,217.95586828740556
5,0.9550002500000001,218.45240587562614,218.9670168121791
5,0.9820002000000001,220.49562730411213,221.11148786566542
5,1.00900015,221.06681540418236,221.76142567406927
5,1.0360001,222.36444922703615,223.1153092885899
5,1.06300005,222.71834346227666,223.50295339883056
5,1.09,223.30140313382586,224.09726302871312
5,1.11699995,223.27834566988184,224.06295560643574
5,1.1439999,223.3412415708543,224.09210163240806
5,1.17099985,222.6443624206948,223.3389726905817
5,1.1979998,221.35497265846112,221.9708332200144
5,1.22499975,221.07531254937552,221.5899234859285
5,1.2519997,220.24964948483844,220.6405108797243
5,1.2789996500000003,218.2646876817679,218.50929961831991
5,1.3059996000000003,216.85715388744546,216.9330164489969
5,1.3329995500000003,215.64464509751724,215.52925836740138
5,1.3599995000000002,212.99397381892328,212.66483788047333
5,1.3869994500000002,209.7965670131789,209.23118194972815
5,1.4139994000000002,207.52407144458877,206.69993733947047
5,1.4409993500000002,204.89811581541244,203.79273275195985
5,1.4679993000000002,201.06974645186705,199.6606145134134
5,1.4949992500000002,196.71713131542424,194.98175058530282
5,1.5219992000000002,193.48669123920004,191.40256180074408
5,1.5489991500000002,188.5619833096019,186.10660524614468
5,1.5759991000000002,185.18494793836663,182.3358213332414
5,1.6029990500000002,181.9199940132887,178.6546189498287
5,1.6299990000000002,178.7142791414862,175.01015570302468
6,0.5500010000000001,116.66519581123778,112.96107237277627
6,0.5770009500000001,112.95133791791564,109.68596285445562
6,0.6040009000000001,109.56633309929718,106.71720649417193
6,0.6310008500000001,110.5022058250863,108.04682776162907
6,0.6580008,116.72342969979019,114.63930026133423
6,0.68500075,130.20843188628967,128.47305115616825
6,0.7120007,145.48979978560908,144.08066784715544
6,0.7390006500000001,151.5521456718336,150.44676260838102
6,0.7660006000000001,158.0032457987332,157.17911169361489
6,0.7930005500000001,164.70386345846376,164.138478395013
6,0.8200005000000001,171.5380815569035,171.20894561845358
6,0.8470004500000001,178.470007590822,178.35462086070615
6,0.8740004000000001,194.50209748523505,194.5779600467865
6,0.9010003500000001,200.90754426585747,201.1521562024095
6,0.9280003000000001,218.12088997634893,218.5117513712348
6,0.9550002500000001,222.060762580217,222.57537351676996
6,0.9820002000000001,222.93717891093985,223.55303947249314
6,1.00900015,223.41723291212182,224.11184318200873
6,1.0360001,223.88782794739993,224.6386880089537
6,1.06300005,224.1051905349193,224.8898004714732
6,1.09,224.44523013968637,225.24109003457363
6,1.11699995,224.44187054473173,225.22648048128562
6,1.1439999,224.82340762104783,225.5742676826016
6,1.17099985,224.63800800775502,225.33261827764193
6,1.1979998,224.07976583503572,224.695626396589
6,1.22499975,224.7872906984216,225.30190163497457
6,1.2519997,224.10321574269742,224.49407713758328
6,1.2789996500000003,223.06799210252228,223.3126040390743
6,1.3059996000000003,224.06979516245397,224.14565772400542
6,1.3329995500000003,225.20308399345157,225.08769726333568
6,1.3599995000000002,224.39505743136226,224.0659214929123
6,1.3869994500000002,223.27298675988,222.70760169642926
6,1.4139994000000002,224.05216960898943,223.22803550387113
6,1.4409993500000002,224.15916983205335,223.05378676860076
6,1.4679993000000002,223.30528927806444,221.8961573396108
6,1.4949992500000002,222.98416877375547,221.24878804363405
6,1.5219992000000002,222.12646551931635,220.0423360808604
6,1.5489991500000002,221.20042140325253,218.7450433397953
6,1.5759991000000002,220.3737918921492,217.52466528702396
6,1.6029990500000002,219.30077177751872,216.03539671405872
6,1.6299990000000002,218.2619406438674,214.55781720540588
7,0.5500010000000001,209.00178959559656,205.29766615713504
7,0.5770009500000001,211.72519366742404,208.45981860396404
7,0.6040009000000001,214.6927794149809,211.84365280985566
7,0.6310008500000001,215.96592409322298,213.51054602976575
7,0.6580008,219.31180139399518,217.22767195553922
7,0.68500075,220.57703551179793,218.8416547816765
7,0.7120007,221.82711425287823,220.4179823144246
7,0.7390006500000001,226.88317543029467,225.77779236684208
7,0.7660006000000001,227.3393425524823,226.515208447364
7,0.7930005500000001,227.33455059385747,226.76916553040672
7,0.8200005000000001,227.23866008845326,226.90952415000334
7,0.8470004500000001,226.84066725226626,226.7252805221504
7,0.8740004000000001,226.72013782884642,226.79600039039786
7,0.9010003500000001,226.04842210337583,226.29303403992785
7,0.9280003000000001,225.96791696638155,226.3587783612674
7,0.9550002500000001,225.04247359350012,225.5570845300531
7,0.9820002000000001,225.01233289828775,225.62819345984104
7,1.00900015,223.85214994494876,224.54676021483567
7,1.0360001,223.8175179280987,224.56837798965248
7,1.06300005,223.73382507650885,224.51843501306274
7,1.09,222.39148000026793,223.1873398951552
7,1.11699995,222.08494395618362,222.8695538927375
7,1.1439999,221.7731435025306,222.52400356408435
7,1.17099985,220.26790629050262,220.96251656038953
7,1.1979998,219.65154528610387,220.26740584765716
7,1.22499975,218.89760302860205,219.41221396515502
7,1.2519997,217.24789748180785,217.63875887669371
7,1.2789996500000003,215.39041007020504,215.63502200675705
7,1.3059996000000003,214.44736836680178,214.52323092835323
7,1.3329995500000003,213.59121311016293,213.47582638004707
7,1.3599995000000002,211.57340931201247,211.24427337356252
7,1.3869994500000002,211.76661158415334,211.2012265207026
7,1.4139994000000002,210.01760558700036,209.19347148188206
7,1.4409993500000002,208.8619043602582,207.7565212968056
7,1.4679993000000002,207.13030402609394,205.7211720876403
7,1.4949992500000002,205.18132642149638,203.44594569137496
7,1.5219992000000002,203.56014226769287,201.4760128292369
7,1.5489991500000002,201.67682353619003,199.2214454727328
7,1.5759991000000002,199.6199171580941,196.77079055296886
7,1.6029990500000002,197.9447268350226,194.6793517715626
7,1.6299990000000002,195.72001927535104,192.0158958368895
8,0.5500010000000001,144.77855596261327,141.07443252415175
8,0.5770009500000001,150.0418838573798,146.7765087939198
8,0.6040009000000001,154.3307377038614,151.48161109873615
8,0.6310008500000001,158.0981208638709,155.64274280041366
8,0.6580008,162.8949088670768,160.81077942862083
8,0.68500075,169.45742715775918,167.72204642763776
8,0.7120007,174.47536344783086,173.06623150937722
8,0.7390006500000001,179.3212127498276,178.215829686375
8,0.7660006000000001,186.11104038780326,185.28690628268495
8,0.7930005500000001,188.90555514124355,188.3401700777928
8,0.8200005000000001,195.66743759169208,195.33830165324215
8,0.8470004500000001,200.15139248507697,200.0360057549611
8,0.8740004000000001,204.491757266914,204.56761982846544
8,0.9010003500000001,211.55981522128758,211.8044271578396
8,0.9280003000000001,213.70827430474492,214.09913569963078
8,0.9550002500000001,216.43382305783985,216.94843399439281
8,0.9820002000000001,218.03589772403413,218.65175828558742
8,1.00900015,219.24430362994244,219.93891389982934
8,1.0360001,221.14226214305583,221.8931222046096
8,1.06300005,221.96268343006867,222.74729336662256
8,1.09,223.24837680436937,224.04423669925663
8,1.11699995,223.79840391260845,224.58301384916234
8,1.1439999,224.51053900997744,225.2613990715312
8,1.17099985,224.75379738722756,225.44840765711447
8,1.1979998,225.0034809395673,225.6193415011206
8,1.22499975,224.72378833855674,225.2383992751097
8,1.2519997,223.9904449074397,224.38130630232556
8,1.2789996500000003,223.95101994937917,224.1956318859312
8,1.3059996000000003,223.41487422543727,223.49073678698872
8,1.3329995500000003,222.2094047146037,222.0940179844878
8,1.3599995000000002,220.57743192465028,220.24829598620033
8,1.3869994500000002,219.70555840421898,219.14017334076823
8,1.4139994000000002,219.091597180434,218.2674630753157
8,1.4409993500000002,217.06098334779634,215.95560028434375
8,1.4679993000000002,214.63035904066092,213.22122710220728
8,1.4949992500000002,213.33872163383202,211.6033409037106
8,1.5219992000000002,211.8976724596748,209.81354302121883
8,1.5489991500000002,209.14110049474738,206.68572243129015
8,1.5759991000000002,206.01072579287825,203.161599187753
8,1.6029990500000002,204.25481059736953,200.98943553390953
8,1.6299990000000002,200.7908375680654,197.08671412960388
9,0.5500010000000001,98.34657147468175,94.64244803622024
9,0.5770009500000001,92.98803935376813,89.72266429030812
9,0.6040009000000001,88.7524073372758,85.90328073215055
9,0.6310008500000001,91.85482863213221,89.39945056867498
9,0.6580008,115.42403493709874,113.33990549864278
9,0.68500075,133.13042152561724,131.39504079549582
9,0.7120007,139.7041528447804,138.29502090632676
9,0.7390006500000001,146.79810129035317,145.69271822690058
9,0.7660006000000001,154.25829832249485,153.43416421737655
9,0.7930005500000001,161.94919521547175,161.383810152021
9,0.8200005000000001,169.86612554576737,169.53698960731745
9,0.8470004500000001,189.01181919031103,188.89643246019517
9,0.8740004000000001,196.57096118620933,196.64682374776078
9,0.9010003500000001,222.9577202131136,223.2023321496656
9,0.9280003000000001,225.39746905634672,225.78833045123258
9,0.9550002500000001,226.9664184472512,227.48102938380416
9,0.9820002000000001,226.65662970657604,227.27249026812933
9,1.00900015,227.6826728780316,228.37728314791852
9,1.0360001,228.27065387527838,229.02151393683215
9,1.06300005,227.9824912527892,228.7671011893431
9,1.09,227.38533711804698,228.18119701293423
9,1.11699995,228.09502052442886,228.87963046098275
9,1.1439999,227.4096264033339,228.16048646488767
9,1.17099985,228.14812953224023,228.84273980212714
9,1.1979998,227.41241140215814,228.02827196371143
9,1.22499975,226.40642809625177,226.92103903280474
9,1.2519997,225.13354651159068,225.52440790647654
9,1.2789996500000003,228.61230945221786,228.85692138876988
9,1.3059996000000003,227.93788511695155,228.013747678503
9,1.3329995500000003,227.0295993378657,226.91421260774982
9,1.3599995000000002,227.99563415843886,227.6664982199889
9,1.3869994500000002,228.10805179001935,227.5426667265686
9,1.4139994000000002,227.56129973690295,226.73716563178465
9,1.4409993500000002,226.81278266729166,225.70739960383906
9,1.4679993000000002,227.01666097972142,225.60752904126778
9,1.4949992500000002,226.36644951626172,224.6310687861403
9,1.5219992000000002,226.01974858327853,223.93561914482257
9,1.5489991500000002,225.50063736901234,223.0452593055551
9,1.5759991000000002,224.75763049446178,221.90850388933654
9,1.6029990500000002,224.3407992571732,221.0754241937132
9,1.6299990000000002,224.27546409607348,220.57134065761196
