source,module,scenario,component,year,med,p05,p17,p83,p95,band_basis
FACTS,tlm,ssp126,te,2150,17.84750442504883,10.89753959655762,13.854631210327147,22.742835494995116,27.85692138671874,climate + parameter
FACTS,tlm,ssp245,te,2100,18.838010406494146,13.283198394775392,15.368673248291016,22.66759866333008,27.01516052246093,climate + parameter
FACTS,tlm,ssp245,te,2150,28.643949890136717,18.745019149780273,22.82690203857422,35.29216430664062,42.66731338500977,climate + parameter
FACTS,tlm,ssp585,te,2100,28.818386840820313,21.20453926086426,23.950395278930667,34.819269897460934,42.33304992675781,climate + parameter
FACTS,tlm,ssp585,te,2150,53.34743041992188,37.02778045654297,42.75259591674805,65.14825317382812,78.89998199462892,climate + parameter
Ladrillo,L21,ssp126,te,2100,16.05431936112408,10.810567327668846,13.090416378065266,19.551706881721742,22.794110154550587,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp126,te,2150,20.045672562718508,12.345765165637843,15.728375091397563,25.160437864321985,29.7527186366138,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp126,te,2300,25.715029940081912,13.461964014748384,18.654812301884874,34.64325164998055,42.82269429877837,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp245,te,2100,20.307174904924615,14.118138061506668,16.825811644093214,24.377339157105133,28.207509499484296,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp245,te,2150,29.741112125368915,19.37621818841168,24.045406939859348,36.81238681471353,43.165946289747744,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp245,te,2300,45.97875386480514,25.827410816553446,34.29600531627763,60.606659596619636,74.07521544269488,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp585,te,2100,28.30133125017955,20.276646925987826,23.71724818471473,33.769376202765876,38.95252125377878,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp585,te,2150,52.61570832455117,35.76298018443486,43.078323834978235,64.24623326949099,74.55133065202946,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp585,te,2300,105.22396767775967,62.24447937143458,80.6222489317802,135.92816166848246,161.6870735752552,joint (posterior params x FaIR forcing)
MAGICC-SLR,Nauels2025,ssp126,te,2100,11.090158502953017,6.647528436062944,8.220836003655625,14.931318108088789,18.61583755985837,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,te,2150,12.67911786219686,7.317225117126004,9.010508989712628,18.16546154616447,23.380878040541333,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,te,2300,16.735522709890873,9.147715496736772,11.592314685323862,25.572076386675352,34.621136918610766,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,te,2100,16.622682960777176,10.63199219388718,12.877414445578903,21.401419461764725,25.887163183413133,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,te,2150,23.229502258212214,14.235223538441549,17.26074516880558,31.61477581978035,40.10402319707061,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,te,2300,36.29622929070888,20.76491748821374,25.96988204153131,55.13074168172595,75.01118211973431,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,te,2100,27.88187236440489,18.417995629121418,22.08491232357216,35.74260053157495,41.294377043340184,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,te,2150,49.93681884723789,30.80964393102481,38.30709672888957,66.37628491432717,78.89008060335411,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,te,2300,103.4922584615633,58.39470784611868,74.4191177417526,142.90513047698428,179.79757355782425,climate + parameter
BRICK 2.0,BRICK2.0,ssp126,total,2100,41.53261252402673,31.22041726854077,35.12746987378964,70.96280649516427,107.81834099252663,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,total,2150,58.15931549979783,43.83553948765659,48.90123657030972,116.92781849168476,175.35090820690456,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp126,total,2300,94.80275802030242,71.49211594817221,78.68574034089578,229.10278891965686,358.2065465250518,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,total,2100,67.06981508846414,37.704781673179,42.97807150883193,96.34406822840027,118.90224637067627,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,total,2150,133.86840554220547,57.79540923472468,69.2317041064226,177.93774976620892,213.41468055087435,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp245,total,2300,302.73148654321005,99.23883483649021,130.78891325567662,406.8482763132399,484.4611907265071,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,total,2100,96.98567863479813,63.279691055976215,75.73001539505219,122.02720450872616,143.72169229318075,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,total,2150,194.01177345257696,132.93520139892067,153.67291256851712,242.7864817589113,281.934773302898,joint (BRICK 2.0 posterior x FaIR forcing)
BRICK 2.0,BRICK2.0,ssp585,total,2300,463.5828784422839,298.28936450565715,356.4499913516035,610.96951087233,769.8001794591379,joint (BRICK 2.0 posterior x FaIR forcing)
FACTS,wf1e,ssp126,total,2100,41.24717559814454,22.70717628479004,32.69792321777344,50.470581268310546,56.25465026855469,climate + parameter
FACTS,wf1e,ssp245,total,2100,51.179089355468754,33.33651962280274,42.06135549926758,61.87601055908203,66.97105834960938,climate + parameter
FACTS,wf1e,ssp585,total,2100,71.04866638183594,52.50037918090821,61.30398522949219,83.73646704101562,93.5864663696289,climate + parameter
FACTS,wf1f,ssp126,total,2100,39.781672668457034,25.742112731933595,31.052291625976565,48.501768585205085,55.770392761230454,climate + parameter
FACTS,wf1f,ssp126,total,2150,60.20204772949219,35.58249145507813,43.493293151855475,77.60042449951172,88.8935513305664,climate + parameter
FACTS,wf1f,ssp245,total,2100,48.682986450195315,34.788538513183596,39.00409555053711,58.14907543945313,66.78571228027344,climate + parameter
FACTS,wf1f,ssp245,total,2150,80.04207153320314,54.00584899902344,61.94434643554688,99.30250323486328,113.41796997070313,climate + parameter
FACTS,wf1f,ssp585,total,2100,64.93224182128907,47.05348098754883,54.423025085449225,77.24436358642579,88.43390869140624,climate + parameter
FACTS,wf1f,ssp585,total,2150,117.07965698242188,82.70339904785158,96.71799792480468,141.48760314941407,160.63172912597656,climate + parameter
FACTS,wf2e,ssp126,total,2100,45.89555053710937,27.47735565185547,35.163408752441406,60.084247985839845,76.99724212646485,climate + parameter
FACTS,wf2e,ssp245,total,2100,57.095062255859375,38.07895309448243,45.63274832153321,74.46622088623047,94.73683807373044,climate + parameter
FACTS,wf2e,ssp585,total,2100,79.41106567382812,57.396093750000006,65.4159224243164,101.5194073486328,128.44498229980462,climate + parameter
FACTS,wf2f,ssp126,total,2100,46.11367187500001,32.227333526611325,37.03752734375,61.28592565917969,78.10053161621082,climate + parameter
FACTS,wf2f,ssp126,total,2150,72.02442321777343,47.82747451782227,55.06754907226563,97.50404052734376,127.1326458740234,climate + parameter
FACTS,wf2f,ssp245,total,2100,56.914437866210946,41.425410003662115,45.998819061279306,75.2179937133789,92.00418914794906,climate + parameter
FACTS,wf2f,ssp245,total,2150,98.1462615966797,68.19892974853515,79.86429058837892,134.62259033203125,169.2264593505859,climate + parameter
FACTS,wf2f,ssp585,total,2100,76.61276550292969,54.85792755126953,63.636753112792974,101.75796179199216,126.46329467773435,climate + parameter
FACTS,wf2f,ssp585,total,2150,151.70228881835936,106.63674560546876,123.63108862304688,208.412310546875,257.2511169433591,climate + parameter
FACTS,wf3e,ssp126,total,2100,41.1756576538086,28.018339996337893,34.12974697875977,48.78156344604492,56.914841003417905,climate + parameter
FACTS,wf3e,ssp245,total,2100,53.50764465332031,39.53919052124024,44.907590972900394,79.18834930419922,99.8847528076172,climate + parameter
FACTS,wf3e,ssp585,total,2100,91.86170043945312,60.59482147216797,69.94316357421876,115.780857421875,130.92179077148435,climate + parameter
FACTS,wf3f,ssp126,total,2100,43.106806945800784,33.07060379028321,36.95658169555664,50.00436895751953,58.32089660644531,climate + parameter
FACTS,wf3f,ssp126,total,2150,74.9017333984375,52.394508361816406,60.432299987792966,96.60013793945312,109.9999359130859,climate + parameter
FACTS,wf3f,ssp245,total,2100,55.081787109375,42.67008911132813,46.7848959350586,81.15491802978514,101.7710107421875,climate + parameter
FACTS,wf3f,ssp245,total,2150,105.22191772460938,72.78184722900392,83.12649566650391,300.36357373046866,455.5774731445311,climate + parameter
FACTS,wf3f,ssp585,total,2100,91.85983276367188,60.072198181152345,70.59423962402344,114.9327666015625,130.18868225097657,climate + parameter
FACTS,wf3f,ssp585,total,2150,310.6564819335938,121.13843627929688,193.79719445800785,476.5996967773437,535.8446020507811,climate + parameter
FACTS,wf4,ssp126,total,2100,53.467114257812504,26.966621856689457,35.53908325195312,83.86600970458979,134.6128649902343,climate + parameter
FACTS,wf4,ssp126,total,2150,83.12250061035158,37.09654449462891,52.539689208984385,144.17760522460935,237.68405395507804,climate + parameter
FACTS,wf4,ssp245,total,2100,67.89636535644532,36.1578858947754,45.19120812988282,120.2024659423828,182.48351867675777,climate + parameter
FACTS,wf4,ssp245,total,2150,111.18673095703126,53.17811584472656,71.92717626953126,207.70700097656243,390.92529052734375,climate + parameter
FACTS,wf4,ssp585,total,2100,90.76986083984374,50.68764099121094,60.70895294189453,160.2202872314453,248.16163696289047,climate + parameter
FACTS,wf4,ssp585,total,2150,162.33768310546876,84.33651824951173,113.27022985839848,306.3595112304687,715.9267602539055,climate + parameter
Ladrillo,L21,ssp126,total,2100,37.79508596843627,29.842167243906356,32.70327732703093,45.268465581179946,61.978894106198005,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp126,total,2150,49.24946589548961,37.76344336350184,41.82117904521472,60.64013666964428,100.24476533265639,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp126,total,2300,70.85233690171269,51.056222565468566,57.980237603911256,92.29229712707651,232.42812955426012,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp245,total,2100,47.341884915156975,36.755387554953124,40.243782966761486,73.35662015401476,96.23929878707705,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp245,total,2150,74.78941641081002,52.77381587312252,58.49800638919773,147.6125706916942,181.86232590591004,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp245,total,2300,158.92730892566004,80.39785327372444,91.8666228930885,347.7212317717073,430.27086203589795,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp585,total,2100,86.29702453373014,53.129439889798775,62.93281209827517,110.77040132429532,131.25037225817238,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp585,total,2150,190.57066213178848,125.3178290863727,150.4890953642215,234.47853396622057,271.10110598176846,joint (posterior params x FaIR forcing)
Ladrillo,L21,ssp585,total,2300,495.33925639586823,320.95032439110753,388.96119187905236,613.4697466796948,716.9765091284253,joint (posterior params x FaIR forcing)
MAGICC-SLR,Nauels2025,ssp126,total,2100,35.592213393630836,22.94751237713457,27.35579814288415,48.8842910855376,60.889256277990455,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,total,2150,45.9368640506098,28.046132751277938,34.03685247779374,66.87762683452443,87.01415744438044,climate + parameter
MAGICC-SLR,Nauels2025,ssp126,total,2300,66.49419349167921,36.53792041886034,46.95346206201031,106.4768062739972,153.13752765104212,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,total,2100,53.24208116859726,34.399068833970304,40.56373232380015,70.37070474471314,87.04623184889194,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,total,2150,88.11334399624147,51.32060884133749,64.63679920018626,125.3126143448382,159.65169516819378,climate + parameter
MAGICC-SLR,Nauels2025,ssp245,total,2300,186.77109572937383,89.6828902931853,117.99813525481396,305.92423033484175,429.4291288598953,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,total,2100,97.8499650158884,63.534431459595446,74.81607749619081,132.34239134780367,170.3224647604705,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,total,2150,262.9267640732753,153.31449579218673,189.73702844938907,387.7877235443263,556.6974475380014,climate + parameter
MAGICC-SLR,Nauels2025,ssp585,total,2300,1015.9819102303596,548.4222224398511,691.0758186492687,1585.340944588126,1927.5208347860555,climate + parameter
