marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
M,CH4,0.01,glaciers,2100,8000,9.655341262903917,9.656124889086453,0.000757215124011168,0.0007836261825353574,0.0007794638154279183,0.0005078818553828412,0.0011200010538210848,0.0757215124011168,2.105420680122673e-6,0.00396,0.0007758375567862459,3.6381416893201597e-6
M,CH4,0.01,glaciers,2150,8000,14.524248390204505,14.524735944082432,0.00043055044735673675,0.00048755387792631666,0.00044184333980459243,0.00029443945068310386,0.0006263149511296362,0.043055044735673675,1.1503290685116759e-6,0.004911875,0.0004394562382381216,2.388749728239893e-6
M,CH4,0.01,glaciers,2300,8000,20.969618942021583,20.969812045731757,0.0001485275999559832,0.00019310371017411398,0.00015100312354977285,8.667049838759765e-5,0.00022254655346074515,0.01485275999559832,4.6784387775153964e-7,0.00578125,0.00015013836806710958,8.641297299743409e-7
M,CH4,0.01,gis,2100,8000,8.367988819476492,8.36870818326225,0.0007258565477057388,0.0007193637857572099,0.0007661505790521398,0.00047269543657488814,0.001192976709898197,0.07258565477057388,2.549462104110365e-6,0.00396,0.0007625691484056003,3.5934875065559947e-6
M,CH4,0.01,gis,2150,8000,13.716924395806782,13.717427822298859,0.0005187840300227009,0.0005034264920773523,0.0005650299896030471,0.0003148781964069869,0.0009557614925334689,0.05187840300227009,2.4528359660880197e-6,0.004911875,0.0005615719601181602,3.4632187811741394e-6
M,CH4,0.01,gis,2300,8000,22.97482801713084,22.975132585910895,0.00031242269892750585,0.0003045687800558028,0.0005416195235031784,0.00016883064697665874,0.0018969807268462092,0.031242269892750585,6.312597285874789e-6,0.00578125,0.0005367058580928768,5.049167140263148e-6
M,CH4,0.01,ais,2100,8000,6.959889616177497,6.960561104970366,0.00043634889533361587,0.000671488792868935,0.003920524414898827,0.00019007008528166837,0.0009052498486317619,0.04363488953336159,0.0006549886379119856,0.00396,0.0004718653293013506,0.0035242659400333597
M,CH4,0.01,ais,2150,8000,53.58861098783055,53.58910727125882,0.0005271342378385668,0.0004962834282693507,0.004908893536134519,0.00022654834628283994,0.0011861013107136388,0.05271342378385668,0.0007247754999474508,0.004911875,0.0005859129847497625,0.004355658143235957
M,CH4,0.01,ais,2300,8000,201.10568267030555,201.10670747117354,0.0007153501091821113,0.0010248008679809573,0.005413402293419051,0.000294465340617478,0.001906176594285114,0.07153501091821113,0.0007262933357446201,0.00578125,0.0008503837444286426,0.004907524117861377
M,CH4,0.01,te,2100,8000,15.676688639346134,15.677771222934226,0.001021533823164944,0.0010825835880918788,0.0010729584492377793,0.0005218812812460172,0.0018276206201049314,0.1021533823164944,4.535312122292524e-6,0.00396,0.0010679160954257568,5.059827461871503e-6
M,CH4,0.01,te,2150,8000,25.317324409043884,25.318206164239328,0.0008661483935323844,0.0008817551954436453,0.0009301647728186828,0.0004136965420108218,0.001681822609945982,0.08661483935323844,4.415513087709893e-6,0.004911875,0.0009247178531888788,5.453594199796262e-6
M,CH4,0.01,te,2300,8000,46.881337400236035,46.88195774875416,0.0007283317100466036,0.0006203485181259794,0.0007956914345802126,0.000339923242703577,0.0015056772612204838,0.07283317100466036,4.119981370292705e-6,0.00578125,0.0007901212771655982,5.643902719833633e-6
M,CH4,0.01,lws,2100,8000,2.596380650083528,2.596380650083528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00396,0.0,0.0
M,CH4,0.01,lws,2150,8000,4.2307986469202445,4.2307986469202445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004911875,0.0,0.0
M,CH4,0.01,lws,2300,8000,8.483616077316128,8.483616077316128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00578125,0.0,0.0
M,CH4,0.01,total,2100,8000,46.60800817248176,46.611666515072116,0.0029591177212076047,0.003658342590355801,0.006539097258616687,0.0020044787055926603,0.0046766727174642145,0.2959117721207605,0.0006554369215670587,0.00396,0.00307818812991898,0.003536557396691105
M,CH4,0.01,total,2150,8000,112.34391175315913,112.36069161563196,0.0023750514574700787,0.016779862472830587,0.0068459316383605385,0.0015101853062425617,0.004099480911045816,0.23750514574700787,0.00072514841961938,0.004911875,0.002511659036294625,0.004366963705945163
M,CH4,0.01,total,2300,8000,307.473801078217,307.4759489056198,0.001954712086899235,0.0021478274028368105,0.00690171637505207,0.0011341373251880782,0.005031775356684421,0.19547120868992351,0.0007268675905795503,0.00578125,0.0023273492477540814,0.004919081317451449
