marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
VL,CO2,1.0,glaciers,2100,2000,7.317448662621313,7.319131546646824,0.0016551005803950858,0.0016828840255111999,0.0017242359443059403,0.0010785873559094662,0.002549462003745262,0.0016551005803950858,1.0339314824616e-5,0.005297859690844233,0.0017129592693543147,1.1658463729641468e-5
VL,CO2,1.0,glaciers,2150,2000,8.82099448963426,8.823521063641847,0.0020056123674976334,0.002526574007587712,0.0020769716260256115,0.0013043613270922628,0.003053797274021796,0.0020056123674976334,1.2174951490795576e-5,0.008388822829964329,0.0020551526453249746,2.2034428395359713e-5
VL,CO2,1.0,glaciers,2300,2000,10.386206709944577,10.388952271491618,0.002397016923513462,0.0027455615470408645,0.002470676421344459,0.001514931667147579,0.003691525336230761,0.002397016923513462,1.5083398540027072e-5,0.014970273483947681,0.002423746403245754,4.5994156188433796e-5
VL,CO2,1.0,gis,2100,2000,6.058161998679735,6.059592288981454,0.0015400673292660372,0.0014302903017195945,0.0016456661529015123,0.0010674702890610455,0.0025139634506817993,0.0015400673292660372,1.114285264357513e-5,0.005297859690844233,0.0016350408082119537,1.0965231547239106e-5
VL,CO2,1.0,gis,2150,2000,7.154589957523799,7.156430714834665,0.0019528507400377038,0.0018407573108660813,0.002097767033790439,0.0013903177396677791,0.003237952615281436,0.0019528507400377038,1.4139210279398918e-5,0.008388822829964329,0.0020744510718065873,2.359623230767696e-5
VL,CO2,1.0,gis,2300,2000,7.754813565272688,7.757490522017132,0.002562095184043045,0.0026769567444446807,0.00270729235785188,0.0016461075224460942,0.0042911326308493255,0.002562095184043045,1.9218252630273344e-5,0.014970273483947681,0.002654329682381186,5.179241296782261e-5
VL,CO2,1.0,ais,2100,2000,4.303201072410232,4.30403040933883,0.0007500725196623037,0.0008293369285983232,0.005328519653361269,0.00031919167100391554,0.001625735497282399,0.0007500725196623037,0.0015436585649881507,0.005297859690844233,0.0008205741102447104,0.005306439107356872
VL,CO2,1.0,ais,2150,2000,6.438603056184421,6.439662282098384,0.0012494590641454195,0.0010592259139627913,0.01107063539894022,0.000515722410341457,0.0029236426761934274,0.0012494590641454195,0.0025549384272848513,0.008388822829964329,0.0013876535842096257,0.010153031802222497
VL,CO2,1.0,ais,2300,2000,11.84401582258521,11.846102441035352,0.0025325989929712023,0.0020866184501429075,0.023818328106671508,0.0009268577232858455,0.007856428838702988,0.0025325989929712023,0.003975358728362664,0.014970273483947681,0.003070787484116038,0.01882834838298731
VL,CO2,1.0,te,2100,2000,14.367720451390163,14.37104885984495,0.003585061086939234,0.00332840845478799,0.0036591668284095464,0.002448266072216043,0.0050198141586154325,0.003585061086939234,1.783196873018772e-5,0.005297859690844233,0.0036364498233126814,2.3310789151045968e-5
VL,CO2,1.0,te,2150,2000,17.281050314208528,17.28585956964463,0.00484336991342893,0.004809255436100557,0.004935416824196067,0.0031351875356881113,0.006907234590062394,0.00484336991342893,2.6386219843926786e-5,0.008388822829964329,0.004886837121474119,4.8931494279409824e-5
VL,CO2,1.0,te,2300,2000,18.60571270153607,18.612018703935956,0.006620852151357326,0.006306002399885102,0.006854106622866525,0.0038908392974586373,0.010453126599002969,0.006620852151357326,4.575470398180811e-5,0.014970273483947681,0.006728624693739694,0.0001233290278235305
VL,CO2,1.0,lws,2100,2000,2.596380650083528,2.596380650083528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005297859690844233,0.0,0.0
VL,CO2,1.0,lws,2150,2000,4.2307986469202445,4.2307986469202445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008388822829964329,0.0,0.0
VL,CO2,1.0,lws,2300,2000,8.483616077316128,8.483616077316128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014970273483947681,0.0,0.0
VL,CO2,1.0,total,2100,2000,34.91256687529028,34.92053036799935,0.007534281679649979,0.0079634927090666,0.012357588578978658,0.005546151468730898,0.01126276530326038,0.007534281679649979,0.0015465505554472453,0.005297859690844233,0.007805024011124004,0.005352373591784853
VL,CO2,1.0,total,2150,2000,44.15969349828316,44.16940199770589,0.01006934182316499,0.009708499422728778,0.0201807908829523,0.0072249627018241116,0.015421925375770227,0.01006934182316499,0.002560224372147088,0.008388822829964329,0.010404094422815277,0.010247593957204934
VL,CO2,1.0,total,2300,2000,57.54832378389408,57.56317401606756,0.014342235292339467,0.014850232173486688,0.03585040350873427,0.009424855670595278,0.02567752799333007,0.014342235292339467,0.003984067772794227,0.014970273483947681,0.014877488263482473,0.019049463979967186
