year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected
1910,-0.6668267342592232,-0.49562720304633734,-0.3766667777261838,-1.115629763612229,0.1099369694866728,-0.5797470959750088,-5.611404860408057,-5.055429032687586,-4.382713913114562,-6.584368579901375,-3.3628763055413216,-6.4967437354,-3.8858738247776055,-3.7573917899503853,-3.6277129430970025,-4.3159761964635095,-3.1859351332425114,-3.709659749811346,-4.287709651170878,-4.009244889043304,-3.6549324395339418,-5.069123884616356,-2.8979714770200053,-4.497396707534791,-12.590700539933666,-11.521032772909585,-10.715731449169416,NaN,NaN,-12.932223767549981,-5.270689524244062
1911,-0.6636238039035552,-0.4960424761426082,-0.37987964787735096,-1.1127567176170483,0.10765778624635958,-0.5743019017306241,-5.554381708117963,-5.009747007824977,-4.343718877780559,-6.533715971716829,-3.4908124333943205,-6.40783153447,-3.8726825802744855,-3.7444105064042086,-3.6186328344320455,-4.281392875455696,-3.1939515213192546,-3.7024556940252134,-4.252747184470996,-3.976553055330505,-3.6251297093811146,-5.0239470523439,-2.8215088359748854,-4.502541589736938,-12.446576123662993,-11.391727552125793,-10.598163928383073,NaN,NaN,-12.7859735900405,-5.20629840753718
1912,-0.6611712562147533,-0.4971091213763979,-0.38232356330709255,-1.1133801674599022,0.08266179558450118,-0.5688701542941008,-5.49415712996334,-4.95881339055755,-4.300553704347666,-6.527455101237689,-3.3730348355125637,-6.33277965459,-3.838474461569765,-3.715063925153517,-3.593531566124952,-4.268001636605575,-3.167238666182077,-3.6499250238591983,-4.219257005944966,-3.945237892221929,-3.5965819881362435,-4.966915571668782,-2.8633786690484992,-4.496937417984009,-12.344546635901485,-11.297737915849027,-10.516041118449639,NaN,NaN,-12.504873544685173,-5.1557676118803
1913,-0.6582933720193934,-0.4972845606071514,-0.38498857867890673,-1.1001703076989906,0.0767398535948445,-0.563472453030673,-5.434598407851097,-4.899866396958234,-4.249952462690558,-6.342778546241718,-3.3890073090443775,-6.26434474858,-3.771560320689031,-3.6522082853150266,-3.536730400758472,-4.208630023240487,-3.1199757550959526,-3.6160070245916187,-4.281341186495412,-4.0032900235024,-3.649503828451094,-5.068717248396427,-2.9131913531957188,-4.43869423866272,-12.376711792201169,-11.339027830865712,-10.564630291828125,NaN,NaN,-12.481187939747363,-5.111853790093418
1914,-0.6575196904955674,-0.4999582412271114,-0.38954976995949286,-1.0775453588561383,0.07977362055594676,-0.5580358418551359,-5.3777792825404696,-4.850412384597763,-4.214714598103918,-6.286606035482179,-3.313554394941568,-6.15112605962,-3.744445580100407,-3.6282194525318516,-3.5158263749274496,-4.176457691519678,-3.0860338938700367,-3.6001985376531427,-4.322900964229752,-4.042150706717196,-3.6849302430590836,-5.163815935491221,-2.9160868976693877,-4.3344473361969,-12.19703857541013,-11.167613775388846,-10.389966190410899,NaN,NaN,-12.215842947480144,-5.023156185356537
1915,-0.6571661803927827,-0.5029626876804532,-0.39440919396873897,-1.089552067031285,0.05409641953667835,-0.5526043805209073,-5.312500563841559,-4.796999345315074,-4.167630436103657,-6.284300391133948,-3.330148276980988,-5.99616084966,-3.7439008079817433,-3.6294840961301778,-3.518519809630156,-4.174109155221415,-3.0885518662621414,-3.567949086969549,-4.306160664676841,-4.026497603805893,-3.670660465284662,-5.114434598240193,-2.953256140037024,-4.308618783950806,-12.026954556277197,-11.009184480373088,-10.242168244486468,NaN,NaN,-11.887195821280871,-4.892712059619656
1916,-0.6565728813654119,-0.5054240799680636,-0.39799074052414674,-1.0762609100372555,0.0748310247406182,-0.5471856984225187,-5.221898971268855,-4.712498879564081,-4.099951875429308,-6.191927602633624,-3.2214699423462343,-5.89606166753,-3.673825364572281,-3.5640625528403875,-3.457025427017722,-4.112909935663647,-3.0483248777723992,-3.5504369562322453,-4.255683538126761,-3.9792987078687045,-3.6276327180042545,-5.033755676476336,-2.9071481979474365,-4.27322907447815,-12.051319869441006,-11.047222199996277,-10.291611183021478,NaN,NaN,-11.995727195056805,-4.817133961712774
1917,-0.6533011164526605,-0.505975788117664,-0.40064621479990215,-1.056878293916718,0.04352840561974503,-0.5418106946078214,-5.159653727433317,-4.6614389645349785,-4.058880208234117,-6.139172264508582,-3.132349300362883,-5.7766593543,-3.591573168980236,-3.488352980214714,-3.386436711158756,-4.031888819903772,-2.9652592053223774,-3.4816617792302904,-4.203738024909817,-3.9307267894513984,-3.5833532875411853,-4.984590511340104,-2.812634431756142,-4.251692819595336,-12.144376101075682,-11.152444494785891,-10.406595213480799,NaN,NaN,-12.29178087162002,-4.722252732705893
1918,-0.6507445905467049,-0.5059749740016772,-0.4025194343890848,-1.052066844649446,0.04777209270284872,-0.5363208684054288,-5.112836696926413,-4.619147977589745,-4.023188998612358,-6.005166146869373,-3.225971748509608,-5.67177921208,-3.548264411489502,-3.4477174503547623,-3.349729584267394,-3.9667266391228746,-2.9356369231872854,-3.470746785944159,-4.153553483817397,-3.8838014770462497,-3.540574946159856,-4.967284249666399,-2.7990414560631436,-4.2542582035064695,-11.77154495952127,-10.795520759321512,-10.05733702510075,NaN,NaN,-11.69048315752298,-4.641893674709012
1919,-0.647300938494501,-0.5058846407149946,-0.4043591746428296,-1.0653927127633631,0.04461541266722751,-0.5308707150545988,-5.066209243992584,-4.576111375073313,-3.9871785729332645,-5.9251906717610865,-3.0915436639623466,-5.58503070745,-3.5456065014090563,-3.446382409088554,-3.350969107591674,-3.9271399734176877,-2.938872998069066,-3.454160482233221,-4.104179244444157,-3.8376338414173983,-3.498487322732908,-4.870890285876615,-2.7396885397708677,-4.2755896091461185,-11.486256943488469,-10.52714611839604,-9.791274736364413,NaN,NaN,-11.250664952584467,-4.579666254302131
1920,-0.6440014501131962,-0.5057993135750046,-0.4060978150797556,-1.0344553631162468,0.03307563309107578,-0.5255169781771574,-5.010703505374939,-4.524627780196566,-3.9464098493254283,-5.90058814161555,-3.064557056826721,-5.53279949102,-3.521647390697029,-3.424524646319795,-3.3307664181393,-3.9192612053977087,-2.917820277282768,-3.4362096613103685,-4.054326479426344,-3.7910187579315653,-3.4559917941435803,-4.831354002056499,-2.7163712847825465,-4.26266884803772,-11.406339307147581,-10.464909925353638,-9.733975402509177,NaN,NaN,-11.224365852032271,-4.551956122095249
1921,-0.6413369647002536,-0.5052056486568025,-0.4070013901820875,-1.0444699545585876,0.03611900816747935,-0.5200888547030362,-4.954864283747429,-4.47560658810712,-3.904492455514805,-5.7725471664423855,-3.0573629568483742,-5.47143054875,-3.5152112587574917,-3.417953814839251,-3.3255358962981405,-3.9042820576022867,-2.933811486159797,-3.420304281061346,-4.013633946397272,-3.7529689963241113,-3.4213046368697317,-4.675163513279179,-2.8199637670402913,-4.285170221328736,-11.341817796229956,-10.412713357070686,-9.682826031850281,NaN,NaN,-11.325210959935976,-4.515108264048369
1922,-0.6389494059939699,-0.5045244150796612,-0.4082926324076131,-1.0262175382239096,0.012462682214913178,-0.5146193417635831,-4.887920616351351,-4.4202494152327,-3.8557868480682576,-5.760626452012493,-3.040237442984695,-5.39706416997,-3.5059771095161274,-3.4098693830042692,-3.3183363468281053,-3.886613567364196,-2.9095149844789376,-3.4399301355535346,-3.967758920863905,-3.7100733185339525,-3.382199815735082,-4.623499622113238,-2.7708780629527916,-4.291196298599244,-11.261085914897738,-10.342519813444508,-9.62843184832252,NaN,NaN,-11.200481604358236,-4.465262969491487
1923,-0.6362008054829049,-0.5034617182690282,-0.40919758169524145,-1.0235852719700365,0.02853518352090787,-0.5092426213351164,-4.827872262777704,-4.368150064266733,-3.8055539163863936,-5.72182422525126,-2.9231821586042255,-5.27797008428,-3.477955559710049,-3.3844967326286253,-3.294285339404029,-3.8630616347089246,-2.9402658634202554,-3.4075719659978687,-3.948434326607687,-3.6920037576126754,-3.3657271316743516,-4.602033031296484,-2.6848453694806516,-4.334321069717407,-11.355480845844072,-10.444720235574508,-9.736681396916627,NaN,NaN,-11.352617614839804,-4.370689968024606
1924,-0.6333917108478757,-0.5027367951252586,-0.4101777974536494,-1.0229252282080847,-0.0067793093095510565,-0.5037558468905363,-4.756221841763227,-4.305721431715771,-3.7522001098823123,-5.584422524272745,-2.925950810023007,-5.18389659795,-3.413326999417323,-3.322701000366175,-3.236855033800876,-3.7827470292650576,-2.852809849058918,-3.348880941217596,-3.923020109954843,-3.6682400640527275,-3.344063527459813,-4.61178726296054,-2.6849980596858876,-4.327344751358032,-11.093062461601447,-10.19200455621243,-9.49430771597911,NaN,NaN,-11.075476495691147,-4.301137565917724
1925,-0.630460490101182,-0.5020214252972701,-0.41069218904870214,-1.0028874935897023,-0.024012782753966747,-0.4983725461092862,-4.681824034550539,-4.242187850068485,-3.697837037579262,-5.465638448486431,-2.973355481385037,-5.09053493413,-3.358582654892099,-3.2690825628753464,-3.186454323826306,-3.7656608804723013,-2.791413151444305,-3.3296964471990402,-3.8808588362324694,-3.628816948930923,-3.308124385223842,-4.59945354964801,-2.6843413885166645,-4.261248254776,-10.917453553736326,-10.024595263673959,-9.340147569391817,NaN,NaN,-11.202160503297451,-4.2322969863208435
1926,-0.6268799231840436,-0.5007591484319103,-0.4111364692302904,-1.0154470607751858,-0.03719297231131771,-0.49286192980679605,-4.6173425681203435,-4.184500496665233,-3.6479398163126744,-5.51834982152107,-2.8928836612867004,-4.98425517949,-3.3184593416550348,-3.2301483575846692,-3.1476101217909527,-3.697863897507172,-2.7465078267043816,-3.227677327936346,-3.8364785808569186,-3.5873189636393414,-3.2702937371055385,-4.5061765310934465,-2.6694047511499295,-4.176789331436157,-10.848894681044712,-9.965654923771885,-9.294746283882072,NaN,NaN,-11.233488262164094,-4.150538315903962
1927,-0.6235708477302622,-0.49962237767355766,-0.41165361383727717,-1.0062205833610167,-0.0082588078570504,-0.4874995144930753,-4.525815932893682,-4.102531377024135,-3.5687181910413,-5.30766141790771,-2.815331027164653,-4.87102313909,-3.2204052702300956,-3.1367167072894055,-3.058184757002283,-3.5810498150447887,-2.706035228401663,-3.1523057764226743,-3.78849217193431,-3.5424490259876684,-3.229389129075447,-4.391159356354412,-2.5545519429996317,-4.124979639053345,-10.71309987780123,-9.843666248657367,-9.185508692397695,NaN,NaN,-11.300538775892718,-4.061827359727081
1928,-0.6195010390508331,-0.497467902379087,-0.41103644445281745,-0.9751313518711215,-0.022643851413335386,-0.48211411562832923,-4.461830735343082,-4.0447357716581465,-3.5201687361584035,-5.300975321474656,-2.7835374936303086,-4.76876254949,-3.123009027331997,-3.0422989098853743,-2.967839977466954,-3.491548830674162,-2.58408210276817,-3.0399404352361508,-3.7414752635202966,-3.4984856247564253,-3.1893109433424067,-4.455766161171697,-2.458208847598119,-4.053016519546508,-10.34087788835147,-9.482305776617485,-8.84048410087767,NaN,NaN,-10.99322183443144,-3.9840878543501996
1929,-0.6148033582481119,-0.4951187421426912,-0.4105019411561877,-0.9724931010611504,-0.02463363705571754,-0.47669376459988694,-4.379443650750423,-3.971618072131078,-3.4585268579700097,-5.203156139245076,-2.7398516890285034,-4.67126232061,-2.971642368585907,-2.9008312068734154,-2.8326778949347458,-3.364572905723242,-2.456471697861522,-2.9371179407293146,-3.702322860209751,-3.4618759693373136,-3.1559366245131577,-4.3739481944432725,-2.5052297356443898,-4.0196997165679935,-9.994666339044452,-9.147801276794848,-8.52198114763141,NaN,NaN,-10.474411885506226,-3.911108709693319
1930,-0.6093218948321272,-0.49241098948793016,-0.40996492029666814,-0.9812114688023919,-0.037804813752296405,-0.4712276372042569,-4.3136712436168825,-3.9150204534417608,-3.4105529476026515,-5.1086851301522405,-2.704719284841681,-4.5751269904,-2.8259925398646795,-2.7590143767842905,-2.6968847190752996,-3.197745007404583,-2.3261760088415553,-2.8757768457586117,-3.6978231620841395,-3.457668503538546,-3.1521009887109717,-4.335625297941508,-2.568708358293691,-3.9823153018951416,-9.671654450149198,-8.826617571391544,-8.205096564351377,NaN,NaN,-10.184452568299797,-3.8394944637064374
1931,-0.6046352198952816,-0.4906370197218285,-0.4097685936096638,-0.9417959847212218,-0.02245832180158881,-0.4658552559939298,-4.246191998040588,-3.855253366489997,-3.3597101228652124,-5.0473893990381935,-2.6260429028120895,-4.44350086125,-2.754879574718213,-2.689696055213455,-2.62847898503846,-3.112677308068764,-2.2634731533541372,-2.6913759058172047,-3.649425644018653,-3.412414156175392,-3.11084594273971,-4.280838916968839,-2.4930245441668553,-3.9497736454010006,-9.487561563435982,-8.652614412457115,-8.039817305245485,NaN,NaN,-9.757755545159595,-3.7323894187795563
1932,-0.5999658134589664,-0.4889002436902571,-0.4091280409869058,-0.9533970573193123,-0.05392737838610577,-0.4603271397677335,-4.171512549396013,-3.786173662535359,-3.3000834731367634,-4.932039859793557,-2.586580739712634,-4.35036960515,-2.6885644433698714,-2.6248542773359524,-2.5652278966109225,-3.031921937387652,-2.219755058432755,-2.5936906641179864,-3.596757163731927,-3.363166223693404,-3.065950240184771,-4.223015915042183,-2.3997146843446306,-3.9116777896881105,-9.301273422806496,-8.481529872841648,-7.881349217721662,NaN,NaN,-9.504605049194335,-3.663779246902675
1933,-0.5955800271165109,-0.4866028089311959,-0.4083649781631603,-0.9468840118592234,-0.07295973634473056,-0.4549425515261564,-4.102926628276269,-3.725038408448344,-3.24479639596057,-4.971277647548362,-2.47384769916752,-4.25953250798,-2.560460937443295,-2.4986134596271716,-2.439511125736136,-2.909035092295135,-2.0921745211267373,-2.484005719965155,-3.574253737175408,-3.342124279334357,-3.0467678536862755,-4.216106094739217,-2.4308906896419464,-3.867179727554321,-9.080546515247637,-8.270073095224523,-7.676267217689651,NaN,NaN,-9.253040811952237,-3.5974632339557937
1934,-0.5906583789153855,-0.4841016264823891,-0.40758147821660584,-0.9237670436403476,-0.05270172646130691,-0.449480524930087,-4.04780799792996,-3.6791306329915323,-3.206473251611164,-4.821574760328859,-2.4853315282197626,-4.18574787053,-2.460836618734518,-2.3997834640780873,-2.34093790882199,-2.810823192280214,-2.0063952789058472,-2.3884008234197447,-3.5272921507854194,-3.2982126072452704,-3.0067368255913864,-4.287482142151509,-2.2942600602591647,-3.853262567520142,-8.946244253836214,-8.141817967641527,-7.556213028127235,NaN,NaN,-9.500952017569661,-3.5481996807289127
1935,-0.5853107979366972,-0.4819858184167419,-0.40690674920118547,-0.9314575731679642,-0.053553917725707036,-0.4440792950716886,-3.9807013493792356,-3.6200327957667597,-3.157005111276088,-4.727654263447228,-2.4079288573990003,-4.09781146916,-2.3983913202210596,-2.338898238699817,-2.280962256004369,-2.7419373240347293,-1.9331312111019168,-2.276845914667303,-3.480166312036755,-3.254147350146212,-2.96656578538681,-4.127294367545598,-2.3434234328335264,-3.7873159885406498,-8.864763813511061,-8.071324367002545,-7.498986950400151,NaN,NaN,-8.699684359075338,-3.484784363582031
1936,-0.5802241627348997,-0.4796252206000283,-0.4062893360810778,-0.8902800306036079,-0.05542922005574741,-0.43867577639493077,-3.9160439234012214,-3.5598627715826243,-3.1074184024885025,-4.712455324703279,-2.444079336171893,-3.99091983708,-2.3193993863435556,-2.260543591683963,-2.2042336405203287,-2.6412590746659146,-1.8265127574668873,-2.151611310785467,-3.4323975475529553,-3.2094809220427396,-2.925846701980447,-4.127025734010865,-2.2618063519161,-3.683291864395142,-8.481797334863742,-7.698227806244469,-7.135281460235177,NaN,NaN,-8.345625635928295,-3.40241381572515
1937,-0.574709331677174,-0.47672879231958665,-0.40529970414783306,-0.8997719600928492,-0.06500603943088387,-0.43329123583706947,-3.8465672770310366,-3.4986692570705635,-3.055033313773503,-4.649239362398004,-2.294555744419095,-3.89691425237,-2.227626551170364,-2.1685532426708765,-2.1115954344383234,-2.577719475890107,-1.7687178795210796,-2.0860078638250177,-3.3816422494244276,-3.162021920345155,-2.8825818354898924,-3.963294598572954,-2.2944839884308963,-3.566823816299438,-8.258851814300597,-7.486379814946256,-6.929477945524804,NaN,NaN,-7.953761479092558,-3.332929315238269
1938,-0.5695507144000519,-0.47323215054635737,-0.4030579996906191,-0.8976157989269713,-0.070669039614236,-0.4277643593874845,-3.7635379361722974,-3.4239998516085786,-2.99187145340271,-4.580761354832701,-2.3034933176766845,-3.79899288091,-2.17699439936271,-2.1195296874082556,-2.0638838349874327,-2.499702330839487,-1.7155694080380293,-2.044928914850409,-3.330913327436118,-3.1145875817926907,-2.839339452567105,-3.999454424966218,-2.099312087246487,-3.444520044326782,-8.134814250679733,-7.375927686430345,-6.831128071312564,NaN,NaN,-7.899684639860988,-3.2595290280013876
1939,-0.5639668523333045,-0.47023719942434283,-0.4009905266067541,-0.8689231373126671,-0.060118014306931686,-0.4223870190707119,-3.6761419919930747,-3.346014123888155,-2.923263172558608,-4.438647040309131,-2.291894092557145,-3.72093234929,-2.1560434405095137,-2.100001215681395,-2.046705536437665,-2.4892621075333174,-1.7228385873133765,-1.9972474878484552,-3.278098752519737,-3.0652030427783314,-2.794319215926463,-3.987930392160605,-2.122352427472465,-3.301994562149048,-7.998957951274424,-7.250417589947382,-6.7160246460206645,NaN,NaN,-7.911933543707674,-3.205989580604506
1940,-0.5591855333322732,-0.4668479247944229,-0.39883069478536665,-0.8781478148419773,-0.07741445170740177,-0.4169570836153898,-3.600396065662161,-3.279278541319851,-2.866775922313609,-4.405349292439698,-2.171053683824151,-3.6258666602,-2.0533257245016614,-1.9961128224425984,-1.9410501185707905,-2.375578603901279,-1.60151213943306,-1.9552793329412288,-3.2311808877082435,-3.0213322527753426,-2.754325457009889,-3.8736105571326656,-2.1231736701764947,-3.169507455825806,-7.713584790282338,-6.977088506941735,-6.44735157111229,NaN,NaN,-7.4846792166250555,-3.1354449757376246
1941,-0.5526519338286515,-0.46280329267879644,-0.3957281218555423,-0.8650906491118192,-0.06959679842178532,-0.41157092181119054,-3.4947798301270487,-3.182050865905918,-2.7826199613101874,-4.196092998480104,-2.1209836732473373,-3.52210994634,-1.9810384134740338,-1.9250558861158944,-1.8704011801466092,-2.307675624148078,-1.5551093837187742,-1.893123418634588,-3.190051174676653,-2.9828737037654554,-2.719265638454584,-3.850455231219613,-2.048894095116657,-3.092987680435181,-7.486680996209726,-6.763651675055606,-6.248805069611565,NaN,NaN,-7.475771658546931,-3.0562093461007436
1942,-0.5468837561531734,-0.45889688033658144,-0.3929180737430753,-0.881400513572186,-0.09470360868667652,-0.40614322749051196,-3.3982857612912722,-3.094787388670756,-2.704359004843043,-4.151294529851917,-2.027079801013089,-3.42794910344,-1.8448508787399478,-1.7815348845138321,-1.7187835604580162,-2.1757384106802893,-1.408742399144283,-1.8451209848577332,-3.151172925102865,-2.946520397203269,-2.6861250139440758,-3.8581551572051875,-2.0198040859540356,-2.967337656021119,-7.3031094767110645,-6.588857983141991,-6.077920640758113,NaN,NaN,-7.568758274996826,-2.9865695874238622
1943,-0.5415192360028362,-0.4546974994441728,-0.38926855951057204,-0.8490609426821173,-0.07626646155548089,-0.40063289729031654,-3.3127003178015326,-3.0160145443105777,-2.633460911797185,-4.0626976149635965,-1.8989533412369006,-3.31921268376,-1.753490167854808,-1.6880565405555532,-1.6228658625310692,-2.051389724186997,-1.3171612298188462,-1.775259572809393,-3.115152950603684,-2.912839735401723,-2.655420842258316,-3.802400575962848,-1.973424868158844,-2.8022913455963137,-7.150199773452522,-6.45374231426663,-5.949931630033297,NaN,NaN,-7.195089099762248,-2.9023542519669814
1944,-0.5363548443866263,-0.4509388996400112,-0.3865234004537629,-0.8295922249198056,-0.06560829775129953,-0.3952644738284025,-3.2349226730371385,-2.9436609230401385,-2.570028025688831,-3.965219572201981,-1.89180862029135,-3.20311962041,-1.7202448001748933,-1.6575703092882363,-1.5951763551911078,-2.007696437085205,-1.2971527012540658,-1.7251830881292172,-3.0800673503012392,-2.8800327649826367,-2.6255131504744496,-3.7455273108520357,-1.9915809297357985,-2.6818834781646728,-6.851928410891562,-6.17206513563614,-5.680007545594155,NaN,NaN,-6.940120632661161,-2.8107822728400995
1945,-0.5315201692779179,-0.44744689193218146,-0.3848275653738805,-0.8493689853316915,-0.09174922724739577,-0.3898103627291593,-3.1500167804790467,-2.8651027954557717,-2.501325898655628,-3.854616086164026,-1.8704975034089149,-3.10310283574,-1.6856696106239275,-1.6251699581394958,-1.5646391063696572,-2.000611525721332,-1.2763903272503097,-1.720994169061834,-3.04055503745129,-2.843086574303732,-2.591832037305591,-3.6967543701637724,-1.9205087202481959,-2.6717501163482664,-6.8098800730086,-6.142311637552387,-5.660840748429937,NaN,NaN,-7.064113984469863,-2.7352865723932185
1946,-0.5255618863994374,-0.4437799514329206,-0.38255704998836443,-0.8117364796161586,-0.09553546392065136,-0.3843481930819425,-3.0791536646399145,-2.7998438946251647,-2.444659449536963,-3.767036144694076,-1.7880127697082482,-3.00976177129,-1.6223523534083806,-1.5630446812452765,-1.503034093298465,-1.9247680639143607,-1.199591322321866,-1.70151384527033,-2.9852792771627783,-2.7914006912905993,-2.5447138353202456,-3.705119112913854,-1.8432827823515698,-2.6829302310943604,-6.601188448117486,-5.943522687021333,-5.473212900866377,NaN,NaN,-6.7264434873824115,-2.666466592166337
