gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,600.0,PASS
PAIRING,median_dgmst_bias_degC,0.0002524237473224833,PASS
SUM,max_abs_cm,8.171241461241152e-14,PASS
SIGN,median_cm_2100,0.005279790021212705,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.007401234474613716,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.011020784192972144,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,36.0,PASS
AIS-CROSSING,n_bifurcation_2100,0.0,PASS
AIS-CROSSING,p_fired_2100,0.018,PASS
AIS-CROSSING,int_over_cont_2100,1.1688021516937306,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.0158025,PASS
P-FIRED-CONSISTENT,z_2100,0.788024741731152,PASS
AIS-CROSSING,n_fired_2150,63.0,PASS
AIS-CROSSING,n_bifurcation_2150,0.0,PASS
AIS-CROSSING,p_fired_2150,0.0315,PASS
AIS-CROSSING,int_over_cont_2150,1.0995782219003523,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.028546666666666668,PASS
P-FIRED-CONSISTENT,z_2150,0.7931197992717123,PASS
AIS-CROSSING,n_fired_2300,101.0,PASS
AIS-CROSSING,n_bifurcation_2300,0.0,PASS
AIS-CROSSING,p_fired_2300,0.0505,PASS
AIS-CROSSING,int_over_cont_2300,1.2238949703903017,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.04124833333333333,PASS
P-FIRED-CONSISTENT,z_2300,2.0805526296488153,PASS
MAGNITUDE,cm_per_GtCO2_2100,0.005279790021212705,PASS
