ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio,provenance
ssp126,glaciers,2100,fixed,2000,8.275310232050074,8.315568231992902,7.182898218700891,9.503054231147589,2.320156012446698,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,gis,2300,joint,2000,10.020013815496783,10.479214323398963,6.742547802835021,15.585600959145673,8.843053156310653,1.2404290624600993,0.8217882819452164,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2100,fixed,2000,5.2196760085827965,7.533656995329098,3.5606425038602,28.41959061727037,24.858948113410168,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2100,joint,2000,4.933119000097106,8.625447120773345,3.421138661816288,40.97990151329179,37.55876285147551,1.5108749847389729,0.9451006139050584,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2150,fixed,2000,8.12024837112848,11.680307471464037,5.396291925572375,37.114384555872434,31.71809263030006,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2150,joint,2000,7.382135194643972,13.28177517765287,5.119510136486791,63.82186789301289,58.702357756526105,1.8507530840756854,0.9091021428471491,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2300,fixed,2000,16.31515946148211,22.50683204039723,10.731370337607007,44.89690660215009,34.16553626454308,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2300,joint,2000,13.992127412208436,25.285574009649505,9.838643667358093,86.22146600332496,76.38282233596686,2.235668767044549,0.8576151183346973,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2100,fixed,2000,15.897470027274302,15.909507666744194,14.11703598767099,17.664646801383046,3.5476108137120566,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2100,joint,2000,10.697674777717294,11.017471400077621,6.053591585693005,17.59673452038949,11.543142934696483,3.2537793858561024,0.672916807477162,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2150,fixed,2000,19.880774790521336,19.895828607191532,17.654231314735313,22.09073923145569,4.436507916720377,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2150,joint,2000,12.751198995749391,13.50009759433888,7.021948416788899,22.869091504021238,15.84714308723234,3.5719857565242683,0.6413834033183077,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2300,fixed,2000,25.990838277215598,26.01051866284706,23.079999438885473,28.880002758375902,5.800003319490429,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2300,joint,2000,17.486398010971776,19.23566513308742,9.491032794579949,34.885843530954695,25.394810736374744,4.378413138323144,0.6727908436220356,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2100,fixed,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2100,joint,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2150,fixed,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2150,joint,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2300,fixed,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2300,joint,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2100,fixed,2000,38.75057503987448,40.93897279629139,35.63678233678845,61.93269552351564,26.29591318672719,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2100,joint,2000,31.88105348500431,36.02273219870247,24.721073714159168,72.1103135915004,47.38923987734123,1.8021522789807831,0.8227246551102427,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2150,fixed,2000,51.36583729745334,54.75035738877101,46.83386717285876,79.72298216238346,32.8891149895247,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2150,joint,2000,41.11782590410966,47.943891726675474,31.246331239579963,104.66729202607884,73.42096078649888,2.2323787310751206,0.8004897431341635,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2300,fixed,2000,76.71227794527363,82.69118326226867,68.90660656472313,104.53285123772523,35.62624467300209,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2300,joint,2000,61.573012617134154,75.01242037783062,46.50568211954109,144.94805545073837,98.44237333119727,2.76319814885788,0.8026487319417135,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing raw | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
