year,mean,median,p5,p95,var_total_gmsl,var_internal,var_emi,var_clim,var_brk,var_ais,var_gis,var_te,var_gsic
1864,-14.418601049924002,-14.5266419,-17.6856942,-10.743980825000023,4.462205873556687,0.3486773043027068,1.898071137452111e-07,1.4616078101915544,3.040930862411888,2.5060991230207366,0.33792992593598115,0.31506437334833176,0.42268347704311077
1865,-14.356324288571999,-14.455353200000001,-17.5922934,-10.699884335000018,4.4052861315731615,0.34421286579943433,1.8980711374542733e-07,1.4598527290342882,2.983861729643732,2.461685045167301,0.3353260215632066,0.31287773654731427,0.4239062450161661
1866,-14.291993921932,-14.4020589,-17.491118750000002,-10.649265435000006,4.348173736271514,0.3404861942322966,1.898071137454004e-07,1.454849710797318,2.9295296864569202,2.4188901358434975,0.33327798387306445,0.30939342580213114,0.4251323173767427
1867,-14.22628364724,-14.338664000000001,-17.401735615,-10.6012275,4.295920032057441,0.33706108078992714,1.8980711374575413e-07,1.451654696125522,2.8781391601406083,2.3779086967639906,0.33128238342140304,0.3070396856497696,0.4267962344441109
1868,-14.159023123848,-14.266104649999999,-17.3279557,-10.554585600000001,4.247994225885416,0.33444359246142447,1.8980711374542736e-07,1.4505593047712506,2.828624825371241,2.3380822974304487,0.3295003655618605,0.3050298445163672,0.42873055643447705
1869,-14.093052255084002,-14.20822,-17.248881,-10.517420140000002,4.192610512826551,0.3316599892088621,1.8980711374515906e-07,1.441667897003314,2.7791305506397763,2.298207738142227,0.3279836680729136,0.300925931911577,0.42893287329017565
1870,-14.025387290960001,-14.1383515,-17.168846045000002,-10.483867780000002,4.141717611207868,0.3278837377453023,1.898071137455451e-07,1.4372701583419778,2.7307357735097435,2.2593224580541924,0.3263521672676473,0.29785400642553383,0.4297863657108443
1871,-13.958145768364,-14.0655735,-17.066400944999998,-10.431125799999998,4.091786295625458,0.32436338573413825,1.8980711374544097e-07,1.4326824473659145,2.683890340055117,2.22118365890426,0.3247381962784174,0.2948401475709293,0.4314358738585039
1872,-13.889935658599999,-13.996262999999999,-16.9943765,-10.37885075,4.041065444943054,0.3219403213952976,1.898071137454915e-07,1.4251052776568236,2.6379505549270625,2.183724772803475,0.3231901308615327,0.2914220455225335,0.43314572023866943
1873,-13.826659267207999,-13.932372,-16.932053975,-10.349335695000002,3.9967547563209256,0.3188518222832725,1.8980711374519115e-07,1.4227939516199068,2.593775297792624,2.146953354864981,0.32171417129933266,0.28903857227454754,0.43546889080800405
1874,-13.767134598504,-13.869765,-16.851097700000004,-10.310666295000004,3.9501013196761154,0.3157708032941065,1.898071137454915e-07,1.4180968153460638,2.550330464395893,2.11014152137534,0.32036932337678475,0.2856411952873094,0.4362091139632443
1875,-13.704908166292,-13.814658,-16.777050900000003,-10.272416946500021,3.90145889046004,0.3123386416240346,1.898071137453683e-07,1.412496235520194,2.5064230759279424,2.073398533217219,0.31884581318850813,0.28197033727607224,0.4367749051445125
1876,-13.641662272864,-13.751188,-16.704005815,-10.235135627000025,3.8538676899344684,0.3088978838475887,1.8980711374543242e-07,1.4072655162882914,2.462666164123253,2.0371752860441656,0.3170692368097752,0.27826953679188277,0.4374330538183727
1877,-13.577522617500001,-13.68154455,-16.612271837,-10.202970175000033,3.8028600958894017,0.30549028107713216,1.8980711374542733e-07,1.3987375984218036,2.418602551647587,2.0009988078836507,0.31534844337113,0.2746863001073754,0.4368649612557848
1878,-13.511278630676,-13.618449125,-16.537365679999997,-10.156221830000028,3.753269255539665,0.3009070459277088,1.898071137452111e-07,1.3926675128762809,2.375119874390381,1.9653221700366394,0.3136808096781618,0.2712839321098294,0.43811888660550613
1879,-13.446246429302398,-13.553068399999999,-16.459291198,-10.112397428000031,3.7055473976891284,0.29704869141341833,1.898071137454915e-07,1.3879172676404694,2.331632289563194,1.9296396424522138,0.31186701763148417,0.26801392251240863,0.43943642486850754
1880,-13.382465009919601,-13.4918205,-16.373475149999997,-10.06170076400002,3.6598975355984136,0.2939552413779982,1.8980711374508235e-07,1.38270400760128,2.2894605941988972,1.8946840019610536,0.3105336218128176,0.26502920550510967,0.44031674166334867
1881,-13.319463842147599,-13.433188099999999,-16.288610725499996,-10.01791777000002,3.6167192329348774,0.29183897752776994,1.898071137453273e-07,1.3783599365017227,2.2483435408108927,1.8603837799583416,0.3092219135241747,0.26243571186468156,0.4406138827369253
1882,-13.253858365295441,-13.3678655,-16.2015823025,-9.976385671500015,3.5710404505480873,0.28803422083550023,1.8980711374553652e-07,1.3724936313200804,2.2076641354114788,1.8266151737757161,0.3079613089176165,0.26031658955862413,0.43894580997876337
1883,-13.19952272240852,-13.310869699999998,-16.12866187485,-9.94895908600001,3.5291569154485245,0.28465156840415823,1.8980711374540034e-07,1.3676384688920544,2.1698112552111133,1.7934355904084398,0.3066688660434812,0.2582705395776665,0.43797212646098677
1884,-13.197013142998507,-13.297185075000002,-16.1236540443,-9.977646720000015,3.501530257484969,0.2821616592010493,1.8980711374542736e-07,1.3704036858724489,2.138500671168818,1.7596199752385608,0.3054571798758822,0.2603993124732035,0.4379686391232359
1885,-13.200307973661321,-13.297832000000001,-16.125755899,-10.009988117500017,3.4635020613552885,0.27909355410462755,1.8980711374553658e-07,1.3706397406820128,2.098801948767554,1.7218823665011116,0.3035831303630937,0.2612155210404372,0.4380885414472694
1886,-13.156389521322001,-13.252873000000001,-16.077729825,-9.992290698000014,3.4085249033768927,0.2759568569432268,1.8980711374543247e-07,1.366539417120448,2.0447327729546783,1.6815463592758444,0.3006784816161665,0.25984613583205957,0.4396595945677435
1887,-13.09843520235972,-13.19891,-16.000874184999997,-9.958955491500015,3.3551096659137576,0.2718673432287172,1.8980711374546095e-07,1.3643535013736245,1.9919821743039956,1.6427434601101396,0.29824948747577845,0.2580037849520679,0.4407326918428413
1888,-13.03744146134916,-13.13979685,-15.919598229999998,-9.925674167500011,3.3020846228900527,0.2686814298282336,1.8980711374524318e-07,1.3576859241988146,1.9432632396914378,1.606021030530737,0.2962983724598107,0.25567133237429274,0.4398548350340767
1889,-12.97292589968708,-13.0835019,-15.841329149999998,-9.890095429000006,3.252191105804519,0.2652560495746344,1.8980711374535195e-07,1.3515725244299945,1.8981878176872302,1.5713455794565612,0.29464532779546565,0.2524182758085692,0.4397861752433892
1890,-12.909391308036,-13.0119538,-15.759022575,-9.857733342000012,3.208629023588334,0.2632155256840081,1.898071137451911e-07,1.3475012104539066,1.8562878950569197,1.5381868195885553,0.2933632073925562,0.2511647477260401,0.43806004750700495
1891,-12.852873497031473,-12.951755544999997,-15.677771493499998,-9.831395674500019,3.16528094568353,0.2609517137016153,1.8980711374545942e-07,1.341347884619877,1.8170364526492642,1.5060331623680407,0.2923283079767371,0.24962346056169338,0.4366166249918246
1892,-12.79562292037372,-12.8867293,-15.598079649999999,-9.793360677000015,3.122648882572708,0.25709892890101554,1.8980711374546093e-07,1.3382083493515553,1.7769445982608374,1.473710577929219,0.29103394350581774,0.24831311971979644,0.43546560885508595
1893,-12.72994360040128,-12.817879999999999,-15.538929299999998,-9.744679493500007,3.079396225263878,0.2544647391771524,1.8980711374524316e-07,1.3333410063796949,1.7364198610215578,1.4419571232491826,0.2899692761114379,0.2467511160904504,0.4342390961700365
1894,-12.65964769683532,-12.7454992,-15.46050845,-9.6954313,3.0365084981995216,0.2518856945533406,1.8980711374545243e-07,1.3273788511636324,1.6973530106081254,1.4113306162455486,0.2886729025206575,0.24446453668981571,0.43314776862453924
1895,-12.5890932005908,-12.673873150000002,-15.36695429,-9.6444693,2.993295872033206,0.24896215162843838,1.8980711374521108e-07,1.320064744278091,1.6600517687675032,1.3815403195450495,0.2874693812623584,0.24154016319335148,0.4315391283285646
1896,-12.51882331716944,-12.6024528,-15.28283355,-9.597311217700009,2.955170432479306,0.2471007418103308,1.898071137456003e-07,1.3156305783321611,1.6243583975410214,1.352653594667267,0.2862277469024076,0.23851609968216764,0.43050447687022725
1897,-12.450843545468324,-12.529826,-15.2080415,-9.543711831630004,2.9155423046692053,0.2439896583058063,1.8980711374545243e-07,1.3101151394152746,1.5895850617769165,1.3240204602015822,0.28518055651141466,0.2366634079549059,0.4273801224347331
1898,-12.384301839641905,-12.460583000000002,-15.126293849999998,-9.509390089400014,2.875687651379075,0.2410309554545563,1.8980711374524316e-07,1.3026034999814393,1.5562760378560876,1.2961868049919738,0.2841507094644139,0.2332512737443183,0.42501525077807123
1899,-12.31783041819627,-12.39385575,-15.05157964,-9.466795106720006,2.837903911889914,0.23768135475649765,1.8980711374598783e-07,1.2971509177906508,1.5238901221608234,1.2688685179429566,0.2830356651004274,0.2312365250236021,0.42222668630337096
1900,-12.2530211458694,-12.322014085,-14.972832149999999,-9.422584550500012,2.798927666999182,0.2353665546036621,1.8980711374545087e-07,1.2885527491412851,1.4921514460778242,1.2419806771471718,0.2820227153564485,0.228972744446554,0.41936169636917964
1901,-12.187446289423201,-12.2516118,-14.893065999999997,-9.387884782500015,2.7625110997854687,0.23258995380283357,1.8980711374519115e-07,1.2830609466765874,1.4605590158586776,1.215399901455576,0.28094314990357444,0.22717392571547954,0.41657388599133827
1902,-12.12549887203108,-12.189939,-14.814469600000002,-9.351797660000015,2.7258691318945436,0.23002950901514269,1.898071137455115e-07,1.276499371668592,1.4291655606789593,1.1888232466410549,0.27992128321610404,0.22570417987786426,0.41287983756762725
1903,-12.08731604412264,-12.144788700000001,-14.763823449999999,-9.332485269500001,2.697309209043974,0.22810399263584225,1.8980711374545942e-07,1.2748703923851332,1.4010784436320691,1.1624205195322053,0.2787521853315189,0.225723405391657,0.4091201271181061
1904,-12.056320871772158,-12.12115,-14.722563799999998,-9.32242775900001,2.6661559370462853,0.224859358807273,1.8980711374598783e-07,1.2733296837246062,1.3714661959789953,1.135057531520311,0.2780996620773907,0.2254844858168433,0.4038864819365769
1905,-12.00457529763008,-12.0600422,-14.6587567,-9.298322804500003,2.629080304146883,0.22418415847749543,1.8980711374556122e-07,1.2686865658609583,1.3358520874349498,1.1064274151886155,0.2777311703429076,0.2238452959464333,0.3991509116551868
1906,-11.94130372877856,-11.9932686,-14.569674,-9.2605627,2.5891744080202943,0.22152298028450398,1.898071137454089e-07,1.2629960765119308,1.3004226497047353,1.0787336790048694,0.27723648475151064,0.22148768679056552,0.3947484460872394
1907,-11.879280965647599,-11.926220050000001,-14.481895799999998,-9.220719948300001,2.552527546117771,0.22031681223843905,1.8980711374535195e-07,1.257627626770875,1.26686374649929,1.0518905265571836,0.2768458795502345,0.2194527103036111,0.3900707934568587
1908,-11.819851202402571,-11.8669901,-14.41513025,-9.185342900000002,2.515746303615508,0.21815489145761038,1.8980711374557864e-07,1.2502648286980538,1.2361029022068977,1.0263021672685833,0.27603655936995825,0.217455621991842,0.3862133757500348
1909,-11.75554101576692,-11.790292274999999,-14.3236481,-9.145301419740003,2.4807095232525413,0.21614061068506085,1.8980711374556122e-07,1.2445607845320015,1.2055325941175214,1.0012306437717833,0.2753440697762013,0.21579986798712394,0.3821716172644475
1910,-11.6905371790192,-11.7167797,-14.241348700000001,-9.097036775500003,2.4423875125787324,0.21480108245885426,1.898071137456003e-07,1.2340611536344017,1.1756568368132772,0.976688577524056,0.27458324118522687,0.21304681299523168,0.37806828040225815
1911,-11.6270967892004,-11.652310165,-14.162001400000001,-9.06698787800001,2.4070527273738103,0.2119036772654115,1.8980711374580956e-07,1.2272911668171438,1.1468711350800929,0.952691772720475,0.27375427090999976,0.21079561512749018,0.37400471076190595
1912,-11.574505683525922,-11.60011083,-14.09633956,-9.024658350000001,2.374649540303909,0.20967301985693113,1.898071137455115e-07,1.2208078092212353,1.1202806145588162,0.9291844960009494,0.272988533258394,0.21003997463076512,0.36909470922622034
1913,-11.535137435983602,-11.5612773,-14.0418287,-9.01255820000001,2.3481767647198555,0.20849477493262947,1.898071137457195e-07,1.2187315465068038,1.0942274927680078,0.9055496110347645,0.2723811539197036,0.21100926876979095,0.3650525514983133
1914,-11.490012543325198,-11.5095098,-13.9805063,-8.987630850000002,2.3143433912447207,0.20663804108366976,1.8980711374565233e-07,1.2125665951196205,1.0654508297368865,0.8811900198548965,0.2721530964956881,0.21023560508795822,0.35975919684146923
1915,-11.430102736884958,-11.442642715,-13.898930349999999,-8.959364065000004,2.2786688007598337,0.20415985701421932,1.8980711374545243e-07,1.2063155936949739,1.0350776754721447,0.857031954301075,0.27201271629923685,0.20919152909707803,0.35483364238514353
1916,-11.363624057191839,-11.375695200000001,-13.812941239999999,-8.89979385,2.2428916149363802,0.20236662751437431,1.898071137455682e-07,1.198818017095867,1.005492641603358,0.8336929428821689,0.2717533419973529,0.20767215355491056,0.35049047527473487
1917,-11.296021340569803,-11.310254999999998,-13.7284466,-8.854531,2.210869567898809,0.20121964999174605,1.898071137452937e-07,1.1924905590668191,0.9777127231972103,0.811353304794714,0.2713136911656332,0.2066885566072629,0.34652215328377156
1918,-11.227066028534962,-11.2393714,-13.633008999999998,-8.79963985,2.176045525053243,0.19966612545374068,1.8980711374571099e-07,1.1827240667845669,0.9510383798853964,0.7897559230706054,0.2706955209976193,0.2047520441673709,0.3417909717156719
1919,-11.158402345910455,-11.164431,-13.5534926,-8.7466193,2.1467464220355263,0.19807684362410508,1.898071137454004e-07,1.1778994469685,0.9253535914092917,0.7687541444194288,0.27005279523703596,0.20356612212469088,0.3382092299950566
1920,-11.08863400304216,-11.08897325,-13.46481976,-8.68995885,2.1143075166802765,0.1961187009948699,1.8980711374556122e-07,1.1694014061500715,0.9004989111705057,0.748239513301235,0.26945297969001863,0.20172921625095078,0.3327939949197121
1921,-11.02071236068232,-11.017666,-13.376434440000002,-8.64511167,2.083416242282745,0.19351189386951984,1.8980711374524316e-07,1.161964989813467,0.8769552802038642,0.7283620399389596,0.26851261503277374,0.19971371553300793,0.3276254464609523
1922,-10.953335297007952,-10.94316735,-13.293175464999997,-8.602640683000002,2.0543489455481905,0.19291803225277243,1.8980711374524316e-07,1.1540095838893918,0.8535114960472708,0.7087593865007974,0.2676127333233591,0.19775656874817585,0.3225536225038305
1923,-10.887825571028198,-10.878107,-13.20962665,-8.550774720000001,2.0220609018304128,0.1902049741582805,1.898071137454509e-07,1.1445778249941663,0.8308077634842189,0.6893671346017127,0.2667465572938158,0.19595529928239078,0.3163137606504542
1924,-10.823692024782,-10.805159,-13.12363515,-8.504212048000001,1.9906111806058828,0.18780834048572057,1.8980711374565233e-07,1.1350856496893864,0.8083248875979695,0.6702270323576253,0.26597970131331733,0.19403448712081472,0.312164255179449
1925,-10.7570231711682,-10.738622000000001,-13.043585935000001,-8.467588500000009,1.9613583608906255,0.18644983502128498,1.8980711374556974e-07,1.1270079769454373,0.7859861350494748,0.6514644879964894,0.2653415452357389,0.19272994289785778,0.3082526532685423
1926,-10.687107986717201,-10.6676125,-12.9655966,-8.42315754000001,1.9309674773765084,0.18449614259015715,1.8980711374524318e-07,1.1176690413184072,0.7640404380281441,0.6332323145331281,0.2645005271043328,0.19076741159481894,0.3038333259971097
1927,-10.6169885434988,-10.5928954,-12.881014699999998,-8.372113707000008,1.899654885440341,0.18215630069017966,1.8980711374545942e-07,1.1077129305701816,0.7422868855719031,0.6152035330227349,0.2637886178526286,0.18879458008038794,0.2989570594586516
1928,-10.54690466332,-10.5224633,-12.794703,-8.31444735,1.868948230391047,0.17991436017381157,1.898071137454524e-07,1.0972659428445495,0.721695894700019,0.5978133878604567,0.2628953955397342,0.18694567104988405,0.29493421206511866
1929,-10.4802714519152,-10.452677,-12.716479249999999,-8.27070717,1.839728646706546,0.1779914720383157,1.8980711374551146e-07,1.086889867973722,0.7021164796701744,0.5808846945164056,0.26224902658673466,0.18380837686280727,0.291647678338125
1930,-10.414983350604,-10.386337999999999,-12.63537765,-8.235148198500003,1.8095581701024788,0.17585528000117231,1.898071137454004e-07,1.07590200689298,0.682408144597534,0.5639805120052469,0.26146132759997187,0.18054584746675667,0.2883054095268105
1931,-10.34443783308,-10.318062350000002,-12.552465,-8.188887300000001,1.7781177537529322,0.17388419791281304,1.898071137454089e-07,1.0638986409953803,0.662427492351101,0.5472877915811469,0.26064296048403063,0.17650753807926656,0.28550496893059324
1932,-10.275705452716,-10.246210399999999,-12.473594899999998,-8.138110400000013,1.7547477295758813,0.17208805389085907,1.8980711374540034e-07,1.0589933155424154,0.6433203747279401,0.5310551432059177,0.25984185860915393,0.17433534666062184,0.2824734676898845
1933,-10.205472812727999,-10.1758486,-12.396777385,-8.067532970000002,1.7267074151022663,0.1702110057714224,1.8980711374545942e-07,1.0492699007981274,0.6247876354917912,0.5151958015469831,0.25914172099681937,0.1713820919736947,0.27792168484217133
1934,-10.132928168392,-10.099088,-12.30538455,-8.023041980000002,1.7015919448560628,0.16755580632170866,1.898071137455115e-07,1.0431254535073222,0.6061354232813005,0.4996094170933728,0.2581852174036663,0.16981120085084914,0.27425353105808403
1935,-10.06063785566,-10.022338600000001,-12.224139099999999,-7.955468400000001,1.6745591117351688,0.16567266056443777,1.898071137459793e-07,1.0333308439591824,0.5883523187330407,0.4844530986132678,0.25710028700150417,0.16851640283955888,0.2701998642799529
1936,-9.98712786458,-9.947052000000001,-12.139323189999999,-7.910958210000001,1.6482997378604216,0.16380180452044701,1.8980711374556974e-07,1.0234617990605903,0.571294000484908,0.4697984151635157,0.25601091015971356,0.16659968373782513,0.2668443714804329
1937,-9.912035557276,-9.86569365,-12.037610215,-7.86715603,1.623344201301285,0.1615599579627609,1.8980711374580956e-07,1.0151899608048938,0.5545807306488082,0.45543189805664025,0.25490049802003195,0.16504373475067935,0.2631321273455333
1938,-9.837546886812,-9.789593,-11.954318175000001,-7.820635600000006,1.6006554725844806,0.15953953614961908,1.8980711374556122e-07,1.0083611186449812,0.5385421991112014,0.441449439707196,0.25377086082245637,0.1634883033164918,0.2593919172776569
1939,-9.760591921704,-9.711260999999999,-11.866038299999998,-7.7560491150000015,1.5744733507239754,0.1568311543058024,1.8980711374562025e-07,0.9986416419225854,0.522792819888655,0.42778297421399164,0.2522482131123126,0.1616242495033021,0.2549526826532691
1940,-9.684951731803999,-9.6307365,-11.775322850000002,-7.699868990000001,1.5509368169222533,0.15430586995021456,1.8980711374545944e-07,0.9906450708179526,0.5075953485051787,0.41447167419239705,0.25101538366408155,0.1600987089152477,0.25153796691603847
1941,-9.61083125058,-9.56436,-11.684932499999999,-7.63833505,1.5262231834916389,0.15265960710006982,1.898071137454509e-07,0.980234372200699,0.49272481638080334,0.401398793105254,0.24969045194384362,0.1584326872570205,0.24863303930546132
1942,-9.539468779984,-9.4937155,-11.60959555,-7.5771200499999996,1.5002137143846264,0.15085958483371903,1.8980711374545942e-07,0.9685427004312332,0.4780904174068208,0.388458239618049,0.2484784023205332,0.1562543190404302,0.24572049291378775
1943,-9.466382272544001,-9.4205524,-11.50035832,-7.520153705000006,1.4765000216266075,0.1490235764526763,1.8980711374545942e-07,0.9586840206575924,0.4639741390130505,0.3759258550038542,0.24740497330890365,0.15320065847453154,0.243278954806032
1944,-9.396123792516,-9.352565049999999,-11.4156283,-7.467366999999999,1.4520259100430049,0.14675970138627878,1.8980711374524318e-07,0.948867708151706,0.44967565506464746,0.3633317648382967,0.24630717877044986,0.15085935164152975,0.23935916026991813
1945,-9.324308418364,-9.278087,-11.3302364,-7.400952049999999,1.4282861059877503,0.14478191423222792,1.898071137454524e-07,0.9391949592705741,0.435717189211277,0.35101751368747003,0.24520933080515758,0.1483260130899377,0.23508444029601472
1946,-9.247837058204,-9.19846575,-11.2456733,-7.34054405,1.4041713587148668,0.14197058021958414,1.8980711374562033e-07,0.929790915563448,0.4217354376341488,0.33893084566836623,0.24379982619026458,0.1461331558428205,0.22990802111375494
1947,-9.169215694284,-9.116093,-11.15288545,-7.277756970000001,1.3830148391654802,0.139195241365909,1.8980711374546095e-07,0.9233238592560452,0.4082904827860255,0.3272715894271368,0.24236390261844556,0.14478805171588097,0.22489621503437404
1948,-9.087929122203999,-9.0345925,-11.060873520000001,-7.216163099999999,1.3566862200560426,0.13719370005392348,1.8980711374545942e-07,0.9098429447748072,0.3953294748946281,0.3160050545330672,0.2400109020000265,0.1428280148582165,0.2192009243566902
1949,-9.006971557203999,-8.9517762,-10.959070650000001,-7.161860099999999,1.3365775880223005,0.1343617894942514,1.89807113745352e-07,0.9034763077734731,0.3829128173818673,0.3050881477463245,0.23814510495173163,0.14199613783008402,0.21455699078879006
1950,-8.924083730484,-8.866574,-10.861252869999998,-7.102359999999999,1.3128410660014442,0.13132109546278628,1.8980711374545243e-07,0.8928467873927513,0.370838497381876,0.2944833930540109,0.23586321101836452,0.14124849085317803,0.20940549144686382
1951,-8.846200936084,-8.784766999999999,-10.77631437,-7.0365785,1.2903057168767527,0.12941938152072563,1.898071137452111e-07,0.8818829373891901,0.3593013204379612,0.2840906239854654,0.23438646363261917,0.13944692829273472,0.2050227716470979
1952,-8.768975177004,-8.706548399999999,-10.6816257,-6.982567225000003,1.2685187381184133,0.1270586556356392,1.8980711374562025e-07,0.8719932102598364,0.3481253362071821,0.2739423393064606,0.23257991891026897,0.13819522184458666,0.20054904885548056
1953,-8.692032582484,-8.6354445,-10.602988799999999,-6.928084205000002,1.2491815722797903,0.12494908231195832,1.8980711374545243e-07,0.8642484094301484,0.337094426035755,0.26398003530304526,0.2307915953077602,0.1374277210610962,0.19618974896718827
1954,-8.616181478764,-8.557983,-10.49995965,-6.872095665,1.2232442409522313,0.12244977351919598,1.8980711374565235e-07,0.8499285345845721,0.3262220034371143,0.25409864085975575,0.22877347629401582,0.135118375901498,0.19042147772057985
1955,-8.539344498564,-8.4804145,-10.408507799999997,-6.8191272000000005,1.1995079606921024,0.11995574084411859,1.8980711374545944e-07,0.8374250414721941,0.3157755483522731,0.24460601754476963,0.2268878345151601,0.13262510673759828,0.18615462064213079
1956,-8.460859394763999,-8.395791299999999,-10.323294675,-6.771960215000004,1.1753582648591634,0.11726684998251229,1.8980711374546095e-07,0.8246280133208055,0.3055424165108547,0.23536757031006325,0.22506918356072428,0.13032974437727057,0.18215506424278466
1957,-8.382721077124001,-8.320372500000001,-10.212239649999999,-6.707474600000001,1.1524292545838308,0.1142915197407598,1.8980711374586859e-07,0.8128840543430556,0.29541113915322836,0.22631937862609214,0.22377235730608183,0.12801639012311453,0.17874781776179757
1958,-8.301135943364,-8.236398,-10.0978158,-6.643111560000003,1.129301738879468,0.11335117618313972,1.898071137454089e-07,0.7988896724515089,0.2854818068048464,0.21756893936663585,0.22238647583210921,0.12544206835188773,0.17566518770276515
1959,-8.217723902324,-8.153159249999998,-9.98615471,-6.5737622500000015,1.1064209918386165,0.11154751550568287,1.8980711374546095e-07,0.7857375059858565,0.27573108583299094,0.20906155316970265,0.2212347261997078,0.12309593736868224,0.1727673917568908
1960,-8.136241190604,-8.079688,-9.887250459999999,-6.51550545,1.0883343072191047,0.11020356368928212,1.898071137454524e-07,0.7767180628918984,0.266544387263839,0.20084307812679195,0.2203305768223389,0.12097540612965928,0.17027993054087034
1961,-8.055000365724,-8.000807,-9.789256525,-6.454274000000002,1.0663986767316964,0.10839317121349148,1.898071137454004e-07,0.7636410003812912,0.25771960214113143,0.19280019341823962,0.2190218763272536,0.11815521931316722,0.16644420084849193
1962,-7.983035319044001,-7.9320486,-9.713859450000001,-6.403430800000001,1.045193066733435,0.10689091684402711,1.8980711374584164e-07,0.750430856782201,0.24963887424982065,0.18495363171131463,0.21730821686622367,0.11597439069701344,0.16220077175917036
1963,-7.933649889563999,-7.885033,-9.663247850000001,-6.368381889999998,1.0256904293440057,0.10470728375790127,1.8980711374540645e-07,0.7388234900707283,0.24265850183447593,0.1772084709331366,0.215675055394693,0.11389493719670772,0.15784643252135272
1964,-7.905107773564,-7.865749000000001,-9.606941399999998,-6.3626536,1.0089488605632255,0.1028798255379288,1.8980711374535205e-07,0.7297715770279102,0.23571784340089647,0.16929866856667894,0.21476627939997947,0.11243312133199296,0.15339928322640356
1965,-7.864435798684,-7.826633499999998,-9.54909785,-6.341130070000001,0.9903109013255276,0.10128576697791297,1.8980711374530002e-07,0.7198240351482829,0.22705544365486474,0.16130475123251986,0.21484110886492883,0.1107908763508013,0.14897184846885034
1966,-7.8047349592840005,-7.775436000000001,-9.472726015,-6.302436,0.9724010270837121,0.10074454857155979,1.8980711374535205e-07,0.710998786030546,0.21707546515758508,0.15345435087753748,0.21498050556719864,0.10878331514007278,0.14497413132221304
