param,offset_sd,value,logpost,dlogpost,d_ais,d_gsic,d_gis,d_steric,d_rest,provenance
gic_delta,-8.0,-0.4586695073390453,-578.5094824413342,-245.53852215926537,0.0,-244.69683021704424,0.0,0.0,-0.8416919422211322,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.08766) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_delta,-4.0,-0.10801578631197092,-388.2346689231954,-55.263708641126584,0.0,-55.52596284818336,0.0,0.0,0.2622542070567775,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.08766) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_delta,-2.0,0.06731107420156626,-343.72642649300553,-10.755466210936731,0.0,-11.057368359006972,0.0,0.0,0.30190214807024063,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.08766) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_delta,-1.0,0.15497450445833486,-334.1295963601305,-1.1586360780617042,0.0,-1.3522809132323061,0.0,0.0,0.19364483517060194,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.08766) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_delta,-0.5,0.19880621958671915,-332.495504064248,0.47545621782080616,0.0,0.3679603599516419,0.0,0.0,0.10749585786916427,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.08766) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_delta,0.0,0.24263793471510345,-332.9709602820688,0.0,0.0,0.0,0.0,0.0,0.0,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.08766) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_delta,0.5,0.2864696498434878,-335.55596501359287,-2.585004731524066,0.0,-2.4561619930872265,0.0,0.0,-0.12884273843683935,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.08766) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_delta,1.0,0.330301364971872,-340.2505182588203,-7.279557976751505,0.0,-7.000525619310032,0.0,0.0,-0.2790323574414728,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.08766) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_delta,2.0,0.4179647952286406,-355.96827029038514,-22.997310008316333,0.0,-22.353857771162424,0.0,0.0,-0.6434522371539089,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.08766) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
gic_delta,4.0,0.5932916557421778,-412.7183565179546,-79.74739623588579,0.0,-78.11894167249423,0.0,0.0,-1.628454563391557,"calibrate_mcmc_ext.jl --profile | tag L24 | conditional slice through the posterior median of parameters_subsample_brick_mengel_L24.csv | offsets in posterior sd (0.08766) | rest = prior + point terms + wedge | ARGS 100 2026 --tag=L24 --gis-ordered --gis-basins2 --amp-mu=1.09 --amp-sigma=0.180 --profile=ais_runoff_Ton,gic_T_off_SLOWP,gic_delta,ais_gmst_amp"
