gate,key,value,verdict
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
NO-REACHBACK,max_abs_cm_glaciers,0.0,PASS
NO-REACHBACK,max_abs_cm_te,0.0,PASS
NO-REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,max_abs_cm_glaciers,0.0,PASS
REACHBACK,pct_of_2100_glaciers,0.0,PASS
REACHBACK,max_abs_cm_gis,3.0234898920511455e-5,PASS
REACHBACK,pct_of_2100_gis,1.6567615509023577,PASS
REACHBACK,max_abs_cm_ais,1.7397050466883002e-7,PASS
REACHBACK,pct_of_2100_ais,0.01762413563234241,PASS
REACHBACK,max_abs_cm_te,0.0,PASS
REACHBACK,pct_of_2100_te,0.0,PASS
REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,pct_of_2100_lws,0.0,PASS
REACHBACK,max_abs_cm_total,3.0408869424292106e-5,PASS
REACHBACK,pct_of_2100_total,0.3968820299957593,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,600.0,PASS
PAIRING,median_dgmst_bias_degC,0.0015814707692132224,PASS
SUM,max_abs_cm,2.3447910280083306e-13,PASS
SIGN,median_cm_2100,0.007661941616408541,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.010053237054215458,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.0161345514977711,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,n_draws_crossing,0.0,PASS
AIS-CROSSING,n_fired_2100,107.0,PASS
AIS-CROSSING,n_bifurcation_2100,1.0,PASS
AIS-CROSSING,p_fired_2100,0.013375,PASS
AIS-CROSSING,int_over_cont_2100,1.1191546759621478,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.011969583333333334,PASS
P-FIRED-CONSISTENT,z_2100,1.155913721992563,PASS
AIS-CROSSING,n_fired_2150,161.0,PASS
AIS-CROSSING,n_bifurcation_2150,1.0,PASS
AIS-CROSSING,p_fired_2150,0.020125,PASS
AIS-CROSSING,int_over_cont_2150,0.9987054509610424,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.020147708333333333,PASS
P-FIRED-CONSISTENT,z_2150,0.014455633209874775,PASS
AIS-CROSSING,n_fired_2300,248.0,PASS
AIS-CROSSING,n_bifurcation_2300,1.0,PASS
AIS-CROSSING,p_fired_2300,0.031,PASS
AIS-CROSSING,int_over_cont_2300,1.001837515703351,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.030600208333333333,PASS
P-FIRED-CONSISTENT,z_2300,0.20761803588295782,PASS
MAGNITUDE,cm_per_GtCO2_2100,0.007661941616408541,PASS
