gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,600.0,PASS
PAIRING,median_dgmst_bias_degC,0.0008572653999193158,PASS
SUM,max_abs_cm,5.3290705182007514e-14,PASS
SIGN,median_cm_2100,0.0025256280114263063,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.0024115172941776564,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.0021063718468212755,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,5.0,PASS
AIS-CROSSING,n_bifurcation_2100,0.0,PASS
AIS-CROSSING,p_fired_2100,0.0025,PASS
AIS-CROSSING,int_over_cont_2100,1.2131419879376109,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.00288,PASS
P-FIRED-CONSISTENT,z_2100,0.3171236539965433,PASS
AIS-CROSSING,n_fired_2150,5.0,PASS
AIS-CROSSING,n_bifurcation_2150,0.0,PASS
AIS-CROSSING,p_fired_2150,0.0025,PASS
AIS-CROSSING,int_over_cont_2150,1.0759213313625053,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.0031725,PASS
P-FIRED-CONSISTENT,z_2150,0.5348062399482862,PASS
AIS-CROSSING,n_fired_2300,6.0,PASS
AIS-CROSSING,n_bifurcation_2300,0.0,PASS
AIS-CROSSING,p_fired_2300,0.003,PASS
AIS-CROSSING,int_over_cont_2300,1.129123751831358,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.0033508333333333333,PASS
P-FIRED-CONSISTENT,z_2300,0.27149902863117314,PASS
MAGNITUDE,cm_per_GtCH4_2100,0.25256280114263063,PASS
