gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,600.0,PASS
PAIRING,median_dgmst_bias_degC,0.0006576794132646668,PASS
SUM,max_abs_cm,8.348877145181177e-14,PASS
SIGN,median_cm_2100,0.00224288050998922,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.0020868362053292344,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.0018657138246283012,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,10.0,PASS
AIS-CROSSING,n_bifurcation_2100,0.0,PASS
AIS-CROSSING,p_fired_2100,0.005,PASS
AIS-CROSSING,int_over_cont_2100,0.62036782747251,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.008225,PASS
P-FIRED-CONSISTENT,z_2100,1.5968722913220912,PASS
AIS-CROSSING,n_fired_2150,15.0,PASS
AIS-CROSSING,n_bifurcation_2150,0.0,PASS
AIS-CROSSING,p_fired_2150,0.0075,PASS
AIS-CROSSING,int_over_cont_2150,0.7818145246817951,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.009884166666666666,PASS
P-FIRED-CONSISTENT,z_2150,1.0778009868078,PASS
AIS-CROSSING,n_fired_2300,16.0,PASS
AIS-CROSSING,n_bifurcation_2300,0.0,PASS
AIS-CROSSING,p_fired_2300,0.008,PASS
AIS-CROSSING,int_over_cont_2300,0.7819426795734093,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.010495,PASS
P-FIRED-CONSISTENT,z_2300,1.0949274148846406,PASS
MAGNITUDE,cm_per_GtCH4_2100,0.22428805099892202,PASS
