year,gmst_ours,gmst_raw,gmst_spliced,gmst_ours_11yr,gmst_raw_11yr,gmst_spliced_11yr,n_runs,weights,basis
1850,-0.0131368039892604,-0.1692367031220859,-0.0131368039892604,0.0055228569901572,-0.0905855993039495,0.0055228569901572,15,CESM2:10|MPI-ESM1-2-HR:5,C vs 1850-1900; forcing HELD at each GCM's 2081-2100 mean from 2101 (Goelzer 2025 r2300); spliced = ours <=2014 re-ref on 1995-2014
1851,-0.0019770789135537,-0.13166238894681706,-0.0019770789135537,0.0016242686136347423,-0.08539616350263994,0.0016242686136347423,15,CESM2:10|MPI-ESM1-2-HR:5,C vs 1850-1900; forcing HELD at each GCM's 2081-2100 mean from 2101 (Goelzer 2025 r2300); spliced = ours <=2014 re-ref on 1995-2014
1852,0.0091486069850741,-0.012947060866319285,0.0091486069850741,-0.0028226030898911257,-0.0884677524625701,-0.0028226030898911257,15,CESM2:10|MPI-ESM1-2-HR:5,C vs 1850-1900; forcing HELD at each GCM's 2081-2100 mean from 2101 (Goelzer 2025 r2300); spliced = ours <=2014 re-ref on 1995-2014
1853,0.0120274773892785,0.008551550044008613,0.0120274773892785,-0.0052979202880198565,-0.07639422904306112,-0.0052979202880198565,15,CESM2:10|MPI-ESM1-2-HR:5,C vs 1850-1900; forcing HELD at each GCM's 2081-2100 mean from 2101 (Goelzer 2025 r2300); spliced = ours <=2014 re-ref on 1995-2014
1854,0.0176731976279545,-0.1529487417832153,0.0176731976279545,-0.005548904554362631,-0.06629469165894193,-0.005548904554362631,15,CESM2:10|MPI-ESM1-2-HR:5,C vs 1850-1900; forcing HELD at each GCM's 2081-2100 mean from 2101 (Goelzer 2025 r2300); spliced = ours <=2014 re-ref on 1995-2014
1855,0.0094017428414502,-0.085270251149268,0.0094017428414502,-0.004817828855441291,-0.07409035521461783,-0.004817828855441291,15,CESM2:10|MPI-ESM1-2-HR:5,C vs 1850-1900; forcing HELD at each GCM's 2081-2100 mean from 2101 (Goelzer 2025 r2300); spliced = ours <=2014 re-ref on 1995-2014
1856,-0.0217672616455,-0.0542595486947827,-0.0217672616455,-0.002385455692232228,-0.061514267608233135,-0.002385455692232228,15,CESM2:10|MPI-ESM1-2-HR:5,C vs 1850-1900; forcing HELD at each GCM's 2081-2100 mean from 2101 (Goelzer 2025 r2300); spliced = ours <=2014 re-ref on 1995-2014
1857,-0.0339507050145722,-0.10996887518208116,-0.0339507050145722,-0.0014663212374123097,-0.07557150247559073,-0.0014663212374123097,15,CESM2:10|MPI-ESM1-2-HR:5,C vs 1850-1900; forcing HELD at each GCM's 2081-2100 mean from 2101 (Goelzer 2025 r2300); spliced = ours <=2014 re-ref on 1995-2014
1858,-0.0251004578730497,0.02019395831301078,-0.0251004578730497,-0.0022238606946525376,-0.09516165052739188,-0.0022238606946525376,15,CESM2:10|MPI-ESM1-2-HR:5,C vs 1850-1900; forcing HELD at each GCM's 2081-2100 mean from 2101 (Goelzer 2025 r2300); spliced = ours <=2014 re-ref on 1995-2014
1859,-0.0078077629514476,0.024601144798130765,-0.0078077629514476,-0.008321360927019218,-0.10301765468433773,-0.008321360927019218,15,CESM2:10|MPI-ESM1-2-HR:5,C vs 1850-1900; forcing HELD at each GCM's 2081-2100 mean from 2101 (Goelzer 2025 r2300); spliced = ours <=2014 re-ref on 1995-2014
