pulse,year,ais_pct,gsic_pct,gis_pct,te_pct
CO2,2130,78.81520077228097,1.5917098254170445,3.9046530572708105,15.688436345031162
CO2,2150,80.1557912904886,1.3398265389661876,3.9383142184114317,14.566067952133807
CO2,2180,81.60497364377586,1.0824791678155907,3.994105387467226,13.318441800941317
CH4_bio,2130,79.51334772809369,1.8400063731379332,4.587064173868054,14.059581724900314
CH4_bio,2150,81.07753720656142,1.4888366081688003,4.643355240600954,12.790270944668844
CH4_bio,2180,82.99918411760507,1.121106091313677,4.684285538962666,11.195424252118585
CH4_bio_minus_CO2,2130,,,0.6824111165972435,
CH4_bio_minus_CO2,2150,,,0.7050410221895222,
CH4_bio_minus_CO2,2180,,,0.6901801514954395,
