year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected
1912,-0.6626446651511962,-0.571704831335752,-0.4846612900253914,-1.1352001124110522,0.02552194159781493,-0.5688701542941008,-5.49120960360305,-4.971837679626468,-4.358943713697614,-6.4699589729210345,-3.452440745402576,-6.33277965459,-3.8245341822667247,-3.7110782916862113,-3.5953902519285363,-4.2777525598836545,-3.167232470110256,-3.6499250238591983,-4.2050955154200995,-3.9428202620596053,-3.605547249702606,-4.96121028626494,-2.848132130416793,-4.496937417984009,-12.391708599405268,-11.37426829469415,-10.617738618666603,NaN,NaN,-12.504873544685173,-5.1748802368870965
1913,-0.6549124771352772,-0.5665369811327083,-0.4818540041987702,-1.145272701868353,-0.004551300649834433,-0.563472453030673,-5.420337962273123,-4.9177762547347434,-4.312889412671328,-6.390806845516586,-3.4134705796925155,-6.26434474858,-3.7587286815057688,-3.648713212925772,-3.5390064518738535,-4.1938235332999465,-3.1076638617961705,-3.6160070245916187,-4.26697131697553,-4.000836819164981,-3.658601009195877,-5.01772474373824,-2.8924315988363656,-4.43869423866272,-12.417090121471217,-11.414239481640912,-10.660923648043925,NaN,NaN,-12.481187939747363,-5.130568235412573
1914,-0.6478722209028202,-0.5619834352786552,-0.47952632519321914,-1.1161511036086516,0.01083608992006789,-0.5580358418551359,-5.363760309200887,-4.8705803797667055,-4.271691566306659,-6.345612330562439,-3.3741249773409536,-6.15112605962,-3.732659045248763,-3.625812986275173,-3.517647438882766,-4.164398103086593,-3.080897843043115,-3.6001985376531427,-4.308391603705228,-4.039673688667541,-3.69411573183476,-5.1620499371767465,-2.8770709242316723,-4.3344473361969,-12.230214767951914,-11.232266098144176,-10.482531968830239,NaN,NaN,-12.215842947480144,-5.041472450988051
1915,-0.6406915082659792,-0.5576740288209305,-0.4781149081488784,-1.1057414488720414,-0.011229503356929245,-0.5526043805209073,-5.29871218609845,-4.815780540852449,-4.225211486281828,-6.325441461074154,-3.285926809517968,-5.99616084966,-3.7323485775394905,-3.626355928654407,-3.5195199572738645,-4.150267935671817,-3.1053685634102135,-3.567949086969549,-4.291707491199745,-4.024030177931607,-3.6798103835406994,-5.080078539200519,-2.951327286149966,-4.308618783950806,-12.053270417188244,-11.064332812369248,-10.326340407104466,NaN,NaN,-11.887195821280871,-4.910630145563528
1916,-0.6335941380206127,-0.553043418773098,-0.4758916446011014,-1.0857454151566657,0.01761220873435628,-0.5471856984225187,-5.210724371372245,-4.73238131153268,-4.15479696463625,-6.21874234380527,-3.2682030776884226,-5.89606166753,-3.661772965966855,-3.5610578910837054,-3.458146597501844,-4.077672323469294,-3.0577309765597964,-3.5504369562322453,-4.241399785793805,-3.9768602053388555,-3.6366753802571608,-5.0076040777531485,-2.8712026649858737,-4.27322907447815,-12.073144850024386,-11.09795548906056,-10.372746502792857,NaN,NaN,-11.995727195056805,-4.8346538679690045
1917,-0.6269059951516305,-0.5472912353744999,-0.47268266094397265,-1.0624693212796854,-0.01872889393935918,-0.5418106946078214,-5.150976782719565,-4.681177720255134,-4.11407920286471,-6.132321605610314,-3.2012257230425565,-5.7766593543,-3.583477797015375,-3.484928632638609,-3.38719526663959,-4.002821951904782,-2.975620458973864,-3.4816617792302904,-4.1896286222057615,-3.9283180516501197,-3.592285573698838,-4.95711317505847,-2.8226965685221224,-4.251692819595336,-12.16139043947995,-11.19837647335788,-10.484132673536838,NaN,NaN,-12.29178087162002,-4.739374459274483
1918,-0.619681820579889,-0.5418403376769698,-0.46921867111741056,-1.0637812992417846,-0.010049745492198147,-0.5363208684054288,-5.101667475387851,-4.639534546229404,-4.0794010357433645,-5.99524263153144,-3.2579260232611063,-5.67177921208,-3.5396715912703716,-3.4450610409500757,-3.349301389700232,-3.9708954645485184,-2.94471295024699,-3.470746785944159,-4.139612520225294,-3.881421494938226,-3.549400598012737,-4.976833761797186,-2.7854436897395454,-4.2542582035064695,-11.784774163375754,-10.836444601634637,-10.126782924263024,NaN,NaN,-11.69048315752298,-4.658617221589958
1919,-0.612960926736546,-0.5369034959861908,-0.46626894849000905,-1.092209483622621,0.002910418575805131,-0.5308707150545988,-5.0426486176309675,-4.599532295279053,-4.044080317761343,-5.932792076141786,-3.1542763227617807,-5.58503070745,-3.537791370773718,-3.444746134277311,-3.349539153066214,-3.9227806949911495,-2.939649338759392,-3.454160482233221,-4.090404000271863,-3.8352821507005324,-3.507208062045501,-4.841141824683601,-2.760352475488668,-4.2755896091461185,-11.498459656566467,-10.560025092254085,-9.85840518733449,NaN,NaN,-11.250664952584467,-4.595991621495436
1920,-0.6062210901788384,-0.5320419494385126,-0.46345569286366206,-1.030270802254734,-0.008547759851816295,-0.5255169781771574,-4.983455868129484,-4.54779049988181,-4.003089317716089,-5.892541970746149,-3.1325845197169335,-5.53279949102,-3.5130797982045525,-3.422443820061792,-3.328550863950667,-3.9224289120243996,-2.9245025560408,-3.4362096613103685,-4.040718560794647,-3.7886956328005863,-3.464606604123696,-4.806063327370992,-2.689181025259379,-4.26266884803772,-11.425822090177236,-10.488777979555984,-9.797654549668316,NaN,NaN,-11.224365852032271,-4.567883309600913
1921,-0.5990432905791296,-0.5270383987062002,-0.4601564562447643,-1.0473608032679853,0.008785936520700652,-0.5200888547030362,-4.926157482551768,-4.497672686890633,-3.9655028228357927,-5.774638814784564,-3.06948180525964,-5.47143054875,-3.5050839834792447,-3.4162860072550387,-3.323187434731226,-3.904552082885743,-2.9461218893385723,-3.420304281061346,-4.000162607954958,-3.7506691879749954,-3.4298329815783815,-4.6927521123643885,-2.824932752253314,-4.285170221328736,-11.352373672268305,-10.43317736428806,-9.74691097752246,NaN,NaN,-11.325210959935976,-4.53063727186639
1922,-0.5921785006918273,-0.5222339270237529,-0.4571797810955303,-0.9991244960686848,-0.024557857851438356,-0.5146193417635831,-4.866509888834792,-4.441896067315291,-3.918515817966315,-5.793379190721144,-3.0352017150930237,-5.39706416997,-3.495221400648986,-3.407682683381159,-3.316350513109235,-3.880569702671399,-2.9259639355400893,-3.4399301355535346,-3.954441557099717,-3.707799796529866,-3.3906306831858424,-4.605357855140584,-2.7650843212754075,-4.291196298599244,-11.266559206725372,-10.359105611183137,-9.681784247283822,NaN,NaN,-11.200481604358236,-4.480393797621868
1923,-0.5851330081133944,-0.5174044915897745,-0.45365227352346615,-0.9983094654878624,-0.007973119567864187,-0.5092426213351164,-4.8082508316536146,-4.386950636295694,-3.8722175074379583,-5.766284816016589,-2.9272914610901193,-5.27797008428,-3.468241193419319,-3.38147937953412,-3.292229411895277,-3.867490621046427,-2.9197793557414684,-3.4075719659978687,-3.9351818238031586,-3.6897413085823096,-3.3741169373832154,-4.601903495623559,-2.7282282766346535,-4.334321069717407,-11.36391410331024,-10.456381789786608,-9.791828149279528,NaN,NaN,-11.352617614839804,-4.385422616467345
1924,-0.5790897216221587,-0.5124703427817758,-0.4508988354927995,-0.9865820692953622,-0.021286794290719762,-0.5037558468905363,-4.739561683116685,-4.325614641685222,-3.81967418429902,-5.61482472091908,-2.976462870972235,-5.18389659795,-3.4051195508896175,-3.3190683850589133,-3.234634742925343,-3.7893736535993776,-2.859598544431302,-3.348880941217596,-3.9098529072843946,-3.665992177343796,-3.3523993319311423,-4.603517304588855,-2.6872528010342585,-4.327344751358032,-11.098861766888247,-10.202283482564162,-9.546556264138138,NaN,NaN,-11.075476495691147,-4.315472034672822
1925,-0.5726701820682503,-0.5074209592395802,-0.44741720005422037,-0.9769230823505242,-0.04452110753377862,-0.4983725461092862,-4.669458265722086,-4.261894509589437,-3.7642007391836128,-5.482382290282363,-3.0127312331625125,-5.09053493413,-3.35229098861956,-3.2656008823434393,-3.183865417742926,-3.774715900949852,-2.7906984319914145,-3.3296964471990402,-3.867833143424419,-3.626593220590844,-3.3163706035793323,-4.576693633201023,-2.68327799011773,-4.261248254776,-10.912292042471996,-10.028956895425917,-9.384570734940114,NaN,NaN,-11.202160503297451,-4.246233275388299
1926,-0.5662166631348636,-0.5025950200964737,-0.44332113991070643,-0.9863809356072666,-0.04405032204243407,-0.49286192980679605,-4.603413442886645,-4.204555158690686,-3.713859778309031,-5.522522225737569,-2.8674054499774004,-4.98425517949,-3.3139616297176855,-3.225918194757381,-3.1453941707824633,-3.698748557779106,-2.7573680222461303,-3.227677327936346,-3.8236018456888297,-3.5851206651424445,-3.278445654356056,-4.486732135616716,-2.6303121856665554,-4.176789331436157,-10.839445519470738,-9.962671554000842,-9.335409897608324,NaN,NaN,-11.233488262164094,-4.164076425283777
1927,-0.5593255176286291,-0.4972260350288859,-0.43898293297525876,-0.9794591139239317,-0.007828357465952479,-0.4874995144930753,-4.5114382862290165,-4.120544544762387,-3.6418081692910436,-5.350843629070201,-2.8520808933261623,-4.87102313909,-3.2151426235946627,-3.132913611296218,-3.05639321218066,-3.58765484216223,-2.706085752779889,-3.1523057764226743,-3.7757764980796984,-3.5402782236564305,-3.237439082708433,-4.4326841456919635,-2.5904356482941266,-4.124979639053345,-10.701464931345521,-9.834726242876183,-9.21582325075077,NaN,NaN,-11.300538775892718,-4.074967289419254
1928,-0.5523830510780464,-0.4914241431706697,-0.4340573930703222,-0.9439583137604389,-0.027003060226513192,-0.48211411562832923,-4.447262285883067,-4.062726590517562,-3.5886775038809127,-5.325705091612557,-2.8457583807175277,-4.76876254949,-3.1160756932092664,-3.0389361482499124,-2.96712810663399,-3.4880529334631274,-2.5949518724802054,-3.0399404352361508,-3.7289173969530998,-3.4963417630679974,-3.1972609933948863,-4.446928763638471,-2.454370313468741,-4.053016519546508,-10.331891252377421,-9.471730293030616,-8.85575850465106,NaN,NaN,-10.99322183443144,-3.9968296043547307
1929,-0.5452527853080339,-0.48611289963465937,-0.4293878282707167,-0.9461517345491828,-0.03685629997998081,-0.47669376459988694,-4.3664366294595,-3.989484467646485,-3.5251918863834213,-5.22414429040469,-2.736489871062255,-4.67126232061,-2.967815636795484,-2.8979082232337636,-2.8325155396553656,-3.3584773400653933,-2.4549645822470225,-2.9371179407293146,-3.689896404549197,-3.459754541937918,-3.1638034818290635,-4.403708200255514,-2.527311796494472,-4.0196997165679935,-9.991219332757055,-9.13876798980175,-8.525257211609212,NaN,NaN,-10.474411885506226,-3.923452280010208
1930,-0.5375717795349382,-0.47994759623843675,-0.4242294329504221,-0.934940006811676,-0.029423431887672248,-0.4712276372042569,-4.301293766543948,-3.930619044493695,-3.475235796699749,-5.123900350100618,-2.7715847316400835,-4.5751269904,-2.8222917497594735,-2.7563057223930656,-2.693565943630441,-3.197908299364239,-2.3205087163140212,-2.8757768457586117,-3.6854118091851094,-3.4555496544618016,-3.159958284871771,-4.350836280177524,-2.570868777701435,-3.9823153018951416,-9.648844694676791,-8.815815655879106,-8.203481815408848,NaN,NaN,-10.184452568299797,-3.8514398543356854
1931,-0.5308429007620256,-0.47428721227006726,-0.41916596895472313,-0.8841974737930044,-0.024620010707554735,-0.4658552559939298,-4.232174595573676,-3.8710191788835915,-3.4223357798715663,-5.02692382728688,-2.638667606177869,-4.44350086125,-2.7514340052651085,-2.687458064522546,-2.6258514191821054,-3.102057229679249,-2.2599023870341184,-2.6913759058172047,-3.63717673227752,-3.4103230388294454,-3.1186004017403155,-4.280297281212511,-2.500202232090776,-3.9497736454010006,-9.464831848094065,-8.635216405303874,-8.033965925636137,NaN,NaN,-9.757755545159595,-3.743936629721163
1932,-0.5243484482476425,-0.4689894546736309,-0.414656357398386,-0.9050019266211928,-0.0492279522274286,-0.4603271397677335,-4.157939670722089,-3.8001432095279064,-3.361991309002209,-4.959065377114639,-2.590369220975292,-4.35036960515,-2.6847116922128924,-2.622488762049688,-2.5625666767810933,-3.040607303817031,-2.202578525079693,-2.5936906641179864,-3.5846850281823106,-3.361105285335456,-3.0735927868981174,-4.22332128619213,-2.3953121078768347,-3.9116777896881105,-9.279803005414514,-8.460798893679915,-7.873732621122848,NaN,NaN,-9.504605049194335,-3.6749282781566395
1933,-0.5171958201076289,-0.4633678865171188,-0.40966526301599804,-0.8892618166787597,-0.056898405561475435,-0.4549425515261564,-4.089523080894866,-3.7379250701505238,-3.3081361674846583,-4.965327477932988,-2.5362200198905294,-4.25953250798,-2.558245969148501,-2.4957587512722963,-2.435962929861318,-2.915782132971868,-2.0829903219065655,-2.484005719965155,-3.5622571320003353,-3.340076235417947,-3.054362584136015,-4.2014662110040595,-2.40574355254951,-3.867179727554321,-9.056969933266476,-8.246813213128323,-7.670956512241569,NaN,NaN,-9.253040811952237,-3.6082140855221168
1934,-0.5105956672558443,-0.4574348818868661,-0.40514557771492477,-0.8700686517229679,-0.04192390986085185,-0.449480524930087,-4.036888820430221,-3.6898341346197157,-3.270221400649079,-4.816558533354054,-2.5015652939312196,-4.18574787053,-2.4595273703309446,-2.3973783278926972,-2.3382193904360427,-2.7973322402094656,-1.997968328841664,-2.3884008234197447,-3.5154531672152314,-3.2961914722722048,-3.014231770011272,-4.274640035704271,-2.289392625573692,-3.853262567520142,-8.919635440366525,-8.116244424880856,-7.55265915114779,NaN,NaN,-9.500952017569661,-3.558552352607594
1935,-0.5043313918789528,-0.45182542298593076,-0.4001301836283394,-0.8630034992035567,-0.022069799385535008,-0.4440792950716886,-3.969452965413384,-3.6298182253413462,-3.219148824324537,-4.769046774800612,-2.4283853699709232,-4.09781146916,-2.3970563137828362,-2.3368218665204443,-2.2792580142772696,-2.7394738888164625,-1.9341349776466081,-2.276845914667303,-3.4684855013671454,-3.252153218232932,-2.973960594766256,-4.118527247610914,-2.344135345938286,-3.7873159885406498,-8.835456088943006,-8.043059126124563,-7.4868191133750335,NaN,NaN,-8.699684359075338,-3.494738855773071
1936,-0.49795170486261514,-0.44656111080368127,-0.3959034087643901,-0.8521284715433264,-0.03454735188604545,-0.43867577639493077,-3.9035221172467263,-3.5709592894710482,-3.168862670404983,-4.70719092614678,-2.4509094506794993,-3.99091983708,-2.319162859770273,-2.2592874683395516,-2.2014356644492716,-2.63965412886046,-1.8297679287294955,-2.151611310785467,-3.420877067696251,-3.207514161585067,-2.9331400102027705,-4.104861885443741,-2.271597870934168,-3.683291864395142,-8.450306071860906,-7.669631380836959,-7.1205315647092515,NaN,NaN,-8.345625635928295,-3.411970128228548
1937,-0.49163733138801025,-0.44094347525298416,-0.3908611845961523,-0.8372373951215779,-0.039465623664156776,-0.43329123583706947,-3.8362311837045158,-3.5091473068733308,-3.114544802477034,-4.596904690190299,-2.3171347412275427,-3.89691425237,-2.22780584923036,-2.167594481588476,-2.1093650043380126,-2.563938930784889,-1.7578724828731633,-2.0860078638250177,-3.3702921243653865,-3.1600842426239644,-2.889767296637965,-4.010213154849671,-2.2847705173421082,-3.566823816299438,-8.226748667423347,-7.454786575491251,-6.916719611112026,NaN,NaN,-7.953761479092558,-3.3420874480540252
1938,-0.48517122846702687,-0.4350964712531017,-0.3854370756810872,-0.8256355040951878,-0.047726774049015076,-0.4277643593874845,-3.7535030337550097,-3.4348875212309604,-3.0489464186140145,-4.558292840866294,-2.351241132211848,-3.79899288091,-2.1776046815161174,-2.1184425465443484,-2.062425797417353,-2.50898906194182,-1.720477410843336,-2.044928914850409,-3.3197334686460103,-3.1126789716944794,-2.8464171226861024,-4.038914274028803,-2.0990469435033163,-3.444520044326782,-8.095516930769941,-7.343684554280258,-6.81503515869004,NaN,NaN,-7.899684639860988,-3.2682889811295026
1939,-0.478662366820046,-0.4294688351405699,-0.3805715132118241,-0.8076870479550216,-0.04107639413084599,-0.4223870190707119,-3.6659992014889577,-3.3545855128749684,-2.9783435541292653,-4.41681840681818,-2.2823593506158026,-3.72093234929,-2.1557422142818976,-2.09892366414752,-2.0444256936524585,-2.491521074475815,-1.7166516318936362,-1.9972474878484552,-3.2670961602723407,-3.0633246953801994,-2.8012846633299513,-3.979223832632538,-2.111788843438477,-3.301994562149048,-7.951885556261535,-7.214917547646091,-6.695775197997297,NaN,NaN,-7.911933543707674,-3.2143513540449797
1940,-0.471949884497801,-0.4238327929826721,-0.37545556690819043,-0.825219369653712,-0.05122104473858817,-0.4169570836153898,-3.5919305207851413,-3.2883340625745534,-2.919080758813912,-4.388951546430056,-2.141382916334386,-3.6258666602,-2.0533406885170598,-1.9952876984156234,-1.9396164457821388,-2.377279436339732,-1.6117742893133538,-1.9552793329412288,-3.22033577031887,-3.0194807892681323,-2.7611912112850416,-3.8706560287704725,-2.0947186110149976,-3.169507455825806,-7.661144599378723,-6.939171377137126,-6.429522131185654,NaN,NaN,-7.4846792166250555,-3.1434085694904565
1941,-0.4652292973778661,-0.41777069011008233,-0.37023087731409204,-0.7967784019819809,-0.027506406485858042,-0.41157092181119054,-3.486762532375863,-3.1913476154324103,-2.8311520361025013,-4.239508789065509,-2.117878353174926,-3.52210994634,-1.9821447044937224,-1.9241233053586533,-1.8683480330046331,-2.3116219573499945,-1.5513467766316322,-1.893123418634588,-3.179344104825168,-2.9810458075438246,-2.726043998519108,-3.8437763424026725,-2.0337786273142253,-3.092987680435181,-7.42765767722778,-6.722749982852031,-6.230280054116883,NaN,NaN,-7.475771658546931,-3.063774760165934
1942,-0.4586439469565576,-0.4119432895466936,-0.365122505325218,-0.8039297053600137,-0.07265913762688166,-0.40614322749051196,-3.3927887976993842,-3.104246093543801,-2.7535445271503987,-4.148582375865998,-2.0734028661221755,-3.42794910344,-1.8443660442859886,-1.7802942146207752,-1.715407773520594,-2.170237253918682,-1.3997043393842004,-1.8451209848577332,-3.140596345989959,-2.9447147781808454,-2.69282076380586,-3.854973016264259,-2.040239373924995,-2.967337656021119,-7.25019516909977,-6.5464102922713385,-6.060823478454669,NaN,NaN,-7.568758274996826,-2.993736821801411
1943,-0.45151323246735886,-0.40563810944160084,-0.3591106165477398,-0.7663586508176027,-0.029966394595969153,-0.40063289729031654,-3.307726846498944,-3.0246236122610917,-2.6856132055017605,-4.05771855818445,-1.9700402110776718,-3.31921268376,-1.753318807628463,-1.6868641422780706,-1.6196854608391287,-2.050132491917234,-1.30750383652705,-1.775259572809393,-3.1046972687309453,-2.911054755789668,-2.6620400553050767,-3.8393768345865786,-1.9961667706388098,-2.8022913455963137,-7.098783914613179,-6.4102838008662175,-5.9304233886418904,NaN,NaN,-7.195089099762248,-2.9091233066568885
1944,-0.4451189052636698,-0.39966102001558873,-0.35453558611025066,-0.7680988576289589,-0.027105074476420212,-0.3952644738284025,-3.229802924650867,-2.9530866106488953,-2.623386034062831,-3.999175513091791,-1.902990982499618,-3.20311962041,-1.7203781195512733,-1.6565068965151537,-1.5916851525145082,-2.0084833258123194,-1.3009426996596185,-1.7251830881292172,-3.0697294295403603,-2.8782678893854436,-2.6320578121052907,-3.7461419711972788,-2.0135634663179234,-2.6818834781646728,-6.796561439149952,-6.127944456979863,-5.659056391912191,NaN,NaN,-6.940120632661161,-2.8171531478423653
1945,-0.43934353505674717,-0.39402908951342674,-0.3498823380843851,-0.7713363557246934,-0.06158394152603077,-0.3898103627291593,-3.146898265842679,-2.875500700688352,-2.5562363236307823,-3.8763716939516795,-1.9235321702402877,-3.10310283574,-1.685028270108744,-1.6239467661768465,-1.5621099801995049,-1.9941515254380695,-1.275632030047334,-1.720994169061834,-3.0303497355954105,-2.841344339223387,-2.5982927414483497,-3.7007518227063976,-1.9319910560632976,-2.6717501163482664,-6.7535984856223115,-6.09777536251517,-5.634948643526941,NaN,NaN,-7.064113984469863,-2.741259267707843
1946,-0.43348426837872284,-0.3886195068163325,-0.3446450840624726,-0.7374727773995985,-0.053156537213751506,-0.3843481930819425,-3.0735229711885146,-2.80981289039153,-2.498488558281596,-3.8156806954669924,-1.8440341876644537,-3.00976177129,-1.6221403332428204,-1.561622161998204,-1.5008831420736495,-1.9295626234695171,-1.204646445907695,-1.70151384527033,-2.9752595025583743,-2.789690129167159,-2.5510570871133216,-3.674585761651259,-1.8330010037439801,-2.6829302310943604,-6.540933721326138,-5.896690760794838,-5.444102689330541,NaN,NaN,-6.7264434873824115,-2.6720411077933197
