nu,kappa,ll_flow,ll_lec,ll_inv,S1900,invz,S2020
0.0,0.00945741609003176,-17.470375479014994,-15.264343932992574,1.8702174259376725,75.56133231332991,-0.22024875762506058,197.6409158191876
0.0,0.012139244620058345,-20.57347070968823,-27.53351513257594,1.7373737726508152,91.23669969029154,-0.5605326233227617,219.3277254983797
0.0,0.015581556161088883,-21.229733323418916,-44.53664198099176,1.5290451194131212,108.48261937922128,-0.8549000691803019,238.06763265205643
0.0,0.02,-20.077792653167077,-66.38864035551987,1.3026141753660037,126.62643982090793,-1.0879871398039227,253.28145369615046
0.25,5e-05,-84.26678438029629,1.4628841944759698,-1.6613479047738915,0.5770575920543233,2.6667658646117607,2.4033169743352865
0.25,6.417844210562581e-05,-84.23682938679475,1.5018722445681103,-1.6364190552982114,0.7403367717021648,2.657401452115798,3.0800084143417776
0.25,8.237744862210328e-05,-84.19881234113159,1.551379559501826,-1.6046514036927482,0.9496865472458482,2.645420037441356,3.9454926744815073
0.25,0.0001057371263440564,-84.1507189559167,1.6140447706505605,-1.564251751150258,1.2180225098076864,2.6301041556203137,5.051324913246113
0.25,0.0001357208808297453,-84.09013104219483,1.6930352504158757,-1.513009684745752,1.561827077497355,2.610548550899261,6.46242371895004
0.25,0.000174207093857127,-84.0142108989658,1.7920587332609577,-1.448234791105957,2.0020996641495277,2.5856167444775418,8.260076297824911
0.25,0.00022360679774997895,-83.91973544111701,1.9152928568401077,-1.366708190059735,2.565537333218893,2.5538912951083486,10.545319521701229
0.25,0.0002870147184764281,-83.80321917942163,2.0671586192630134,-1.2646692604893355,3.285986868293017,2.5136194795731113,13.442528680720066
0.25,0.00036840314986403866,-83.6611827681845,2.2518148008179892,-1.1378712385218335,4.206205853090039,2.4626584911746074,17.10285537486622
0.25,0.00047287080450158787,-83.49064221628059,2.472174591141681,-0.9817565264185819,5.379957335133069,2.3984281144007404,21.70685446967018
0.25,0.0006069622310029173,-83.28990456721627,2.7281321637611247,-0.791822667961759,6.8744325548119845,2.3178847475735815,27.465192155337196
0.25,0.0007790778080544441,-83.05974043034604,3.0135246984099617,-0.564267635844768,8.772937599484543,2.21753909521349,34.615712727184615
0.25,0.001,-29.95564537343994,3.311139054094131,-0.29700534714967697,11.177675786719664,2.0935508260871245,43.41439343286908
0.25,0.0012835688421125163,-25.62168735567993,3.5848165656620936,0.008895757281445427,14.212284764242238,1.9419456358373777,54.11699165063031
0.25,0.0016475489724420657,-20.207248199350992,3.7674780585466796,0.3474153362803829,18.023516809350607,1.759009293480271,66.94788070118088
0.25,0.0021147425268811283,-13.5426428697885,3.74384982478143,0.7057283934136969,22.78105369831114,1.5419103671366028,82.05344077842462
0.25,0.002714417616594907,-17.607134008876116,3.3271679078801455,1.0629731016512665,28.673910894798155,1.2895728609924273,99.44058893577878
0.25,0.0034841418771425405,-1.202624799525525,2.230791574720591,1.3907238130609478,35.9012482586351,1.0037413715638266,118.90786282926189
0.25,0.00447213595499958,-4.207231709157661,0.03936836162467383,1.656395035477406,44.65482217953081,0.69003934391882,139.98719405802657
0.25,0.005740294369528563,-9.785973084385272,-3.809145567727138,1.8301639176940727,55.09016262799701,0.3586314706249048,161.92628691581868
0.25,0.0073680629972807735,-14.942214014117045,-10.009816811208776,1.8941853890664437,67.284545622257,0.023949717698544076,183.74617197103797
0.25,0.00945741609003176,-18.550747795807354,-19.315575704288293,1.8503681220179742,81.18301394490292,-0.2969985236912452,204.39356636235172
0.25,0.012139244620058345,-20.311731430405686,-32.37134101747007,1.7217339274830241,96.54015401158814,-0.5877725003304246,222.9658517929944
0.25,0.015581556161088883,-20.512393910803876,-49.453990829195796,1.5447396173407815,112.8751013222446,-0.8363403209394873,238.93274288829988
0.25,0.02,-20.066390643943812,-70.17816631561652,1.3547000123758688,129.4673507234799,-1.0390112330283008,252.28150020551365
0.5,5e-05,-84.24077150788754,1.4841472735654424,-1.6434754107863645,0.6659349083054985,2.6600554860159322,2.9506152250515076
0.5,6.417844210562581e-05,-84.2038597401884,1.5288715839849343,-1.6136700688870587,0.8542241034236923,2.6488270054657863,3.779125993502658
0.5,8.237744862210328e-05,-84.15717601825145,1.5855541079283464,-1.5757641970539344,1.0955516927076232,2.6344777017880787,4.837327125564983
0.5,0.0001057371263440564,-84.09838168742975,1.6571224659688273,-1.5276819820728171,1.4047293162876606,2.6161629022781363,6.187013071822763
0.5,0.0001357208808297453,-84.02473581133955,1.7470406025699656,-1.466895436770769,1.8006221625257974,2.5928237966842764,7.905405849298804
0.5,0.000174207093857127,-83.93312986264029,1.859277381196823,-1.3903772527458118,2.3072049824343392,2.5631423824287154,10.088245025744705
0.5,0.00022360679774997895,-83.82020790564819,1.9981548643996083,-1.2945851430317648,2.954858661344424,2.525492952509323,12.852998960619868
0.5,0.0002870147184764281,-83.68262533424513,2.167977993173257,-1.1755079238851023,3.7819391913393656,2.4778943106760893,16.3418231093386
0.5,0.00036840314986403866,-83.51751488828162,2.3722863740166273,-1.028818596707079,4.836638278508684,2.4179705458348506,20.72360108522791
0.5,0.00047287080450158787,-83.32323551338085,2.612477724533118,-0.8501967972101645,6.1791266588136144,2.34293362294604,26.193988412306023
0.5,0.0006069622310029173,-83.10045999525613,2.8854226825401614,-0.6358970108768625,7.8839174352443635,2.24960849679771,32.97183707312053
0.5,0.0007790778080544441,-30.608307631046223,3.179518526652875,-0.3836381534314648,10.042292936136556,2.1345305511923827,41.28977407357255
0.5,0.001,-26.53461393788844,3.468427543985199,-0.09385309277926757,12.7644855634254,1.9941540945145795,51.37623272698102
0.5,0.0012835688421125163,-21.50477221887946,3.7015660190016417,0.22876743989665416,16.181068708497662,1.8252149153777533,63.42630318801912
0.5,0.0016475489724420657,-15.421173296956086,3.790382506866168,0.5737029653377341,20.44267954003148,1.6252810330632852,77.56007267103321
0.5,0.0021147425268811283,-8.534656753814739,3.5898552841796123,0.9235634303646778,25.716762654718533,1.393491121744725,93.7705517461487
0.5,0.002714417616594907,-3.411305974969398,2.8759048815932635,1.2544317137413645,32.179545987817974,1.1314066199329038,111.86943872749211
0.5,0.0034841418771425405,-4.4391609514214405,1.3221850940847664,1.5384818800398767,40.001098620969536,0.84378943287468,131.4471248724473
0.5,0.00447213595499958,-8.898992769781177,-1.5154771686983652,1.749215894997986,49.32141252764977,0.5389921865062199,151.86999081873975
0.5,0.005740294369528563,-13.69237764741089,-6.1921844122926,1.8683451089349732,60.21656134080688,0.2285916648541266,172.33652932008644
0.5,0.0073680629972807735,-17.49925266717725,-13.324097483942175,1.891735758820672,72.65682979145359,-0.07397870956824908,191.99747668075315
0.5,0.00945741609003176,-19.902232534879293,-23.476486783762308,1.8312199945275376,86.46374041729051,-0.3556745395100027,210.11494661470775
0.5,0.012139244620058345,-21.001376746827393,-36.98836066964708,1.7106388729516866,101.27947071536765,-0.6063551939312092,226.20683984571454
0.5,0.015581556161088883,-21.307147576586882,-53.77169073504866,1.557705132113434,116.56734349854179,-0.8206912348038446,240.1192749311516
0.5,0.02,-21.61298439811774,-73.17181122249372,1.3954419066801835,131.66051831032965,-0.9990298062372116,252.0071718571671
0.75,5e-05,-84.20825750755715,1.5086368748709824,-1.6218577760052986,0.7688076927512756,2.651916273022458,3.634510084875519
0.75,6.417844210562581e-05,-84.16280697047277,1.5599088465700395,-1.586214193287188,0.9859867954412297,2.638441349297934,4.651359450608692
0.75,8.237744862210328e-05,-84.1055847824803,1.6247426383821835,-1.5409975340772322,1.2642154188951058,2.621247686744843,5.947763104089668
0.75,0.0001057371263440564,-84.03393739328375,1.7063609580160883,-1.48382643373815,1.620460939161851,2.5993455396670577,7.5974467039410225
0.75,0.0001357208808297453,-83.94486106592753,1.8085077950134356,-1.4118463404210475,2.076281956711517,2.5715048216857035,9.691608931908483
0.75,0.000174207093857127,-83.83512071291752,1.9353538796345235,-1.3217117387666635,2.6589907217979727,2.5362113170325644,12.34182294032882
0.75,0.00022360679774997895,-83.70150177989795,2.0912312046136314,-1.2096239242966789,3.4030582292979843,2.491624413049464,15.682608451121734
0.75,0.0002870147184764281,-83.5412587076835,2.2800684207489867,-1.0714649430250436,4.35177814810431,2.4355439337365308,19.873013976306765
0.75,0.00036840314986403866,-83.3528272512558,2.504325020811647,-0.9030831152040988,5.559180150836494,2.365398612817494,25.096163809283496
0.75,0.00047287080450158787,-83.13684513106583,2.763116971108973,-0.700797022969827,7.09213487954619,2.2782753154635156,31.555247369974094
0.75,0.0006069622310029173,-82.89590250578883,3.049086912676208,-0.4621823774250804,9.032509337412865,2.1710156890176746,39.46394327413023
0.75,0.0007790778080544441,-27.336186097044337,3.3434082933839377,-0.18717135296772414,11.479097010334895,2.040413456397055,49.028989763006244
0.75,0.001,-22.64478699781425,3.6081656249309892,0.12059826374091198,14.548844154799696,1.8835466120138635,60.42294114457299
0.75,0.0012835688421125163,-17.071359561746487,3.7753243045778033,0.45241722271372087,18.37661035303364,1.698266740439583,73.74669052737224
0.75,0.0016475489724420657,-10.92060043458827,3.7317977403034472,0.7935925343855894,23.112345957364514,1.483832638251211,88.98472292076303
0.75,0.0021147425268811283,-6.025945107660972,3.30108022255948,1.1236746455585267,28.914198518815134,1.241609872703046,105.9614270983981
0.75,0.002714417616594907,-5.791983327747332,2.2239965525774323,1.4185087055388068,35.93582410074664,0.9756674413103646,124.31288765806036
0.75,0.0034841418771425405,-9.17920188598468,0.1446816882699764,1.6543336385727874,44.306367432994705,0.6930202666337778,143.491979653671
0.75,0.00447213595499958,-13.485819856202964,-3.387354571487651,1.813164041374771,54.10262998462848,0.4032570946197791,162.8203471133982
0.75,0.005740294369528563,-17.283637526387224,-8.884216019397162,1.8875775715778085,65.31534978823204,0.1174275263944119,181.58590723621762
0.75,0.0073680629972807735,-20.039759773717364,-16.841889661820304,1.8826673285000224,77.8154309549135,-0.15365451542562286,199.16285680697416
0.75,0.00945741609003176,-21.718914881967,-27.616127075644588,1.8139824675093192,91.33057211001399,-0.40122242222000637,215.11519739777683
0.75,0.012139244620058345,-22.61381823920776,-41.27606592135087,1.7023412628473966,105.44565881626944,-0.6198885717739393,229.24765924876277
0.75,0.015581556161088883,-23.23302095117031,-57.49056342960608,1.567963773849726,119.63789041767025,-0.8080945609340996,241.59076776977196
0.75,0.02,-24.12218011582045,-75.51484032746441,1.4262365718788277,133.3474396020339,-0.9677144327502158,252.33580451463533
1.0,5e-05,-84.16766928615542,1.5368247988879036,-1.595710914877622,0.8879013745836569,2.6420382655945716,4.4910822476185706
1.0,6.417844210562581e-05,-84.11181643054961,1.5955531838690216,-1.5530966594986335,1.13844344968581,2.6258594185728974,5.741595274882201
1.0,8.237744862210328e-05,-84.04191686863182,1.6696167676068088,-1.4992080811792272,1.4592337015111871,2.605256327018357,7.332123617215898
1.0,0.0001057371263440564,-83.95506419078089,1.7625275255124748,-1.4313469548826054,1.869680859001386,2.5790770203458324,9.349977824468674
1.0,0.0001357208808297453,-83.84813838444438,1.878270291363239,-1.3463458271296638,2.394371806531957,2.5459057369372604,11.901695582546873
1.0,0.000174207093857127,-83.71805366494829,2.0211184768048835,-1.2405985550443441,3.064335323197662,2.5040250552259686,15.115296133876859
1.0,0.00022360679774997895,-83.56219433519635,2.19521311205078,-1.1101777101828736,3.918538401772827,2.4513873189433926,19.141493019417297
1.0,0.0002870147184764281,-83.37909896427456,2.4037413935981973,-0.9510885615266949,5.005606863744911,2.3856071533603593,24.152855848362602
1.0,0.00036840314986403866,-83.16942769858919,2.6474647387434675,-0.7597189707236236,6.385719129860739,2.3039926884775426,30.339491414317205
1.0,0.00047287080450158787,-82.93693038527212,2.9222316320529376,-0.5335412414184852,8.132548424581383,2.2036394555252676,37.899428773410484
1.0,0.0006069622310029173,-28.048131024571656,3.21497480411598,-0.27208974929048724,10.335010966343887,2.0816156863580035,47.02176317014859
1.0,0.0007790778080544441,-23.66139311542141,3.49756712428971,0.021843620572632894,13.098401840693084,1.9352666808389642,57.86112398400321
1.0,0.001,-18.545675074468022,3.7178751763209954,0.3410005211439002,16.544258006812363,1.7626523550669109,70.50369422831214
1.0,0.0012835688421125163,-13.05202756415882,3.7875622406464053,0.672833896910066,20.807990286305504,1.5630983888708336,84.92824179160225
1.0,0.0016475489724420657,-8.627702315887571,3.5669167099828254,0.9996393905498488,26.033027786299677,1.3377838338128585,100.97023982504723
1.0,0.0021147425268811283,-7.781511061277698,2.8485620298191012,1.300186750317732,32.360051879211,1.0902159723996265,118.30166998060201
1.0,0.002714417616594907,-10.300772327872918,1.344602257122809,1.5530133172293932,39.9101071226045,0.8263883667210842,136.4404381428939
1.0,0.0034841418771425405,-14.090420216519572,-1.3146620676568022,1.7407747690178783,48.76131405634804,0.5544319877811621,154.7979605154874
1.0,0.00447213595499958,-17.75004824726622,-5.559256973717054,1.8542308512710552,58.9209141854305,0.2836946678536928,172.76048276228988
1.0,0.005740294369528563,-20.668476638867016,-11.82467842079431,1.8941983130967137,70.29747345002689,0.02340386543500291,189.7838789453604
1.0,0.0073680629972807735,-22.708891057432144,-20.46130068011356,1.870552379710983,82.68148563544005,-0.2187226730102789,205.4725804675714
1.0,0.00945741609003176,-24.025431592855746,-31.623363656998688,1.798771303167729,95.74445751156495,-0.4374948694273675,219.61830653046357
1.0,0.012139244620058345,-24.952048748616356,-45.17414700115221,1.6956283521631212,109.06430118444841,-0.6306248193533814,232.1913714750874
1.0,0.015581556161088883,-25.8872862829363,-60.65394500846161,1.5757043111126712,122.17718445258835,-0.7984583551353102,243.2958934376661
1.0,0.02,-27.15717554247614,-77.34112381118356,1.4495844476524433,134.64510451257487,-0.9432791059945305,253.10973084263523
1.25,5e-05,-84.11714181578641,1.5692422987624446,-1.5641031686641194,1.02578911026955,2.6300476620089923,5.565875957462935
1.25,6.417844210562581e-05,-84.04876121899079,1.6364374147216747,-1.5131990999894596,1.3148435890258015,2.6106211075316246,7.105960794426787
1.25,8.237744862210328e-05,-83.963855780917,1.7209097242362361,-1.4490823232855803,1.6846906670618484,2.5859445109440937,9.058735057514193
1.25,0.0001057371263440564,-83.8594174477569,1.8264368905979733,-1.3687470768756196,2.1574902266914817,2.5546895155501708,11.526439374859864
1.25,0.0001357208808297453,-83.73249108111379,1.9571733818269923,-1.268762430998878,2.761211079907359,2.5152473494884124,14.631550749434146
1.25,0.000174207093857127,-83.58060217362736,2.1173419660989774,-1.1453753700017022,3.5309826407448544,2.4657037752159385,18.517688441786202
1.25,0.00022360679774997895,-83.40241991407288,2.3106050074520628,-0.9947376756440862,4.510651399098557,2.403834378321206,23.348463895598886
1.25,0.0002870147184764281,-83.19868172552904,2.538911192335826,-0.8133098538635299,5.754498319501771,2.3271364538500503,29.302928985122126
1.25,0.00036840314986403866,-82.97332861979986,2.8005179836831466,-0.5984917272095824,7.329008802354412,2.232919125613351,36.56597461034817
1.25,0.00047287080450158787,-28.688140519164676,3.0867757985361415,-0.3494997733836276,9.314484012242236,2.1184767909698663,45.31202176768381
1.25,0.0006069622310029173,-24.581971345856992,3.377150732134636,-0.0684384978279402,11.806129566458187,1.9813685580342209,55.68098810741622
1.25,0.0007790778080544441,-19.88626198372591,3.631919941165961,0.2386138853615032,14.914048681063099,1.8198122420699672,67.74723086553847
1.25,0.001,-14.988143829790776,3.7821209034695773,0.5608503256049304,18.761313225464082,1.633169836820674,81.48520815745012
1.25,0.0012835688421125163,-11.095042540500458,3.716877976550335,0.8827887880723755,23.479037091829777,1.422450980162753,96.73955933537385
1.25,0.0016475489724420657,-10.059668269011333,3.269435627574945,1.1855855617595887,29.197247393668423,1.1907028359719103,113.21061766567493
1.25,0.0021147425268811283,-11.971634139509572,2.20530570879533,1.449736422660129,36.03054604380768,0.9431179787229534,130.46636264998276
1.25,0.002714417616594907,-15.290301773666329,0.2187236206830585,1.6586821875600444,44.05836039169806,0.6867168208152752,147.98606423176722
1.25,0.0034841418771425405,-18.748029589208137,-3.053921873915743,1.802205578354509,53.30125034982668,0.4295732887432707,165.22970880256668
1.25,0.00447213595499958,-21.70606844453768,-7.995128876020179,1.8783214941192465,63.69724029275477,0.1797258436403465,181.71552137029482
1.25,0.005740294369528563,-23.957827441261394,-14.938875311043088,1.8929077786596271,75.08480490731053,-0.055935764868936255,197.0827402452963
1.25,0.0073680629972807735,-25.562799190624965,-24.08434470334942,1.857346481957616,87.20045962067587,-0.27249110663560283,211.12238152745408
1.25,0.00945741609003176,-26.74089028522169,-35.415926241500685,1.7852773545659206,99.69703873049858,-0.46732179274979935,223.77200012203687
1.25,0.012139244620058345,-27.783625717443886,-48.66324664187817,1.6896997764487358,112.1828828322902,-0.6399568846518147,235.08342145614594
1.25,0.015581556161088883,-28.963702023793225,-63.32621456448948,1.5811674075191782,124.27408446366132,-0.7915867306065527,245.17865065864402
1.25,0.02,-30.460759582024412,-78.76382981851287,1.467177318403365,135.6459180511209,-0.9244402253818239,254.20768457199327
1.5,5e-05,-84.05454547782722,1.6064834607465674,-1.5259395878447108,1.185441524007593,2.6154968061154555,6.916001153464836
1.5,6.417844210562581e-05,-83.9713370621695,1.6832581259687993,-1.4652314075169386,1.5189254944271158,2.5921819346150463,8.813963851001732
1.5,8.237744862210328e-05,-83.86909486068322,1.7794099514607504,-1.3891435170633475,1.9452632489188568,2.562661000061737,11.210831721154287
1.5,0.0001057371263440564,-83.7449993017293,1.8989331811614898,-1.2944049535012683,2.489695721109804,2.5254216032403902,14.224356632123968
1.5,0.0001357208808297453,-83.59673162142057,2.0460367006733247,-1.1774229399864473,3.183936674167672,2.4786670302974585,17.992100605727764
1.5,0.000174207093857127,-83.42312179906884,2.224667636996629,-1.0344863681142247,4.067587310955449,2.4203134308058485,22.670020689823847
1.5,0.00022360679774997895,-83.22503856732362,2.4376114015075827,-0.8621303583754596,5.189703438375948,2.348021525425533,28.427725709913794
1.5,0.0002870147184764281,-83.00646175074871,2.6849206253940263,-0.6577064893318019,6.610422337741591,2.2592824847226014,35.43890307325016
1.5,0.00036840314986403866,-29.27102442774648,2.9613281167599492,-0.4201763058323307,8.40246679796217,2.151580112097941,43.86550152335441
1.5,0.00047287080450158787,-25.429037523640666,3.2522022574850795,-0.1510806438956771,10.652210658401698,2.0226481787256234,53.83499331968909
1.5,0.0006069622310029173,-21.12710764879285,3.5275545007512132,0.14447411184654246,13.45980870571929,1.8708276626716962,65.41177520366998
1.5,0.0007790778080544441,-16.778305268329273,3.733704271886533,0.4571133620261607,16.93767421036506,1.6954992312172854,78.56660864532327
1.5,0.001,-13.41801711806932,3.7826086151245164,0.7731860549463105,21.206372926300176,1.4975220389757562,93.15139045888222
1.5,0.0012835688421125163,-12.431609687202773,3.53978727524322,1.075832222532007,26.38689225665191,1.279562394745451,108.88892603823233
1.5,0.0016475489724420657,-13.969829926088703,2.813393887376705,1.347235349770627,32.58841219266574,1.0461709552312535,125.38647432706756
1.5,0.0021147425268811283,-16.903845136707265,1.349202261894431,1.5716685889076454,39.89138418664181,0.8034968508310638,142.17604725832726
1.5,0.002714417616594907,-20.144005041868077,-1.1616514684264265,1.7384405576934314,48.327115440379075,0.5586262182567738,158.77486054041486
1.5,0.0034841418771425405,-23.068553640349638,-5.055082210620372,1.8436961393186342,57.85711623206372,0.31867238423412086,174.7504218140405
1.5,0.00447213595499958,-25.430764634556255,-10.643350493676408,1.8904352677236012,68.3576334332343,0.0898545027448544,189.7719841812625
1.5,0.005740294369528563,-27.22538312083038,-18.1469954156057,1.8868845212426488,79.61586356512505,-0.12318816755447679,203.63564742286636
1.5,0.0073680629972807735,-28.59397026004301,-27.626973634615094,1.8440061105395726,91.3428879433341,-0.31769819960393575,216.26097929815643
1.5,0.00945741609003176,-29.75144974792904,-38.942216201002196,1.773086569099773,103.2038277716226,-0.49271820436348945,227.66654545652116
1.5,0.012139244620058345,-30.9194244315315,-51.75357810678009,1.6840399142766993,114.85946228282056,-0.6487407329259731,237.93595194119305
1.5,0.015581556161088883,-32.27080717861538,-65.5778962777025,1.5845961070564671,126.00875967709125,-0.7872433886656612,247.18480828603796
1.5,0.02,-33.901490258818974,-79.8746886867044,1.4802132778140384,136.4213790441154,-0.9102295377994776,255.5349383857759
1.75,5e-05,-83.97759672708061,1.6492068915037574,-1.479952239211772,1.370281406744949,2.597854662126862,8.61235248727532
1.75,6.417844210562581e-05,-83.87729198346086,1.7367722859394594,-1.4077360407639015,1.754978186768608,2.569905922137721,10.950466659243755
1.75,8.237744862210328e-05,-83.75574440434711,1.8459483449487966,-1.3177804043846537,2.2462877288783187,2.534660761498476,13.887812393504479
1.75,0.0001057371263440564,-83.6108088848277,1.9808611577311765,-1.2066402043537652,2.872874621378196,2.49042662526288,17.55676899032791
1.75,0.0001357208808297453,-83.44150921932237,2.145599792801645,-1.07073287811071,3.6705552803037698,2.435243339654612,22.106713004596806
1.75,0.000174207093857127,-83.24889997520546,2.3435182288279774,-0.906669051880463,4.683734847641564,2.366914124101602,27.699102051587236
1.75,0.00022360679774997895,-83.03708285060395,2.5759899589678987,-0.7117711675569987,5.966912031392303,2.283087099132384,34.49792170844096
1.75,0.0002870147184764281,-29.809538613158722,2.8403265379917855,-0.4847960667395803,7.58609521009556,2.181407000215661,42.65429234164471
1.75,0.00036840314986403866,-26.221582111526246,3.126484947732122,-0.2268190232115299,9.619856949209328,2.0597529981854104,52.28484497581112
1.75,0.00047287080450158787,-22.29602538525821,3.4121357222657407,0.05786197666411885,12.159595400718677,1.9165647429143868,63.44520843636069
1.75,0.0006069622310029173,-18.46218200373989,3.655719875777132,0.3610662512823555,15.30837859460226,1.7512315279671093,76.10259651635342
1.75,0.0007790778080544441,-15.617619041511006,3.7874167949717163,0.6706727866122697,19.177558207492076,1.5644803590605374,90.1143843711163
1.75,0.001,-14.806333244152306,3.6986523937162765,0.9714947102440001,23.88023755786226,1.3586592459563682,105.2212076557001
1.75,0.0012835688421125163,-16.147383016239548,3.232049867694255,1.2471832423024356,29.52081155789843,1.1377951847788144,121.06159502704014
1.75,0.0016475489724420657,-18.79188148378687,2.175517629849944,1.4828413979078783,36.18036078867807,0.9073376280607847,137.20949080672585
1.75,0.0021147425268811283,-21.82819643416901,0.2659454198504436,1.6676133714779258,43.89884460118751,0.6735856472304588,153.22776221302374
1.75,0.002714417616594907,-24.680872399630324,-2.791520003314923,1.7963866463912628,52.656763033474384,0.44291203904184195,168.72397182283453
1.75,0.0034841418771425405,-27.087718985883622,-7.285172415257967,1.8700557417083292,62.3607821287482,0.22098163655396574,183.3934817540139
1.75,0.00447213595499958,-29.001136407979878,-13.44257694297643,1.8943982120282459,72.8387679270596,0.012163184378916985,197.04027650869958
1.75,0.005740294369528563,-30.507799573304453,-21.372877964319134,1.878137309668198,83.84860344210499,-0.18074774624965984,209.5745462317874
1.75,0.0073680629972807735,-31.76684011479294,-31.024765841768495,1.8309282871084416,95.10159783689011,-0.3564937487444122,220.9933003181699
1.75,0.00945741609003176,-32.95732780080618,-42.1778471078068,1.7618097360495537,106.29628707396502,-0.5150969763176833,231.35322161805084
1.75,0.012139244620058345,-34.2351476242637,-54.47371087284795,1.6783211439580568,117.15440850876944,-0.6574968282772274,240.74386951971235
1.75,0.015581556161088883,-35.70655779516768,-67.47710389957457,1.586214472617542,127.45012221034726,-0.78518496029639,249.266231780383
1.75,0.02,-37.42390468074829,-80.74675514327885,1.4895658355227699,137.02654512758485,-0.8998959362421788,257.0184567917313
2.0,5e-05,-83.88411803530994,1.6981347021230424,-1.424702143863665,1.5842429006150105,2.576499302316625,10.741643155574062
2.0,6.417844210562581e-05,-83.76487815959591,1.797788738388332,-1.3391129537892956,2.027906196868105,2.5430631676561473,13.616966953140397
2.0,8.237744862210328e-05,-83.6230437645621,1.921376635089778,-1.2333083987242306,2.5938253368829605,2.501111985609439,17.20502747924598
2.0,0.0001057371263440564,-83.4578687827111,2.0730231525111913,-1.1038265940187793,3.3144319670959748,2.44879512314695,21.64951063991367
2.0,0.0001357208808297453,-83.2706495962019,2.2564461222900714,-0.947353723667177,4.229975920231129,2.3840410681121,27.104762896853924
2.0,0.000174207093857127,-83.0656895940538,2.4739728139733987,-0.7611982100401802,5.389923496990473,2.3046346320384687,33.726236524120964
2.0,0.00022360679774997895,-82.84774582254752,2.724867022487146,-0.5439526705806488,6.8542982825349315,2.208359053295461,41.65545001185127
2.0,0.0002870147184764281,-26.976027384619137,3.0026468398508968,-0.29630568687836156,8.694729404758311,2.093216601517256,50.99932027053301
2.0,0.00036840314986403866,-23.416168652435765,3.291017867252713,-0.0218772253297308,10.994832772649794,1.957727973383991,61.805442407878594
2.0,0.00047287080450158787,-20.071562747694948,3.5580729064050276,0.2721572827220746,13.849380482433721,1.8012855969186503,74.03735470897088
2.0,0.0006069622310029173,-17.72048095582732,3.748620223563355,0.5749701889983312,17.361543051285803,1.6245011508503355,87.55629908693922
2.0,0.0007790778080544441,-17.148345348844554,3.775042501841971,0.8728023249340464,21.63738999297124,1.4294543424826953,102.11703260378908
2.0,0.001,-18.414496025130703,3.508093378221994,1.150591009087674,26.776931755264965,1.2197386396008694,117.38327948850423
