ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio
vvHL,glaciers,2100,fixed,8000,11.31947323389167,11.35476450966691,8.879576615396063,13.985263069977321,5.105686454581258,1.0,1.0
vvHL,glaciers,2100,joint,8000,10.556457308754585,10.768892738723137,7.706697591523524,14.68637777401784,6.979680182494317,1.3670405036783155,0.932592629588757
vvHL,glaciers,2150,fixed,8000,13.992802590740904,14.054629010584438,11.129486132305155,17.21079136802752,6.0813052357223665,1.0,1.0
vvHL,glaciers,2150,joint,8000,12.786636607110253,13.086273440912144,9.261214297289724,18.052529509991707,8.791315212701983,1.4456296587549446,0.9138009719061729
vvHL,glaciers,2300,fixed,8000,15.060363293543132,15.140002255706142,11.981774242989255,18.58997973153613,6.608205488546874,1.0,1.0
vvHL,glaciers,2300,joint,8000,13.268876048197303,13.606619518167808,9.665654713482335,18.88136177506215,9.215707061579815,1.3945854252795524,0.8810462131339224
vvHL,gis,2100,fixed,8000,9.88899497475591,9.898050126623872,8.563658992751073,11.283053693767451,2.7193947010163786,1.0,1.0
vvHL,gis,2100,joint,8000,8.981999300363558,9.349175303816674,7.033582455238687,13.167074200636897,6.13349174539821,2.2554621229150027,0.9082823202248882
vvHL,gis,2150,fixed,8000,12.161169836173874,12.203354603246886,10.345952734692627,14.18282817277622,3.8368754380835934,1.0,1.0
vvHL,gis,2150,joint,8000,10.653379283245261,11.188979910729943,7.9558040656006295,16.554238755474294,8.598434689873665,2.2409991746222366,0.8760159940827706
vvHL,gis,2300,fixed,8000,10.602772314018537,10.74465576793347,8.561454447147351,13.396933380843011,4.83547893369566,1.0,1.0
vvHL,gis,2300,joint,8000,7.767090265974041,8.321643480757164,5.248916915385204,13.170507243103499,7.921590327718294,1.6382224876459097,0.7325527735519438
vvHL,ais,2100,fixed,8000,33.133744487570176,32.28155471833461,5.369129714237373,65.28350152588148,59.9143718116441,1.0,1.0
vvHL,ais,2100,joint,8000,29.301479803216708,30.08300767552917,4.426035146649566,72.36204877908139,67.93601363243182,1.133885102659605,0.8843395232376736
vvHL,ais,2150,fixed,8000,55.934532153842035,58.80409540737986,8.708435309489227,130.45451988345775,121.74608457396852,1.0,1.0
vvHL,ais,2150,joint,8000,40.7712946528323,51.52064138806126,6.7892584171720936,137.17762105869178,130.38836264151968,1.0709860863106477,0.728910980084631
vvHL,ais,2300,fixed,8000,61.59955107831435,68.55893472366184,15.118197786506325,158.46404946810108,143.34585168159475,1.0,1.0
vvHL,ais,2300,joint,8000,44.66752605040251,63.43945645965893,10.753145056868865,183.91600253733026,173.16285748046138,1.2080074550402566,0.7251274606468255
vvHL,te,2100,fixed,8000,23.161375780939558,23.08661538750083,20.92291338511741,24.95623153194111,4.033318146823699,1.0,1.0
vvHL,te,2100,joint,8000,16.437983204399217,16.668504686449726,9.903298733204192,24.929981325837936,15.026682592633744,3.725637811256593,0.709715319153308
vvHL,te,2150,fixed,8000,29.03628511499854,28.94256166265584,26.23003418418021,31.286408070529717,5.056373886349508,1.0,1.0
vvHL,te,2150,joint,8000,19.675624208140224,20.42084188750554,11.015733474867918,33.01526772425528,21.999534249387363,4.350851963059661,0.6776219523335952
vvHL,te,2300,fixed,8000,26.277255922807477,26.19243807736259,23.737655088861963,28.313572088119354,4.575916999257391,1.0,1.0
vvHL,te,2300,joint,8000,16.947241324868415,18.978142525771055,9.163090706181622,35.67924249376262,26.516151787581002,5.794718696139858,0.644939539145675
vvHL,lws,2100,fixed,8000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvHL,lws,2100,joint,8000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvHL,lws,2150,fixed,8000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvHL,lws,2150,joint,8000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvHL,lws,2300,fixed,8000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvHL,lws,2300,joint,8000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvHL,total,2100,fixed,8000,80.15821377199319,79.21736539220974,51.1536050497009,112.47971763516256,61.32611258546166,1.0,1.0
vvHL,total,2100,joint,8000,68.44971124501569,69.46596105460223,35.74313055422289,118.46858295021066,82.72545239598777,1.3489433604764176,0.8539325918578742
vvHL,total,2150,fixed,8000,115.26596479109281,118.23543933078729,66.76013572784078,190.37079005883868,123.6106543309979,1.0,1.0
vvHL,total,2150,joint,8000,87.42067403688228,100.44753527412912,44.107067219009124,197.32547790030367,153.21841068129453,1.239524307273826,0.7584257347372476
vvHL,total,2300,fixed,8000,122.17689005262386,129.11964690198013,74.50686642281023,219.32132735044146,144.81446092763122,1.0,1.0
vvHL,total,2300,joint,8000,91.55395412602405,112.82947806167108,47.84041991525052,248.62337451927422,200.7829546040237,1.3864841488748965,0.7493557422077944
