marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
L,CO2,1.0,glaciers,2100,2000,11.50785366245449,11.50967553394469,0.0018260193753905085,0.0018218714902005217,0.001884111163379289,0.0012718590588352895,0.0026855961892847447,0.0018260193753905085,9.63974923165994e-6,0.013195833333333334,0.001854952032578011,2.9593036018440237e-5
L,CO2,1.0,glaciers,2150,2000,15.888267416599128,15.890949572984816,0.002607885716624736,0.0026821563856884723,0.002674104732520874,0.0017746122103420524,0.0038272559773485427,0.002607885716624736,1.4203361666123588e-5,0.01925083333333333,0.0026147623881652513,6.040393693426484e-5
L,CO2,1.0,glaciers,2300,2000,23.01206019913468,23.0158264984656,0.0037103401992713003,0.0037662993309197645,0.0037389598589617538,0.0020098482218710244,0.005580842044230749,0.0037103401992713003,2.4935494484944244e-5,0.024546666666666668,0.003647589927879508,9.133178446748645e-5
L,CO2,1.0,gis,2100,2000,6.446979172897191,6.447477515222019,0.0005719763567668679,0.0004983423248283714,0.0006894372422642014,0.00012762621601325463,0.0016632078374056998,0.0005719763567668679,1.0994670765587558e-5,0.013195833333333334,0.0006771180785478966,1.2644484508459962e-5
L,CO2,1.0,gis,2150,2000,9.489131577913742,9.490169925873978,0.000924949775393813,0.0010383479602360524,0.0011222892998474787,0.00021060024763208673,0.0027170680372634592,0.000924949775393813,1.8000140155569256e-5,0.01925083333333333,0.0010903625063152034,3.332024374817501e-5
L,CO2,1.0,gis,2300,2000,16.793175126763884,16.794822673123534,0.0017576818117426285,0.0016475463596492546,0.0021213284654318263,0.00041067993004961783,0.0049995443631267724,0.0017576818117426285,3.3930927631384726e-5,0.024546666666666668,0.0020424017528385724,8.143101058273768e-5
L,CO2,1.0,ais,2100,2000,4.3741438157845955,4.374756225148699,-3.056546244417646e-5,0.0006124093641037831,0.013157801664624874,-0.00088346124336669,0.0018825635791548823,-3.056546244417646e-5,0.0028330704356031816,0.013195833333333334,0.0001296359644895251,0.01432628585042775
L,CO2,1.0,ais,2150,2000,6.628951330902449,6.628857713562052,-0.00011047255447094173,-9.36173403971452e-5,0.018558323321654427,-0.0015012336716697884,0.003381649521219998,-0.00011047255447094173,0.0035717641359861896,0.01925083333333333,0.000186182445044889,0.020804164486894983
L,CO2,1.0,ais,2300,2000,11.901927119006341,11.909660115997845,-0.0007233188429882631,0.007732996991503427,0.025738059403542537,-0.003604268565927526,0.025638461092974907,-0.0007233188429882631,0.004274098343981142,0.024546666666666668,0.0008188557825022298,0.027184053835340033
L,CO2,1.0,te,2100,2000,9.938741531666984,9.941985928995585,0.0028548308275544443,0.003244397328600712,0.0029770389646583523,0.0014767751091596891,0.0048502067087124335,0.0028548308275544443,2.4549924058436108e-5,0.013195833333333334,0.00293284888203407,4.468547365997885e-5
L,CO2,1.0,te,2150,2000,11.54827607466412,11.551942855317261,0.0037100357420891683,0.0036667806531411884,0.00392680531665266,0.0018171456436028687,0.006927277171200252,0.0037100357420891683,3.591599732545113e-5,0.01925083333333333,0.0038327343494374095,9.656533621721432e-5
L,CO2,1.0,te,2300,2000,12.141303171516942,12.146709129855672,0.005162095107964504,0.005405958338730699,0.005722281462423514,0.00263786062195992,0.010982499200878414,0.005162095107964504,5.8263930953513796e-5,0.024546666666666668,0.005531599336090392,0.0001953651657239043
L,CO2,1.0,lws,2100,2000,2.342515618878139,2.342515618878139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013195833333333334,0.0,0.0
L,CO2,1.0,lws,2150,2000,4.0429579468315175,4.0429579468315175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01925083333333333,0.0,0.0
L,CO2,1.0,lws,2300,2000,8.89738572754609,8.89738572754609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024546666666666668,0.0,0.0
L,CO2,1.0,total,2100,2000,34.97831625822321,34.983966438218914,0.005355015562255261,0.005650179995704718,0.018708389034926682,0.0032558388998326746,0.00981270832535017,0.005355015562255261,0.002835776861635064,0.013195833333333334,0.005594554957649463,0.014413208844614639
L,CO2,1.0,total,2150,2000,47.803813304605264,47.81129335981147,0.007345796910968261,0.007480055206208647,0.026281522670675895,0.004268706573229508,0.014807349639829681,0.007345796910968261,0.0035782914768550875,0.01925083333333333,0.007724041688963171,0.02099445400379468
L,CO2,1.0,total,2300,2000,73.54241800241203,73.55437347062559,0.010446585920448115,0.011955468213557197,0.03732062919036003,0.005321848312191691,0.03778132387610851,0.010446585920448115,0.004286417922172724,0.024546666666666668,0.012040446799311075,0.02755218179611419
