year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.6172413401272017,-0.6650791942572645,-0.8795592011569253,-0.7820846885429524,-0.5590756346281955,-0.48712264247314885,2000
1991,SSP1-2.6,glaciers,0.6480920599899472,-0.6354452201232448,-0.838128202691856,-0.7456460602294773,-0.5347842070540666,-0.4668730337058319,2000
1992,SSP1-2.6,glaciers,0.6054709248449786,-0.6009223351461555,-0.7935721253416936,-0.7041688601681391,-0.5071317080620434,-0.44164954452105354,2000
1993,SSP1-2.6,glaciers,0.49579326119498635,-0.584828757009656,-0.770015252144175,-0.6834778916157453,-0.4926125947546092,-0.4291747892004808,2000
1994,SSP1-2.6,glaciers,0.5159107825733913,-0.5479895031101427,-0.7207844311729826,-0.6391523450483159,-0.4606622735034891,-0.40234358547710025,2000
1995,SSP1-2.6,glaciers,0.5766612473873399,-0.5148385993858731,-0.6750114296405165,-0.6002799694112027,-0.4326664901275214,-0.37778495900646425,2000
1996,SSP1-2.6,glaciers,0.6411345082576302,-0.4703445685205909,-0.6179447594301052,-0.5489701442736453,-0.3961307572690851,-0.3464384984259551,2000
1997,SSP1-2.6,glaciers,0.6860734222790282,-0.4332078355658917,-0.5675635194966491,-0.5060031440393354,-0.36613529858220906,-0.3190512115000196,2000
1998,SSP1-2.6,glaciers,0.7181171626962323,-0.38888813871784444,-0.5084991567550566,-0.45342022627277206,-0.32860024687935774,-0.2861792231418383,2000
1999,SSP1-2.6,glaciers,0.7443055351790053,-0.31430626820260343,-0.41202256430797435,-0.36707196458816327,-0.26657634920149603,-0.23233363230874465,2000
2000,SSP1-2.6,glaciers,0.78080095281422,-0.2744387824395482,-0.3591458875153768,-0.3200231355419507,-0.23234674722562682,-0.2029034075595752,2000
2001,SSP1-2.6,glaciers,0.8277653991917374,-0.22780842369775933,-0.2981964017792744,-0.2654710711331979,-0.19276407780172203,-0.16841288187567516,2000
2002,SSP1-2.6,glaciers,0.8625038868905944,-0.1707204013114163,-0.22257853887969603,-0.19831054365492923,-0.1445060911971639,-0.12698987060528988,2000
2003,SSP1-2.6,glaciers,0.8825685123647669,-0.10959000405486741,-0.14197645055607672,-0.12736890929757322,-0.09358125048219694,-0.08221524001646945,2000
2004,SSP1-2.6,glaciers,0.8931410769792334,-0.04939848270492542,-0.06410962982001296,-0.05786112048259108,-0.041689244343825774,-0.03642428386097905,2000
2005,SSP1-2.6,glaciers,0.8998718941653809,0.0003305716939849823,-0.010549505409110127,-0.0055031231893883925,0.005652809473277617,0.010237908954460547,2000
2006,SSP1-2.6,glaciers,0.9059038132337379,0.07025292354757529,0.04839553271659465,0.057241573099233535,0.08420741779452612,0.0966411706568512,2000
2007,SSP1-2.6,glaciers,0.9146854493265001,0.14963177718180898,0.10949361421737615,0.1260153321969932,0.17621244449252232,0.1987173351293067,2000
2008,SSP1-2.6,glaciers,0.9219150757625193,0.21048591060389676,0.15463677311370597,0.17763211162858286,0.24708816844424528,0.2770681945670963,2000
2009,SSP1-2.6,glaciers,0.944300568261457,0.25354741646836576,0.18654052374909522,0.21410753223227014,0.29614754364588847,0.3328110597072296,2000
2010,SSP1-2.6,glaciers,0.9618227486686342,0.3112307839847881,0.22932808325628434,0.2627774495571096,0.3637162007323936,0.4088792462592852,2000
2011,SSP1-2.6,glaciers,0.9819605692158233,0.40529167772385355,0.2991303300070513,0.34318851356236435,0.47215447139294914,0.5293303094187803,2000
2012,SSP1-2.6,glaciers,1.0103928501951052,0.4652248490022215,0.3458675699526593,0.3949766875184629,0.5413421321660078,0.6087928257113079,2000
2013,SSP1-2.6,glaciers,1.0340522463545012,0.5167369088007567,0.3849325701495782,0.43853264526091873,0.6000908931098204,0.6728041858794549,2000
2014,SSP1-2.6,glaciers,1.0652103142894338,0.5713445950170246,0.4255432475337869,0.4852340729210447,0.6632772351386294,0.7439960577408746,2000
2015,SSP1-2.6,glaciers,1.0914259349003625,0.6398253569658547,0.47597968049620404,0.5423778673076228,0.7430949594517335,0.8335566286270288,2000
2016,SSP1-2.6,glaciers,1.1177753966933794,0.7118883993330452,0.5287311499799845,0.6040423109968429,0.8263272150762697,0.9252847490787948,2000
2017,SSP1-2.6,glaciers,1.1391312798586102,0.8340750495476099,0.6224000522560812,0.7107087833862171,0.9701120122371576,1.0857941029131033,2000
2018,SSP1-2.6,glaciers,1.1748860403608246,0.9119989353703755,0.6801366782160879,0.7758437635025851,1.0602913554767002,1.187853793271589,2000
2019,SSP1-2.6,glaciers,1.1994301238849794,0.9772797712540835,0.7288429459801703,0.8293972431249247,1.1356233532782847,1.2717636100362868,2000
2020,SSP1-2.6,glaciers,1.2194860299493357,1.0694647562271014,0.7973451447008124,0.9065066005348131,1.241786214107806,1.391487559461807,2000
2021,SSP1-2.6,glaciers,1.2474135047730226,1.1378081834439402,0.8496357505809267,0.9644785726316369,1.3187046435081988,1.4794009235696302,2000
