year,component,med_diff_cm,mean_diff_cm,se_mean_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0,0.0,0.0
2032,glaciers,2.1549260305064877e-5,2.337830726901006e-5,1.3872409305455897e-6,1.3162259566135149e-5,3.787783545401436e-5
2033,glaciers,5.52238563282792e-5,5.787252729268685e-5,3.0306682155292097e-6,4.003847688716089e-5,9.099852943335042e-5
2034,glaciers,9.458952954322086e-5,9.669268406216069e-5,4.696668702538667e-6,6.899127590678233e-5,0.00014841417444175778
2035,glaciers,0.00013355627920641489,0.00013706993111240647,6.313020503754792e-6,9.853796162611062e-5,0.0002058598865915418
2036,glaciers,0.0001746102636162039,0.00017772621251033923,7.859012068837698e-6,0.0001277360963162444,0.0002614886083112334
2037,glaciers,0.00021619013620899352,0.00021799985515261373,9.341301963042269e-6,0.000156988270496905,0.0003148296921632543
2038,glaciers,0.0002575090137428848,0.00025752010689655456,1.0759437506082747e-5,0.00018551689308550224,0.00036855952215852927
2039,glaciers,0.0002948380627567637,0.0002960433131957263,1.2124708349335521e-5,0.00021308675982771862,0.00042123010732830757
2040,glaciers,0.00033202657080355635,0.00033340904117597306,1.34441258342787e-5,0.0002397011432146323,0.000472126871074785
2041,glaciers,0.00036789718330521026,0.00036954821836433874,1.4721088712132275e-5,0.00026532319063157225,0.0005211130210219129
2042,glaciers,0.00040092096121324694,0.00040437251816364633,1.595735180575364e-5,0.00028954554194200456,0.0005680851652464015
2043,glaciers,0.0004323574125688623,0.00043785923647801834,1.7157676476079514e-5,0.0003125236841680534,0.0006130664366444717
2044,glaciers,0.0004622888338825515,0.0004699785060797564,1.8318740507524707e-5,0.00033449465657016115,0.0006560011522369624
