pc,post_var,prior_var,ratio,rhat,loadings,v_ais_mu,v_ais_bedheight0,v_ais_slope,v_ais_iceflow0,v_ais_precip0_LOG,v_ais_runoff_Ton,v_ais_c,v_ais_gmst_amp,v_antarctic_alpha,v_antarctic_nu,v_antarctic_temp_threshold,v_anto_alpha,v_anto_beta,v_antarctic_lambda,v_antarctic_gamma,v_antarctic_kappa,v_ais_ocean_temperature₀,provenance
1,0.9657787355032765,0.9929774965817256,0.9726088847208729,1.0105264344562308,ais_gmst_amp+0.93,-0.11606369103125547,0.09416239757255693,0.026465596699108234,-0.06037802778398716,-0.06666390406762153,0.018042383204396557,-0.20850840554449265,0.9338181940527215,0.028447754785268328,-0.12788379593527743,-0.029855447458808027,0.056029989426170455,0.08246244541591387,-0.054898917433137066,0.019469442213638295,-0.14719931791713978,0.00024113928870643587,"diag_ais_block_pca.py | tag L24 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), paleo marginals (fast dynamics, ocean), amp N(1.09,0.18), Toc0 sd 0.5 | split R-hat over 4 chains | 2026-09-20"
2,0.8516211452652145,0.9995102263651402,0.8520384512345159,1.040452585457031,"antarctic_lambda+0.87, ais_bedheight0-0.34",0.26435290531399597,-0.3408244400033751,-0.03465244162020643,-0.06280082134303977,-0.002418234952597191,0.0020756220640093088,-0.023663394467588552,0.12193822657921652,-0.008123409939181396,0.1312543677817891,-0.12065674027988318,-0.0048206370600509755,0.01057645730466551,0.8679755118179588,-0.014248669704776678,-0.011281646206355049,-0.08760038361140932,"diag_ais_block_pca.py | tag L24 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), paleo marginals (fast dynamics, ocean), amp N(1.09,0.18), Toc0 sd 0.5 | split R-hat over 4 chains | 2026-09-20"
3,0.8187862067380892,1.005117165458258,0.8146176733184973,1.0878009883545838,"ais_bedheight0-0.70, antarctic_lambda-0.48, ais_mu+0.37",0.3747899513876141,-0.7042386460251538,-0.07610498149333567,-0.13947584439885777,0.01857231045132302,0.0015641861020084618,-0.06572716491018032,0.08775483932795826,-0.028218858033063943,0.15449329696842057,-0.17464817802160346,0.004355154089803671,0.0628222853166981,-0.4833542879901238,-0.07798675946905624,0.041401254195983825,-0.15939620765806448,"diag_ais_block_pca.py | tag L24 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), paleo marginals (fast dynamics, ocean), amp N(1.09,0.18), Toc0 sd 0.5 | split R-hat over 4 chains | 2026-09-20"
4,0.812804211381341,1.0008016637990436,0.8121531376116381,1.0022909931115558,antarctic_temp_threshold-0.97,-0.026396195452089058,0.19328071049029416,0.03728346656508011,0.03627519498346295,-0.011379118090489436,-0.0010643494578153943,0.06139683874637954,-0.042676216531772566,0.008546346594697921,-0.008240686378080198,-0.966902158631755,-0.022404954663545102,-0.06771014012438265,-0.030999034033703226,0.09627768635219416,-0.03357184837626161,0.04509581291299948,"diag_ais_block_pca.py | tag L24 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), paleo marginals (fast dynamics, ocean), amp N(1.09,0.18), Toc0 sd 0.5 | split R-hat over 4 chains | 2026-09-20"
5,0.7182344896891852,1.0121671968212893,0.709600639049359,1.0071271755584026,"anto_beta-0.52, antarctic_gamma+0.50, ais_mu+0.45",0.44722566762504745,0.18378580636380315,0.07379941576008604,0.11349092626707298,0.06908799073175653,0.0020953184685872503,0.2886225584218544,0.1989972945629643,0.03576860861463952,0.22971825959566686,0.12041196883552624,0.054349806962270764,-0.5192554122774408,-0.07311329334390097,0.49808314295423173,0.16007435218358507,0.0044521808271304995,"diag_ais_block_pca.py | tag L24 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), paleo marginals (fast dynamics, ocean), amp N(1.09,0.18), Toc0 sd 0.5 | split R-hat over 4 chains | 2026-09-20"
6,0.673793113314,1.0040431501310365,0.671079836783971,1.0026057935027173,antarctic_gamma+0.85,-0.23381480293486526,-0.23351636733184786,-0.051473735032819976,-0.0690891565829099,-0.06762957778781166,-0.001211883133166267,-0.1830426909549172,-0.12929094870229949,-0.020869829812965514,-0.12362538329961201,0.025464187138976378,-0.0630364304889248,0.2407849699011805,0.016519331708975685,0.8509330005068393,-0.1608887790599774,0.004315131866008155,"diag_ais_block_pca.py | tag L24 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), paleo marginals (fast dynamics, ocean), amp N(1.09,0.18), Toc0 sd 0.5 | split R-hat over 4 chains | 2026-09-20"
7,0.6179129712069662,0.9880813859303421,0.6253664728489561,1.0363712347683036,"anto_beta+0.54, ais_mu+0.43, antarctic_kappa-0.39, ais_bedheight0+0.38, antarctic_nu+0.37",0.4328537059958105,0.382023893422636,0.08890784918824503,-0.16701631567016245,-0.15153842569458356,-0.001111202244847849,0.050940237640022215,-0.049018417144387316,-0.11480415515112127,0.3651326164077746,0.04397439526934266,-0.0912061947892447,0.5391878791878612,-0.05007842650889907,0.024888456327878235,-0.38616731389439923,-0.05659796811286969,"diag_ais_block_pca.py | tag L24 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), paleo marginals (fast dynamics, ocean), amp N(1.09,0.18), Toc0 sd 0.5 | split R-hat over 4 chains | 2026-09-20"
8,0.560619863001894,0.9757622186771021,0.5745455729593212,1.0355889922755825,"antarctic_kappa+0.72, anto_beta+0.53",-0.04047558955888449,0.08602595018242627,-0.058319085034928934,-0.0494277522902833,0.2870149376975185,0.0013819760951819257,0.18878064940497008,0.11171172410306125,0.006740397255727318,0.09117283028022342,-0.03860949305840877,0.19989915893307195,0.5292652324405509,0.020238168854604777,0.09985038121138347,0.7164238503337236,0.03235939772568331,"diag_ais_block_pca.py | tag L24 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), paleo marginals (fast dynamics, ocean), amp N(1.09,0.18), Toc0 sd 0.5 | split R-hat over 4 chains | 2026-09-20"
9,0.5068840954043258,1.089393216805594,0.46529029884237016,1.0098623973422602,ais_c-0.86,0.2314701146725404,0.20402965158071834,0.12910136597878366,-0.12865053351199252,0.09874819755927626,0.0003727940184495528,-0.8605282234398514,-0.13703905392044788,0.11025055411837908,0.06766514797358503,-0.01251043915596867,0.06396559631511901,-0.11898818146508285,0.00128563950140827,0.017853236798098103,0.25360761952234584,0.052518808169106014,"diag_ais_block_pca.py | tag L24 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), paleo marginals (fast dynamics, ocean), amp N(1.09,0.18), Toc0 sd 0.5 | split R-hat over 4 chains | 2026-09-20"
10,0.4297179720978342,1.0522501296888158,0.40838006095082696,1.0246036079396421,"antarctic_nu+0.60, ais_ocean_temperature₀+0.50, ais_iceflow0+0.48",-0.1839862348778515,-0.1122609196095463,-0.26314383816685544,0.4751738540027417,-0.027001065128524675,-0.0004659898888282634,-0.13635823801591088,0.06473298265853865,0.12352989043193392,0.6000018447618654,-0.0027046913450712554,-0.09192877088783083,0.04632609801953332,-0.019156651343640346,-0.022303985900680817,-0.05385914898126869,0.49534538984744225,"diag_ais_block_pca.py | tag L24 | chains 2nd half thinned 1:200 | prior: paleo joint (geometry), paleo marginals (fast dynamics, ocean), amp N(1.09,0.18), Toc0 sd 0.5 | split R-hat over 4 chains | 2026-09-20"
