year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.6172413401272017,-0.6649996085356098,-0.8734145993925477,-0.7819930296181274,-0.5531297074625499,-0.48325861503985257,2000
1991,SSP1-2.6,glaciers,0.6480920599899472,-0.6346623896659112,-0.8340943020350255,-0.7449198323983101,-0.5293359877423536,-0.4623026051092525,2000
1992,SSP1-2.6,glaciers,0.6054709248449786,-0.6003196326384186,-0.7887042752399671,-0.703055703396268,-0.5010499768229255,-0.4383511326884793,2000
1993,SSP1-2.6,glaciers,0.49579326119498635,-0.5837568547877119,-0.765592415886617,-0.6841214080675185,-0.4873439965343982,-0.4260370011162678,2000
1994,SSP1-2.6,glaciers,0.5159107825733913,-0.546186605575524,-0.7164690804441364,-0.640497007761893,-0.4566628627119465,-0.39966849341378324,2000
1995,SSP1-2.6,glaciers,0.5766612473873399,-0.5132520442227375,-0.6721490563245615,-0.6012914931059962,-0.42919166975476736,-0.3750572791825337,2000
1996,SSP1-2.6,glaciers,0.6411345082576302,-0.4691114301756618,-0.6159233961845508,-0.5497532721123471,-0.39276394446048546,-0.3431446024087457,2000
1997,SSP1-2.6,glaciers,0.6860734222790282,-0.43212454033258996,-0.5663234694727663,-0.5064781968989739,-0.3612272320693681,-0.31684017231602013,2000
1998,SSP1-2.6,glaciers,0.7181171626962323,-0.3888994243905657,-0.5064525395032845,-0.45439577252050145,-0.32462997234816615,-0.284625288272012,2000
1999,SSP1-2.6,glaciers,0.7443055351790053,-0.31447740361535215,-0.4100432726598273,-0.3674255478029278,-0.2630778157611238,-0.23130186769912695,2000
2000,SSP1-2.6,glaciers,0.78080095281422,-0.274503546753591,-0.3581486992176081,-0.32130917960835975,-0.22927579408650814,-0.20168048071361383,2000
2001,SSP1-2.6,glaciers,0.8277653991917374,-0.22832834146553682,-0.2966445071740206,-0.26699121654108976,-0.1901390853990821,-0.16726082194046568,2000
2002,SSP1-2.6,glaciers,0.8625038868905944,-0.17099291390376292,-0.2219994839761853,-0.19953112147811897,-0.1427867674564093,-0.1254551478226908,2000
2003,SSP1-2.6,glaciers,0.8825685123647669,-0.11013098347496886,-0.14270011134538121,-0.12831325612135552,-0.09253700382864423,-0.08147273272199064,2000
2004,SSP1-2.6,glaciers,0.8931410769792334,-0.04940424587033099,-0.0654206882099874,-0.05843250040732109,-0.041487418875431795,-0.03612380105670212,2000
2005,SSP1-2.6,glaciers,0.8998718941653809,-7.4846657391880456e-6,-0.010971410633302713,-0.00584396240046706,0.005095122825472169,0.009112963285116259,2000
2006,SSP1-2.6,glaciers,0.9059038132337379,0.06970240961862251,0.04696606037070934,0.05660982167327619,0.08390363421314553,0.09433892300574578,2000
2007,SSP1-2.6,glaciers,0.9146854493265001,0.14920680449553791,0.10840635831627723,0.1241575961707199,0.17576196105368813,0.19737048719645367,2000
2008,SSP1-2.6,glaciers,0.9219150757625193,0.21022341146088075,0.15314989812861626,0.17523161599055379,0.2465726360657351,0.2753914844721095,2000
2009,SSP1-2.6,glaciers,0.944300568261457,0.25316848664932556,0.18498215265240825,0.21180574608050584,0.2965490635577802,0.3320460637368182,2000
2010,SSP1-2.6,glaciers,0.9618227486686342,0.3111088977219403,0.22748882424511638,0.260329565919542,0.36428361343810545,0.4075513212450946,2000
2011,SSP1-2.6,glaciers,0.9819605692158233,0.40522350580998,0.2976262347007484,0.3385234997583532,0.47387260506938467,0.5282609374574528,2000
2012,SSP1-2.6,glaciers,1.0103928501951052,0.4659317363831341,0.3422317032307759,0.3898953331934463,0.5437938661140095,0.6057415762371018,2000
2013,SSP1-2.6,glaciers,1.0340522463545012,0.517006883456768,0.3813514071871146,0.4323192757303329,0.6023109620529818,0.6706086046412769,2000
2014,SSP1-2.6,glaciers,1.0652103142894338,0.5710696348970044,0.42020076094023273,0.4780356446548318,0.6671526498351085,0.7418778858002262,2000
2015,SSP1-2.6,glaciers,1.0914259349003625,0.6400726095038913,0.4706553977123753,0.5354273379517499,0.746233001041124,0.8299534750706153,2000
2016,SSP1-2.6,glaciers,1.1177753966933794,0.7121076403316389,0.523957820940595,0.5961958902271886,0.8305887531234444,0.9231748680495548,2000
2017,SSP1-2.6,glaciers,1.1391312798586102,0.8370373660816646,0.6165505048308866,0.701470508452754,0.975341303658255,1.0817001570016371,2000
2018,SSP1-2.6,glaciers,1.1748860403608246,0.9140516639388339,0.6726660291513847,0.7663152216384611,1.0656919874478397,1.1828017152672452,2000
2019,SSP1-2.6,glaciers,1.1994301238849794,0.9788777366208548,0.7200080698460272,0.8202731042008108,1.1412019776422864,1.2668986268169966,2000
2020,SSP1-2.6,glaciers,1.2194860299493357,1.0700409867045253,0.7882442490218895,0.8974442883617009,1.2488247190584925,1.3852513914175564,2000
2021,SSP1-2.6,glaciers,1.2474135047730226,1.1383419210032049,0.8400646029250608,0.9551607719904319,1.3271294643552463,1.4720338758472338,2000
2022,SSP1-2.6,glaciers,1.2835482908104245,1.2053376468779082,0.8892251728822002,1.0110716656194167,1.4044869616604123,1.5575291047103719,2000
2023,SSP1-2.6,glaciers,1.3148383538679833,1.2765510816760455,0.942461996313681,1.07149018514656,1.487592462103359,1.6476248089136143,2000
2024,SSP1-2.6,glaciers,1.3502642838046461,1.366975095283552,1.0133814011553253,1.1493808027039798,1.5935997730746418,1.7657252480829397,2000
2025,SSP1-2.6,glaciers,1.3827673269351655,1.4591555935725236,1.084432655485417,1.2275015534527824,1.6994183159420042,1.8850452718707178,2000
2026,SSP1-2.6,glaciers,1.409937250090669,1.553001082916551,1.155725125400382,1.3071183208035888,1.8077284979956472,2.0024858405044768,2000
2027,SSP1-2.6,glaciers,1.4307058375628368,1.648865306561207,1.2262776945907257,1.3905712988639076,1.918518835604874,2.1257705773917537,2000
2028,SSP1-2.6,glaciers,1.4508591252734018,1.7445787162558613,1.2994505463151038,1.473736304028842,2.02897421182349,2.248272893876054,2000
2029,SSP1-2.6,glaciers,1.4729882259349416,1.841953633760364,1.3729003482680906,1.555773348229909,2.1407188304931166,2.3681960597656078,2000
2030,SSP1-2.6,glaciers,1.495700582998364,1.9415622739748546,1.4479310729306727,1.6387087233072752,2.2534318143397476,2.489254097700625,2000
2031,SSP1-2.6,glaciers,1.5133906593757893,2.0412133459447395,1.5236482823500395,1.7223262993028667,2.367706725311291,2.6130299601562115,2000
2032,SSP1-2.6,glaciers,1.5311247535823735,2.1413915255849623,1.5992792825005342,1.807791290853116,2.482335590742376,2.7378116865014404,2000
2033,SSP1-2.6,glaciers,1.5528717565868666,2.241172263353274,1.6729606843725253,1.8935495647091078,2.597830564603016,2.8629409700817647,2000
2034,SSP1-2.6,glaciers,1.5801866574308838,2.342362545421289,1.7521772405235407,1.9812180753707878,2.716316652862,2.993263150489897,2000
2035,SSP1-2.6,glaciers,1.6045901059242054,2.4444243275271984,1.8303486260233162,2.0711646280486673,2.8339040080974227,3.1221359125477037,2000
2036,SSP1-2.6,glaciers,1.628899165950283,2.5501027303048747,1.9088323763916102,2.1579342527529635,2.9538399726336797,3.2534625418398706,2000
2037,SSP1-2.6,glaciers,1.653419266727971,2.65616486825639,1.9891483744384661,2.249240058594513,3.075212404007767,3.389051120319222,2000
2038,SSP1-2.6,glaciers,1.674703876497833,2.7627792567995924,2.0721035373228704,2.3387501418472714,3.1961679815809707,3.5265797231441858,2000
