year,ais_p05,ais_p50,ais_p95,ais_pred_p05,ais_pred_p95,ais_obs,glaciers_p05,glaciers_p50,glaciers_p95,glaciers_pred_p05,glaciers_pred_p95,glaciers_obs,gis_p05,gis_p50,gis_p95,gis_pred_p05,gis_pred_p95,gis_obs,te_p05,te_p50,te_p95,te_pred_p05,te_pred_p95,te_obs,total_p05,total_p50,total_p95,total_pred_p05,total_pred_p95,total_obs,glaciers_obs_delta_corrected
1910,-0.6712170385627263,-0.5673738016553995,-0.44886397548317725,-1.1669066840143574,0.04349454652157809,-0.5797470959750088,-5.642398823612224,-5.064755560940103,-4.411455074804172,-6.600040655355553,-3.4128703513179373,-6.4967437354,-3.876912664427193,-3.752470136797702,-3.627158010136128,-4.337014310917679,-3.184295266328532,-3.709659749811346,-4.280471912769368,-4.008665372315763,-3.686062522015469,-5.053293377766797,-2.9208063864080756,-4.497396707534791,-12.650587047246761,-11.60227056598781,-10.756910436858835,NaN,NaN,-12.932223767549981,-5.286605231723298
1911,-0.6638711118534364,-0.5631452151882185,-0.44996245571467597,-1.1598625176629886,0.03547310449525863,-0.5743019017306241,-5.587373784011547,-5.019659915061386,-4.375920874105272,-6.536436446645805,-3.4489414327051517,-6.40783153447,-3.8598726641071086,-3.740065020623894,-3.617833151501368,-4.2808232555239965,-3.1893021627345903,-3.7024556940252134,-4.245568463402384,-3.9759782640475336,-3.6560059536691374,-5.038103700415634,-2.781999919394492,-4.502541589736938,-12.500233238109091,-11.469923837911452,-10.63392511897902,NaN,NaN,-12.7859735900405,-5.221895800866832
1912,-0.6565951364500594,-0.5593644247521478,-0.4501349772241166,-1.117626366706053,0.026557174630977787,-0.5688701542941008,-5.52694678827492,-4.969606581028907,-4.333484330989588,-6.567508672141352,-3.3991275094045177,-6.33277965459,-3.825414874923004,-3.7113133079168383,-3.5913498706150913,-4.248327655847986,-3.158257374242745,-3.6499250238591983,-4.212134816957793,-3.944667627392528,-3.627215083492866,-4.9937940281451745,-2.8714176812022623,-4.496937417984009,-12.393035095536744,-11.371802008404352,-10.547715639632825,NaN,NaN,-12.504873544685173,-5.171046691060367
1913,-0.6501253165095412,-0.5556573815527563,-0.44949457575974566,-1.1252022267313428,0.022187476137709675,-0.563472453030673,-5.459177023101103,-4.912882381198603,-4.280204406554203,-6.391371406398573,-3.38779521759358,-6.26434474858,-3.7572622258367594,-3.648606365334514,-3.533237060993182,-4.200895895747146,-3.1091902156435425,-3.6160070245916187,-4.274114198187797,-4.002711367521529,-3.6805876739327403,-5.058459891518568,-2.9416209423472774,-4.43869423866272,-12.422362785379214,-11.410474076172058,-10.598076608801343,NaN,NaN,-12.481187939747363,-5.1268145551239
1914,-0.6438751797062355,-0.5520706995866982,-0.4504075119880107,-1.1061726661031912,0.02082631018809931,-0.5580358418551359,-5.406413527845272,-4.866327081414573,-4.240037880067298,-6.324883175048888,-3.339008273112703,-6.15112605962,-3.7302584527367753,-3.6256815774910964,-3.51502141218105,-4.1578430952957826,-3.092600597867527,-3.6001985376531427,-4.315603822198182,-4.041566433614751,-3.7163158252286217,-5.182412293028082,-2.8903672356283923,-4.3344473361969,-12.235056558776707,-11.230504534567824,-10.42694060421065,NaN,NaN,-12.215842947480144,-5.037798636237435
1915,-0.6373235767284462,-0.5484136393929322,-0.45176020050866506,-1.0991756660798497,0.0132757999315394,-0.5526043805209073,-5.341447894084465,-4.80966601791595,-4.198029869974714,-6.332100384009981,-3.2967387516712003,-5.99616084966,-3.7302459592684096,-3.6265526779078385,-3.5169515331587697,-4.16879463560287,-3.0861134685632514,-3.567949086969549,-4.298891780600865,-4.025915593282868,-3.701924507763259,-5.109691377826679,-2.968014033656453,-4.308618783950806,-12.057906984960649,-11.063909551036298,-10.27356093622987,NaN,NaN,-11.887195821280871,-4.907036196350968
1916,-0.6314480591406644,-0.5456592270858309,-0.45143129818605304,-1.0847013245849957,0.03852362932044996,-0.5471856984225187,-5.247740412867964,-4.726922296883361,-4.1276158189441645,-6.221094631932823,-3.225947834716053,-5.89606166753,-3.6603366163648716,-3.5607000028812794,-3.4560602972667005,-4.097345784851536,-3.0511591077617544,-3.5504369562322453,-4.2484998604353015,-3.9787235197150954,-3.658530281117229,-5.031598757405092,-2.9132820739909158,-4.27322907447815,-12.07228884055355,-11.09423292080498,-10.322537569047729,NaN,NaN,-11.995727195056805,-4.831139784294502
1917,-0.6247856468678539,-0.5410475428517796,-0.45084725477636367,-1.0576217504945262,-0.00751263022558148,-0.5418106946078214,-5.185935679882249,-4.675039764345076,-4.087310678411951,-6.097966472839178,-3.1683465706703116,-5.7766593543,-3.581610365236869,-3.485726115389218,-3.384550495974622,-4.0135744125041946,-2.9725673103613683,-3.4816617792302904,-4.196642032268507,-3.930158622130887,-3.6138737103525664,-4.99154586064624,-2.8326752151223245,-4.251692819595336,-12.158110757546643,-11.195343317236231,-10.43318018544064,NaN,NaN,-12.29178087162002,-4.735940241138037
1918,-0.6181302306468802,-0.5367439430940409,-0.44921112375135447,-1.0613551026831403,0.018220771422953693,-0.5363208684054288,-5.13876617230995,-4.631798663684578,-4.052829495803335,-5.973311257993402,-3.2384707025056523,-5.67177921208,-3.539505063174423,-3.4455947595547585,-3.347767083036737,-3.971261764530438,-2.9339503189680762,-3.470746785944159,-4.146542203670585,-3.883240092549994,-3.5707310138654575,-4.968660857247219,-2.7754635930678555,-4.2542582035064695,-11.780307375120877,-10.837533305809796,-10.079983133263386,NaN,NaN,-11.69048315752298,-4.655262868991571
1919,-0.6118049764396398,-0.5325410877169761,-0.44698844646298974,-1.0703135238812105,0.019360199260541448,-0.5308707150545988,-5.0917639558965515,-4.591445217333109,-4.017365443783665,-5.976877285945929,-3.1642576436007674,-5.58503070745,-3.5373215380357492,-3.444741904605375,-3.3480455298165808,-3.932759267013951,-2.952156795732601,-3.454160482233221,-4.097251308986567,-3.8370791302269294,-3.528284918370856,-4.871223675231384,-2.752041836569397,-4.2755896091461185,-11.492720945006518,-10.565138181375945,-9.816503787655538,NaN,NaN,-11.250664952584467,-4.592717134435104
1920,-0.6047064816200853,-0.5284708443930833,-0.4462212104929972,-1.0302758409315715,0.000992054138922876,-0.5255169781771574,-5.029636451390979,-4.541642606715351,-3.9719412962938416,-5.8934513121876115,-3.123295144072264,-5.53279949102,-3.5134086658952186,-3.4227785645631528,-3.3278804460827867,-3.9073653637873704,-2.9166436368159974,-3.4362096613103685,-4.047482696418697,-3.7904707847232806,-3.485427443471448,-4.828089372832018,-2.7306785074877196,-4.26266884803772,-11.415004160813268,-10.499081623788808,-9.760082384603201,NaN,NaN,-11.224365852032271,-4.564688688078638
1921,-0.5992239279676642,-0.5240510533303095,-0.4441590559433952,-1.0460078215502882,0.010369564662553865,-0.5200888547030362,-4.969546077549051,-4.49328577137546,-3.9341098665942678,-5.75328255909477,-3.0731877104476375,-5.47143054875,-3.506297548320714,-3.416257307250845,-3.3235167975074633,-3.90189459969195,-2.9545772823934318,-3.420304281061346,-4.006858853187424,-3.752426523022652,-3.450444845971317,-4.693141072379731,-2.8189794056502566,-4.285170221328736,-11.344431893914644,-10.439730785997314,-9.715313036900197,NaN,NaN,-11.325210959935976,-4.527522515882172
1922,-0.5931186289114952,-0.519880818432402,-0.44163753876865053,-1.0150934893868564,-0.004194911840281752,-0.5146193417635831,-4.902610495689822,-4.4386881022617075,-3.885576705661943,-5.754824366712013,-3.0205354331123786,-5.39706416997,-3.4960662044934763,-3.408005721553555,-3.317190742223086,-3.8842460173045312,-2.9135883331958143,-3.4399301355535346,-3.961061265601351,-3.7095370455927874,-3.411006958130925,-4.6271529702033405,-2.8036378949378484,-4.291196298599244,-11.25787059955695,-10.365802779441957,-9.655442508002881,NaN,NaN,-11.200481604358236,-4.477358907175707
1923,-0.5869354584301752,-0.5153716137247537,-0.4385689936281123,-1.002385016659375,0.0026852422702759063,-0.5092426213351164,-4.84389899460692,-4.385168293281161,-3.8390024646645258,-5.730207825638481,-2.9617217435688783,-5.27797008428,-3.4699441282140078,-3.3822511851321604,-3.293916266545432,-3.8685128270696314,-2.922782221887693,-3.4075719659978687,-3.9417692916411227,-3.691470096538109,-3.3943939716098925,-4.603175891072785,-2.7460663494052193,-4.334321069717407,-11.344990589765258,-10.465994110613735,-9.76562932096249,NaN,NaN,-11.352617614839804,-4.38246759155924
1924,-0.5807484728783757,-0.510759289296953,-0.4366875491222696,-0.9903991659184407,-0.02456592203416159,-0.5037558468905363,-4.774307699097174,-4.323991533426792,-3.7862490306017045,-5.655740845863414,-2.9805629447566604,-5.18389659795,-3.4050575427569445,-3.3205922057370842,-3.235882379787758,-3.791764381764327,-2.8501187528622975,-3.348880941217596,-3.9163979746869004,-3.6677098379037663,-3.372545852415336,-4.626990654937275,-2.725398089049377,-4.327344751358032,-11.085538647277781,-10.213320733395365,-9.525343242814886,NaN,NaN,-11.075476495691147,-4.312596875302774
1925,-0.5749862692367719,-0.5064351940990905,-0.4348199330161722,-0.9906683581549317,-0.04304626762765671,-0.4983725461092862,-4.702992275237182,-4.261565067693494,-3.7332469060461073,-5.524387450534852,-2.986707108003223,-5.09053493413,-3.351798583476642,-3.2672121953859414,-3.18493464904986,-3.7655875563964325,-2.785326929693428,-3.3296964471990402,-3.8743078700255644,-3.6282924212003165,-3.3363006064467715,-4.611431881964096,-2.695631445358668,-4.261248254776,-10.908130513928155,-10.043746161687675,-9.368882776738495,NaN,NaN,-11.202160503297451,-4.243437981556308
1926,-0.569144986853372,-0.501862518268857,-0.4331659217013397,-0.9747728716802089,-0.02717545058665494,-0.49286192980679605,-4.634518887128163,-4.204115895838476,-3.6831225718043674,-5.5477704705225985,-2.9108389506471233,-4.98425517949,-3.3141398512055718,-3.228380688393936,-3.1474407371940827,-3.697953859163293,-2.7416889526223955,-3.227677327936346,-3.830002529395819,-3.586800434239419,-3.298147744110904,-4.538426813962617,-2.639054444988252,-4.176789331436157,-10.833038516710268,-9.980070177191752,-9.319734998931052,NaN,NaN,-11.233488262164094,-4.161360996989843
1927,-0.5636956397863481,-0.4970542782035479,-0.4315078086983886,-0.9788835194421518,-0.02316024542616666,-0.4874995144930753,-4.538933914753295,-4.119740611426672,-3.609976617591451,-5.343858871949447,-2.8476390786338235,-4.87102313909,-3.214790540977574,-3.134950273107565,-3.0580882683628645,-3.579750276112724,-2.6965585406991,-3.1523057764226743,-3.782097122477278,-3.5419369823176403,-3.256894740086381,-4.438497217065747,-2.5837353125409637,-4.124979639053345,-10.691000983830753,-9.848193205924325,-9.202344422123748,NaN,NaN,-11.300538775892718,-4.072331726663377
1928,-0.5578592313116748,-0.492189386114774,-0.42854146163399554,-0.9453573440861034,-0.023867942893681306,-0.48211411562832923,-4.474574315686948,-4.062360909724399,-3.5624079450071378,-5.322778927360098,-2.8002145170654544,-4.76876254949,-3.1156282086801608,-3.041293574361458,-2.9683056323796295,-3.481195431876968,-2.5856269606056936,-3.0399404352361508,-3.735159579531366,-3.497979935780889,-3.216475197228902,-4.480239459301443,-2.495571704404352,-4.053016519546508,-10.310468956014065,-9.485765248442505,-8.84628096315285,NaN,NaN,-10.99322183443144,-3.9942739071369107
1929,-0.5520242136409563,-0.48674089058281006,-0.42534414998675857,-0.9532830930066476,-0.02830214565521805,-0.47669376459988694,-4.392022874371529,-3.989083914115426,-3.499957299670529,-5.227662053667842,-2.739630624729984,-4.67126232061,-2.9674634936490274,-2.90074704275474,-2.832879251441764,-3.367280661770449,-2.461298653324779,-2.9371179407293146,-3.696073266249299,-3.4613755721083015,-3.182816619985822,-4.384733657807097,-2.5164626618991406,-4.0196997165679935,-9.970158513757111,-9.149119163486501,-8.521843357032823,NaN,NaN,-10.474411885506226,-3.9209764483304452
1930,-0.5459866372597982,-0.48113869057640135,-0.42128160825142846,-0.9316067715428569,-0.03136478893377361,-0.4712276372042569,-4.325083934432757,-3.9305514561119783,-3.4489854535891173,-5.109040010700499,-2.7653576360490204,-4.5751269904,-2.823738946587605,-2.7592356710728496,-2.69526164671906,-3.1981880719244735,-2.329100498462169,-2.8757768457586117,-3.6915811637028124,-3.457168714478124,-3.178948315000042,-4.338124389651697,-2.576626857399861,-3.9823153018951416,-9.640441524865738,-8.823925287174848,-8.196557914441621,NaN,NaN,-10.184452568299797,-3.849043888193979
1931,-0.5395540032879541,-0.4761435506855941,-0.4175762293851613,-0.8925821749403882,-0.03281895939922706,-0.4658552559939298,-4.259595798981355,-3.8709808214881507,-3.3962788805446573,-5.070343623146508,-2.6173309994310716,-4.44350086125,-2.752728238877715,-2.6900908728951816,-2.6289854374183013,-3.1054436158666934,-2.2739759991328348,-2.6913759058172047,-3.6432653416017295,-3.4119209084094075,-3.1373418882563278,-4.302054662799609,-2.4777833191536365,-3.9497736454010006,-9.455318648904617,-8.645480469431359,-8.025579224865586,NaN,NaN,-9.757755545159595,-3.7416205291175135
1932,-0.5336575528543818,-0.4710109354387895,-0.41375760189006255,-0.8915548581904532,-0.03673732782767577,-0.4603271397677335,-4.183165225964404,-3.8017352449500965,-3.3360088746199144,-4.99622440323572,-2.5721847012314543,-4.35036960515,-2.6852586605866104,-2.6251515424126657,-2.564681393939739,-3.033875499668692,-2.204037587614553,-2.5936906641179864,-3.5906857667478196,-3.3626800944750412,-3.092063796437915,-4.240467458568679,-2.4064119313623933,-3.9116777896881105,-9.269054311500545,-8.47209537856075,-7.865162322170679,NaN,NaN,-9.504605049194335,-3.672692043091047
1933,-0.5287899810050213,-0.46586477361434037,-0.4100818330025474,-0.8953616795029793,-0.05538054089176016,-0.4549425515261564,-4.116567307774217,-3.7410057548141986,-3.2820943112447853,-4.963065811477141,-2.515846349818234,-4.25953250798,-2.560180930612194,-2.498243429492103,-2.4389440067705057,-2.910559298749082,-2.090704512892578,-2.484005719965155,-3.5682203264188677,-3.341641191626073,-3.0727180281850996,-4.209442455178533,-2.424986795464828,-3.867179727554321,-9.043164358693506,-8.26518355287637,-7.662706103847443,NaN,NaN,-9.253040811952237,-3.6060577159945812
1934,-0.5227956809498202,-0.4603611559691967,-0.40553879926669734,-0.8708808981861398,-0.05529770761195796,-0.449480524930087,-4.062138584809291,-3.6936018259477477,-3.2404154379161594,-4.844007668928547,-2.5006304319843626,-4.18574787053,-2.4620808758782355,-2.399808419583725,-2.3392461601013808,-2.7995790316315525,-2.0001689503168163,-2.3884008234197447,-3.521338012112314,-3.2977358667542838,-3.032346044620574,-4.2679676322586415,-2.3102973513168656,-3.853262567520142,-8.908361025449311,-8.135841263699506,-7.542037490941723,NaN,NaN,-9.500952017569661,-3.556475848618115
1935,-0.5170169905507911,-0.455116402603232,-0.4014354150682232,-0.87306571486282,-0.038089699986110497,-0.4440792950716886,-3.9948071093155333,-3.6343030793157958,-3.188375062944258,-4.804131306527299,-2.4302218080071563,-4.09781146916,-2.400332180999922,-2.338697343053921,-2.279792388051753,-2.7361867404576494,-1.9298294198449129,-2.276845914667303,-3.474291722708303,-3.253676979072484,-2.9918328564240366,-4.146664956760118,-2.366678501037328,-3.7873159885406498,-8.823669921062676,-8.062588595617628,-7.478523039931595,NaN,NaN,-8.699684359075338,-3.492742217321649
1936,-0.5120195592805569,-0.4499189209916432,-0.3976682979998176,-0.853792664217058,-0.03270216043067191,-0.43867577639493077,-3.929576178885077,-3.5737109224335413,-3.136879109647697,-4.680734027681313,-2.471673278614687,-3.99091983708,-2.322213456808774,-2.2605494188375976,-2.2025707054177395,-2.648773014213609,-1.830568556344437,-2.151611310785467,-3.4266035928404697,-3.209017007282598,-2.9507669571883843,-4.130840100150423,-2.2974271123699443,-3.683291864395142,-8.439262203753211,-7.686216698061634,-7.11192924062886,NaN,NaN,-8.345625635928295,-3.410053355315183
1937,-0.5068740776889157,-0.4443932009582192,-0.39367633394665963,-0.8423322491883989,-0.04833221934730925,-0.43329123583706947,-3.860031995740855,-3.5133697271319813,-3.0830635095180354,-4.637160617623693,-2.3606409743116243,-3.89691425237,-2.231184157100153,-2.168592331935334,-2.111022535670661,-2.578067925188705,-1.7529800194120722,-2.0860078638250177,-3.375933970655565,-3.161564865551445,-2.9071335917215326,-4.004464795828025,-2.2950275568990324,-3.566823816299438,-8.209654751504367,-7.471925446958992,-6.904350613156675,NaN,NaN,-7.953761479092558,-3.340250540678717
1938,-0.5014930479491159,-0.4387555602132211,-0.38895464126497836,-0.8453881159859572,-0.05520342723974151,-0.4277643593874845,-3.7770039596132015,-3.439848158714025,-3.0186405839211576,-4.550562726787605,-2.3141319958464326,-3.79899288091,-2.1799488424142357,-2.119709362948211,-2.0642038567616656,-2.516641367416576,-1.7198120960202326,-2.044928914850409,-3.3252906800874333,-3.1141373834004757,-2.8635229013212875,-4.060266760758683,-2.140497127236751,-3.444520044326782,-8.087357936729342,-7.357092381108765,-6.80454403776461,NaN,NaN,-7.899684639860988,-3.266531939292251
1939,-0.4953163729738758,-0.4333925806381065,-0.38467841453312024,-0.8062321501851017,-0.05586179673407087,-0.4223870190707119,-3.690850012208408,-3.3586630479103423,-2.950018601817609,-4.440607910262794,-2.2845776306533505,-3.72093234929,-2.1584953309962276,-2.0998561360103585,-2.0461432450717414,-2.491420878318925,-1.718840476069725,-1.9972474878484552,-3.2725652572144814,-3.0647599826795435,-2.81811921472551,-3.968242772247102,-2.116818665421166,-3.301994562149048,-7.9399214318566464,-7.229322745260775,-6.690081764038129,NaN,NaN,-7.911933543707674,-3.212674177745785
1940,-0.4901637397429685,-0.4282394897068613,-0.3802188797990786,-0.8346468009028752,-0.047151140161713206,-0.4169570836153898,-3.617889806934735,-3.2910088015156713,-2.893328339575395,-4.377143172117072,-2.160187128695193,-3.6258666602,-2.0550180451307227,-1.9963408560752347,-1.9410551050043559,-2.3835931662353547,-1.6014650955986736,-1.9552793329412288,-3.2257265906835357,-3.020895533984547,-2.7777848177713214,-3.8834747818818203,-2.1316804012297075,-3.169507455825806,-7.650765942661625,-6.953746493281119,-6.425813742434923,NaN,NaN,-7.4846792166250555,-3.141811258729319
1941,-0.4853081462150038,-0.4224816710778204,-0.3751821162689977,-0.805676293023579,-0.04050860606592882,-0.41157092181119054,-3.5082962721652104,-3.1925280447478936,-2.8054707557778684,-4.222655311230578,-2.094425117817609,-3.52210994634,-1.9845454590825131,-1.9249066440063405,-1.8703783962701188,-2.3080801674753864,-1.5538895416257705,-1.893123418634588,-3.1846663054182054,-2.9824425439697038,-2.742426384929303,-3.8887633976729323,-2.014597842780044,-3.092987680435181,-7.422448940456569,-6.740999352515333,-6.219840038193969,NaN,NaN,-7.475771658546931,-3.0622573149428534
1942,-0.47913022928746885,-0.4168136216154719,-0.3700509383475915,-0.8165573602479296,-0.0734320248664631,-0.40614322749051196,-3.409342575381588,-3.104400339679482,-2.7289831014629926,-4.138601862989208,-2.0703400195947936,-3.42794910344,-1.8450614096612086,-1.7802265443022982,-1.7203238976753923,-2.174951531763715,-1.408039059430921,-1.8451209848577332,-3.1458536830959845,-2.9460944921000682,-2.709003492444881,-3.866222896656854,-2.0302296930638444,-2.967337656021119,-7.233326129294883,-6.564331348596164,-6.048446425623667,NaN,NaN,-7.568758274996826,-2.9922992421163874
1943,-0.4735133381789552,-0.4107202719727729,-0.36428444542674426,-0.7891359744340064,-0.034074889740831116,-0.40063289729031654,-3.3217362975501095,-3.024384533100387,-2.661456660301127,-4.084396250513059,-1.951309345723847,-3.31921268376,-1.7531710391006428,-1.6865214531191195,-1.6246102031412666,-2.052584087648945,-1.317288344294612,-1.775259572809393,-3.1098945110237084,-2.9124186986733536,-2.678037804735797,-3.7986974413633963,-1.9827897692310916,-2.8022913455963137,-7.083574329653566,-6.425975491960477,-5.91871327089822,NaN,NaN,-7.195089099762248,-2.9077655925099215
1944,-0.46847008196925066,-0.40505583063588646,-0.35908221728426604,-0.7775266775426486,-0.0296759815239163,-0.3952644738284025,-3.241208174400607,-2.95175686995323,-2.5981462742927692,-3.965179213777203,-1.9241342744330456,-3.20311962041,-1.7206495102123136,-1.6563804094766468,-1.597393648849391,-2.006358047147519,-1.296021952476858,-1.7251830881292172,-3.074868135906108,-2.8796164703412845,-2.6478753807708393,-3.7567580698746985,-1.9903310902837799,-2.6818834781646728,-6.783353365517048,-6.143015357236361,-5.648553976712407,NaN,NaN,-6.940120632661161,-2.815875299233455
1945,-0.46358328154725637,-0.3998641976394157,-0.35414848074014404,-0.7767663960779947,-0.06786642298457432,-0.3898103627291593,-3.1561334733753847,-2.873601956307918,-2.5318914537444144,-3.8825141040329507,-1.8775200386143032,-3.10310283574,-1.6857026003229287,-1.6240409355590169,-1.567600800002012,-1.9904428875969826,-1.273847125245795,-1.720994169061834,-3.035422520619033,-2.842675620053429,-2.613907396134898,-3.6954988298645524,-1.9278501754066755,-2.6717501163482664,-6.743313640065802,-6.1106475010026156,-5.628615949204861,NaN,NaN,-7.064113984469863,-2.7400612846369894
1946,-0.45783121738410687,-0.3946475442162221,-0.34913913282472875,-0.7556325411296821,-0.06279675759655148,-0.3843481930819425,-3.0837490202187494,-2.808270970142214,-2.476114506830082,-3.792309010722323,-1.8055302682600438,-3.00976177129,-1.6226536097929187,-1.5619841149685803,-1.5061076149791346,-1.9274990079017889,-1.2065964862680998,-1.70151384527033,-2.980240066903368,-2.790997207981736,-2.566387875236426,-3.6912518037336612,-1.8714313445408257,-2.6829302310943604,-6.539253945462874,-5.907812093545525,-5.440408329115668,NaN,NaN,-6.7264434873824115,-2.6709229902605234
