scenario,horizon,param,pearson_r,r2,spearman_rho,decile_contrast_cm,spread_p05_p95_cm,contrast_frac_spread
ssp245,2150,antarctic_alpha,0.11675835943220565,0.013632514497300127,0.25250017062504265,17.70677071048157,95.41680469740879,0.1855728743656245
ssp245,2150,ais_ocean_temperature₀,-0.029979028753302227,0.0008987421649913217,-0.0659769899942475,-4.79077474591087,95.41680469740879,-0.0502089203374987
ssp245,2150,ais_precip0_LOG,-0.02604875592764817,0.0006785376853781856,-0.011896319974079993,-4.654961299127962,95.41680469740879,-0.04878555002853051
ssp245,2150,antarctic_lambda,0.2639614660973037,0.06967565558423801,0.14796192699048175,4.447493424479024,95.41680469740879,0.04661121736976174
ssp245,2150,ais_mu,-0.0701835781265499,0.004925734638645534,-0.0747618831904708,-3.177240738861002,95.41680469740879,-0.033298544726338815
ssp245,2150,ais_slope,-0.06720235601597037,0.004516156654097229,-0.20354850288712573,-3.1738328466635277,95.41680469740879,-0.03326282887724617
ssp245,2150,antarctic_gamma,-0.002083727507938733,4.341920327340562e-6,-0.015589947897486975,3.150904500229295,95.41680469740879,0.03302253214432849
ssp245,2150,antarctic_kappa,-0.012738160303894614,0.00016226072792771654,0.004920190230047558,-2.9901522647218357,95.41680469740879,-0.03133779499538238
ssp245,2150,ais_iceflow0,0.03968262245900912,0.0015747105252242554,0.17980549345137337,2.477769510829729,95.41680469740879,0.025967852504465778
ssp245,2150,antarctic_nu,-0.016760439480876087,0.0002809123315921099,-0.010263517065879267,2.188684519035439,95.41680469740879,0.022938145182877585
ssp245,2150,ais_c,0.06107868771897418,0.003730606093471967,0.1157666344416586,-0.7556681774601621,95.41680469740879,-0.007919655032010139
ssp245,2150,ais_bedheight0,0.04317799533412132,0.0018643392810734022,0.06090757972689493,0.5680486609611322,95.41680469740879,0.00595333979965647
ssp245,2150,anto_beta,0.05588369674859742,0.0031229875622891977,0.0847764871941218,0.4347904645748333,95.41680469740879,0.004556749368768589
ssp245,2150,anto_alpha,-0.03267314580823955,0.001067534457006482,-0.016290925072731267,0.2347018323636263,95.41680469740879,0.0024597536367721193
ssp245,2300,antarctic_temp_threshold,-0.6285621649184164,0.3950903951669265,-0.6140622575155644,-190.59032878994665,280.7679866253563,-0.6788178776388119
ssp245,2300,ais_gmst_amp,0.47534535428656294,0.22595320584181805,0.49647506661876667,188.74585821104355,280.7679866253563,0.6722485012612824
ssp245,2300,antarctic_lambda,0.36444206122881273,0.13281801599270568,0.3185021896255474,158.04085109173417,280.7679866253563,0.5628877173330181
ssp245,2300,ais_runoff_Ton,0.2876542258501706,0.08274495364946095,0.3612058983014746,153.79641034721297,280.7679866253563,0.5477704641321225
ssp245,2300,antarctic_alpha,0.12377260714776063,0.015319658280153886,0.19231879657969914,58.61893929583263,280.7679866253563,0.20878070894190304
ssp245,2300,ais_bedheight0,0.05376479274330771,0.0028906529387308336,0.06955582588895647,34.060896027503304,280.7679866253563,0.12131331793518389
ssp245,2300,ais_mu,-0.08607572998484282,0.00740903129242357,-0.08439024309756077,-25.46414017221761,280.7679866253563,-0.0906945997593229
ssp245,2300,ais_ocean_temperature₀,-0.05297261142740608,0.002806097561438953,-0.06914307528576882,-22.354251083446,280.7679866253563,-0.07961823337528318
ssp245,2300,ais_precip0_LOG,-0.021835214665992166,0.0004767765995099594,-0.010679041169760293,-16.580009653169355,280.7679866253563,-0.059052350848292925
ssp245,2300,ais_slope,-0.08673778180710155,0.007523442792816357,-0.15514144028536006,-11.74570308265416,280.7679866253563,-0.04183419635489668
ssp245,2300,antarctic_kappa,-0.006395084305473312,4.0897103274111076e-5,0.0075969303992326,9.865397278380783,280.7679866253563,0.03513718710226287
ssp245,2300,ais_c,0.019503414551314213,0.000380383179160415,0.0607362691840673,-7.262855557861911,280.7679866253563,-0.025867819352044318
ssp245,2300,anto_alpha,-0.03970354474815635,0.0015763714655688537,-0.02945250436312609,-6.73266871888508,280.7679866253563,-0.023979474297647897
ssp245,2300,antarctic_nu,-0.0010738012375615667,1.1530490977887521e-6,0.004210595552648889,6.490431347082193,280.7679866253563,0.023116707232519077
ssp245,2300,ais_iceflow0,0.05573731771264428,0.0031066485858002495,0.13083338670834668,-5.978976464899432,280.7679866253563,-0.02129507903220284
ssp245,2300,anto_beta,0.050002305316973625,0.002500230537011849,0.07008455802113951,-5.865509009808022,280.7679866253563,-0.020890946579442776
ssp245,2300,antarctic_gamma,-0.022687462661264333,0.0005147209620062634,-0.03547775986943997,3.319818442185465,280.7679866253563,0.011824063284733654
ssp585,2100,antarctic_lambda,0.6607967798456758,0.4366523842544145,0.653636471909118,36.067525469455084,50.557691534681986,0.7133934397442412
ssp585,2100,antarctic_temp_threshold,-0.5278858858927991,0.27866350852482524,-0.5247351606837902,-24.22047743255469,50.557691534681986,-0.4790661261885291
ssp585,2100,ais_gmst_amp,0.45526444590834186,0.20726571570822955,0.44702497425624355,24.050116324604367,50.557691534681986,0.47569648839892675
ssp585,2100,ais_runoff_Ton,0.3011074449321139,0.09066569339354599,0.31175542943885737,16.414344046219593,50.557691534681986,0.3246656156157673
ssp585,2100,antarctic_alpha,0.1731578413396151,0.029983638017395314,0.16147708786927198,9.752453136572171,50.557691534681986,0.19289751649127615
ssp585,2100,ais_mu,-0.167385604294078,0.028017940524893665,-0.14121643430410857,-7.682921313209576,50.557691534681986,-0.1519634516528347
ssp585,2100,ais_slope,-0.15130615814123097,0.022893553491459193,-0.1415745863936466,-6.015887175812068,50.557691534681986,-0.1189905431438704
ssp585,2100,ais_bedheight0,0.06667768870063426,0.004445914170458689,0.07806856951714237,3.5888396034149253,50.557691534681986,0.07098503698399725
ssp585,2100,ais_ocean_temperature₀,-0.06571347179808319,0.0043182603757574755,-0.07349513137378284,-3.4930995744566005,50.557691534681986,-0.06909135817762516
ssp585,2100,ais_iceflow0,0.11680046152900343,0.01364234781338821,0.11879698169924542,2.680825185639023,50.557691534681986,0.053025071047795136
ssp585,2100,ais_c,0.07075103144020436,0.005005708449852786,0.06427667506916877,1.9781365188660303,50.557691534681986,0.039126322006000844
ssp585,2100,antarctic_gamma,-0.04245668543178067,0.0018025701378531769,-0.040612388653097166,-1.6799391852518397,50.557691534681986,-0.03322816240728517
ssp585,2100,antarctic_kappa,0.017663296971886313,0.0003119920599170482,0.019419577854894465,1.5287077830925568,50.557691534681986,0.030236898416215883
ssp585,2100,anto_beta,0.06533702540127682,0.004268926888287093,0.06766404341601086,-0.4940076941911684,50.557691534681986,-0.00977116793104141
ssp585,2100,ais_precip0_LOG,-0.002602939766014441,6.775295425499312e-6,-0.0013838268459567115,0.3906830671821382,50.557691534681986,0.007727470446591379
ssp585,2100,antarctic_nu,-0.015994332759960244,0.0002558186804363375,-0.004032980508245127,0.3757357173223781,50.557691534681986,0.00743182107245992
ssp585,2100,anto_alpha,-0.039273008247539404,0.001542369176811298,-0.047768894942223736,-0.07274890594112549,50.557691534681986,-0.0014389285533581095
ssp585,2150,antarctic_lambda,0.8614452034637073,0.7420878385706281,0.866062868015717,85.14774825054856,94.78912798687261,0.8982860171721456
ssp585,2150,ais_gmst_amp,0.32095252119840434,0.10301052086361219,0.3063715470928868,35.00230951202417,94.78912798687261,0.36926502285021184
ssp585,2150,antarctic_temp_threshold,-0.27800213877263225,0.07728518916215787,-0.26210895702723924,-22.486272028032715,94.78912798687261,-0.2372241680622576
ssp585,2150,ais_mu,-0.22929689007979703,0.05257706380026652,-0.19822721255680315,-20.14343038002147,94.78912798687261,-0.21250781400596008
ssp585,2150,ais_runoff_Ton,0.23129759538864567,0.05349857763256964,0.23237913859478465,19.77838697654235,94.78912798687261,0.2086567035333574
ssp585,2150,antarctic_alpha,0.1843120560025635,0.0339709339878921,0.16829267707316928,17.206498799686713,94.78912798687261,0.18152396973279097
ssp585,2150,ais_slope,-0.19444245634764443,0.03780786883050561,-0.18216877554219388,-14.853139014974857,94.78912798687261,-0.15669665214170844
ssp585,2150,ais_c,0.12916125083429894,0.016682628717080688,0.12596644649161162,11.133576309491815,94.78912798687261,0.11745625839108582
ssp585,2150,ais_iceflow0,0.16433833165798453,0.027007087252129722,0.16716232629058156,6.645057629182716,94.78912798687261,0.07010358434886112
ssp585,2150,ais_bedheight0,0.07283430214223441,0.005304835568546292,0.08695548823887206,6.558705128835442,94.78912798687261,0.06919258851863011
ssp585,2150,ais_ocean_temperature₀,-0.06129006019261315,0.003756471478414143,-0.06332833433208358,-3.959811550380408,94.78912798687261,-0.04177495493922894
ssp585,2150,antarctic_kappa,0.036424767092992374,0.0013267636577787402,0.03517420629355157,2.7766486874013623,94.78912798687261,0.02929290253398999
ssp585,2150,antarctic_gamma,-0.05662845883856331,0.003206782350430859,-0.05237957659489415,-2.746124855390974,94.78912798687261,-0.0289708842534271
ssp585,2150,anto_alpha,-0.03675427788157639,0.0013508769425961355,-0.044562044140511035,-1.8586879037617905,94.78912798687261,-0.01960866128042871
ssp585,2150,ais_precip0_LOG,0.015413109539970972,0.0002375639456911442,0.015099297774824444,0.680564123415877,94.78912798687261,0.0071797698519826935
ssp585,2150,anto_beta,0.06153276584500521,0.0037862812725362395,0.06249456212364053,0.6072446605995907,94.78912798687261,0.0064062690890424505
ssp585,2150,antarctic_nu,-0.02452962722995552,0.0006017026120405754,-0.01752937788234447,0.5593618907920899,94.78912798687261,0.005901118648011575
ssp585,2300,antarctic_lambda,0.8817296624591021,0.7774471976602422,0.8859455739863935,231.1305876732796,252.3554639161512,0.9158929396118648
ssp585,2300,ais_gmst_amp,0.26536995159497917,0.07042121120952159,0.24835151458787866,74.68943103618614,252.3554639161512,0.2959691455739702
ssp585,2300,ais_c,0.254413241636971,0.06472609752023178,0.24304872976218245,65.4247181346366,252.3554639161512,0.2592561980602684
ssp585,2300,ais_mu,-0.24958806076403872,0.06229420007595349,-0.21955401538850386,-58.64577486479192,252.3554639161512,-0.23239352124461168
ssp585,2300,ais_slope,-0.22531531452627063,0.05076699096007226,-0.2128238152059538,-52.114493629975186,252.3554639161512,-0.20651224594562767
ssp585,2300,ais_runoff_Ton,0.1853832529342609,0.03436695046848815,0.18568105342026336,42.12080160669498,252.3554639161512,0.16691059885547094
ssp585,2300,antarctic_alpha,0.1805169159604535,0.03258635694787343,0.16316208629052156,39.3748047079273,252.3554639161512,0.15602913484373832
ssp585,2300,ais_iceflow0,0.1977663730303548,0.03911153830158145,0.20313288578322145,38.469747568388584,252.3554639161512,0.1524426971835677
ssp585,2300,ais_ocean_temperature₀,-0.05919804396601178,0.003504408409401864,-0.058959071739767936,-22.342947910494445,252.3554639161512,-0.08853760312444915
ssp585,2300,antarctic_temp_threshold,-0.0987557581242234,0.009752699762690114,-0.0879862779965695,-17.649340312498225,252.3554639161512,-0.06993841163020142
ssp585,2300,ais_bedheight0,0.06940288555197033,0.004816760522939892,0.08721545630386407,16.695281019989068,252.3554639161512,0.06615779488545696
ssp585,2300,antarctic_gamma,-0.08296519507319637,0.006883223593533528,-0.0746218551554638,-13.966204430545986,252.3554639161512,-0.055343380380249906
ssp585,2300,antarctic_nu,-0.000404059869628415,1.632643782441317e-7,0.0008929802232450558,13.027679379183837,252.3554639161512,0.0516243206190791
ssp585,2300,anto_alpha,-0.046122320300819676,0.002127268429931403,-0.05219967104991776,-9.01464994472434,252.3554639161512,-0.03572203194981976
ssp585,2300,ais_precip0_LOG,0.0318697874808902,0.0010156833540771056,0.03006231151557788,-2.344392480351985,252.3554639161512,-0.009290040500692086
ssp585,2300,antarctic_kappa,0.05350688136865205,0.002862986353799004,0.049607959901989976,1.3937600989851262,252.3554639161512,0.005523003454556559
ssp585,2300,anto_beta,0.05262922978836429,0.0027698358281164513,0.051697919424479856,0.5615558180283529,252.3554639161512,0.002225257219772099
