source,module,marker,marker_label,family,component,year,n_draws,med,p05,p17,p83,p95,band_basis,scenario
MAGICC-SLR,Nauels2025,vvLN,Low-to-Neg,SSP2,te,2100,600,10.371755591142945,6.150258349580229,7.810345944484973,13.80432029720622,17.56194311789532,climate + parameter,vvLN
MAGICC-SLR,Nauels2025,vvLN,Low-to-Neg,SSP2,te,2150,600,9.430708785718773,5.12460884995673,6.800340008625147,13.477157624207717,18.470999843983005,climate + parameter,vvLN
MAGICC-SLR,Nauels2025,vvLN,Low-to-Neg,SSP2,te,2300,600,-5.29318622691358,-13.207078826441,-8.075972436069787,-2.340610714138227,1.372143327788769,climate + parameter,vvLN
MAGICC-SLR,Nauels2025,vvLN,Low-to-Neg,SSP2,lws,2100,600,3.0076045676447416,1.2391154692968895,1.7095219279795073,4.431632512751057,4.878152036372786,climate + parameter,vvLN
MAGICC-SLR,Nauels2025,vvLN,Low-to-Neg,SSP2,lws,2150,600,4.962999145299118,2.152945906207425,2.9004015699972947,7.225718402908023,7.935218752581151,climate + parameter,vvLN
MAGICC-SLR,Nauels2025,vvLN,Low-to-Neg,SSP2,lws,2300,600,10.781041437526657,4.889694282067758,6.456753844299918,15.524889161289009,17.01237445469755,climate + parameter,vvLN
MAGICC-SLR,Nauels2025,vvLN,Low-to-Neg,SSP2,total,2100,600,34.429942826411235,23.161922567560023,26.785283464375514,45.9999552463537,56.332452870762395,climate + parameter,vvLN
MAGICC-SLR,Nauels2025,vvLN,Low-to-Neg,SSP2,total,2150,600,39.010991305344504,25.285722717403843,29.560328128470765,54.13347829678577,67.78186248821673,climate + parameter,vvLN
MAGICC-SLR,Nauels2025,vvLN,Low-to-Neg,SSP2,total,2300,600,26.989542113329637,4.667632032789888,12.44433803796104,110.40571710726796,160.11806936260456,climate + parameter,vvLN
FACTS,ar5glaciers,vvLN,Low-to-Neg,SSP2,glaciers,2100,200,9.707473373413087,5.805423564910889,7.078524475097657,12.742644538879397,15.45500129699707,climate + parameter,vvLN
FACTS,ar5glaciers,vvLN,Low-to-Neg,SSP2,glaciers,2150,200,12.663407135009766,7.1875936126708995,9.103646034240723,17.18034506225586,21.55407089233398,climate + parameter,vvLN
FACTS,ar5glaciers,vvLN,Low-to-Neg,SSP2,glaciers,2300,200,12.305960083007813,3.72923454284668,7.107196266174319,20.16319046020508,26.279805755615232,climate + parameter,vvLN
FACTS,FittedISMIP,vvLN,Low-to-Neg,SSP2,gis,2100,200,8.246343994140625,5.101246337890625,6.228039306640626,10.725608467102052,12.94947372436523,climate + parameter,vvLN
FACTS,bamber19,vvLN,Low-to-Neg,SSP2,gis,2100,200,13.657778167724612,-0.6202222037315365,6.112127666473389,27.56277709960937,68.34277709960932,climate + parameter,vvLN
FACTS,FittedISMIP,vvLN,Low-to-Neg,SSP2,gis,2150,200,13.92908630371094,8.695435256958007,10.757025955200197,18.51253903198242,23.45073959350586,climate + parameter,vvLN
FACTS,bamber19,vvLN,Low-to-Neg,SSP2,gis,2150,200,23.623823547363283,1.921750216484071,11.647221199035648,63.110329040527326,95.40976287841796,climate + parameter,vvLN
FACTS,FittedISMIP,vvLN,Low-to-Neg,SSP2,gis,2300,200,31.059407043457036,18.796565017700196,22.868058929443364,42.56886032104491,54.78489166259765,climate + parameter,vvLN
FACTS,bamber19,vvLN,Low-to-Neg,SSP2,gis,2300,200,58.8388916015625,-6.511111450195313,22.617188751220706,136.06889160156246,265.7888916015624,climate + parameter,vvLN
FACTS,ar5AIS,vvLN,Low-to-Neg,SSP2,ais,2100,200,5.933709144592285,-4.89320405960083,-2.1984923305511477,13.09357550048828,15.757914199829102,climate + parameter,vvLN
FACTS,larmip,vvLN,Low-to-Neg,SSP2,ais,2100,200,11.187397766113282,2.616260786056519,4.045182308197022,23.08374282836914,42.17783737182614,climate + parameter,vvLN
FACTS,deconto21,vvLN,Low-to-Neg,SSP2,ais,2100,200,8.806000137329102,6.4138499450683595,6.7120002746582035,12.825610992431642,21.86765182495116,climate + parameter,vvLN
FACTS,bamber19,vvLN,Low-to-Neg,SSP2,ais,2100,200,9.86416702270508,-8.383583145141602,-0.590833330154419,36.30296606445312,95.98616638183591,climate + parameter,vvLN
FACTS,ar5AIS,vvLN,Low-to-Neg,SSP2,ais,2150,200,13.056546783447269,-9.970781707763672,-4.3876149063110335,28.091347747802736,33.751849975585934,climate + parameter,vvLN
FACTS,larmip,vvLN,Low-to-Neg,SSP2,ais,2150,200,23.116702270507815,6.279216442108155,10.340622886657716,44.15246224975586,74.1241912841796,climate + parameter,vvLN
FACTS,deconto21,vvLN,Low-to-Neg,SSP2,ais,2150,200,26.3530014038086,12.27300033569336,14.648001098632813,47.31512973022461,164.4557922363275,climate + parameter,vvLN
FACTS,bamber19,vvLN,Low-to-Neg,SSP2,ais,2150,200,20.297165679931645,-14.425200958251953,-1.2877741432189933,63.93831823730466,161.3465417480468,climate + parameter,vvLN
FACTS,ar5AIS,vvLN,Low-to-Neg,SSP2,ais,2300,200,51.687049865722656,-32.52735427856445,-15.353827560424804,110.56602673339845,130.7742120361328,climate + parameter,vvLN
FACTS,larmip,vvLN,Low-to-Neg,SSP2,ais,2300,200,21.33861236572266,2.356939420700074,6.921468566894532,44.32884020996094,74.96787506103513,climate + parameter,vvLN
FACTS,deconto21,vvLN,Low-to-Neg,SSP2,ais,2300,200,119.76600341796876,55.61799926757813,75.197998046875,151.66215441894528,784.262927246093,climate + parameter,vvLN
FACTS,bamber19,vvLN,Low-to-Neg,SSP2,ais,2300,200,68.05083312988282,-58.439167480468754,-4.27691275024414,182.61043334960937,448.9958496093748,climate + parameter,vvLN
FACTS,tlm,vvLN,Low-to-Neg,SSP2,te,2100,200,15.955649566650392,10.01164134979248,12.34228295135498,19.5371014251709,23.822986068725584,climate + parameter,vvLN
FACTS,tlm,vvLN,Low-to-Neg,SSP2,te,2150,200,18.034810638427736,10.162317123413088,13.48830081176758,22.551260818481445,28.03898651123047,climate + parameter,vvLN
FACTS,tlm,vvLN,Low-to-Neg,SSP2,te,2300,200,8.102976608276368,1.6764008045196537,3.5940885276794443,12.231958610534669,16.458306045532215,climate + parameter,vvLN
FACTS,ssp-lws,vvLN,Low-to-Neg,SSP2,lws,2100,200,3.1142893791198736,0.808569600582123,1.7047377243041997,4.498165267944336,5.28630916595459,climate + parameter,vvLN
FACTS,ssp-lws,vvLN,Low-to-Neg,SSP2,lws,2150,200,5.196758460998535,1.611032886505127,3.063929901123047,7.269112739562988,8.485459442138673,climate + parameter,vvLN
FACTS,ssp-lws,vvLN,Low-to-Neg,SSP2,lws,2300,200,11.144642257690432,4.128242378234863,7.014526405334474,15.259317459106445,17.943345947265623,climate + parameter,vvLN
FACTS,wf1f,vvLN,Low-to-Neg,SSP2,total,2100,200,42.883554077148446,28.44112762451172,33.62567611694336,53.32465582275391,60.717852172851565,climate + parameter,vvLN
FACTS,wf2f,vvLN,Low-to-Neg,SSP2,total,2100,200,49.117643737792974,34.71222946166992,39.29878036499024,65.63411444091797,84.98590667724609,climate + parameter,vvLN
FACTS,wf3f,vvLN,Low-to-Neg,SSP2,total,2100,200,47.20052185058594,33.91056732177734,39.85188516235352,55.80698101806641,69.03315277099608,climate + parameter,vvLN
FACTS,wf4,vvLN,Low-to-Neg,SSP2,total,2100,200,54.38455810546875,30.312453918457035,38.14967144775391,100.21758166503906,154.4112524414062,climate + parameter,vvLN
FACTS,wf1f,vvLN,Low-to-Neg,SSP2,total,2150,200,62.04769592285157,36.73113143920899,42.6117458190918,80.58905627441406,94.8343292236328,climate + parameter,vvLN
FACTS,wf2f,vvLN,Low-to-Neg,SSP2,total,2150,200,73.43819580078124,48.919698791503905,57.360134704589846,100.4603091430664,134.31668029785155,climate + parameter,vvLN
FACTS,wf3f,vvLN,Low-to-Neg,SSP2,total,2150,200,78.90980529785156,52.78286315917969,61.02910418701172,101.0232725830078,236.34429565429627,climate + parameter,vvLN
FACTS,wf4,vvLN,Low-to-Neg,SSP2,total,2150,200,87.14859313964844,36.10925872802734,54.11250061035157,158.27142822265623,247.6026489257806,climate + parameter,vvLN
FACTS,wf1f,vvLN,Low-to-Neg,SSP2,total,2300,200,115.01483154296876,27.59252365112305,50.29431256103516,178.61435009765626,202.56465087890624,climate + parameter,vvLN
FACTS,wf2f,vvLN,Low-to-Neg,SSP2,total,2300,200,86.84503173828125,49.70558456420899,62.75617761230469,118.65672448730469,165.0231610107421,climate + parameter,vvLN
FACTS,wf3f,vvLN,Low-to-Neg,SSP2,total,2300,200,182.87271118164065,111.31412719726563,144.40700915527344,223.50744921875,894.4099121093747,climate + parameter,vvLN
FACTS,wf4,vvLN,Low-to-Neg,SSP2,total,2300,200,163.7583435058594,36.02246566772461,72.27585070800782,335.6061315917969,627.7703955078123,climate + parameter,vvLN
Ladrillo,L24,vvL,Low,SSP2,glaciers,2100,2000,7.8094474113687475,5.53036331381847,6.340636739398184,9.631621140976506,11.294605946200447,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,glaciers,2150,2000,9.589339175793267,6.690545303088784,7.650646117889432,11.984866977470864,14.240945814642346,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,glaciers,2300,2000,11.054041291148657,7.527396561981748,8.75488472698408,14.015260995982914,16.663694285198257,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,gis,2100,2000,6.483303058033875,5.049072865671467,5.521027860767244,7.900543101118615,9.29526317621883,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,gis,2150,2000,7.874025408029935,5.635106013487666,6.41139674571998,10.013019632011659,12.059439961800075,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,gis,2300,2000,8.225252249924566,4.810637777279193,6.067049470858789,11.213379335829952,13.857588675761265,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,ais,2100,2000,4.522076863016297,3.534516813769077,3.8304655840486377,5.975289578134702,53.6834734079531,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,ais,2150,2000,6.917794817259239,5.280597721338713,5.749189215139675,9.576836165941671,100.9479264618598,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,ais,2300,2000,12.471093384426648,9.194566593442273,10.19808879967,17.95645056626217,143.38007432435285,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,te,2100,2000,15.632604237093048,10.301855288300965,12.686709077421384,18.875216538239123,21.822284652666543,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,te,2150,2000,19.150084178761674,11.81186265416357,15.025187089678552,23.90624321767332,27.992954089525654,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,te,2300,2000,19.728149485928128,9.513972778204442,13.731141122428992,26.782185655825085,32.71559487872306,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,lws,2100,2000,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,2.596380650083528,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,lws,2150,2000,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,4.2307986469202445,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,lws,2300,2000,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,8.483616077316128,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,total,2100,2000,37.29673552514777,29.487444327831163,32.243557985267934,46.018018126907734,93.17431803908573,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,total,2150,2000,48.158106744310174,36.713043911728164,40.78037897661036,60.751025482381515,151.00472381407369,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
Ladrillo,L24,vvL,Low,SSP2,total,2300,2000,60.80523512619923,44.216824036941766,50.148301670278386,79.27528537197087,205.4490775256819,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,glaciers,2100,1000,11.642122268676758,9.172110843658448,10.066066370010375,13.474697198867798,15.128539848327636,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,glaciers,2150,1000,16.624706268310547,12.921768426895142,14.18751714706421,19.497617626190184,22.111579704284665,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,glaciers,2300,1000,25.025954246520996,18.75160856246948,20.731479034423828,29.75761447906494,33.63216705322265,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,gis,2100,1000,6.4125893115997314,4.749846482276917,5.36072732925415,7.96770740032196,9.852003049850461,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,gis,2150,1000,9.70450496673584,7.11810142993927,8.030993251800536,12.039494285583496,15.33835172653198,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,gis,2300,1000,17.56272029876709,13.27531886100769,14.851876831054687,21.809551029205323,26.878948688507077,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,ais,2100,1000,4.4179840087890625,1.4143299818038941,2.5380969047546387,24.067001228332497,60.675040054321286,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,ais,2150,1000,6.763393402099609,2.071975886821747,3.825712742805481,42.230300941467256,111.3997547149658,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,ais,2300,1000,12.945342063903809,5.260131597518921,8.31015027999878,46.53707061767578,175.54981155395504,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,te,2100,1000,14.529256820678711,8.60236120223999,10.906630458831788,18.89488592147827,22.814041900634766,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,te,2150,1000,17.974709510803223,10.064752578735352,12.932020359039306,23.477361907958983,28.515209484100335,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,te,2300,1000,18.500381469726562,8.346374034881592,12.000843858718872,26.067304897308347,32.749759674072266,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,lws,2100,1000,2.342515707015991,2.342515707015991,2.342515707015991,2.342515707015991,2.342515707015991,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,lws,2150,1000,4.042957782745361,4.042957782745361,4.042957782745361,4.042957782745361,4.042957782745361,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,lws,2300,1000,8.897385597229004,8.897385597229004,8.897385597229004,8.897385597229004,8.897385597229004,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,total,2100,1000,39.667625427246094,30.80209846496582,34.25374740600586,63.21861015319818,103.40566978454588,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,total,2150,1000,55.28265380859375,42.8303466796875,47.405598106384275,93.74638252258295,166.4621742248535,joint (BRICK 2.0 posterior x FaIR forcing),vvL
BRICK 2.0,BRICK2.0,vvL,Low,SSP2,total,2300,1000,83.93138122558594,64.99554481506348,71.31079650878907,124.4112117004394,260.792805480957,joint (BRICK 2.0 posterior x FaIR forcing),vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,glaciers,2100,600,10.326692359844348,6.28730772254716,8.370590881669518,12.20392232839401,13.231176901488388,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,glaciers,2150,600,11.912492089593089,7.438317458151294,9.699416020943186,14.256791344049288,15.805962468101088,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,glaciers,2300,600,11.169603782203929,6.317224128697523,8.806554878648248,13.894109176288111,16.106523730041218,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,gis,2100,600,6.3424087290754025,3.5538394643762805,4.516044057519265,8.305486590776374,11.909157882856183,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,gis,2150,600,9.019836179977858,5.029510043984035,6.450538493497876,12.04345046327017,18.50884245119653,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,gis,2300,600,14.090034876776077,8.23282167644412,10.174079712567355,17.49026049023402,24.640236212859012,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,ais,2100,600,3.267030955274395,-1.296277291492746,-0.2460821195298484,12.415692067693447,19.393267557820632,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,ais,2150,600,4.393156921086721,-2.216473370810677,-0.4861443076686982,17.9119296258172,28.379070191734925,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,ais,2300,600,4.3325967962274365,-9.221783228401987,-6.202066849441496,23.98490755112589,40.25171036984301,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,te,2100,600,10.841679899020932,6.503666609099648,8.104692791512914,14.348134528835931,17.70516385487311,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,te,2150,600,11.820421961021829,6.770118415599098,8.530138342500738,16.77126748803963,21.500613023589935,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,te,2300,600,11.464028309864153,5.979194433250328,7.812503652041359,18.349159467571074,24.545381722206503,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,lws,2100,600,3.0076045676447416,1.2391154692968895,1.7095219279795073,4.431632512751057,4.878152036372786,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,lws,2150,600,4.962999145299118,2.152945906207425,2.9004015699972947,7.225718402908023,7.935218752581151,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,lws,2300,600,10.781041437526657,4.889694282067758,6.456753844299918,15.524889161289009,17.01237445469755,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,total,2100,600,34.64653966546342,23.2654530580058,26.86523938616816,46.225596493083565,57.55871167214408,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,total,2150,600,43.54343694835957,27.87448853234776,32.79355861475926,60.9262479314873,78.63732508729363,climate + parameter,vvL
MAGICC-SLR,Nauels2025,vvL,Low,SSP2,total,2300,600,53.421272845384834,29.391388543077657,36.2607529803345,80.62618765947694,106.43570543967648,climate + parameter,vvL
FACTS,ar5glaciers,vvL,Low,SSP2,glaciers,2100,200,9.720714950561526,5.909616928100587,7.001229583740235,12.692345085144042,15.32399932861328,climate + parameter,vvL
FACTS,ar5glaciers,vvL,Low,SSP2,glaciers,2150,200,13.60817108154297,7.435931701660157,9.537675872802732,18.205172409057617,22.412861328124993,climate + parameter,vvL
FACTS,ar5glaciers,vvL,Low,SSP2,glaciers,2300,200,20.29027557373047,9.328140449523929,12.997281021118164,29.113654022216796,31.570001220703126,climate + parameter,vvL
FACTS,FittedISMIP,vvL,Low,SSP2,gis,2100,200,8.206715393066407,5.075294857025147,6.3147658805847176,10.7777826461792,12.809379882812497,climate + parameter,vvL
FACTS,bamber19,vvL,Low,SSP2,gis,2100,200,13.657778167724612,-0.6202222037315365,6.112127666473389,27.56277709960937,68.34277709960932,climate + parameter,vvL
FACTS,FittedISMIP,vvL,Low,SSP2,gis,2150,200,14.106089782714845,8.850853080749513,10.920030960083007,18.657001373291013,23.54984092712402,climate + parameter,vvL
FACTS,bamber19,vvL,Low,SSP2,gis,2150,200,23.623823547363283,1.921750216484071,11.647221199035648,63.110329040527326,95.40976287841796,climate + parameter,vvL
FACTS,FittedISMIP,vvL,Low,SSP2,gis,2300,200,31.56618804931641,19.42444770812989,23.774961196899415,44.83717608642578,55.414451904296875,climate + parameter,vvL
FACTS,bamber19,vvL,Low,SSP2,gis,2300,200,58.8388916015625,-6.511111450195313,22.617188751220706,136.06889160156246,265.7888916015624,climate + parameter,vvL
FACTS,ar5AIS,vvL,Low,SSP2,ais,2100,200,5.948405456542969,-4.901442928314209,-2.193749303817749,13.055329925537109,15.76101058959961,climate + parameter,vvL
FACTS,larmip,vvL,Low,SSP2,ais,2100,200,11.094551467895508,2.5950685882568365,3.9940644721984864,22.86967398071289,41.79750671386712,climate + parameter,vvL
FACTS,deconto21,vvL,Low,SSP2,ais,2100,200,8.785000228881836,6.4138499450683595,6.807999420166016,12.710680496215822,18.993000793457032,climate + parameter,vvL
FACTS,bamber19,vvL,Low,SSP2,ais,2100,200,10.079166793823244,-8.383583145141602,-0.590833330154419,36.30296606445312,95.98616638183591,climate + parameter,vvL
FACTS,ar5AIS,vvL,Low,SSP2,ais,2150,200,12.755530929565433,-10.4023596572876,-4.6750490379333485,27.71973870849609,33.479977416992185,climate + parameter,vvL
FACTS,larmip,vvL,Low,SSP2,ais,2150,200,23.12835540771485,6.178886318206788,10.214629364013671,44.46910983276367,75.37073181152338,climate + parameter,vvL
FACTS,deconto21,vvL,Low,SSP2,ais,2150,200,26.211001586914065,12.27300033569336,14.67443002319336,47.3,120.25924621582016,climate + parameter,vvL
FACTS,bamber19,vvL,Low,SSP2,ais,2150,200,20.40874710083008,-14.425200958251953,-1.2877741432189933,63.93831823730466,161.3465417480468,climate + parameter,vvL
FACTS,ar5AIS,vvL,Low,SSP2,ais,2300,200,49.270886230468754,-37.52598220825196,-17.902977050781253,107.21277380371096,127.95706787109374,climate + parameter,vvL
FACTS,larmip,vvL,Low,SSP2,ais,2300,200,34.0208236694336,5.309277095794678,12.419351638793946,62.459857421875,109.56567260742185,climate + parameter,vvL
FACTS,deconto21,vvL,Low,SSP2,ais,2300,200,119.27249145507812,56.546145324707034,75.197998046875,149.14854821777342,759.7930419921871,climate + parameter,vvL
FACTS,bamber19,vvL,Low,SSP2,ais,2300,200,68.05083312988282,-58.439167480468754,-4.27691275024414,186.24583740234377,448.9958496093748,climate + parameter,vvL
FACTS,tlm,vvL,Low,SSP2,te,2100,200,16.263054656982423,9.999077835083009,12.334323249816896,19.710777252197268,23.856726379394537,climate + parameter,vvL
FACTS,tlm,vvL,Low,SSP2,te,2150,200,19.90280685424805,11.941993293762208,15.1723670501709,25.112294235229495,30.911329498291003,climate + parameter,vvL
FACTS,tlm,vvL,Low,SSP2,te,2300,200,20.54519119262695,10.759682197570802,13.88399641418457,27.10776055908203,35.72408096313474,climate + parameter,vvL
FACTS,ssp-lws,vvL,Low,SSP2,lws,2100,200,3.1142893791198736,0.808569600582123,1.7047377243041997,4.498165267944336,5.28630916595459,climate + parameter,vvL
FACTS,ssp-lws,vvL,Low,SSP2,lws,2150,200,5.196758460998535,1.611032886505127,3.063929901123047,7.269112739562988,8.485459442138673,climate + parameter,vvL
FACTS,ssp-lws,vvL,Low,SSP2,lws,2300,200,11.144642257690432,4.128242378234863,7.014526405334474,15.259317459106445,17.943345947265623,climate + parameter,vvL
FACTS,wf1f,vvL,Low,SSP2,total,2100,200,42.958558654785165,28.44696792602539,33.89537274169922,52.90721057128906,61.04317260742188,climate + parameter,vvL
FACTS,wf2f,vvL,Low,SSP2,total,2100,200,48.86131134033204,34.5920376586914,39.69285729980469,66.38192034912109,85.6478240966797,climate + parameter,vvL
FACTS,wf3f,vvL,Low,SSP2,total,2100,200,47.02889251708984,33.92407958984375,40.0990583190918,55.89029888916016,65.76240875244137,climate + parameter,vvL
FACTS,wf4,vvL,Low,SSP2,total,2100,200,54.90700073242188,30.129728088378908,38.8843607788086,100.1719285888672,153.82185241699213,climate + parameter,vvL
FACTS,wf1f,vvL,Low,SSP2,total,2150,200,64.32955932617188,38.614531707763675,46.4137253112793,83.42306353759766,98.22344635009766,climate + parameter,vvL
FACTS,wf2f,vvL,Low,SSP2,total,2150,200,76.32825927734376,51.87035949707032,60.494889770507825,104.18429833984376,139.0684613037109,climate + parameter,vvL
FACTS,wf3f,vvL,Low,SSP2,total,2150,200,82.08948364257813,54.80934295654297,63.43276336669923,102.97862084960936,188.50920776367184,climate + parameter,vvL
FACTS,wf4,vvL,Low,SSP2,total,2150,200,89.66994934082032,37.85262695312501,55.97548815917969,160.91088281249998,249.88394165039,climate + parameter,vvL
FACTS,wf1f,vvL,Low,SSP2,total,2300,200,133.38526000976563,47.16510406494141,66.59069287109375,198.92098779296873,221.27390502929688,climate + parameter,vvL
FACTS,wf2f,vvL,Low,SSP2,total,2300,200,118.70704345703126,72.46130157470702,87.94007244873048,161.83149938964846,217.7177966308594,climate + parameter,vvL
FACTS,wf3f,vvL,Low,SSP2,total,2300,200,202.2009765625,133.3470983886719,161.59216601562505,244.0617763671875,870.4900341796865,climate + parameter,vvL
FACTS,wf4,vvL,Low,SSP2,total,2300,200,180.4331176757813,54.364942932128905,90.5987036743164,355.67531884765623,642.311242675781,climate + parameter,vvL
Ladrillo,L24,vvML,Medium-to-Low,SSP2,glaciers,2100,2000,9.151243963423925,6.6083602928450285,7.501208279733031,11.22470010086553,12.978753420339642,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvML
Ladrillo,L24,vvML,Medium-to-Low,SSP2,glaciers,2150,2000,11.496467624462415,8.220108745668782,9.347325896923072,14.230134684951556,16.75767477422641,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvML
Ladrillo,L24,vvML,Medium-to-Low,SSP2,glaciers,2300,2000,12.16036832277442,8.544168674168946,9.775538054566033,15.096287304182653,17.72895981350942,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvML
Ladrillo,L24,vvML,Medium-to-Low,SSP2,gis,2100,2000,7.830626299852443,6.092322772149956,6.6497395072857195,9.419144745771407,11.18784302108715,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvML
Ladrillo,L24,vvML,Medium-to-Low,SSP2,gis,2150,2000,9.865105299860177,7.215106572429209,8.009010219281864,12.331665764004788,15.114048105498963,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvML
Ladrillo,L24,vvML,Medium-to-Low,SSP2,gis,2300,2000,7.287988727522163,4.32245780259338,5.397215816571351,10.057006509160992,12.54722712529329,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvML
Ladrillo,L24,vvML,Medium-to-Low,SSP2,ais,2100,2000,5.35459876512928,3.820688740984928,4.28565188099167,38.732695021740504,63.71172050424925,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvML
Ladrillo,L24,vvML,Medium-to-Low,SSP2,ais,2150,2000,8.540443275706885,5.8653184491326265,6.634152027874142,79.08091650083952,124.18990786529072,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvML
Ladrillo,L24,vvML,Medium-to-Low,SSP2,ais,2300,2000,13.207400584278787,8.589185714859395,9.852610784041529,89.62489462170284,166.32972971747662,"joint (Ladrillo posterior x FaIR forcing, tapped)",vvML
