year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.5557397132233756,-0.6660765058005016,-0.8937587108739105,-0.7957088775305781,-0.5559467141937499,-0.4852918634318288,2000
1991,SSP1-2.6,glaciers,0.5885637306361448,-0.6370198992351659,-0.850010011543106,-0.7598305918539371,-0.5314839487930495,-0.46478222732890073,2000
1992,SSP1-2.6,glaciers,0.5090689778394178,-0.6021126346858833,-0.8018126543640045,-0.7161326070614984,-0.5050409624887067,-0.4407393008196943,2000
1993,SSP1-2.6,glaciers,0.3084522979487564,-0.585305962527962,-0.7763167656166814,-0.6958565106039447,-0.49050294931225535,-0.42718028355103144,2000
1994,SSP1-2.6,glaciers,0.332676813580452,-0.5492059291427234,-0.7278855794297535,-0.6520274716797492,-0.460306487000951,-0.4011971905996108,2000
1995,SSP1-2.6,glaciers,0.4547856293863089,-0.5162573932186754,-0.6835140840733042,-0.6125671596630883,-0.4322464018047094,-0.3769580456994842,2000
1996,SSP1-2.6,glaciers,0.5463394857269461,-0.47221730607207846,-0.6256610204297023,-0.5597308696653966,-0.39459285930542315,-0.34429338404836407,2000
1997,SSP1-2.6,glaciers,0.600043540445978,-0.43440281625015564,-0.5759700138095374,-0.5153649454314136,-0.36425079846389496,-0.31788183851871005,2000
1998,SSP1-2.6,glaciers,0.6466075693928761,-0.3903887010381688,-0.5162014818986574,-0.46151868710441474,-0.32642096110947977,-0.2859376223867497,2000
1999,SSP1-2.6,glaciers,0.686007840655961,-0.31568141317711285,-0.416638099266438,-0.3732484212410625,-0.26443825061460197,-0.23173844412920608,2000
2000,SSP1-2.6,glaciers,0.7295563669080296,-0.2759320362625204,-0.3639831523198294,-0.3256120195670184,-0.2310787578584119,-0.20283931019247864,2000
2001,SSP1-2.6,glaciers,0.7655239205849365,-0.22941784117769526,-0.3027505289358836,-0.2704159043094158,-0.1919051911830226,-0.16845707276024874,2000
2002,SSP1-2.6,glaciers,0.7999498588212678,-0.17189022448432034,-0.22617922226110446,-0.20201145363303902,-0.14381124175144222,-0.12692944044251442,2000
2003,SSP1-2.6,glaciers,0.8301407393993533,-0.11046216846594481,-0.1456008613806936,-0.1294937587447484,-0.09302763837374213,-0.08282945977109342,2000
2004,SSP1-2.6,glaciers,0.8359312010698448,-0.0495190063559201,-0.06630855587621003,-0.05891533646092484,-0.04177538262327289,-0.036321894412315724,2000
2005,SSP1-2.6,glaciers,0.843916603443868,0.0003399491273921029,-0.011157475793692173,-0.00616246902832601,0.005737780400924217,0.00957642028280694,2000
2006,SSP1-2.6,glaciers,0.8516506513236204,0.07052435188351902,0.047780518839358126,0.05692118716015365,0.08546801263677808,0.09720377744156453,2000
2007,SSP1-2.6,glaciers,0.8597675192449368,0.15020310377972335,0.10825293814003963,0.1250851915664242,0.17855553776834376,0.19946932423389208,2000
2008,SSP1-2.6,glaciers,0.8671015531069908,0.21140662959259782,0.15331206136689798,0.1766664783114161,0.25067225349370764,0.2812278847540002,2000
2009,SSP1-2.6,glaciers,0.8915919796329949,0.25444429858881046,0.18534759099384915,0.2130756151357348,0.3013937159945276,0.337759356664718,2000
2010,SSP1-2.6,glaciers,0.91224213325433,0.31277169699187257,0.22811029417035583,0.261319233943502,0.36996658097154517,0.4139584889625511,2000
2011,SSP1-2.6,glaciers,0.9463726707864436,0.40757746495976077,0.299771925013931,0.3414170608396633,0.4805169681327512,0.5375379550780012,2000
2012,SSP1-2.6,glaciers,0.9634454159642772,0.4681567932199644,0.34479225478942965,0.3932247279277372,0.5513843736824148,0.6182116482988623,2000
2013,SSP1-2.6,glaciers,1.0010392042679888,0.519694995761431,0.38427389665222345,0.4361190366509936,0.6108577344390405,0.686757722214735,2000
2014,SSP1-2.6,glaciers,1.034758969518629,0.5746635222075207,0.42303966012430155,0.48149432652111984,0.6750106519135063,0.7592904419134838,2000
2015,SSP1-2.6,glaciers,1.0655474016558886,0.6433338992014879,0.47453492796978586,0.5397470188548797,0.7564118473461761,0.8471684300612015,2000
2016,SSP1-2.6,glaciers,1.0982433117141364,0.7156093877935152,0.5288638703094396,0.6011958436383912,0.8409434442435825,0.9421202754251558,2000
2017,SSP1-2.6,glaciers,1.1215083354395925,0.8402912248464935,0.6251508475088478,0.7068106204191634,0.9868297250666987,1.1037007388127582,2000
2018,SSP1-2.6,glaciers,1.1514531927883527,0.918909003589601,0.6836453547684321,0.7724291019102494,1.077876122613319,1.206073724933085,2000
2019,SSP1-2.6,glaciers,1.172690213058829,0.984313024963352,0.7316688892283494,0.8251954606559297,1.1534160356395855,1.28793212760861,2000
2020,SSP1-2.6,glaciers,1.183004264307409,1.076777366542069,0.801006602137154,0.9028215716750329,1.2622773743518638,1.4092595601876823,2000
2021,SSP1-2.6,glaciers,1.2100067371777328,1.1437660464217534,0.8519334204233964,0.9599818642034904,1.3413624049991406,1.4966627874930216,2000
2022,SSP1-2.6,glaciers,1.2401553910866456,1.210090000038548,0.9019416498972468,1.0165279893819754,1.4185971972930762,1.5825042771571625,2000
2023,SSP1-2.6,glaciers,1.2795255652495054,1.2816998642246102,0.9559459056782926,1.0771235921587097,1.5028626671144942,1.675564206503599,2000
2024,SSP1-2.6,glaciers,1.3120856196879593,1.3727685850428761,1.0260483611721407,1.1554702561518522,1.6091677984797537,1.794344130833398,2000
2025,SSP1-2.6,glaciers,1.3450532697084467,1.465681991013628,1.0975642171997055,1.2342022472787866,1.71747539436509,1.9165470872097932,2000
2026,SSP1-2.6,glaciers,1.3757659511567653,1.5588253806942156,1.1673047386679312,1.3122739555224394,1.824824126559541,2.036993440074981,2000
2027,SSP1-2.6,glaciers,1.400059949863873,1.6536981056095121,1.238980132948419,1.3922279766418195,1.9343036796086621,2.1607325375118154,2000
2028,SSP1-2.6,glaciers,1.4175823530737954,1.7502702503576653,1.3125962508776403,1.4749935235017522,2.044625014639942,2.2880183039548028,2000
2029,SSP1-2.6,glaciers,1.4347237788428864,1.8472373135611586,1.3880741522065652,1.5576840158867467,2.1577895196948083,2.4150643576933604,2000
2030,SSP1-2.6,glaciers,1.4578128091905669,1.9459541573516919,1.4664705619962644,1.643884229044137,2.2713466246349636,2.5432280323420353,2000
2031,SSP1-2.6,glaciers,1.475920925382979,2.045558824182899,1.5432791660147032,1.7297262696255795,2.3851449550050883,2.670811596831043,2000
2032,SSP1-2.6,glaciers,1.5035590631054043,2.145583928875138,1.619905996998764,1.8148202363002808,2.499574736360293,2.7963633033211117,2000
2033,SSP1-2.6,glaciers,1.5207037061559632,2.245288058795761,1.6980845717491373,1.901493920779654,2.6171539096045375,2.926541842186372,2000
2034,SSP1-2.6,glaciers,1.5443794295508118,2.344709178737528,1.7751188779474272,1.9889869827745246,2.7360128480842287,3.0546129307628545,2000
2035,SSP1-2.6,glaciers,1.5694008625927183,2.4481824094948688,1.8536355936808169,2.07821561533451,2.8537984470695554,3.186729024152289,2000
2036,SSP1-2.6,glaciers,1.6001447457060347,2.553722157333274,1.93556106456971,2.167037928574718,2.9728127377589546,3.3165108573866804,2000
2037,SSP1-2.6,glaciers,1.6228275484992332,2.6602109057651555,2.016438147893466,2.2559692105449796,3.0954004692303108,3.4500254412799767,2000
2038,SSP1-2.6,glaciers,1.638756606214989,2.7680719937184985,2.0996486020649163,2.348244885249821,3.2179816995064208,3.585286953020654,2000
2039,SSP1-2.6,glaciers,1.665056147183829,2.874310840676791,2.183362849954155,2.4407328719323806,3.342205921505734,3.7231223695517284,2000
2040,SSP1-2.6,glaciers,1.680002027001819,2.9843653295433343,2.2654492212834967,2.5378359735890132,3.4678020990481206,3.861119546896144,2000
2041,SSP1-2.6,glaciers,1.6834285647818141,3.0920281346701244,2.3488548517200964,2.633127400740602,3.592843623231366,3.9962369604675523,2000
2042,SSP1-2.6,glaciers,1.704109570537229,3.196449248626935,2.431622218673887,2.7270380969909804,3.7168087170254376,4.127883528695568,2000
2043,SSP1-2.6,glaciers,1.714663980468551,3.3020854891202913,2.5156591240460533,2.8205302139919683,3.841105117097842,4.264905914231556,2000
2044,SSP1-2.6,glaciers,1.7260350563196727,3.4091645017302077,2.600114633901166,2.9130674227209923,3.962279202602487,4.408055720674631,2000
2045,SSP1-2.6,glaciers,1.7459958257047152,3.517156484478606,2.680718716792348,3.005128598789798,4.086682344949427,4.54261514927046,2000
2046,SSP1-2.6,glaciers,1.762760719311069,3.6249999721943515,2.7619672546728693,3.0954683915874672,4.209700989674922,4.673713634139588,2000
2047,SSP1-2.6,glaciers,1.7826873664759635,3.732022317010305,2.8453411637139876,3.190318822736632,4.3315784396829144,4.807998889531364,2000
2048,SSP1-2.6,glaciers,1.7943045116741423,3.839778069485405,2.9279154784137433,3.2826003912593356,4.4537479734622645,4.9416728473857825,2000
2049,SSP1-2.6,glaciers,1.8137621029829256,3.945944574982062,3.014217799607207,3.374957093311059,4.580054490760925,5.077699088988883,2000
2050,SSP1-2.6,glaciers,1.8262150982576644,4.052696988916688,3.101215933377648,3.4684238976574964,4.705761806063563,5.21718837472815,2000
2051,SSP1-2.6,glaciers,1.8308350187033013,4.158273285642546,3.1839233688519224,3.5633198770655783,4.828580032592857,5.356816721774812,2000
2052,SSP1-2.6,glaciers,1.839260518267929,4.263724906523085,3.2689404325216023,3.6559364741916758,4.951873532282073,5.486524088806965,2000
2053,SSP1-2.6,glaciers,1.8419008709450382,4.369870248526092,3.3478484525986647,3.7458357579967894,5.0698306485022115,5.619469687646536,2000
2054,SSP1-2.6,glaciers,1.8495654187516568,4.474894475261916,3.4266514084999375,3.8361155226582806,5.187240772488234,5.7501645075315775,2000
2055,SSP1-2.6,glaciers,1.8519517245166544,4.5780380625149695,3.5053328608308054,3.9246185347902127,5.307492747939981,5.887415860103633,2000
2056,SSP1-2.6,glaciers,1.8650721303408586,4.677469788692115,3.5837273739960898,4.011566379438053,5.423696773214921,6.009455889953365,2000
2057,SSP1-2.6,glaciers,1.878411111649326,4.778535690187837,3.6595719412592134,4.100052913653505,5.5358819232805025,6.137343311930342,2000
2058,SSP1-2.6,glaciers,1.8934387511902997,4.881298629483635,3.742303278000346,4.18734495392232,5.647414715056233,6.265759947141404,2000
2059,SSP1-2.6,glaciers,1.9036280513318873,4.984701538720861,3.8224268183793515,4.275418985078005,5.760594881545597,6.390367514301671,2000
2060,SSP1-2.6,glaciers,1.9120348699423153,5.08231876266065,3.9004855044267233,4.364511337856804,5.87076568214145,6.514550278389738,2000
2061,SSP1-2.6,glaciers,1.9157720858784457,5.18001343832162,3.9752540614849243,4.4483754142893055,5.978564133298564,6.636874914514009,2000
2062,SSP1-2.6,glaciers,1.9252995872840941,5.277750173500427,4.05182912006169,4.534749817133621,6.085934498487164,6.75712662784846,2000
2063,SSP1-2.6,glaciers,1.9227545106403505,5.374288342094626,4.1271546226155404,4.620085129724353,6.196531309452336,6.8774664002914445,2000
2064,SSP1-2.6,glaciers,1.929979720056169,5.472405283427296,4.20392540891228,4.705533280610722,6.300129267334624,6.994251806023218,2000
2065,SSP1-2.6,glaciers,1.9279017310614255,5.565848294985729,4.276259296316684,4.790536840420647,6.404195917538734,7.110028049496525,2000
2066,SSP1-2.6,glaciers,1.9250740149608094,5.658836814677635,4.3533880213572385,4.873008909872856,6.518826087091157,7.222530044925482,2000
2067,SSP1-2.6,glaciers,1.9307580359371808,5.748513387541518,4.429698470476229,4.9550710524394095,6.6151898087262735,7.33405050260418,2000
2068,SSP1-2.6,glaciers,1.9303005835819673,5.837055642594962,4.503461643968559,5.033206729817669,6.7206504097567015,7.442634636538186,2000
2069,SSP1-2.6,glaciers,1.9315130943430172,5.9254638689709225,4.571023253615992,5.109161167616129,6.824566260461641,7.547399434371833,2000
2070,SSP1-2.6,glaciers,1.941998544440816,6.013748095255076,4.640776345022144,5.186356110289347,6.922204452423925,7.649441553285346,2000
2071,SSP1-2.6,glaciers,1.9488800722775106,6.10279656101099,4.7069140317211335,5.262120836777059,7.016371244778672,7.755379412999472,2000
2072,SSP1-2.6,glaciers,1.9600550100485683,6.187419303869082,4.774814755428151,5.339964001889007,7.108811614484615,7.859726123421663,2000
2073,SSP1-2.6,glaciers,1.9549334001318275,6.271386224055232,4.84912877902858,5.415488032518326,7.206432299747778,7.963900535713,2000
2074,SSP1-2.6,glaciers,1.9609657708872554,6.3544653902419155,4.922211878889677,5.491880224917981,7.30183463292429,8.06783846249133,2000
2075,SSP1-2.6,glaciers,1.968212494580389,6.437526979879088,4.9899808319195955,5.564535052844972,7.395278447834434,8.169415446946338,2000
2076,SSP1-2.6,glaciers,1.960330564727248,6.521876076385366,5.05503708673153,5.635292541428778,7.487515854812629,8.273669639917998,2000
2077,SSP1-2.6,glaciers,1.955954255771158,6.599949917956175,5.118048492191764,5.707997433629731,7.577167915906177,8.374369458177277,2000
2078,SSP1-2.6,glaciers,1.9521852919753506,6.677767966746577,5.184257156678596,5.7807424013163775,7.666320247113339,8.471400898899985,2000
2079,SSP1-2.6,glaciers,1.9510280861016316,6.75356745384756,5.246303161422535,5.848212308023627,7.754933816902103,8.568479783614821,2000
2080,SSP1-2.6,glaciers,1.94830410642478,6.8303216880594455,5.3074308622746535,5.91970343984568,7.845457130969784,8.659712376889408,2000
2081,SSP1-2.6,glaciers,1.9565166945721395,6.905101835876346,5.367663817194819,5.988570280075933,7.922465043779774,8.754820587268105,2000
2082,SSP1-2.6,glaciers,1.9608847127432856,6.9811236175333065,5.431502267129902,6.055291372732319,8.012507185965266,8.853333903164183,2000
2083,SSP1-2.6,glaciers,1.9703278175020005,7.055221162980656,5.492272710666374,6.120440434479771,8.100637655460119,8.946281011280105,2000
2084,SSP1-2.6,glaciers,1.9704917871545213,7.127006647012569,5.547860685196341,6.1877038258006225,8.181409802411284,9.038034707579877,2000
2085,SSP1-2.6,glaciers,1.962081047311514,7.199004830659315,5.604435439807646,6.254158138038784,8.263163631619495,9.129610169614624,2000
2086,SSP1-2.6,glaciers,1.9566852476790242,7.270757960005964,5.661309917315871,6.317595843068196,8.340433436953576,9.218713351816815,2000
2087,SSP1-2.6,glaciers,1.9486594231626369,7.33994354536594,5.7188302972699905,6.378503789234889,8.420100531948252,9.305928620407155,2000
2088,SSP1-2.6,glaciers,1.936368050306355,7.407285546737872,5.771531727588904,6.438622169735215,8.499860625730182,9.391114667542753,2000
2089,SSP1-2.6,glaciers,1.9278308259259676,7.472269471442715,5.8233426729917905,6.498936968674241,8.57338950271723,9.469560891342214,2000
2090,SSP1-2.6,glaciers,1.9265564288102708,7.536554185186595,5.873218520001334,6.554900280298324,8.647223337216635,9.548112132048976,2000
2091,SSP1-2.6,glaciers,1.919259589944645,7.601981396374932,5.922423256830478,6.609986025062765,8.718665131667239,9.627616953873105,2000
2092,SSP1-2.6,glaciers,1.9259263600021215,7.664361978791603,5.9710731175354725,6.665023925082493,8.788219493148004,9.70549556248995,2000
2093,SSP1-2.6,glaciers,1.9273236410045735,7.725644052265679,6.020262949328998,6.719685313449449,8.858459892116409,9.783150974494816,2000
2094,SSP1-2.6,glaciers,1.9277320498818777,7.78604555439662,6.070454684753127,6.773802716443183,8.930376290596215,9.857892794034841,2000
2095,SSP1-2.6,glaciers,1.929088206290513,7.845019757592112,6.118443607083171,6.82780633819607,8.998989032694032,9.928964900790927,2000
2096,SSP1-2.6,glaciers,1.9337487555419648,7.904814252838182,6.160374925088959,6.881674495549394,9.066366980685908,9.999217061669441,2000
2097,SSP1-2.6,glaciers,1.9250482758784415,7.963130563206031,6.205938816738941,6.933703296455874,9.133390642119231,10.068986488730191,2000
2098,SSP1-2.6,glaciers,1.9113268012346174,8.020862658248216,6.254992769223547,6.986301743015339,9.198393821658787,10.136994644311196,2000
2099,SSP1-2.6,glaciers,1.9069636107059724,8.076452485727202,6.300385774199505,7.032536574025985,9.263622743960624,10.202820656356016,2000
2100,SSP1-2.6,glaciers,1.9004970717491718,8.131131718366026,6.341563318434545,7.082091277825808,9.326933842875379,10.267338276418633,2000
2101,SSP1-2.6,glaciers,1.903861305509231,8.18442908637305,6.387074977021931,7.128855306697246,9.389766233161529,10.330253235920834,2000
2102,SSP1-2.6,glaciers,1.9038722991133727,8.238361932042658,6.432628203113874,7.174978815856692,9.450616086354744,10.392690028065118,2000
2103,SSP1-2.6,glaciers,1.9057695630459284,8.289168452841459,6.472351180035219,7.21961845266897,9.511259682630918,10.454355217874776,2000
2104,SSP1-2.6,glaciers,1.903432896233887,8.34069310306143,6.513088108549228,7.268082209448859,9.568631413896696,10.515431588178254,2000
2105,SSP1-2.6,glaciers,1.9050784566898782,8.391955580372175,6.553380181830397,7.313849856564728,9.624676493967879,10.576149728929602,2000
2106,SSP1-2.6,glaciers,1.8984335092886517,8.443081744215185,6.593490447203712,7.359363820497199,9.681377227679302,10.640760667669394,2000
2107,SSP1-2.6,glaciers,1.8936766988403748,8.491140382498136,6.632906057866314,7.40422275882377,9.737931801158833,10.704083089707932,2000
2108,SSP1-2.6,glaciers,1.892253728944272,8.539589368597788,6.671972870658444,7.449030080587972,9.792184074555896,10.766311957898973,2000
2109,SSP1-2.6,glaciers,1.8845879972111763,8.589269700016448,6.714335541055179,7.4956021317904735,9.843983720219693,10.827754683084652,2000
2110,SSP1-2.6,glaciers,1.8805533693968455,8.639403814031645,6.754163817318178,7.538825877214661,9.893847889156932,10.884341272067605,2000
2111,SSP1-2.6,glaciers,1.8679419192709603,8.68933744688581,6.788824232754074,7.583801872335638,9.948386933205594,10.938566803132451,2000
2112,SSP1-2.6,glaciers,1.8678280274422847,8.736847856379432,6.824158270006839,7.620544799504124,9.996941294403088,11.001795220620055,2000
2113,SSP1-2.6,glaciers,1.8665663982450487,8.782914209997823,6.864095110595777,7.656675192898493,10.045252602965064,11.061021576821314,2000
2114,SSP1-2.6,glaciers,1.8607098201996317,8.826526560926274,6.899784802434932,7.695573259990624,10.095324924382096,11.115372227693632,2000
2115,SSP1-2.6,glaciers,1.8702242715997102,8.870496938182058,6.93654867295437,7.7347485282502255,10.146777354978276,11.17256428131374,2000
2116,SSP1-2.6,glaciers,1.8638698412036334,8.913481248410168,6.97368793187926,7.772582966971876,10.192146615242049,11.229989994909698,2000
2117,SSP1-2.6,glaciers,1.8717668912525203,8.953207250216732,7.009803260728016,7.80547775982507,10.237994978009793,11.285443754519449,2000
2118,SSP1-2.6,glaciers,1.8631587763140285,8.99429151114203,7.04537770971861,7.841680793541304,10.289327639513205,11.34011395579429,2000
2119,SSP1-2.6,glaciers,1.8518260285787065,9.03568592404824,7.082554072888077,7.879447175418937,10.333714344783708,11.393788231268058,2000
2120,SSP1-2.6,glaciers,1.844110425588654,9.076631486845931,7.117309465598987,7.916595908911122,10.381565028342436,11.445777468240195,2000
2121,SSP1-2.6,glaciers,1.840255487511054,9.116609469061032,7.151367885015853,7.95184599734227,10.42710293252366,11.48892152568129,2000
2122,SSP1-2.6,glaciers,1.8354591475563504,9.156653942338266,7.184102849248843,7.986522803487503,10.468908317040702,11.530992690912885,2000
2123,SSP1-2.6,glaciers,1.8314524485858643,9.19629238966604,7.2150292815919,8.023169079699418,10.51090069736053,11.572140352105952,2000
2124,SSP1-2.6,glaciers,1.8369638154408412,9.230439136951684,7.245500573018868,8.058217702209525,10.55012214783471,11.612462282908675,2000
2125,SSP1-2.6,glaciers,1.8428392863281482,9.266524673596646,7.275994044350883,8.090916799901922,10.594532792718951,11.652756145690057,2000
2126,SSP1-2.6,glaciers,1.8464574630892177,9.305359180214243,7.30652776761499,8.124986450907466,10.640685219332836,11.694812342754574,2000
2127,SSP1-2.6,glaciers,1.8396933500511399,9.344060675993955,7.336275396269465,8.159202948339905,10.684615968336255,11.749923567147134,2000
2128,SSP1-2.6,glaciers,1.8371544684536543,9.384361097843318,7.362804879462562,8.190129699637854,10.723226299433154,11.805052566527202,2000
2129,SSP1-2.6,glaciers,1.833574313205552,9.420603760075162,7.387578463970838,8.22408671692685,10.762528244537314,11.85360191341532,2000
2130,SSP1-2.6,glaciers,1.8325423624469261,9.454026361338524,7.412343826541478,8.257497727342576,10.805797122245723,11.901230384783203,2000
2131,SSP1-2.6,glaciers,1.8198555296918553,9.49045089002362,7.440588605730853,8.289371757058046,10.846106114172022,11.951030523157051,2000
2132,SSP1-2.6,glaciers,1.8195513895740596,9.526103756618854,7.469684096062168,8.320595626867904,10.884375235178148,11.994787415732668,2000
2133,SSP1-2.6,glaciers,1.8138360080665075,9.561452099519293,7.496362222034971,8.35392228889869,10.92195423421568,12.03370240335126,2000
2134,SSP1-2.6,glaciers,1.8148787364484629,9.594192767869927,7.525237647111809,8.385689468953379,10.958834096569172,12.074537643845858,2000
2135,SSP1-2.6,glaciers,1.8147658457820757,9.627084704799893,7.553930964022637,8.415671616619719,10.995222897024009,12.116863831688278,2000
2136,SSP1-2.6,glaciers,1.819839581972745,9.659361379243004,7.5823944117215705,8.443904806953668,11.032381536867726,12.151955758120618,2000
2137,SSP1-2.6,glaciers,1.8191075511736725,9.691422948272061,7.610853892455636,8.473976409554902,11.070793157046054,12.19715532757995,2000
2138,SSP1-2.6,glaciers,1.8209666080961884,9.724156892807487,7.6368549548948295,8.50088893699046,11.108657984708739,12.244434265311089,2000
2139,SSP1-2.6,glaciers,1.8124620703748862,9.757515869511526,7.658062776957401,8.5304668437374,11.142575516297464,12.290093935373463,2000
2140,SSP1-2.6,glaciers,1.8066164406376708,9.788533323487123,7.679198656841705,8.558466744511485,11.17586677285091,12.327254734633557,2000
2141,SSP1-2.6,glaciers,1.7998782960123987,9.82015192927485,7.703859901325364,8.586370790824338,11.210060678208471,12.3684386307828,2000
2142,SSP1-2.6,glaciers,1.7896419320635812,9.850194183831643,7.728012173643215,8.614905863947612,11.243565911980369,12.409145850565809,2000
2143,SSP1-2.6,glaciers,1.7863737442845755,9.879777854566594,7.75188278736719,8.642554101536941,11.276197864875725,12.448909465981885,2000
2144,SSP1-2.6,glaciers,1.784493331593181,9.909414884250868,7.775566417302496,8.668052871138562,11.308369070993518,12.484072970963368,2000
2145,SSP1-2.6,glaciers,1.786632020802354,9.939519208582649,7.80196891226876,8.69555020987957,11.34018299144923,12.519969465154448,2000
2146,SSP1-2.6,glaciers,1.787861575658679,9.968314932361896,7.829302929471535,8.721698239466898,11.374640335817155,12.561896758843101,2000
2147,SSP1-2.6,glaciers,1.783164548310713,9.999756543491571,7.852041737953151,8.747286271869097,11.408607336185861,12.60359045233926,2000
2148,SSP1-2.6,glaciers,1.7841268270669983,10.03078632621633,7.877252825315646,8.772626438833354,11.44124900187502,12.640478852131011,2000
2149,SSP1-2.6,glaciers,1.7807847528530678,10.060936243777329,7.903865770473489,8.79810156225912,11.47103911792934,12.674873895195734,2000
2150,SSP1-2.6,glaciers,1.7788464357791047,10.089572413193196,7.930259347201787,8.822997994685396,11.504922988859331,12.708771426919416,2000
2151,SSP1-2.6,glaciers,1.7709849704027887,10.116948915502672,7.9539007171993665,8.84780940492691,11.536818428565766,12.742129556985276,2000
