gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,600.0,PASS
PAIRING,median_dgmst_bias_degC,0.0018350054161531126,PASS
SUM,max_abs_cm,1.2789769243681803e-13,PASS
SIGN,median_cm_2100,0.005304031456340397,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.007227053830554553,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.011334689207600945,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,47.0,PASS
AIS-CROSSING,n_bifurcation_2100,0.0,PASS
AIS-CROSSING,p_fired_2100,0.0235,PASS
AIS-CROSSING,int_over_cont_2100,1.320676593675821,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.017873333333333335,PASS
P-FIRED-CONSISTENT,z_2100,1.899239160160601,PASS
AIS-CROSSING,n_fired_2150,56.0,PASS
AIS-CROSSING,n_bifurcation_2150,0.0,PASS
AIS-CROSSING,p_fired_2150,0.028,PASS
AIS-CROSSING,int_over_cont_2150,1.2617393693424437,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.022336666666666668,PASS
P-FIRED-CONSISTENT,z_2150,1.7138913093481178,PASS
AIS-CROSSING,n_fired_2300,62.0,PASS
AIS-CROSSING,n_bifurcation_2300,0.0,PASS
AIS-CROSSING,p_fired_2300,0.031,PASS
AIS-CROSSING,int_over_cont_2300,1.187961216970001,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.02581,PASS
P-FIRED-CONSISTENT,z_2300,1.4637486912767128,PASS
MAGNITUDE,cm_per_GtCO2_2100,0.005304031456340397,PASS
