ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio,provenance
ssp126,glaciers,2100,fixed,2000,8.275310232050074,8.315568231992902,7.182898218700891,9.503054231147589,2.320156012446698,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,gis,2300,joint,2000,11.641333681033581,12.416912404265487,7.759033452353591,19.6704202790328,11.911386826679209,1.6708290827668775,0.9547603208382661,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2100,fixed,2000,5.2196760085827965,7.533656995329098,3.5606425038602,28.41959061727037,24.858948113410168,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2100,joint,2000,5.143970291084601,10.629772557530934,3.5358270653279376,45.445177290760135,41.9093502254322,1.6858859045135617,0.9854960887661014,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2150,fixed,2000,8.12024837112848,11.680307471464037,5.396291925572375,37.114384555872434,31.71809263030006,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2150,joint,2000,7.906952211007887,18.225781186603022,5.318837082037199,83.73217603264676,78.41333895060956,2.472195912427025,0.9737328034350567,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2300,fixed,2000,16.31515946148211,22.50683204039723,10.731370337607007,44.89690660215009,34.16553626454308,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2300,joint,2000,15.49008866998517,40.91430925488,10.358959459591512,207.847891096822,197.48893163723048,5.780355095499674,0.9494291923137606,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2100,fixed,2000,15.897470027274302,15.909507666744194,14.11703598767099,17.664646801383046,3.5476108137120566,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2100,joint,2000,15.65668963141816,15.917097452441794,10.230651663760757,22.043042561269573,11.812390897508816,3.3296749609207765,0.9848541689059297,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2150,fixed,2000,19.880774790521336,19.895828607191532,17.654231314735313,22.09073923145569,4.436507916720377,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2150,joint,2000,19.478041952732827,19.90533179981887,11.855416396917526,28.850794821087096,16.99537842416957,3.830800878347841,0.9797425984634903,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2300,fixed,2000,25.990838277215598,26.01051866284706,23.079999438885473,28.880002758375902,5.800003319490429,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2300,joint,2000,24.9402749415735,26.010517374821962,12.710955669609033,41.79758195868491,29.086626289075873,5.014932696905997,0.9595794747196339,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2100,fixed,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2100,joint,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2150,fixed,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2150,joint,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2300,fixed,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2300,joint,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2100,fixed,2000,38.75057503987448,40.93897279629139,35.63678233678845,61.93269552351564,26.29591318672719,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2100,joint,2000,38.41192793074033,44.095529888000954,30.20809346754557,85.32940359249116,55.121310124945595,2.096193037052159,0.9912608494509907,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2150,fixed,2000,51.36583729745334,54.75035738877101,46.83386717285876,79.72298216238346,32.8891149895247,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2150,joint,2000,50.5238609183269,61.36824111420359,38.62344754371472,138.08563409562248,99.46218655190776,3.024167314431745,0.9836082419089043,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2300,fixed,2000,76.71227794527363,82.69118326226867,68.90660656472313,104.53285123772523,35.62624467300209,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2300,joint,2000,75.0905657252211,101.13866527310167,54.68837423083414,279.0601944218783,224.37182019104415,6.297936317747103,0.9788598088403859,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate fair | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
