year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.5557397132233756,-0.7175900064733072,-0.8969757246232622,-0.8107735489724707,-0.6660974101065871,-0.634236195997291,2000
1991,SSP1-2.6,glaciers,0.5885637306361448,-0.6837020849588202,-0.8485195796041164,-0.7700135270788637,-0.6364572490795594,-0.605775328200611,2000
1992,SSP1-2.6,glaciers,0.5090689778394178,-0.6460511199186358,-0.796139960008658,-0.7246088652608524,-0.6028548092493631,-0.5746610844270985,2000
1993,SSP1-2.6,glaciers,0.3084522979487564,-0.625832288582783,-0.7645777471303512,-0.6977020358723569,-0.5858860773977264,-0.5598278507613521,2000
1994,SSP1-2.6,glaciers,0.332676813580452,-0.5847275145707533,-0.7128329105572115,-0.6508062424822809,-0.5478378005931615,-0.5237913292337842,2000
1995,SSP1-2.6,glaciers,0.4547856293863089,-0.5479343771798928,-0.6646824461700712,-0.607925829572391,-0.5141874664319328,-0.491725071524416,2000
1996,SSP1-2.6,glaciers,0.5463394857269461,-0.49975855840796246,-0.6054894857961786,-0.5541680788068886,-0.46902523224806214,-0.4483674603074705,2000
1997,SSP1-2.6,glaciers,0.600043540445978,-0.45906789596410214,-0.5499810909851083,-0.5058990546913092,-0.431749932010732,-0.4135328575935052,2000
1998,SSP1-2.6,glaciers,0.6466075693928761,-0.4114810213463085,-0.4895298208448483,-0.45164047809372,-0.3874061339432611,-0.3709073502812887,2000
1999,SSP1-2.6,glaciers,0.686007840655961,-0.3339929373640955,-0.39954731097436685,-0.36779822829900277,-0.3143936581754282,-0.3014099207097437,2000
2000,SSP1-2.6,glaciers,0.7295563669080296,-0.2902430186617373,-0.34525168657460714,-0.31839941873200067,-0.272945220402328,-0.26192887688141686,2000
2001,SSP1-2.6,glaciers,0.7655239205849365,-0.23985645306619752,-0.28441293872981294,-0.26295160589433336,-0.22545923326432982,-0.21667075215893672,2000
2002,SSP1-2.6,glaciers,0.7999498588212678,-0.1792910425428853,-0.21083979855803522,-0.19600587070641762,-0.1685379272584713,-0.16218899676102078,2000
2003,SSP1-2.6,glaciers,0.8301407393993533,-0.11518442815973273,-0.13275812430700207,-0.12448349674516447,-0.10846589090008635,-0.10484467670029143,2000
2004,SSP1-2.6,glaciers,0.8359312010698448,-0.051103824099506756,-0.05843163245252758,-0.05509367322380121,-0.047658777687372866,-0.04513436286026118,2000
2005,SSP1-2.6,glaciers,0.843916603443868,0.002028305308644729,-0.0075833564816415455,-0.003245535139429281,0.007190478913938998,0.011129088099775772,2000
2006,SSP1-2.6,glaciers,0.8516506513236204,0.0759029306472967,0.06297224161315515,0.06821752534131327,0.08610459469015974,0.09554663542404804,2000
2007,SSP1-2.6,glaciers,0.8597675192449368,0.1586945019355599,0.1405614430867102,0.14812571871606225,0.17426390383079468,0.18949317171352273,2000
2008,SSP1-2.6,glaciers,0.8671015531069908,0.22291803969644786,0.19996282151950565,0.2094090593375027,0.24532825030065386,0.2663880470309615,2000
2009,SSP1-2.6,glaciers,0.8915919796329949,0.26973715398689846,0.24287594602085555,0.2535270055381578,0.29732367237379254,0.32379766840584967,2000
2010,SSP1-2.6,glaciers,0.91224213325433,0.3312784070189969,0.2982645974871792,0.3111397281048277,0.3656737423590427,0.39825787900379817,2000
2011,SSP1-2.6,glaciers,0.9463726707864436,0.42818534982180845,0.3873011699195263,0.40326034441580927,0.4680371440438629,0.5064796696232037,2000
2012,SSP1-2.6,glaciers,0.9634454159642772,0.49235791454266353,0.4459474909072498,0.46333071962057343,0.5389274927497749,0.5827930514135423,2000
2013,SSP1-2.6,glaciers,1.0010392042679888,0.5465106073581674,0.4949787002268541,0.5139179621645105,0.5991842212570663,0.647574713036021,2000
2014,SSP1-2.6,glaciers,1.034758969518629,0.6041529116610014,0.5462045763870966,0.5681293367990329,0.6640400130290396,0.7182443413547005,2000
2015,SSP1-2.6,glaciers,1.0655474016558886,0.6763247970677972,0.6122130853945802,0.6365349641382342,0.7411292440267653,0.8014302861302993,2000
2016,SSP1-2.6,glaciers,1.0982433117141364,0.75171802861981,0.6817074646433346,0.7079409277595531,0.8217498651080963,0.8866801267375286,2000
2017,SSP1-2.6,glaciers,1.1215083354395925,0.8784622442358216,0.7980534877834189,0.8284263941016561,0.9549082000229937,1.0251588655247197,2000
2018,SSP1-2.6,glaciers,1.1514531927883527,0.9593780401522585,0.8714688883859644,0.9043898960568332,1.0431359418347084,1.1189331361709816,2000
2019,SSP1-2.6,glaciers,1.172690213058829,1.0267725031800707,0.9326192585098253,0.9671037792853343,1.1185724798517338,1.1990859580261357,2000
2020,SSP1-2.6,glaciers,1.183004264307409,1.1214049212699861,1.0190331797298986,1.056713409435667,1.220844937466419,1.3083128450541783,2000
2021,SSP1-2.6,glaciers,1.2100067371777328,1.1923499992828432,1.0831861793954067,1.1230820032334228,1.2976614904340389,1.3928645217884081,2000
2022,SSP1-2.6,glaciers,1.2401553910866456,1.2616629812563276,1.1475793987802185,1.18827657173675,1.3729395811069849,1.4732970192677246,2000
2023,SSP1-2.6,glaciers,1.2795255652495054,1.3361761378144137,1.2143791729287532,1.2581884441771272,1.4544076276153217,1.559215026232485,2000
2024,SSP1-2.6,glaciers,1.3120856196879593,1.4299510513512428,1.2993521574430844,1.3463809845561885,1.557822975944005,1.6692381560540182,2000
2025,SSP1-2.6,glaciers,1.3450532697084467,1.5242912018404047,1.3854583284209776,1.4354778963071708,1.6598044001179715,1.7796352655889451,2000
2026,SSP1-2.6,glaciers,1.3757659511567653,1.620342283288281,1.4713888513900188,1.5249470469134208,1.7618664279685694,1.8881357091278017,2000
2027,SSP1-2.6,glaciers,1.400059949863873,1.71818929286021,1.559610706563124,1.6165187252753346,1.868245638737213,2.0000684353742373,2000
2028,SSP1-2.6,glaciers,1.4175823530737954,1.816022045564238,1.6476001900473805,1.709182335485249,1.9767450677026885,2.112132561133906,2000
2029,SSP1-2.6,glaciers,1.4347237788428864,1.9155735276630415,1.739277743531218,1.8030715935676245,2.0815546684481028,2.2244985748206627,2000
2030,SSP1-2.6,glaciers,1.4578128091905669,2.0152822905442993,1.8269958052464759,1.8970298468165638,2.1884521632568448,2.3385653407838793,2000
2031,SSP1-2.6,glaciers,1.475920925382979,2.116099717875476,1.9178799237723712,1.991678146664477,2.2991727253156644,2.453144051632598,2000
2032,SSP1-2.6,glaciers,1.5035590631054043,2.2171173296948568,2.0091244159818387,2.0862402496860213,2.4084665075140492,2.568177754659227,2000
2033,SSP1-2.6,glaciers,1.5207037061559632,2.3202217149456486,2.1028887253255757,2.181975251345081,2.5192789603677523,2.6850253807010764,2000
2034,SSP1-2.6,glaciers,1.5443794295508118,2.424287100065232,2.1947268410725114,2.2788683209487868,2.629876077100401,2.8055307944009806,2000
2035,SSP1-2.6,glaciers,1.5694008625927183,2.52940048344807,2.28715565909668,2.3768319992858373,2.741916768152685,2.9243104140358467,2000
2036,SSP1-2.6,glaciers,1.6001447457060347,2.6359802898240665,2.3804926759268143,2.4763785684240323,2.8551639538293223,3.044977745183886,2000
2037,SSP1-2.6,glaciers,1.6228275484992332,2.7445826917500433,2.4779284850466308,2.576932433805795,2.9729933244002784,3.1683336481791535,2000
2038,SSP1-2.6,glaciers,1.638756606214989,2.85374481675588,2.5748122950199086,2.6789072104225147,3.091440606222438,3.290705858382642,2000
2039,SSP1-2.6,glaciers,1.665056147183829,2.963128049802206,2.669664043770978,2.781425919695746,3.2097960242501355,3.4136238658781286,2000
2040,SSP1-2.6,glaciers,1.680002027001819,3.072410921239503,2.764797604764122,2.884674282623734,3.3284785017730325,3.5408939105238937,2000
2041,SSP1-2.6,glaciers,1.6834285647818141,3.1835578458608564,2.8613922295159684,2.9871552987027052,3.4476364669061526,3.6667158680094385,2000
2042,SSP1-2.6,glaciers,1.704109570537229,3.292913115210574,2.9553104944548623,3.0883522672048764,3.5670186354153515,3.790295087777463,2000
2043,SSP1-2.6,glaciers,1.714663980468551,3.4036161877034723,3.0507861972192685,3.1916211416916878,3.684482162255052,3.9146603247204044,2000
2044,SSP1-2.6,glaciers,1.7260350563196727,3.511566815542382,3.1458639530011365,3.2919582674776087,3.7991180766699757,4.037916245527676,2000
2045,SSP1-2.6,glaciers,1.7459958257047152,3.6183802840417547,3.2422499802730065,3.3918277922760924,3.916448917439518,4.160287976595818,2000
2046,SSP1-2.6,glaciers,1.762760719311069,3.7256484294878085,3.3395145391426855,3.4926984186156407,4.0338379496026775,4.283711116944042,2000
2047,SSP1-2.6,glaciers,1.7826873664759635,3.835479487763486,3.4362203729379597,3.593426915348119,4.154430909115607,4.408446160898275,2000
2048,SSP1-2.6,glaciers,1.7943045116741423,3.9437084078989812,3.5316782182668605,3.6947981185974283,4.273388105921537,4.53628056912107,2000
2049,SSP1-2.6,glaciers,1.8137621029829256,4.053074308351375,3.627171598255826,3.7958185328191685,4.387770085683636,4.665057536593635,2000
2050,SSP1-2.6,glaciers,1.8262150982576644,4.16286963673167,3.7242733444594607,3.895848404555848,4.506120467725489,4.792882738271102,2000
2051,SSP1-2.6,glaciers,1.8308350187033013,4.2721625582310025,3.819384374591651,3.9975090069360943,4.625109700349139,4.922043233585384,2000
2052,SSP1-2.6,glaciers,1.839260518267929,4.37868500789074,3.9143243803217125,4.097028556591553,4.742042813654178,5.045432607896597,2000
2053,SSP1-2.6,glaciers,1.8419008709450382,4.482711464156829,4.006433449228832,4.193669554076434,4.857927732295472,5.166984087433035,2000
2054,SSP1-2.6,glaciers,1.8495654187516568,4.586800454165079,4.098117943013115,4.288905823649579,4.97134597872719,5.288635926479852,2000
2055,SSP1-2.6,glaciers,1.8519517245166544,4.688765795420062,4.188738708248616,4.385629514230364,5.084489308344489,5.408544630388461,2000
2056,SSP1-2.6,glaciers,1.8650721303408586,4.790779821849622,4.278067275200281,4.480814995973086,5.195615774292557,5.5264438766861135,2000
2057,SSP1-2.6,glaciers,1.878411111649326,4.893214722859954,4.365906639915593,4.574039816635406,5.305767628397873,5.641908587300058,2000
2058,SSP1-2.6,glaciers,1.8934387511902997,4.9937165671400034,4.455109110749863,4.665094226758377,5.41576537625858,5.760111427212023,2000
2059,SSP1-2.6,glaciers,1.9036280513318873,5.094442054701169,4.543483996562868,4.757378737515732,5.526204445914999,5.876894778520188,2000
2060,SSP1-2.6,glaciers,1.9120348699423153,5.194626883461694,4.63051650626145,4.851490349796289,5.63297310537274,5.992196902873709,2000
2061,SSP1-2.6,glaciers,1.9157720858784457,5.295046260044636,4.715999033656349,4.943629258296243,5.743091831277342,6.109428096878102,2000
2062,SSP1-2.6,glaciers,1.9252995872840941,5.394290656271263,4.800103417840264,5.03553259843938,5.851712118453629,6.225338052464773,2000
2063,SSP1-2.6,glaciers,1.9227545106403505,5.492379739073706,4.8827892963276485,5.1257849021387445,5.95818798229539,6.340320647244299,2000
2064,SSP1-2.6,glaciers,1.929979720056169,5.5891052495376785,4.963447419455051,5.213737964370252,6.062250983575059,6.453031132218886,2000
2065,SSP1-2.6,glaciers,1.9279017310614255,5.684497466285153,5.045318822790683,5.301991818212878,6.166673029803352,6.5647853782458885,2000
2066,SSP1-2.6,glaciers,1.9250740149608094,5.777582952812512,5.124734016482539,5.386302295263021,6.26842245476773,6.674045292892649,2000
2067,SSP1-2.6,glaciers,1.9307580359371808,5.867237475153236,5.203344349337002,5.468264877640011,6.36884293910703,6.7801002183875125,2000
2068,SSP1-2.6,glaciers,1.9303005835819673,5.9561749841845195,5.281028764622156,5.5500187005603765,6.46812483398094,6.8879199196745375,2000
2069,SSP1-2.6,glaciers,1.9315130943430172,6.046778564466813,5.357771558077451,5.631386221542952,6.5671117229059455,6.993610111747185,2000
2070,SSP1-2.6,glaciers,1.941998544440816,6.134848620736049,5.4327763531405076,5.709195149302792,6.664061232866137,7.093140641905732,2000
2071,SSP1-2.6,glaciers,1.9488800722775106,6.221289569663504,5.507425235674085,5.787937660310727,6.766235689512156,7.198050742732838,2000
2072,SSP1-2.6,glaciers,1.9600550100485683,6.307379668229677,5.581539142420514,5.865720195266989,6.859533636984262,7.296764025768577,2000
2073,SSP1-2.6,glaciers,1.9549334001318275,6.391066002366269,5.656093200598752,5.9458902438612276,6.95615783234173,7.398900970968065,2000
2074,SSP1-2.6,glaciers,1.9609657708872554,6.47551941344799,5.7275539071350465,6.024422285761894,7.050411879589436,7.5003430635052135,2000
2075,SSP1-2.6,glaciers,1.968212494580389,6.558313716807886,5.798945158693,6.098216524359338,7.142970183424596,7.601001950644567,2000
2076,SSP1-2.6,glaciers,1.960330564727248,6.6401736838692305,5.8698805655586055,6.171488982039806,7.237137848254467,7.700723691250392,2000
2077,SSP1-2.6,glaciers,1.955954255771158,6.722999229414967,5.93896848451438,6.248238684939515,7.324183092147482,7.798718591395122,2000
