year,smb_gt_p05,smb_gt_p50,smb_gt_p95,discharge_gt_p05,discharge_gt_p50,discharge_gt_p95,net_gt_p05,net_gt_p50,net_gt_p95,ais_cm_p05,ais_cm_p50,ais_cm_p95,t_ocean_C_p05,t_ocean_C_p50,t_ocean_C_p95,provenance
1850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.80729174587798,-1.6058347216877482,0.6349017970165427,0.1568015468852372,0.9374757886601699,1.6989739675839426,"diag_ais_flux_split_vs_imbie.jl | tag L35 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-24T16:34:41.889"
1851,1602.5960158394435,1798.6925374945522,2006.373863072426,-2074.7168648549005,-1866.5584790750343,-1660.2297831753292,-146.21059565179368,-66.60259324229742,14.627983247021428,-4.746706503516859,-2.5649068267926136,-0.34496799179482546,0.16834718609024932,0.9488073196446956,1.708633224380416,"diag_ais_flux_split_vs_imbie.jl | tag L35 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-24T16:34:41.889"
1852,1603.8602339117806,1801.8110596654385,2008.0835018182006,-2076.438972280683,-1869.287195771833,-1664.8641943203963,-144.85378914248753,-67.80768842779014,11.251590653942717,-4.717397454509601,-2.556210903308288,-0.3538600292645854,0.17278295963701545,0.9529546560691118,1.7094968472710819,"diag_ais_flux_split_vs_imbie.jl | tag L35 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-24T16:34:41.889"
1853,1604.5495375726016,1802.787374420471,2008.2987370706405,-2077.58002453789,-1870.9647486543117,-1666.9380290311958,-144.60327770026234,-68.27684102425712,9.156636769870921,-4.68183219369569,-2.5400506351594307,-0.3547741531679915,0.17652256950161965,0.9577312974076932,1.713597915906194,"diag_ais_flux_split_vs_imbie.jl | tag L35 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-24T16:34:41.889"
1854,1605.3425035463852,1803.0385746453599,2006.5380002548322,-2079.2601867851554,-1872.7994480918624,-1669.3172678068274,-144.0307447294038,-69.07035196468519,5.764523243743581,-4.646843145530648,-2.5237578389174242,-0.3553223841430119,0.16409093292107907,0.9472038859853962,1.7077326906600812,"diag_ais_flux_split_vs_imbie.jl | tag L35 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-24T16:34:41.889"
1855,1603.537044559061,1801.1977282704984,2007.6920773594243,-2076.0543254113227,-1868.60439130128,-1663.9726748793466,-145.0265225574611,-67.56043914290387,11.881360399487749,-4.611252031309042,-2.508439267147562,-0.35739385155885706,0.14813771201631795,0.9245155848725375,1.6862251978173375,"diag_ais_flux_split_vs_imbie.jl | tag L35 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-24T16:34:41.889"
1856,1602.8009132513266,1796.108337557852,2004.4785084480807,-2071.027892310885,-1862.6199210160796,-1655.2326278716025,-147.60394735766548,-64.19507136518052,21.55788769862391,-4.573911846584388,-2.49445142458148,-0.3618321099397834,0.1535390814458245,0.9333103802251979,1.69358503895677,"diag_ais_flux_split_vs_imbie.jl | tag L35 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-24T16:34:41.889"
1857,1603.8891138831068,1798.070126178766,2005.6091372738354,-2073.5052504553128,-1865.2083858630344,-1657.8960945106558,-146.57426862627892,-65.61937274447712,16.760431968649605,-4.538202414088114,-2.4790990389959986,-0.36516700473270347,0.1594877171138587,0.9405657457451455,1.7019074269743577,"diag_ais_flux_split_vs_imbie.jl | tag L35 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-24T16:34:41.889"
1858,1602.7291408117048,1799.5084877315871,2006.7486054605727,-2074.8929281465093,-1867.0304408009083,-1661.4732941029133,-145.56093985673152,-66.89136910176785,13.815032868180097,-4.501223988731708,-2.462181090089973,-0.367242950616112,0.12530581687945247,0.8925840919784591,1.667531669804903,"diag_ais_flux_split_vs_imbie.jl | tag L35 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-24T16:34:41.889"
1859,1595.5807637520759,1790.149667142543,2003.9046735807458,-2061.8487912347055,-1851.466245243523,-1639.5766424349767,-150.62675522148567,-59.986329151992095,31.498381898857016,-4.461969683532236,-2.448387255635345,-0.37421576456414946,0.12470088427840086,0.8915779238380486,1.664450816545652,"diag_ais_flux_split_vs_imbie.jl | tag L35 (1000 thinned draws) | hindcast 1850-2026, forcing ssp245harm, LWS central | SMB = beta_total, discharge = ice_flux (m^3 ice/yr x 9.17e-10 = Gt/yr; ice-mass sign) | AIS level cm rel (1995, 2005) | 2026-09-24T16:34:41.889"
