ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio
vvM,glaciers,2100,fixed,2000,10.20353495450442,10.23202702772363,7.978188818735177,12.587775214383946,4.609586395648769,1.0,1.0
vvM,glaciers,2100,joint,2000,9.643481268043292,9.83655140201114,7.063367611790606,13.312482187082264,6.2491145752916575,1.3556779370033123,0.9451117981211121
vvM,glaciers,2150,fixed,2000,15.279397607820668,15.301248096043036,12.1052281017189,18.5166223614705,6.411394259751599,1.0,1.0
vvM,glaciers,2150,joint,2000,14.4722968927416,14.742400934283554,10.700942571157055,19.77498097890431,9.074038407747254,1.415298769678035,0.9471771901095133
vvM,glaciers,2300,fixed,2000,22.12570087493439,22.203741228932792,17.65784655407188,26.730988015545538,9.073141461473657,1.0,1.0
vvM,glaciers,2300,joint,2000,20.944577144995467,21.172901850206813,15.617981703841178,27.244395299078764,11.626413595237587,1.281409933329666,0.9466175676596538
vvM,gis,2100,fixed,2000,8.88517311720532,8.904026629990025,7.774233721468558,10.037813263827113,2.2635795423585545,1.0,1.0
vvM,gis,2100,joint,2000,8.350308527562774,8.625375564963171,6.688682052374343,11.506714108366914,4.818032055992571,2.1285013253708702,0.9398025696756735
vvM,gis,2150,fixed,2000,14.793889197230996,14.840497481502819,12.485887840712653,17.276036631937675,4.790148791225022,1.0,1.0
vvM,gis,2150,joint,2000,13.685143682544247,14.425602331966545,10.239623857820716,21.462650226043383,11.223026368222667,2.342938989448909,0.9250538178361999
vvM,gis,2300,fixed,2000,25.812612190095187,26.109471763677362,20.649617767523704,32.43049617176693,11.780878404243229,1.0,1.0
vvM,gis,2300,joint,2000,22.841803292239298,27.429757586093096,15.39252927664995,63.04234408328032,47.64981480663037,4.044674189105279,0.8849086300922365
vvM,ais,2100,fixed,2000,16.7121521318465,21.941782824256894,4.628444527409935,58.40400882645869,53.77556429904876,1.0,1.0
vvM,ais,2100,joint,2000,7.32044185939538,18.87462503112271,3.9922907224357562,58.52025203476623,54.527961312330476,1.0139914294361951,0.43803106874820885
vvM,ais,2150,fixed,2000,64.56138529826259,66.4533984936803,10.455244846654491,126.99197043627828,116.53672558962379,1.0,1.0
vvM,ais,2150,joint,2000,54.90997254679525,57.2211445768203,7.372756849477683,127.85920476662179,120.4864479171441,1.0338925116313034,0.8505079668461347
vvM,ais,2300,fixed,2000,219.7168234406862,223.20258206680126,111.15925722245788,349.219935630814,238.06067840835613,1.0,1.0
vvM,ais,2300,joint,2000,205.0811991893653,198.08011540360596,19.964674566733926,350.3495234737197,330.3848489069858,1.3878178081147106,0.9333886954028722
vvM,te,2100,fixed,2000,21.50268112799141,21.40986400668187,19.426395047645816,23.12966569739158,3.7032706497457646,1.0,1.0
vvM,te,2100,joint,2000,15.593604637847251,15.853567002869127,9.607414396911464,23.27505812871933,13.667643731807866,3.690695340548812,0.7251935023836662
vvM,te,2150,fixed,2000,34.775333533671045,34.62522451554621,31.417448043691635,37.40658359584933,5.989135552157691,1.0,1.0
vvM,te,2150,joint,2000,25.226469671402675,25.867500103041692,15.060800586999047,39.323307794497616,24.26250720749857,4.051086671223792,0.7254127310375692
vvM,te,2300,fixed,2000,62.781567385882816,62.51056841969001,56.71941663874179,67.53188855613998,10.812471917398184,1.0,1.0
vvM,te,2300,joint,2000,46.72682873177988,49.40019044838992,26.260828560577842,82.41020525880967,56.149376698231826,5.1930194248997505,0.7442762370773013
vvM,lws,2100,fixed,2000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvM,lws,2100,joint,2000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvM,lws,2150,fixed,2000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvM,lws,2150,joint,2000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvM,lws,2300,fixed,2000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvM,lws,2300,joint,2000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvM,total,2100,fixed,2000,59.68752615509776,65.08408113873595,46.40180547706766,102.30303122681332,55.901225749745656,1.0,1.0
vvM,total,2100,joint,2000,47.34025917175059,55.78649965104969,33.518487139109716,99.30457933225931,65.78609219314959,1.176827364889202,0.7931348846446935
vvM,total,2150,fixed,2000,133.32754098138685,135.45116723369262,80.00583696982984,196.9457429221379,116.93990595230805,1.0,1.0
vvM,total,2150,joint,2000,114.47797947652934,116.48744659303232,54.50997522987105,195.97931024650066,141.4693350166296,1.209760978209829,0.8586221468864487
vvM,total,2300,fixed,2000,338.8515741016842,342.5099795564174,229.10217286423148,465.61758472293616,236.51541185870468,1.0,1.0
vvM,total,2300,joint,2000,311.1127887312984,304.56658136561197,101.3510118367719,486.5465370548229,385.195525218051,1.628627590020089,0.9181388327797414
