draw,loglik,weight,ohc2018,te2100,tot2100
27,-3.4860530609249145,0.0002664929361275195,81.90129271113169,19.999095920458494,42.74013869330921
28,-1.3196885496608628,0.002325550928464421,55.88557849590219,23.80609772959468,67.50432388743913
29,-3.7741394697654798,0.0001997889038380055,86.54154851399315,17.72367678564036,51.931601350094056
30,-9.931663546039587,4.23050911954407e-7,108.84277875175218,17.29079004938103,40.69319030652841
31,-8.544144655513545,1.694277070169812e-6,88.76606979050284,16.901326599626795,62.23622551682543
32,-6.871960533004928,9.019963297802492e-6,72.19154339299088,10.970166412376464,53.56362199773173
33,-0.5773379917142352,0.004885675358363281,84.83495749048012,17.59325442160213,70.48307397471501
34,-1.0317872362980463,0.0031014144536844774,75.02399920649836,22.92289885540048,52.32339887301968
35,-2.9982603047455694,0.0004340416483107592,66.66815029872093,12.775671088435804,35.54903292429315
36,-4.692939431212666,7.971528641805752e-5,80.00700876691577,19.652252360205466,106.05313518200201
37,-3.861236168586827,0.0001831242033591352,78.71708717078769,22.3168642292156,116.573984082811
38,-2.77133120906638,0.000544609807672827,76.3852703001449,20.97068719609624,100.88117916285427
39,-3.3046223747018004,0.0003195067573597191,85.42156011973658,23.3020698879663,43.93504871645628
40,-2.681114141884119,0.0005960274101588794,86.98699308065977,18.130708993678017,41.76714877911439
41,-3.066743926859263,0.0004053118907028457,71.18429949493577,17.686441910220395,86.13774844257043
42,-4.374473421493816,0.00010960986467228549,67.40626502114513,15.99107709709202,38.97952937116296
43,-2.601757908637738,0.0006452532590723889,65.70106317544978,15.71228232191693,38.0276160433997
44,-5.942858748196372,2.2840654720432964e-5,68.02716135970417,11.611925110397973,31.927582112519563
45,-1.2058261676096942,0.0026060074865195517,63.31508745747161,18.180985622271262,43.310166157408815
46,-2.810743188823234,0.0005235631268901084,67.28078280967365,14.516374710106076,38.14908327512093
47,-5.482360798858866,3.6199307877126344e-5,86.9815553677643,17.858486584297026,39.132262481470285
48,-1.8894045541924644,0.0013155317610505798,77.85515795048182,21.379914874908803,71.62073340017774
49,-8.859526523953072,1.2359924790899958e-6,94.975067817155,22.92273117220404,101.46492668976553
50,-2.0193562751041134,0.001155218200144633,54.729959957363526,20.736508848372388,156.23420984469817
51,-1.4915437227507273,0.001958349049014414,85.30272017377631,14.584924717436184,49.3144732979402
52,-1.0360347021154024,0.0030882692384957785,65.51075737841018,19.445615753038496,70.5312420275375
53,-2.394771902781906,0.0007936391566652815,76.09196626811517,15.553662770568408,39.12076708523306
54,-5.232259351028946,4.648554699940203e-5,63.50720021752293,18.764152910762764,40.87186654853432
55,-0.5791180724184233,0.004876986197928779,63.9041920461993,18.25024901039772,77.43949320589186
56,-2.6075591478624887,0.0006415208273882208,45.883802406672345,20.66771196926974,71.33573509980853
57,-1.9400190733805622,0.001250603763783478,69.5494911284486,15.428616536463204,70.40142284047708
58,-2.6474128556885104,0.0006164566121326195,61.210061933954385,13.660644317450302,36.24437854521911
59,-3.044416553150206,0.0004144632231982685,64.66277433270561,12.981844800177885,37.016182083871115
60,-1.1544935934056024,0.002743273528448382,79.94009643844446,19.752283518780125,41.825043511799564
61,-1.3246831460756368,0.002313964698491903,79.64255498026687,17.96337773699492,39.329380820066945
62,-2.193107444744075,0.0009709678459217832,48.99462916019803,14.925335359049726,43.499852349313315
63,-2.2718230314961882,0.0008974682705548117,63.14457265529924,13.763068006457921,53.471814650727765
64,-2.1312380957052968,0.0010329382628092058,59.88564497506994,12.606375831964863,75.96962484969572
65,-4.7026863390226366,7.894208316204796e-5,94.30939899919846,15.567440847918366,35.84699161087921
66,-3.33291706025772,0.00031059311317954545,77.6286041200725,18.929039765001324,41.243233846248
67,-1.3461756607793824,0.0022647624125911913,47.224072099367625,14.07976601542209,35.95437477012229
68,-1.6697888211061367,0.0016386237259159813,55.50588726275462,16.957762845398925,57.96030847582699
69,-2.884354106821668,0.00048640747146187546,63.427894120657385,15.13244126712196,36.67706097377399
70,-1.0067133517973734,0.003180162090383902,76.08852712923533,16.037029526895566,50.51186602118655
71,-0.8179477888850728,0.0038408654938400944,70.98598662338367,20.293595059160502,101.08061200698968
72,-3.7312781593095634,0.00020853828360199448,77.6766114929723,16.50624095669786,90.72493304949057
73,-5.408185065554407,3.898651170291421e-5,74.40220685616414,7.7850795604860465,27.568043921746764
74,-2.550928260447333,0.0006788991149434131,55.58437423817659,13.578730732820524,34.6807868531977
75,-5.142970474911419,5.082713284805409e-5,91.11807449969265,17.204459507674784,37.899081056509445
76,-3.142303711380109,0.0003758150321999031,66.7315540414811,17.636408102711503,54.82035067096953
77,-5.81113574081431,2.6056442677043818e-5,67.35050726617138,14.380399144494938,62.6651431641462
78,-7.206457047453209,6.455572753930916e-6,81.27708988426566,16.417937796327088,38.87379515622621
79,-0.8886915476526347,0.0035785366914794677,55.83333587451859,22.505177749157113,96.37216707369328
80,-1.0151407838244777,0.0031534741040790738,67.81335188016546,13.679056911169287,58.5751897327627
81,-1.4688881825559417,0.0020032229059811614,62.29830427634912,21.075703549495824,56.249479177302874
82,-1.9774474690602406,0.0012046608198879396,55.50424407370434,17.20228219915349,38.34548230960793
83,-2.330290311396884,0.0008465002413552488,65.78633597599676,16.626774640294496,38.12706250074959
84,-5.657029824177184,3.0397822389259394e-5,87.80908624929776,15.605516186641816,40.701311525642524
85,-1.6386545193831845,0.001690443633854894,85.7694471407392,24.87103972163885,51.282504819571756
86,-2.49014196474873,0.0007214469393265933,67.3606518784697,20.51360026963716,41.32754278518955
87,-3.1408316649053747,0.0003763686567737846,72.30024319639276,15.954973099382409,39.32725745165974
88,-0.784219101140478,0.003972622349084485,67.13966224102336,24.102889137407555,58.259551714101065
89,-1.8073788617200643,0.0014279882811258444,72.7568439683052,20.808829022466288,82.6831385666643
90,-2.879004438918224,0.0004890165625629605,80.40148149146728,14.631964893250142,35.558855488638365
91,-8.446777504928095,1.8675423089503738e-6,86.32956229525038,15.133406086466488,33.91437144387268
92,-3.448210221943059,0.0002767710350612419,85.57927897573289,21.076142215435695,44.199513594628684
93,-3.0350872333849814,0.00041834797601288066,64.63401970303083,15.555147491563407,35.30825451511801
94,-3.235789732263483,0.00034227382199693594,78.86724473512598,20.335549007567245,40.95158116442827
95,-1.3584353873896695,0.0022371665490860298,68.20005404577701,17.57553561453278,80.43606185475198
96,-1.7974629004481912,0.0014422185946360363,74.16133934573134,17.703312684414257,41.43623517406334
97,-5.116501573640719,5.219043415973633e-5,73.18673948910613,13.335651633947364,76.53321815247936
98,-2.768917860884789,0.0005459257280101403,85.64578809922887,20.09629259841242,76.27261266777901
99,-0.5130762512400213,0.005209944837353765,56.84086316291891,21.34444260905141,112.56182491637102
100,-3.1885886909704677,0.0003588168557206583,70.47226280285886,18.155701469776055,40.76277880112555
101,-4.375366614022373,0.00010951200567007479,88.4623274243365,20.68567430339849,69.51702892264302
102,-1.2544935450356254,0.0024822166565123902,59.613880444466965,21.472331697135708,77.08688448938213
103,-4.084213430042809,0.00014652372607119565,73.5673999624996,11.809976085910975,31.68858572463046
104,-3.725246386194145,0.00020979994040318665,73.06450942316624,14.880102637196561,69.87224427926972
105,-4.4606872840264336,0.00010055587207490398,69.74221121099332,17.54650950732604,73.99070132986185
106,-1.7449023660800715,0.0015200498844385045,57.59287728733576,9.70805076443603,31.4192958622469
107,-8.042712098232027,2.797395203851518e-6,84.15962875900364,13.864280226547596,75.35169500098092
108,-3.5437205319938077,0.00025155968213459555,61.270721189293084,14.911407356223034,34.2268179970956
109,-3.2180228345822237,0.0003484093088605046,56.40245939422618,16.304113650374497,43.481717340595765
110,-1.1828628870372526,0.0026665423470587655,59.514351189929755,20.003966553205856,56.63119908690041
111,-1.231902186754342,0.002538931523160074,62.503386602382456,21.231920381648912,45.85084942566101
112,-8.416351985604209,1.925236490664376e-6,70.58043652612879,13.729594412422218,31.842122885703045
113,-7.635984909524852,4.201391956373279e-6,90.67903318521077,17.134037467468644,73.37602034197721
114,-0.9358131044327483,0.00341382176075176,82.21489290181808,23.23772536458212,79.35161618034549
115,-6.0242657322018385,2.1054936925119006e-5,69.97601329896513,15.19552217125395,36.18638507451269
116,-2.1698279139074694,0.0009938366768814035,29.52800811829629,12.52426281008161,39.36712672717064
117,-1.7424761721198885,0.001523742297731464,67.23850505145188,20.62027212879753,85.82053255897601
118,-0.4225404928293075,0.005703642616626499,69.98454688073559,21.249027665085862,44.766940037334095
119,-2.992094942550764,0.0004367259385882615,49.73881045044145,20.574140599018097,77.36831517627886
120,-3.362819548756821,0.0003014430921712813,66.01919610937284,18.217144258776635,41.947383452169504
121,-0.3698887995778394,0.006011995476817647,70.95694905539781,20.91591196359356,75.18273160822687
122,-7.899724296773033,3.2273988439237944e-6,104.34916813979862,16.451992013006087,36.47764956100529
123,-3.871765866364189,0.0001812060772089528,56.16505178261435,13.815687440536495,39.91055025988723
124,-3.872297452724946,0.00018110977612826055,83.54681192417294,16.92005335769171,40.255437435094436
125,-0.9170200821609575,0.0034785844261910077,66.1294926958174,21.790508769581077,59.708715792926384
126,-4.5522905812277,9.17539205547508e-5,84.47953183522979,15.812921239918115,37.96493709992967
127,-5.520491515009672,3.484498704432685e-5,80.47868926334107,15.555162623182978,35.82024109101947
128,-1.574619344815122,0.0018022325002223299,67.5255171309241,16.548290455130616,37.29194821744115
129,-5.774541315315833,2.7027624775195626e-5,84.57514526904411,20.988566771502942,58.84410557534284
130,-1.067047050835038,0.002993964617945814,61.15305025344556,16.31733480308165,38.54745716508887
131,-1.3015373934064776,0.0023681477883682935,56.11564024743086,18.912706743561646,40.631993866661126
132,-7.5157137532669775,4.738340859658617e-6,94.47899656749503,16.618378834997973,47.68066011590528
133,-7.529830877491988,4.671919058644545e-6,87.15763760593998,15.459937017869894,49.15935670801642
134,-1.7736056269535152,0.0014770397150057665,78.63828681706565,18.357879031701092,40.36088339989931
135,-8.122929618184163,2.581759594673137e-6,94.66143232790712,17.696329263025547,37.313989374844
136,-6.073899319828292,2.0035415413503022e-5,66.3255800307638,13.990779105867496,34.452189431368794
137,-2.7435420438115314,0.0005599563052131474,67.31524389319708,17.088216424946893,50.10432533258984
138,-5.582629829081901,3.2745677512175755e-5,92.28408161739303,21.576464211283238,45.754902653243136
139,-1.8072663192709741,0.0014281489994679229,78.27309062921448,16.23986211821366,37.788148915705804
140,-1.0658208151544295,0.002997638176050517,52.26460212427096,16.393891582049168,68.76484534451026
141,-4.252051146077667,0.00012388449654266007,87.79621016508426,17.67157967664999,80.0155883317464
142,-1.4345257133587928,0.0020732549372461406,53.810359537892204,14.483928521285009,51.758089115289906
143,-3.5483877738714678,0.0002503883278745485,91.08200492711006,21.73241288899939,77.20865539229284
144,-0.849291960533695,0.003722343930012639,77.9285636297259,20.412212771341544,93.23297230345474
145,-3.012660720381969,0.00042783605695739357,58.26841883293978,9.482880373958519,28.759754015073153
146,-1.2183321723680973,0.0025736196875967223,69.12580105490498,17.204079951542532,39.00332268182944
147,-11.066786164140868,1.359612492204631e-7,101.62416763652803,15.487055925480007,35.0054237386187
148,-4.510881061792116,9.5633170946167e-5,74.73792719410153,17.278636117465044,40.68033783795042
149,-4.793527684764003,7.20869560575943e-5,73.54234459964503,24.385117790084742,103.61023684134247
150,-1.4688216010655482,0.002003356287988169,26.80774716170299,27.790118281806265,92.35686051665942
151,-2.7984141948122803,0.000530058089451621,79.43075521841044,17.236160891116494,38.15565536514555
152,-0.913274450287411,0.003491638355236974,55.93033868157103,14.567402893041116,38.73965862392143
153,-2.7344126974094833,0.000565091746235747,70.78641198840876,13.9787798732936,36.35774983212427
154,-1.7446257760965929,0.0015204703731597315,43.156674889684055,19.037332572424123,42.65825466928092
155,-0.9484815014875738,0.0033708468972744104,64.07262081446507,17.29575980336859,99.19885942294226
156,-2.4240408984371604,0.0007707467882051134,67.8311010478696,16.288313670504657,39.70047379665657
157,-1.2246370262132218,0.002557444436492627,64.33558166827744,19.330389734652602,62.34234221915273
158,-1.7431531663984088,0.0015227110820169156,43.8134752533377,11.605017025450596,35.40164416198488
159,-4.0452494860616985,0.0001523455524501248,61.75223363029476,9.380969526126888,28.483848976883156
160,-0.8713695128238295,0.003641064217218823,70.22294455107125,18.723401237640097,44.43749461016337
161,-1.7370002360518475,0.0015321091002687575,73.76686264472278,15.348878255656944,41.22116741386553
162,-1.6676066334774393,0.001642203414694526,60.58765270619418,15.416502772769398,41.40054385826346
163,-2.1666880392849235,0.0009969621035983659,62.82316034775721,18.825969222058664,44.391751389673644
164,-2.6730516709931553,0.0006008522878855056,54.02781162636504,15.376572280274393,40.93355091175444
165,-1.992003128152127,0.0011872531848143352,43.03501414029424,17.73812413324073,81.18098350282543
166,-2.2472067159811746,0.000919834793936733,74.2347367571981,26.38375924878557,109.783036364638
167,-3.0701026847906694,0.0004039528298311542,80.69632623030422,14.92863436831825,35.60635813301177
168,-5.039305908253489,5.637889519691222e-5,68.48432680980208,15.258159216801818,37.11154850068117
169,-2.456206425277418,0.0007463497863459593,71.43466334949687,19.224880211352126,42.590460186941634
170,-0.8071376019736195,0.003882611200643599,56.02977950352635,14.309608164613019,58.10725489411432
171,-2.197585157961423,0.0009666298497638811,60.675796640216674,17.46137769282858,38.880610186129
172,-1.4555112709490843,0.0020301998737053202,81.75503847650636,21.57804161962874,46.675454596962695
173,-5.073028003830098,5.450937985334889e-5,73.07659130011542,15.12321175063727,52.50687481169221
174,-1.1556918317606015,0.002739988401463977,58.1581907798483,18.57034413372563,138.95843502057514
175,-0.5923730783574077,0.0048127682617030015,66.0459926054158,16.66329448545815,65.01481489935435
176,-1.4479159769341514,0.0020456785467799703,65.53871821002207,18.732846209134646,65.98655773596656
177,-5.466293630623592,3.678562586838928e-5,85.02281300573972,14.369500408507093,39.40042985436821
178,-4.386311091829864,0.00010831998885361099,57.416662313454125,10.077812843568445,30.302182251374255
179,-2.3180437441073543,0.0008569307018279648,63.046375136878794,18.445755846128893,42.79256657337258
180,-1.3484847916401315,0.0022595388131204396,56.37418323272744,14.8783999304465,36.3557088323622
181,-1.4029098391979042,0.0021398498861433302,62.91523518353787,17.78043819297199,38.949031585994256
182,-2.194369017129555,0.0009697436720545146,55.585820687347336,14.939249094163246,93.1596303616817
183,-4.8775163419622976,6.627975234993224e-5,84.83040101417976,18.527703119309077,39.75201217486901
184,-8.8642938336905,1.2301141431662796e-6,85.34211593917604,16.02088128125014,38.0150626669264
185,-3.1025121319726794,0.00039107081891082325,85.8371419074232,16.119136085330403,87.18323468004073
186,-5.399579188918179,3.9323472655662266e-5,84.71931098494083,15.629486657507146,39.509507690725144
187,-1.7730253795739381,0.0014778970121280808,71.74274940078261,21.468368382602584,67.46878613971008
188,-0.9171105867371464,0.0034782696126280273,48.51852899860867,15.71538716467772,45.342610173215235
189,-3.7785327338975834,0.00019891310363223156,77.86846345362608,16.20040729532861,39.50179892364197
190,-2.4923938087880257,0.0007198241811215221,55.603910182268024,15.306954163336156,39.182878999405105
191,-3.389837676372877,0.0002934077036143657,55.13529195411803,10.39853491900576,30.14535337620668
192,-0.8007659751913269,0.003907428730211871,65.83338638485996,21.536342163133668,91.40807378909436
193,-2.721256650028052,0.0005725752386770669,58.499367522710465,23.31865512523975,45.93455849082949
194,-4.568271145038686,9.029929499722195e-5,80.40554692090001,14.295754933025787,34.504737247670164
195,-2.4670415314060845,0.0007383066599539393,78.4503249891955,16.414167854740946,35.91385857466907
196,-3.292098335922969,0.00032353343487928095,74.51799748808405,13.070030320804834,32.49871618909718
197,-1.3251632609248787,0.002312853996333171,71.97414650452016,15.251344366624194,40.900306591028794
198,-2.6686786066658073,0.0006034856072325485,61.29746976841233,17.850270487451308,77.72843146652734
199,-2.656487721622651,0.0006108876579977617,77.65828108399057,23.945189586542995,59.99583997224677
200,-1.591115953181736,0.001772745661599566,67.36053724273688,16.158593543233234,67.71812598741002
201,-2.418430001758646,0.0007750835239095303,67.34221651549647,20.167293578578857,91.63531885372632
202,-7.466114633382169,4.979284294324068e-6,74.9581623726335,12.674164093263606,31.219234999533573
203,-1.5215010352717249,0.0019005522157962234,39.06953271365641,19.931347931900163,62.40568869653977
204,-2.5375086750558276,0.000688071063820197,52.379846500391544,12.473765932908995,79.67563897757144
205,-2.050404119116086,0.0011199022447148923,60.2206984810798,20.190022280484005,62.00339556265111
206,-1.486515558579978,0.0019682207469971682,55.48539941120599,13.668504846859651,35.37557047494009
207,-7.819972536269321,3.4953316427803363e-6,86.50939214958538,20.488488501136985,40.53824786826273
208,-2.2076522727269854,0.0009569474945936774,77.20419481315463,15.209521992002522,34.844622770671705
209,-0.842867665421761,0.0037463343441672403,59.47680608595655,18.292326550424566,40.693890468109245
210,-4.009134205997964,0.00015794811485357374,61.11200179009268,19.68879877678859,54.64376527678613
211,-6.098279366414194,1.9552857348345125e-5,93.49505140353945,18.45259908476003,41.55925999320607
212,-0.5444297416404152,0.005049129122717486,58.95245907680521,21.299688930693186,90.16387606857664
213,-6.971154391751457,8.168182356536562e-6,78.13690755580458,15.291402535785096,34.17894651483378
214,-2.1569055635413377,0.0010067627201838963,67.7139857534446,19.002889767491634,65.17155725698817
215,-8.160455374962654,2.4866723799918147e-6,90.78784623980604,15.7568682095065,36.581578661826846
216,-3.461342599322114,0.00027316013512584204,52.04893473304094,16.22622523793098,86.14433943790021
217,-1.7843888113511317,0.0014611980884873992,58.03071914246095,18.863066557672582,43.43734165632348
218,-3.8273193518160773,0.00018944172288501207,72.68473211696717,10.180596165974126,30.3812755069477
219,-2.258618233623728,0.0009093977474888096,60.32348469635169,12.009695146517403,52.54737997058788
220,-2.4518867183497517,0.0007495807721201706,68.8124248139157,14.76276888201933,34.94779505040727
221,-4.844843394891978,6.84810731835493e-5,67.30110664058596,15.985367977274976,36.83450433143196
222,-1.9066789157549826,0.0012930019441104556,62.5668443457419,14.319537633853146,58.33073395795092
223,-1.1406595811257663,0.0027814877265200876,61.08772006905283,18.817888417780992,55.970620903701956
224,-3.9161551287259924,0.0001733383854596889,87.60051417394106,13.107986451725374,31.21890338677704
225,-4.18557307573587,0.00013240001044008943,84.72581510737598,16.57907784380577,37.192646528181314
226,-3.838128543486271,0.0001874050382794002,58.928093966358766,16.17485032516837,52.42518447043201
227,-1.8198700877230105,0.0014102618993847673,72.66263331387941,14.795570410104128,46.43510933042114
228,-4.326298201143187,0.00011501960555829073,88.42292306652887,17.678568035545325,39.952937008675676
229,-1.8218197198160804,0.0014075150860338925,62.22523177500408,16.157200930085203,69.90453522796994
230,-0.25250142399735537,0.006760819395842107,64.98467742502218,22.685935217643372,46.96006534329851
231,-3.595012001147865,0.00023898213422566338,63.92058611200768,12.049220336852404,72.06876999141889
232,-2.7901046416415114,0.0005344809860270808,62.8844434172411,12.211227167095489,36.98423173827568
233,-10.22841870077689,3.1442242246868983e-7,85.77411242940417,14.772683286150105,58.995544841916356
234,-5.723083368795892,2.8454816102770793e-5,80.24433765893372,13.822822307894139,36.25402505315692
235,-1.7791642268024304,0.001468852218857968,88.9793398717895,16.2811884491282,51.56047424798854
236,-2.451936833457952,0.0007495432077399502,59.910573032959675,16.97011169379622,38.038451100671
237,-5.203598551081681,4.7837136257370766e-5,75.50306221171493,12.08266837979777,33.85896929804389
238,-9.697861749424685,5.344800085685928e-7,109.14412073101137,20.928315246311698,38.761055607706766
239,-1.081983440593389,0.002949577909283858,62.63378916260144,14.725853583034375,101.77990646328635
240,-2.0590975569399035,0.0011102086406041523,68.96948494530116,12.230610033562893,114.39172560006179
241,-1.8389117064220104,0.0013836622836112266,82.93032781552988,19.643719374625626,42.39645880012765
242,-1.823927311182632,0.0014045517432450315,51.76630269377387,13.273909892856867,67.93582292428277
243,-4.078510641284604,0.00014736170707230816,74.48040133697509,15.359766898995993,37.78495822736377
244,-2.41762495540227,0.000775707753309429,66.89346537900175,17.27379239758717,39.14242424862945
245,-4.331541079165476,0.00011441814985334765,40.97241076799877,8.560197083548069,32.808623684435844
246,-9.665015916579405,5.523269438323055e-7,82.64782698751307,25.480274069115676,57.228245559303915
247,-1.1198772417286107,0.0028398984014067915,57.122807655481616,15.159199012026178,36.737162424688094
248,-2.4549300513913512,0.0007473030159323873,67.416917082584,19.43416742252945,42.90918577997105
249,-2.8070341762630817,0.0005255086348301437,69.33556773542975,16.633035628470417,88.0021360499072
250,-2.322128306424185,0.0008534376536180855,78.6838394035702,17.068572177003688,61.33163815372699
251,-8.813568139222967,1.2941222406234245e-6,87.79881873804733,16.770810396524503,37.82168317470756
252,-3.9307441060774058,0.0001708279128212134,60.471311368487065,11.603950113663181,31.375297750619595
253,-0.24492902269850697,0.006812209360570741,72.57523390048078,24.76787539015793,47.941454375016036
254,-1.5717065318725205,0.0018074897193053848,79.81190261590324,15.916262105560058,85.27883200223928
255,-4.089636659587699,0.0001457312451163345,61.95135512429314,8.862528113011756,30.108081054120895
256,-2.7397207418562033,0.0005621001608883218,63.571919596679415,15.04177635885315,36.063928210263285
257,-2.437338834446651,0.000760565293207223,66.31683409170365,14.365075623919287,79.09411091146018
258,-6.046828879640507,2.0585190684452942e-5,62.31631818376896,16.363578950925152,37.164323528600825
259,-0.986870412555492,0.003243896097319201,76.18434898314578,19.325597420636957,43.031016290022464
260,-11.239524833324214,1.1439201113249159e-7,106.37620431218188,20.826061739944176,38.38830737911885
261,-1.245184491551501,0.0025054316311999285,60.45981011673674,14.78956138932813,37.534703027258146
262,-0.5216482997650683,0.00516547580504499,64.47499694063038,15.198223642883619,39.136019341192224
263,-1.8366367227427105,0.0013868136760481031,64.68170463480772,15.87203847411672,39.2052804824292
264,-7.562043056992223,4.523824394600487e-6,85.45460777011762,16.652651911398806,41.870115574918785
265,-10.48922819157272,2.422397372307258e-7,81.9250515189419,17.511828732688095,37.853213633418264
266,-8.425655464626153,1.9074081547295832e-6,85.92300873566408,18.7226313441967,52.59587041585706
267,-6.088882546464745,1.9737457999531056e-5,89.088235770325,17.099762097936548,114.74796974969496
268,-1.3109800554844482,0.0023458914141343116,70.18736587777832,21.732050906126112,122.1311912818991
269,-2.121661609323296,0.0010428776984904003,81.54363242060658,19.50879694704095,71.39737099991974
270,-9.272144770785538,8.18121866279513e-7,104.86335631264481,24.031978380722446,45.06174096940347
271,-2.0012384586290164,0.001176338984987754,57.179337653154455,17.07883057940206,62.58128234941033
272,-1.2113059818364047,0.0025917661053187603,42.90185335474077,19.673154115474038,41.253643014045934
273,-4.167818393063816,0.00013477172280914639,69.08604475566302,19.170221019134768,55.070654151015916
274,-0.37156304279741015,0.006001938355537302,54.042307590418105,22.157127159026388,51.9940044455212
275,-2.0294891996524465,0.001143571568159729,63.56443064000661,19.861078365562975,59.5267740198524
276,-4.9813375943060825,5.974366761076073e-5,68.36713426558903,20.869230583604967,80.23051448113777
277,-8.625112655485228,1.5625016249661038e-6,94.52026123164589,15.96856758129869,36.19397611068362
278,-1.581913831375795,0.0017891339710731729,59.47752994640226,13.912596044646904,46.51901026471843
279,-4.899975801874595,6.480773711910583e-5,77.78000175637195,15.051047215954767,35.7497397950569
280,-1.9281249414266535,0.001265567423434043,78.70359298253855,15.683578506317192,39.188770280531244
281,-2.298342817848102,0.0008739804266288944,80.89074924564883,17.973425264865412,80.30536546337636
282,-3.17038394554231,0.0003654088459314127,78.03611184663332,22.915772577937165,129.10529631525552
283,-3.3609685768440762,0.0003020015715735746,74.2032462453268,12.88726831202311,34.648279373043366
284,-0.9308772639984939,0.003430713493388541,52.384102043709575,15.563484689296114,90.59935804727294
285,-8.36359860418435,2.0295258491151133e-6,84.78865431779336,15.991509604130904,41.05891630356292
286,-2.029178545670904,0.0011439268784069706,63.47478085079736,20.139775805021706,79.54088175570857
287,-5.583394493909073,3.272064761530076e-5,71.44329512619588,12.147586336384707,33.94402713922253
288,-0.584375189168982,0.004851414587460382,68.91429941243815,23.70129053876367,89.8863614296965
289,-6.2981403991951295,1.60107504365085e-5,76.47636627303383,15.911106618772692,70.44893644889436
290,-0.354489508110921,0.006105292457479677,65.28465623712783,19.834352930266775,52.3503336324671
291,-3.4132508894747144,0.00028661788245547146,63.22858629719482,13.880440425125396,39.39425719660269
292,-3.189824143692675,0.0003583738281856225,78.31169034644597,17.664488954049265,59.010627979348996
293,-1.0707025591083594,0.0029830401349489532,56.54791162419699,23.116635462162865,97.36432168807971
294,-1.9127328118388165,0.0012851978910025316,79.71848228877309,14.221027859106325,37.58651009545009
295,-12.07742836912175,4.948787588470136e-8,83.25969749993149,11.00825855356796,32.54851297840449
296,-2.937689410147533,0.0004611444746546936,81.06755097620395,21.305280103178315,101.6473621162142
297,-0.7468860758015697,0.004123735565857172,64.54012437705936,19.10407179924565,86.89116207877085
298,-2.2482346358270333,0.0009188897632882248,54.96869401787245,16.737089323977408,42.186134720597906
299,-2.2233506847008635,0.0009420422391099334,56.033567745068424,17.80604275367314,79.91538461182459
300,-1.929600580509185,0.0012637012798982416,77.96114859434925,19.5801411593654,43.18225254555084
301,-2.5488895127670173,0.0006802846308179028,59.998012239110764,18.53455947632227,74.86047440930328
302,-2.8344468004138483,0.0005112987194975947,78.05034639461006,18.905401534782968,38.13865713615466
303,-4.283539520475102,0.0001200443523744808,89.63239126897648,21.439005375500876,66.59885785833367
304,-4.108188778891112,0.00014305254627034478,67.97878507474464,12.425926459063714,32.90902915535625
305,-0.7359462997413596,0.004169095973441008,59.26428894611686,20.79269455947056,68.2406839132122
