ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio
vvLN,glaciers,2100,fixed,8000,8.063838767819599,8.10331694619377,6.218995427344599,10.116204322229349,3.8972088948847494,1.0,1.0
vvLN,glaciers,2100,joint,8000,7.3269036647574275,7.467198266811602,5.358376798843743,10.067212932088525,4.708836133244782,1.208258592303155,0.9086123713183525
vvLN,glaciers,2150,fixed,8000,9.445455962371105,9.488438217495382,7.31761687502179,11.823600901911831,4.505984026890041,1.0,1.0
vvLN,glaciers,2150,joint,8000,8.072748194415942,8.245903785745998,5.886906322898651,11.230851329998751,5.343945007100101,1.1859662562515578,0.854670036743195
vvLN,glaciers,2300,fixed,8000,9.635446813586906,9.689133009272481,7.456391952826029,12.127546425679398,4.671154472853369,1.0,1.0
vvLN,glaciers,2300,joint,8000,5.880483271053516,5.90724331647635,3.062819472697425,8.727699255416404,5.6648797827189785,1.2127365548796747,0.6102968948737769
vvLN,gis,2100,fixed,8000,6.66295246101336,6.666146125836033,5.935595698092362,7.406504426851026,1.4709087287586637,1.0,1.0
vvLN,gis,2100,joint,8000,5.824913443613781,5.970506282241461,4.7148500327096015,7.766860241278474,3.0520102085688725,2.0749147441286446,0.8742240737416094
vvLN,gis,2150,fixed,8000,7.482897008288386,7.505730989928579,6.49765322618708,8.5811252135824,2.0834719873953196,1.0,1.0
vvLN,gis,2150,joint,8000,5.749723376296606,5.945708066066116,4.449708548212567,8.106103886626917,3.6563953384143497,1.754952963387543,0.7683820009720779
vvLN,gis,2300,fixed,8000,4.385387856879731,4.473545077194867,3.359685406864145,5.904218924222641,2.544533517358496,1.0,1.0
vvLN,gis,2300,joint,8000,2.9785919677760417,2.954030500910129,0.4274169920196705,5.407196070549441,4.97977907852977,1.9570499050448056,0.6792083311635186
vvLN,ais,2100,fixed,8000,4.752368214877537,5.598916383726398,3.817645780312957,5.686516906562546,1.868871126249589,1.0,1.0
vvLN,ais,2100,joint,8000,4.60825383684316,8.210577015508298,3.544778256619017,38.817290193551216,35.2725119369322,18.87369944428235,0.969675249997839
vvLN,ais,2150,fixed,8000,7.034776700367839,7.883378794523404,5.68347151624728,8.382830496321946,2.699358980074665,1.0,1.0
vvLN,ais,2150,joint,8000,6.402767516348191,10.326892271274865,5.012605628043744,41.699010227073195,36.68640459902945,13.59078391196961,0.9101593112420183
vvLN,ais,2300,fixed,8000,9.222115853115639,10.02815456162572,7.821035811400691,10.597782006219765,2.776746194819074,1.0,1.0
vvLN,ais,2300,joint,8000,7.3310874303594105,11.134582748529882,5.572697610346836,41.492257644173705,35.91956003382687,12.935845595411827,0.7949463601547192
vvLN,te,2100,fixed,8000,15.72966124745578,15.678888975780723,14.209446924504086,16.948607531921983,2.7391606074178974,1.0,1.0
vvLN,te,2100,joint,8000,10.474815933071092,10.722378226089074,5.978187104340001,16.67832109710517,10.700133992765167,3.9063550942534095,0.6659276235059008
vvLN,te,2150,fixed,8000,17.6421072589594,17.585161985403854,15.937062012262924,19.0092556517413,3.0721936394783746,1.0,1.0
vvLN,te,2150,joint,8000,10.309984311441553,10.888743130766182,5.616535601483822,18.642569757405795,13.026034155921973,4.239978232014585,0.5843964193226244
vvLN,te,2300,fixed,8000,8.2361500245901,8.209565342312038,7.440156198887967,8.874398001634354,1.4342418027463868,1.0,1.0
vvLN,te,2300,joint,8000,-3.4425879064687797,-3.580011991216634,-11.405996820402178,3.7182901241036426,15.12428694450582,10.545144420937094,-0.4179850896584551
vvLN,lws,2100,fixed,8000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvLN,lws,2100,joint,8000,2.596380650083528,2.5963806500835225,2.596380650083528,2.596380650083528,0.0,NaN,1.0
vvLN,lws,2150,fixed,8000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvLN,lws,2150,joint,8000,4.2307986469202445,4.230798646920235,4.2307986469202445,4.2307986469202445,0.0,NaN,1.0
vvLN,lws,2300,fixed,8000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvLN,lws,2300,joint,8000,8.483616077316128,8.483616077316125,8.483616077316128,8.483616077316128,0.0,NaN,1.0
vvLN,total,2100,fixed,8000,37.81918200175318,38.643649081620445,35.112173313155296,40.93947808485887,5.827304771703574,1.0,1.0
vvLN,total,2100,joint,8000,30.796486376007724,34.96704044073397,24.451810614880234,70.26228840921128,45.81047779433105,7.861349215297463,0.8143086324442474
vvLN,total,2150,fixed,8000,45.85374651614451,46.69350863427147,42.57959829290151,49.625147387974486,7.045549095072978,1.0,1.0
vvLN,total,2150,joint,8000,34.822074866314615,39.638045900773406,27.520977407357996,75.14040176435296,47.61942435699496,6.758795335099673,0.7594161330754994
vvLN,total,2300,fixed,8000,39.995470739696344,40.88401406772123,37.08976398273562,43.776844071181884,6.687080088446265,1.0,1.0
vvLN,total,2300,joint,8000,21.245716237948116,24.899460652015854,11.872236513418216,54.81111207928699,42.93887556586878,6.421169628289224,0.5312030548714431
