gate,key,value,verdict
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
NO-REACHBACK,max_abs_cm_glaciers,0.0,PASS
NO-REACHBACK,max_abs_cm_te,0.0,PASS
NO-REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,max_abs_cm_glaciers,0.0,PASS
REACHBACK,pct_of_2100_glaciers,0.0,PASS
REACHBACK,max_abs_cm_gis,2.399607786607305e-5,PASS
REACHBACK,pct_of_2100_gis,1.3338673032817998,PASS
REACHBACK,max_abs_cm_ais,1.4615901822168098e-7,PASS
REACHBACK,pct_of_2100_ais,0.01593072528640897,PASS
REACHBACK,max_abs_cm_te,0.0,PASS
REACHBACK,pct_of_2100_te,0.0,PASS
REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,pct_of_2100_lws,0.0,PASS
REACHBACK,max_abs_cm_total,2.4112354786609558e-5,PASS
REACHBACK,pct_of_2100_total,0.30719211645923983,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,600.0,PASS
PAIRING,median_dgmst_bias_degC,0.00038791183463615653,PASS
SUM,max_abs_cm,7.105427357601002e-14,PASS
SIGN,median_cm_2100,0.00784927525632284,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.010226999927777314,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.017511006685456465,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,n_draws_crossing,0.0,PASS
AIS-CROSSING,n_fired_2100,59.0,PASS
AIS-CROSSING,n_bifurcation_2100,1.0,PASS
AIS-CROSSING,p_fired_2100,0.007375,PASS
AIS-CROSSING,int_over_cont_2100,0.9461298525785378,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.008038333333333333,PASS
P-FIRED-CONSISTENT,z_2100,0.6644256112422053,PASS
AIS-CROSSING,n_fired_2150,70.0,PASS
AIS-CROSSING,n_bifurcation_2150,1.0,PASS
AIS-CROSSING,p_fired_2150,0.00875,PASS
AIS-CROSSING,int_over_cont_2150,0.9506610533510904,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.00942,PASS
P-FIRED-CONSISTENT,z_2150,0.6203682562074607,PASS
AIS-CROSSING,n_fired_2300,71.0,PASS
AIS-CROSSING,n_bifurcation_2300,1.0,PASS
AIS-CROSSING,p_fired_2300,0.008875,PASS
AIS-CROSSING,int_over_cont_2300,0.9609873591886603,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.009470208333333334,PASS
P-FIRED-CONSISTENT,z_2300,0.5496680057037205,PASS
MAGNITUDE,cm_per_GtCO2_2100,0.00784927525632284,PASS
