gate,key,value,verdict
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
NO-REACHBACK,max_abs_cm_glaciers,0.0,PASS
NO-REACHBACK,max_abs_cm_te,0.0,PASS
NO-REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,max_abs_cm_glaciers,0.0,PASS
REACHBACK,pct_of_2100_glaciers,0.0,PASS
REACHBACK,max_abs_cm_gis,3.149465976370891e-5,PASS
REACHBACK,pct_of_2100_gis,1.710613995076556,PASS
REACHBACK,max_abs_cm_ais,1.7533930973812062e-7,PASS
REACHBACK,pct_of_2100_ais,0.021206005102567635,PASS
REACHBACK,max_abs_cm_te,0.0,PASS
REACHBACK,pct_of_2100_te,0.0,PASS
REACHBACK,max_abs_cm_lws,0.0,PASS
REACHBACK,pct_of_2100_lws,0.0,PASS
REACHBACK,max_abs_cm_total,3.1650701643570756e-5,PASS
REACHBACK,pct_of_2100_total,0.4098887092487578,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,600.0,PASS
PAIRING,median_dgmst_bias_degC,0.0006427175138847274,PASS
SUM,max_abs_cm,8.171241461241152e-14,PASS
SIGN,median_cm_2100,0.007721779334097789,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.009890124485501417,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.013875260037625736,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,n_draws_crossing,0.0,PASS
AIS-CROSSING,n_fired_2100,25.0,PASS
AIS-CROSSING,n_bifurcation_2100,0.0,PASS
AIS-CROSSING,p_fired_2100,0.003125,PASS
AIS-CROSSING,int_over_cont_2100,0.8894182348931265,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.0029741666666666666,PASS
P-FIRED-CONSISTENT,z_2100,0.2477458941697423,PASS
AIS-CROSSING,n_fired_2150,37.0,PASS
AIS-CROSSING,n_bifurcation_2150,0.0,PASS
AIS-CROSSING,p_fired_2150,0.004625,PASS
AIS-CROSSING,int_over_cont_2150,0.9695206334350301,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.003986666666666667,PASS
P-FIRED-CONSISTENT,z_2150,0.9060558703209007,PASS
AIS-CROSSING,n_fired_2300,39.0,PASS
AIS-CROSSING,n_bifurcation_2300,0.0,PASS
AIS-CROSSING,p_fired_2300,0.004875,PASS
AIS-CROSSING,int_over_cont_2300,0.9523154070153919,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.004711875,PASS
P-FIRED-CONSISTENT,z_2300,0.2130562244356689,PASS
MAGNITUDE,cm_per_GtCO2_2100,0.007721779334097789,PASS
