gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,30.0,PASS
PAIRING,median_dgmst_bias_degC,0.08912675000000003,PASS
SUM,max_abs_cm,4.973799150320701e-14,PASS
SIGN,median_cm_2100,0.0029568606266749953,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.002604272120834139,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.0016964341520520065,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,0.0,PASS
AIS-CROSSING,n_bifurcation_2100,0.0,PASS
AIS-CROSSING,p_fired_2100,0.0,PASS
AIS-CROSSING,int_over_cont_2100,0.0,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.007491082045184305,PASS
P-FIRED-CONSISTENT,z_2100,0.47584520277346065,PASS
AIS-CROSSING,n_fired_2150,0.0,PASS
AIS-CROSSING,n_bifurcation_2150,0.0,PASS
AIS-CROSSING,p_fired_2150,0.0,PASS
AIS-CROSSING,int_over_cont_2150,0.0,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.008957590170432026,PASS
P-FIRED-CONSISTENT,z_2150,0.5207270061573621,PASS
AIS-CROSSING,n_fired_2300,0.0,PASS
AIS-CROSSING,n_bifurcation_2300,0.0,PASS
AIS-CROSSING,p_fired_2300,0.0,PASS
AIS-CROSSING,int_over_cont_2300,0.0,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.011375346809353943,PASS
P-FIRED-CONSISTENT,z_2300,0.5875261921142223,PASS
MAGNITUDE,cm_per_GtCH4_2100,0.2956860626674995,PASS
