ssp,component,horizon,arm,n_draws,med_cm,mean_cm,p05_cm,p95_cm,spread_cm,spread_ratio,med_ratio,provenance
ssp126,glaciers,2100,fixed,2000,8.275310232050074,8.315568231992902,7.182898218700891,9.503054231147589,2.320156012446698,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,gis,2300,joint,2000,10.062979110563687,10.532192783684295,6.743104014569269,15.713405522781036,8.970301508211767,1.2582783901819,0.825312067108236,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2100,fixed,2000,5.2196760085827965,7.533656995329098,3.5606425038602,28.41959061727037,24.858948113410168,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2100,joint,2000,4.763638242178057,7.1693655317407305,3.3599234572263854,25.208693983274586,21.8487705260482,0.87890969587172,0.9126310204589578,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2150,fixed,2000,8.12024837112848,11.680307471464037,5.396291925572375,37.114384555872434,31.71809263030006,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2150,joint,2000,7.120470346133061,11.051449707842224,5.0275734854958625,29.90579602898351,24.878222543487645,0.7843543063406551,0.8768783934552881,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2300,fixed,2000,16.31515946148211,22.50683204039723,10.731370337607007,44.89690660215009,34.16553626454308,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,ais,2300,joint,2000,13.471754375013745,21.496444809284935,9.682352814258012,51.726398851134356,42.044046036876345,1.2305981592482589,0.8257200554379343,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2100,fixed,2000,15.897470027274302,15.909507666744194,14.11703598767099,17.664646801383046,3.5476108137120566,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2100,joint,2000,10.697674777717292,11.017471400077621,6.053591585693006,17.596734520389486,11.54314293469648,3.2537793858561015,0.6729168074771619,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2150,fixed,2000,19.880774790521336,19.895828607191532,17.654231314735313,22.09073923145569,4.436507916720377,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2150,joint,2000,12.751198995749391,13.500097594338884,7.021948416788902,22.86909150402125,15.847143087232347,3.5719857565242696,0.6413834033183077,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2300,fixed,2000,25.990838277215598,26.01051866284706,23.079999438885473,28.880002758375902,5.800003319490429,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,te,2300,joint,2000,17.486398010971783,19.235665133087416,9.491032794579949,34.88584353095466,25.39481073637471,4.378413138323138,0.6727908436220359,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2100,fixed,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2100,joint,2000,2.8138468232151475,2.813846823215153,2.8138468232151475,2.8138468232151475,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2150,fixed,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2150,joint,2000,4.3138468232151554,4.313846823215159,4.3138468232151554,4.3138468232151554,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2300,fixed,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,lws,2300,joint,2000,8.813846823215119,8.813846823215131,8.813846823215119,8.813846823215119,0.0,NaN,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2100,fixed,2000,38.75057503987448,40.93897279629139,35.63678233678845,61.93269552351564,26.29591318672719,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2100,joint,2000,31.662461328710428,34.613765844233534,24.6780388624712,54.78475467966143,30.10671581719023,1.1449199578429752,0.8170836509169127,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2150,fixed,2000,51.36583729745334,54.75035738877101,46.83386717285876,79.72298216238346,32.8891149895247,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2150,joint,2000,40.83312292346579,45.77027794923252,31.092103976910057,70.32960455457072,39.23750057766067,1.1930239104992018,0.7949470907483922,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2300,fixed,2000,76.71227794527363,82.69118326226867,68.90660656472313,104.53285123772523,35.62624467300209,1.0,1.0,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
ssp126,total,2300,joint,2000,60.90632069970293,71.28148604634085,46.05599535138775,111.98044904721488,65.92445369582713,1.850446329690912,0.7939579208318305,scope_slr_fair_uncertainty.jl | Ladrillo L28 | ssp ssp126 | forcing spliced | climate magicc | lws observed (mean 0.0003 m/yr) | tap true | run 1850-2300 reref 1995-2014 | julia 1.12.6
