gate,key,value,verdict
CONTROL,ais_med_2100,-0.0038638729102160596,PASS
CONTROL,ais_med_2150,-0.004866062867762366,PASS
CONTROL,ais_med_2300,0.007262578286827193,PASS
CALIB-MOVE,pathA_max_cm,0.025127427134608027,measured
CALIB-MOVE,pathA_sigma,0.17820870308232645,measured
CALIB-MOVE,pathB_max_cm,0.08568604842033034,measured
CALIB-MOVE,pathB_sigma,0.6077024710661727,measured
BASEYEAR,ais_2015_cm,0.33656970362093974,measured
