marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
L,CH4,0.01,glaciers,2100,8000,7.238397680385358,7.239198720204,0.0009642774255107511,0.0008010398186417689,0.0009979389833911652,0.0006216831944559686,0.001480542833436438,0.09642774255107511,2.9757197446927207e-6,0.0021952083333333333,0.0009954753517576577,2.590413605346812e-6
L,CH4,0.01,glaciers,2150,8000,8.484688048760123,8.485473906804433,0.0008131608878629848,0.0007858580443098617,0.0008406884413112378,0.0005222976189296347,0.0012614048537558987,0.08131608878629848,2.53089850063281e-6,0.0025583333333333335,0.0008381693415623094,2.56970522944279e-6
L,CH4,0.01,glaciers,2300,8000,9.290362960262403,9.290951278144284,0.0006743911462319119,0.0005883178818812951,0.0007006452025797276,0.0004197602406437184,0.0010727470264296104,0.06743911462319119,2.2475627008451624e-6,0.002738125,0.0006984554731955773,2.23131982021678e-6
L,CH4,0.01,gis,2100,8000,5.960667289952475,5.961536187801942,0.0008197277063191066,0.0008688978494664212,0.0008595796343380275,0.0005445326124307925,0.0013190444023482683,0.08197277063191066,2.667532227549803e-6,0.0021952083333333333,0.0008573115256483647,2.4451508436788283e-6
L,CH4,0.01,gis,2150,8000,6.7345656727636065,6.735210344486187,0.0006394497816186728,0.0006446717225800924,0.0006776373488638865,0.0004135680243511963,0.001070907820492373,0.06394497816186728,2.30823521892183e-6,0.0025583333333333335,0.000675244491026287,2.483429245537756e-6
L,CH4,0.01,gis,2300,8000,5.891982191109707,5.892403573853231,0.0004217142225195758,0.00042138274352421234,0.0004583397141756823,0.00024582391190213214,0.0007950782377140087,0.04217142225195758,1.9725853319749767e-6,0.002738125,0.0004565467671630354,1.875423420621777e-6
L,CH4,0.01,ais,2100,8000,4.197459931179193,4.197892527099912,0.0004392648842492797,0.0004325959207189811,0.001751644918250202,0.000185567795447783,0.0008913454078330219,0.04392648842492797,0.0003963594663058643,0.0021952083333333333,0.0004736859653271717,0.0018697744317966363
L,CH4,0.01,ais,2150,8000,6.164408909215992,6.164901809323588,0.0005029309047883679,0.0004929001075959505,0.0022991859500472137,0.00020744537352150873,0.0010739174134082319,0.05029309047883679,0.0004405891959029625,0.0025583333333333335,0.0005516586010142788,0.0019868094190107163
L,CH4,0.01,ais,2300,8000,10.336131535584444,10.33682075912267,0.0005782374901226461,0.0006892235382256473,0.0024553168515001112,0.0002227533384418834,0.0013456963418654769,0.057823749012264614,0.00042753641300881953,0.002738125,0.0007041484657151535,0.0020186172177477863
L,CH4,0.01,te,2100,8000,10.766763242379971,10.767884248844908,0.0011532143504338066,0.0011210064649365137,0.0012110261261578477,0.0005615665875409625,0.0020514571873020415,0.11532143504338066,5.154743623469236e-6,0.0021952083333333333,0.0012081652080252528,2.9549607787614355e-6
L,CH4,0.01,te,2150,8000,12.40690222168481,12.407978814312358,0.0009898617773087537,0.001076592627548223,0.001065028388459862,0.00044171840410340836,0.0019395287168844535,0.09898617773087537,5.244917111328966e-6,0.0025583333333333335,0.0010618307240917117,3.262644569971203e-6
L,CH4,0.01,te,2300,8000,13.01377288637389,13.01463892010801,0.0007889576348674154,0.0008660337341215296,0.0008840349996621379,0.00036039239226779427,0.0017473323832604137,0.07889576348674154,4.939149157186361e-6,0.002738125,0.0008811756523024864,2.9266139609148484e-6
L,CH4,0.01,lws,2100,8000,2.596380650083528,2.596380650083528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021952083333333333,0.0,0.0
L,CH4,0.01,lws,2150,8000,4.2307986469202445,4.2307986469202445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025583333333333335,0.0,0.0
L,CH4,0.01,lws,2300,8000,8.483616077316128,8.483616077316128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002738125,0.0,0.0
L,CH4,0.01,total,2100,8000,30.701327174298097,30.704778924480426,0.0033941703628457276,0.0034517501823287944,0.004820189662137256,0.0023049983598035337,0.005316125953960694,0.33941703628457276,0.00039673634215443376,0.0021952083333333333,0.0035346380507584652,0.0018777649570244166
L,CH4,0.01,total,2150,8000,37.91466478732489,37.91764977739027,0.0029688249574206793,0.0029849900653786676,0.004882540128682248,0.0019247663936535987,0.004951452105567002,0.29688249574206793,0.00044103195498035184,0.0025583333333333335,0.003126903157694629,0.001995125198055675
L,CH4,0.01,total,2300,8000,46.951288143161506,46.95429194754395,0.0025097476397775154,0.0030038043824447413,0.00449833676791767,0.0015231776225611783,0.004572497686466903,0.25097476397775154,0.00042790167615946556,0.002738125,0.0027403263583762796,0.0020256505749495207
