gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,841.0,PASS
PAIRING,median_dgmst_bias_degC,0.00032644999999997815,PASS
SUM,max_abs_cm,1.2079226507921703e-13,PASS
SIGN,median_cm_2100,1.0689460917138902,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,1.1187316176665902,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,1.0705854848371672,PASS
SIGN,frac_negative_2300,0.0005,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,1349.0,PASS
AIS-CROSSING,n_bifurcation_2100,10.0,PASS
AIS-CROSSING,p_fired_2100,0.6745,PASS
AIS-CROSSING,int_over_cont_2100,1.016125615666484,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.6671260404280618,PASS
P-FIRED-CONSISTENT,z_2100,0.6997967037516956,PASS
AIS-CROSSING,n_fired_2150,1438.0,PASS
AIS-CROSSING,n_bifurcation_2150,10.0,PASS
AIS-CROSSING,p_fired_2150,0.719,PASS
AIS-CROSSING,int_over_cont_2150,1.0131609477179502,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.7109607609988109,PASS
P-FIRED-CONSISTENT,z_2150,0.7931014052813128,PASS
AIS-CROSSING,n_fired_2300,1476.0,PASS
AIS-CROSSING,n_bifurcation_2300,10.0,PASS
AIS-CROSSING,p_fired_2300,0.738,PASS
AIS-CROSSING,int_over_cont_2300,1.0023866724060801,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.7332919143876337,PASS
P-FIRED-CONSISTENT,z_2300,0.4761050742467091,PASS
MAGNITUDE,cm_per_GtCH4_2100,1.0689460917138902,PASS
