arm,anchor_ssp,anchor_horizon,lambda_rescale,ssp,horizon,med_cm,spread_cm,vs_n0_med,domain
n0p25,ssp585,2300,1.17201745936575,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,ok
n0p25,ssp585,2300,1.17201745936575,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,ok
n0p25,ssp585,2300,1.17201745936575,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,ok
n0p25,ssp585,2300,1.17201745936575,ssp245,2100,5.397637609751614,18.342499372387458,0.0,ok
n0p25,ssp585,2300,1.17201745936575,ssp245,2150,20.28116042027145,59.296903976381245,-16.085453895348177,ok
n0p25,ssp585,2300,1.17201745936575,ssp245,2300,97.15029299707685,189.83106281787997,-61.587040278944315,ok
n0p25,ssp585,2300,1.17201745936575,ssp585,2100,33.48843777071755,35.756486135506954,-12.028786857672294,ok
n0p25,ssp585,2300,1.17201745936575,ssp585,2150,110.03467472040612,85.48699447065016,-15.040173888302775,ok
n0p25,ssp585,2300,1.17201745936575,ssp585,2300,376.89961148311096,259.55080357175325,17.141962171402668,ok
n0p5,ssp245,2150,8.492183714873178,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,UNVERIFIED
n0p5,ssp245,2150,8.492183714873178,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,UNVERIFIED
n0p5,ssp245,2150,8.492183714873178,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,UNVERIFIED
n0p5,ssp245,2150,8.492183714873178,ssp245,2100,5.397637609751614,60.02057164106339,0.0,UNVERIFIED
n0p5,ssp245,2150,8.492183714873178,ssp245,2150,37.15509590386423,231.7472125969253,0.7884815882446006,UNVERIFIED
n0p5,ssp245,2150,8.492183714873178,ssp245,2300,279.53150299747483,834.182611507537,120.79416972145367,UNVERIFIED
n0p5,ssp245,2150,8.492183714873178,ssp585,2100,121.9531432192608,179.9466715737884,76.43591859087095,UNVERIFIED
n0p5,ssp245,2150,8.492183714873178,ssp585,2150,514.2731867433786,488.54795183666545,389.1983381346697,UNVERIFIED
n0p5,ssp245,2150,8.492183714873178,ssp585,2300,1991.1427229960013,1564.3144091265071,1631.385073684293,UNVERIFIED
n0p5,ssp245,2300,4.5565152803035245,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,UNVERIFIED
n0p5,ssp245,2300,4.5565152803035245,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,UNVERIFIED
n0p5,ssp245,2300,4.5565152803035245,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,UNVERIFIED
n0p5,ssp245,2300,4.5565152803035245,ssp245,2100,5.397637609751614,32.3285244866775,0.0,UNVERIFIED
n0p5,ssp245,2300,4.5565152803035245,ssp245,2150,24.3558367095459,124.59928229077575,-12.010777606073727,UNVERIFIED
n0p5,ssp245,2300,4.5565152803035245,ssp245,2300,160.59244235592774,448.55446947776807,1.8551090799065832,UNVERIFIED
n0p5,ssp245,2300,4.5565152803035245,ssp585,2100,69.06452266275872,97.21651616750341,23.547298034368872,UNVERIFIED
n0p5,ssp245,2300,4.5565152803035245,ssp585,2150,285.44664711064274,265.7628476473119,160.37179850193385,UNVERIFIED
n0p5,ssp245,2300,4.5565152803035245,ssp585,2300,1106.0081504910604,862.0022700117134,746.2505011793521,UNVERIFIED
n0p5,ssp585,2100,2.8587899269710304,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,ok
n0p5,ssp585,2100,2.8587899269710304,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,ok
n0p5,ssp585,2100,2.8587899269710304,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,ok
n0p5,ssp585,2100,2.8587899269710304,ssp245,2100,5.397637609751614,20.38303382320383,0.0,ok
n0p5,ssp585,2100,2.8587899269710304,ssp245,2150,18.83463308192266,78.37898684107942,-17.531981233696968,ok
n0p5,ssp585,2100,2.8587899269710304,ssp245,2300,109.28581881542485,282.20644383316625,-49.451514460596314,ok
n0p5,ssp585,2100,2.8587899269710304,ssp585,2100,46.25001135055926,61.529291836131335,0.7327867221694149,ok
n0p5,ssp585,2100,2.8587899269710304,ssp585,2150,186.73797174624622,169.6602602431359,61.663123137537326,ok
n0p5,ssp585,2100,2.8587899269710304,ssp585,2300,724.1885358981783,559.0465855197756,364.43088658647,ok
n0p5,ssp585,2150,1.828946562738164,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,ok
n0p5,ssp585,2150,1.828946562738164,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,ok
n0p5,ssp585,2150,1.828946562738164,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,ok
n0p5,ssp585,2150,1.828946562738164,ssp245,2100,5.397637609751614,13.136876917944537,0.0,ok
n0p5,ssp585,2150,1.828946562738164,ssp245,2150,15.485460668772838,50.34166945737063,-20.88115364684679,ok
n0p5,ssp585,2150,1.828946562738164,ssp245,2300,78.16312532989465,181.29942137098777,-80.5742079461265,ok
n0p5,ssp585,2150,1.828946562738164,ssp585,2100,32.41068625774328,39.881355028560165,-13.106538370646568,ok
n0p5,ssp585,2150,1.828946562738164,ssp585,2150,126.86110525738766,111.36425156921896,1.7862566486787728,ok
n0p5,ssp585,2150,1.828946562738164,ssp585,2300,492.5760458976119,375.27310253666303,132.8183965859036,ok
n0p5,ssp585,2300,1.2623518684292767,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,ok
n0p5,ssp585,2300,1.2623518684292767,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,ok
n0p5,ssp585,2300,1.2623518684292767,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,ok
n0p5,ssp585,2300,1.2623518684292767,ssp245,2100,5.397637609751614,9.150218170370897,0.0,ok
n0p5,ssp585,2300,1.2623518684292767,ssp245,2150,13.642827715527634,34.916221448491015,-22.723786600091994,ok
n0p5,ssp585,2300,1.2623518684292767,ssp245,2300,61.040178662525705,125.78283940207189,-97.69715461349546,ok
n0p5,ssp585,2300,1.2623518684292767,ssp585,2100,24.796627224361643,27.971188333413693,-20.720597404028204,ok
n0p5,ssp585,2300,1.2623518684292767,ssp585,2150,93.918314108075,79.29120982210773,-31.156534500633896,ok
n0p5,ssp585,2300,1.2623518684292767,ssp585,2300,365.14850446004095,274.1654156502603,5.390855148332662,ok
n1p0,ssp245,2150,62.40864120381512,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,UNVERIFIED
n1p0,ssp245,2150,62.40864120381512,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,UNVERIFIED
n1p0,ssp245,2150,62.40864120381512,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,UNVERIFIED
n1p0,ssp245,2150,62.40864120381512,ssp245,2100,5.397637609751614,98.8177496772471,0.0,UNVERIFIED
n1p0,ssp245,2150,62.40864120381512,ssp245,2150,37.15509590386423,526.3935653562161,0.7884815882446006,UNVERIFIED
n1p0,ssp245,2150,62.40864120381512,ssp245,2300,468.8616954093908,2351.2750919572145,310.12436213336963,UNVERIFIED
n1p0,ssp245,2150,62.40864120381512,ssp585,2100,359.79474654512376,730.9628402443549,314.2775219167339,UNVERIFIED
n1p0,ssp245,2150,62.40864120381512,ssp585,2150,2293.462600606152,2765.18129695811,2168.387751997443,UNVERIFIED
n1p0,ssp245,2150,62.40864120381512,ssp585,2300,11766.626228531126,11414.093173796115,11406.868579219417,IMPOSSIBLE
n1p0,ssp245,2300,19.269796602855795,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,UNVERIFIED
n1p0,ssp245,2300,19.269796602855795,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,UNVERIFIED
n1p0,ssp245,2300,19.269796602855795,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,UNVERIFIED
n1p0,ssp245,2300,19.269796602855795,ssp245,2100,5.397637609751614,30.697080353573504,0.0,UNVERIFIED
n1p0,ssp245,2300,19.269796602855795,ssp245,2150,18.064939202328695,162.91294871179974,-18.301675113290933,UNVERIFIED
n1p0,ssp245,2300,19.269796602855795,ssp245,2300,160.59244235592774,727.44612057829,1.8551090799065832,UNVERIFIED
n1p0,ssp245,2300,19.269796602855795,ssp585,2100,116.50740734479669,226.69045348554846,70.99018271640685,UNVERIFIED
n1p0,ssp245,2300,19.269796602855795,ssp585,2150,722.3342086946545,859.2146136517483,597.2593600859457,UNVERIFIED
n1p0,ssp245,2300,19.269796602855795,ssp585,2300,3689.3175646299887,3558.109795087363,3329.55991531828,UNVERIFIED
n1p0,ssp585,2100,6.812005343246359,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,UNVERIFIED
n1p0,ssp585,2100,6.812005343246359,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,UNVERIFIED
n1p0,ssp585,2100,6.812005343246359,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,UNVERIFIED
n1p0,ssp585,2100,6.812005343246359,ssp245,2100,5.397637609751614,11.024947575118585,0.0,UNVERIFIED
n1p0,ssp585,2100,6.812005343246359,ssp245,2150,12.552014841445951,57.94570420266979,-23.814599474173676,UNVERIFIED
n1p0,ssp585,2100,6.812005343246359,ssp245,2300,71.56933471779782,258.51092878376784,-87.16799855822335,UNVERIFIED
n1p0,ssp585,2100,6.812005343246359,ssp585,2100,46.25001135055926,81.06485339503176,0.7327867221694149,UNVERIFIED
n1p0,ssp585,2100,6.812005343246359,ssp585,2150,268.61808046891093,308.8026749909535,143.54323186020204,UNVERIFIED
n1p0,ssp585,2100,6.812005343246359,ssp585,2300,1356.7232124836773,1289.4305577037428,996.965563171969,UNVERIFIED
n1p0,ssp585,2150,2.919750479649942,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,ok
n1p0,ssp585,2150,2.919750479649942,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,ok
n1p0,ssp585,2150,2.919750479649942,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,ok
n1p0,ssp585,2150,2.919750479649942,ssp245,2100,5.397637609751614,4.878677109622265,0.0,ok
n1p0,ssp585,2150,2.919750479649942,ssp245,2150,10.829582171871925,25.150222287380085,-25.5370321437477,ok
n1p0,ssp585,2150,2.919750479649942,ssp245,2300,43.75536541487647,111.99897951941887,-114.98196786114468,ok
n1p0,ssp585,2150,2.919750479649942,ssp585,2100,24.29911447297237,35.56626232020983,-21.218110155417477,ok
n1p0,ssp585,2150,2.919750479649942,ssp585,2150,126.86110525738766,136.83450659019516,1.7862566486787728,ok
n1p0,ssp585,2150,2.919750479649942,ssp585,2300,627.9381876956112,580.61487668683,268.1805383839029,ok
n1p0,ssp585,2300,1.5162578338260821,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,ok
n1p0,ssp585,2300,1.5162578338260821,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,ok
n1p0,ssp585,2300,1.5162578338260821,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,ok
n1p0,ssp585,2300,1.5162578338260821,ssp245,2100,5.397637609751614,2.6624179745259866,0.0,ok
n1p0,ssp585,2300,1.5162578338260821,ssp245,2150,10.208497050421213,13.324630362541765,-26.158117265198413,ok
n1p0,ssp585,2300,1.5162578338260821,ssp245,2300,33.72603723985789,59.16882051800319,-125.01129603616327,ok
n1p0,ssp585,2300,1.5162578338260821,ssp585,2100,16.383928182097055,19.16010696638074,-29.133296446292793,ok
n1p0,ssp585,2300,1.5162578338260821,ssp585,2150,75.74552337080608,74.82519113564341,-49.32932523790281,ok
n1p0,ssp585,2300,1.5162578338260821,ssp585,2300,365.14850446004095,325.02585941660345,5.390855148332662,ok
n2p0,ssp245,2150,2840.5826049134175,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,UNVERIFIED
n2p0,ssp245,2150,2840.5826049134175,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,UNVERIFIED
n2p0,ssp245,2150,2840.5826049134175,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,UNVERIFIED
n2p0,ssp245,2150,2840.5826049134175,ssp245,2100,5.397637609751614,263.7528254711451,0.0,UNVERIFIED
n2p0,ssp245,2150,2840.5826049134175,ssp245,2150,37.15509590386422,2526.19772973918,0.7884815882445935,UNVERIFIED
n2p0,ssp245,2150,2840.5826049134175,ssp245,2300,1246.1739604252382,16652.281209783796,1087.436627149217,UNVERIFIED
n2p0,ssp245,2150,2840.5826049134175,ssp585,2100,3921.4917890261395,12458.198553308725,3875.9745643977494,UNVERIFIED
n2p0,ssp245,2150,2840.5826049134175,ssp585,2150,48893.10136337114,86681.53098512391,48768.02651476243,IMPOSSIBLE
n2p0,ssp245,2150,2840.5826049134175,ssp585,2300,412136.3718736246,568836.114528684,411776.61422431294,IMPOSSIBLE
n2p0,ssp245,2300,319.75643255352804,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,UNVERIFIED
n2p0,ssp245,2300,319.75643255352804,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,UNVERIFIED
n2p0,ssp245,2300,319.75643255352804,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,UNVERIFIED
n2p0,ssp245,2300,319.75643255352804,ssp245,2100,5.397637609751614,29.92783003596346,0.0,UNVERIFIED
n2p0,ssp245,2300,319.75643255352804,ssp245,2150,12.646344471483054,284.8541172741136,-23.720269844136574,UNVERIFIED
n2p0,ssp245,2300,319.75643255352804,ssp245,2300,160.59244235592772,1876.358934833977,1.8551090799065548,UNVERIFIED
n2p0,ssp245,2300,319.75643255352804,ssp585,2100,448.18766959744505,1403.2691841819815,402.6704449690552,UNVERIFIED
n2p0,ssp245,2300,319.75643255352804,ssp585,2150,5521.972346081862,9764.449160158561,5396.897497473154,UNVERIFIED
n2p0,ssp245,2300,319.75643255352804,ssp585,2300,46465.13694346721,64075.68572075532,46105.3792941555,IMPOSSIBLE
n2p0,ssp585,2100,27.882137672820964,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,UNVERIFIED
n2p0,ssp585,2100,27.882137672820964,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,UNVERIFIED
n2p0,ssp585,2100,27.882137672820964,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,UNVERIFIED
n2p0,ssp585,2100,27.882137672820964,ssp245,2100,5.397637609751614,2.854362449645196,0.0,UNVERIFIED
n2p0,ssp585,2100,27.882137672820964,ssp245,2150,9.906101620431446,25.534773342003646,-26.460512695188182,UNVERIFIED
n2p0,ssp585,2100,27.882137672820964,ssp245,2300,34.89819830363632,165.52621558474178,-123.83913497238484,UNVERIFIED
n2p0,ssp585,2100,27.882137672820964,ssp585,2100,46.03055068136406,123.27227287205295,0.5133260529742145,UNVERIFIED
n2p0,ssp585,2100,27.882137672820964,ssp585,2150,500.23866253685844,858.5915218563639,375.1638139281496,UNVERIFIED
n2p0,ssp585,2100,27.882137672820964,ssp585,2300,4125.829686322613,5631.9120653601685,3766.0720370109048,UNVERIFIED
n2p0,ssp585,2150,6.1806062649876585,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,UNVERIFIED
n2p0,ssp585,2150,6.1806062649876585,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,UNVERIFIED
n2p0,ssp585,2150,6.1806062649876585,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,UNVERIFIED
n2p0,ssp585,2150,6.1806062649876585,ssp245,2100,5.199852136815348,1.236958229672525,-0.1977854729362658,UNVERIFIED
n2p0,ssp585,2150,6.1806062649876585,ssp245,2150,9.745701787994047,6.340465283186472,-26.62091252762558,UNVERIFIED
n2p0,ssp585,2150,6.1806062649876585,ssp245,2300,25.568876464167943,38.354505234032324,-133.16845681185322,UNVERIFIED
n2p0,ssp585,2150,6.1806062649876585,ssp585,2100,16.129235285953513,28.101531015270965,-29.387989342436335,UNVERIFIED
n2p0,ssp585,2150,6.1806062649876585,ssp585,2150,126.86110525738768,196.42033158316897,1.786256648678787,UNVERIFIED
n2p0,ssp585,2150,6.1806062649876585,ssp585,2300,977.8039014470891,1286.481817406208,618.0462521353808,UNVERIFIED
n2p0,ssp585,2300,1.957146468765333,ssp126,2100,4.181206245375232,0.7659574546268759,0.0,ok
n2p0,ssp585,2300,1.957146468765333,ssp126,2150,6.408378037246744,1.2097115022596814,0.0,ok
n2p0,ssp585,2300,1.957146468765333,ssp126,2300,12.669291570939832,2.3914326789982585,0.0,ok
n2p0,ssp585,2300,1.957146468765333,ssp245,2100,5.003973801688446,1.236958229672525,-0.3936638080631685,ok
n2p0,ssp585,2300,1.957146468765333,ssp245,2150,9.619107939313352,2.7957056679351524,-26.747506376306276,ok
n2p0,ssp585,2300,1.957146468765333,ssp245,2300,24.13732269925803,14.373045923397708,-134.60001057676314,ok
n2p0,ssp585,2300,1.957146468765333,ssp585,2100,10.363140206288813,9.686149418977188,-35.154084422101036,ok
n2p0,ssp585,2300,1.957146468765333,ssp585,2150,54.19595216997307,67.55138921322855,-70.87889643873582,ok
n2p0,ssp585,2300,1.957146468765333,ssp585,2300,365.14850446004095,440.7926536038128,5.390855148332662,ok
