year,component,med_diff_cm,p05_diff_cm,p95_diff_cm
2175,glaciers,0.06736782068136371,0.044284747098432845,0.09978130406548277
2176,glaciers,0.06717312626315941,0.04418850121877673,0.09947968706677167
2177,glaciers,0.06700552857464181,0.044086031720484885,0.0990423817321
2178,glaciers,0.06686487645860151,0.043987219428732426,0.09864910163700599
2179,glaciers,0.06673526408220365,0.043891332906408745,0.09840771548283733
2180,glaciers,0.06659118997895241,0.04379774804130792,0.09815586086767461
2181,glaciers,0.0664559123121844,0.04370571185079158,0.09789918957531185
2182,glaciers,0.06631374576501159,0.043615818948542454,0.09757526418090821
2183,glaciers,0.06617275807336398,0.04352766624200175,0.09725083386974126
2184,glaciers,0.06603187460201809,0.04344140200027109,0.09692693614712179
2185,glaciers,0.06589628194199548,0.0433456103437086,0.09661595913453755
2186,glaciers,0.06573818671606269,0.04325350600924445,0.09635478715684104
2187,glaciers,0.06563169197187868,0.043164588743244275,0.09619390329219914
2188,glaciers,0.06550823333829481,0.04307853746387904,0.09598864540253088
2189,glaciers,0.06539555239832673,0.04299498533478987,0.0958186012957686
2190,glaciers,0.06528123379346695,0.04291354288723141,0.09566680033330853
2191,glaciers,0.06517784963553375,0.04283400648798637,0.09552917930876283
2192,glaciers,0.06509581853401514,0.042710511279342625,0.09539045467093404
2193,glaciers,0.06501021871352108,0.04258616647987958,0.09525077305671362
2194,glaciers,0.06490975621667694,0.04249086919566852,0.09512581569079258
2195,glaciers,0.0648058003983607,0.0424458100569777,0.09502880054641434
2196,glaciers,0.06470499865379686,0.042402897065752315,0.09489320787100555
2197,glaciers,0.06461751243762492,0.0423623562903293,0.094659691867826
2198,glaciers,0.06450126541190393,0.042302251262255106,0.09450131356744632
2199,glaciers,0.06437277428167043,0.04223637317906377,0.09433821675272877
2200,glaciers,0.06426851505360176,0.04216226199200772,0.09417016715920834
2201,glaciers,0.06416573653711666,0.042079410514737604,0.09403886762761822
2202,glaciers,0.06407419718729201,0.041998768407870736,0.09388784360872915
2203,glaciers,0.06396962317633292,0.04191965318498312,0.09371626497221665
2204,glaciers,0.0639049381257184,0.04185075017052355,0.09356131390248644
2205,glaciers,0.06381966087077107,0.04182151518581154,0.09343400191025626
2206,glaciers,0.06374702622358441,0.04179283045374218,0.09330772277409885
2207,glaciers,0.06366543609279951,0.04175350023459847,0.09320099098910342
2208,glaciers,0.06359536538463484,0.041699995676939584,0.09312240730643068
2209,glaciers,0.06352225596139327,0.04164815605187355,0.0930483675033404
2210,glaciers,0.06343258373482286,0.04159887349294937,0.09297439520242036
2211,glaciers,0.06334322732326392,0.04158327317898562,0.09278740442942812
2212,glaciers,0.063272285235076,0.04156915095389611,0.09271456005273197
2213,glaciers,0.0631917805374762,0.04155128870774787,0.09264201715217232
2214,glaciers,0.06312529564112879,0.04141063183048752,0.09256773463909854
2215,glaciers,0.06307178403643654,0.04136374315404359,0.09249196999297984
2216,glaciers,0.06299685860073367,0.041323107805107645,0.09241449355340715
2217,glaciers,0.06292778722647796,0.041283864266991266,0.0923348678870626
2218,glaciers,0.0628757825797095,0.04124601267721077,0.09225262001398757
2219,glaciers,0.06281697994104896,0.041224000099071303,0.09216746296610087
2220,glaciers,0.06276200670087562,0.041207350188507436,0.09207673336849724
2221,glaciers,0.06271629798508371,0.04118983775873941,0.09198301643930244
2222,glaciers,0.06266288070978554,0.04117137810280047,0.0918862100566425
2223,glaciers,0.06261154490263543,0.041151924874218086,0.09178628403877159
2224,glaciers,0.06256634086501123,0.041132050972545645,0.09168313913227767
2225,glaciers,0.06251492393580627,0.04111105805789786,0.09157675163057469
2226,glaciers,0.06244732645217965,0.04108891989978911,0.0914671935627332
2227,glaciers,0.06240876386312166,0.0410657585802463,0.09135500092779318
2228,glaciers,0.062380908264446866,0.041041635457502584,0.09127503136731341
2229,glaciers,0.06231189181418184,0.041016393273292276,0.09121088895301932
2230,glaciers,0.06226191427922423,0.04099012191601732,0.09114846164771177
2231,glaciers,0.06219374035577463,0.040962428095185285,0.09108806355630494
2232,glaciers,0.06215279325333345,0.04093337915272173,0.09102959884900003
2233,glaciers,0.062091923589187914,0.04090186633694834,0.09097321953997688
2234,glaciers,0.06203455350723175,0.04086739104664154,0.09091919261025683
2235,glaciers,0.06197618915297731,0.040840899738467405,0.09086745644040035
2236,glaciers,0.06190245541775852,0.04080379270998265,0.09081776246593569
2237,glaciers,0.061871646050214224,0.04075311147148799,0.0907699389859015
2238,glaciers,0.061841092908471396,0.04071042545891385,0.09072364859317399
2239,glaciers,0.061808675750359754,0.04067801427612174,0.09067824675785406
2240,glaciers,0.06176488311599293,0.04065881077791378,0.0906332140011688
2241,glaciers,0.06172557574476745,0.04064133639585439,0.09058910927469568
2242,glaciers,0.06167788309740985,0.04062435202854564,0.09054618131448318
2243,glaciers,0.06161709473903798,0.040607772984021115,0.09050430806884964
2244,glaciers,0.06151160476872697,0.04059307867941051,0.0904636823604807
2245,glaciers,0.061382804860743434,0.04057597980536363,0.09042446683050379
2246,glaciers,0.061292231494379124,0.04054396864261296,0.09038641130600271
2247,glaciers,0.06122969754039609,0.04051507559490473,0.09034929054161754
2248,glaciers,0.06118810783199091,0.040485573716923275,0.09031287367952205
2249,glaciers,0.06107459802082271,0.04041343543909566,0.09027140203645145
2250,glaciers,0.061029117207668904,0.04030283054316888,0.0902285861601102
2251,glaciers,0.06098655363642358,0.0401899326806026,0.09019676090015272
2252,glaciers,0.060908319287992896,0.04007569930613695,0.09017412187225878
2253,glaciers,0.06083563258570557,0.03994308971473917,0.09015071791622997
2254,glaciers,0.06073969766623932,0.03984705570448863,0.09004791580145567
2255,glaciers,0.06065357861165843,0.0397760625511574,0.09000988836192966
2256,glaciers,0.06057584330016219,0.039715588831916636,0.08994795038454981
2257,glaciers,0.06049386877669427,0.03969474661501371,0.08983834107667174
2258,glaciers,0.06037946528581983,0.03962821631444866,0.0896634694480765
2259,glaciers,0.06029688134203681,0.03958240133098325,0.08947046569810073
2260,glaciers,0.0602234446927854,0.03942135889463794,0.0892472287143212
2261,glaciers,0.060173954829225273,0.03933948505548619,0.08912845247863377
2262,glaciers,0.06008248085117884,0.039202500942004455,0.08895322087364832
2263,glaciers,0.060036572911714714,0.039149133030654946,0.08877722436844626
2264,glaciers,0.05998270659880944,0.03910697952823634,0.08863759615072249
2265,glaciers,0.05988024179236362,0.039036763872349584,0.08854872803738552
2266,glaciers,0.059785716632733354,0.038933081181795434,0.08846062462103603
2267,glaciers,0.05970620487682243,0.03882911348593528,0.08837859493781862
2268,glaciers,0.05962353215052385,0.03872737427750445,0.08829535203015765
2269,glaciers,0.05954007086697466,0.03868757706813026,0.08824256454865065
2270,glaciers,0.05948387813943512,0.03861816720336018,0.08811899317357294
2271,glaciers,0.059402170717820724,0.03858449842623673,0.08803248885767863
2272,glaciers,0.05936699208477769,0.03855075992721328,0.08794017304996443
2273,glaciers,0.05932494819404255,0.03851912418756624,0.08784255514939118
2274,glaciers,0.05922151242637419,0.038451339469011095,0.08767252316753033
2275,glaciers,0.05913418154830907,0.038352996193454114,0.08750267542951934
2276,glaciers,0.059056223465271174,0.03832159661185068,0.08740305017088641
2277,glaciers,0.058947794250046925,0.038292528446060195,0.08735684244333229
2278,glaciers,0.05887593495457821,0.03821457957893512,0.08730998093956223
2279,glaciers,0.05880427249691955,0.03811714311150336,0.08726600615996176
2280,glaciers,0.05869478610692269,0.0380702254130731,0.08719937346607018
2281,glaciers,0.0586100992464349,0.03795760770246517,0.08706299915775909
2282,glaciers,0.058516732514052094,0.037920705872108766,0.0868838668683681
2283,glaciers,0.05847283116129631,0.03790015493989092,0.08668902120184062
2284,glaciers,0.058381099288634886,0.037821494700805224,0.08651129904736853
2285,glaciers,0.05828213405296445,0.037726609069998404,0.0863493548104909
2286,glaciers,0.058188587508199774,0.03767147985744579,0.08631046153201076
2287,glaciers,0.05811461926057504,0.03760287525469321,0.08626636210248258
2288,glaciers,0.05800432226232477,0.0374917394868282,0.08609605609289481
2289,glaciers,0.05793347618581279,0.037455054350782474,0.08602659745047879
2290,glaciers,0.05783973132114539,0.03740253719572344,0.08596176427232916
2291,glaciers,0.05773269830642214,0.03731663288419309,0.08584981365286454
2292,glaciers,0.05762066429568247,0.037261965856908934,0.08568828324067175
2293,glaciers,0.057539552184259435,0.0372261474910669,0.0855717623604189
2294,glaciers,0.05743913846389859,0.03720053183969912,0.08539328978862351
2295,glaciers,0.05735058073679156,0.0371031648541992,0.08534198436824667
2296,glaciers,0.057283914080192844,0.03704998992291264,0.08529022130995773
2297,glaciers,0.05719406935870275,0.03696644872332629,0.08523302746064675
2298,glaciers,0.05707335831337623,0.03688136229045194,0.08515111672416734
2299,glaciers,0.056966788847655714,0.03680025300919656,0.08497143650998211
2300,glaciers,0.056886920382822836,0.03672170889414703,0.08479297300067436
2025,gis,0.0,0.0,0.0
2026,gis,-0.00011474040575842892,-0.00038772982531303234,-3.709985146200801e-5
2027,gis,-0.0002896460900871922,-0.0008562496725087686,-8.200284375092792e-5
2028,gis,-0.000522740647173503,-0.0013968526945156157,-0.00013398863945282005
2029,gis,-0.0008119765469394302,-0.0020004510901031835,-0.00019219469474984765
2030,gis,-0.00116704602897455,-0.0026479298727529075,-0.0002561745337176458
2031,gis,-0.0015681708473946898,-0.0033302704249200234,-0.00032879859569292515
2032,gis,0.0012800960910968051,-0.0008257940551444242,0.003279670974184734
2033,gis,0.005736316098628347,0.0028192050052968654,0.009210733154934392
2034,gis,0.010845420619117085,0.0067014770059839355,0.016233700274546514
2035,gis,0.016122519313272132,0.010659488158587837,0.023794808386541532
2036,gis,0.021534218516110926,0.014601775199678936,0.03131542976885657
2037,gis,0.02692530838017415,0.01839504498975102,0.03943710706216135
2038,gis,0.0322254493336267,0.02191933127846113,0.04745123984090016
2039,gis,0.03721972172683197,0.02523809474663885,0.05523821366991952
2040,gis,0.04207148486681511,0.028424379883603246,0.062469749067329064
2041,gis,0.04681905277920961,0.03132944452097268,0.06940059056574721
2042,gis,0.051171797408857245,0.03417164920013222,0.07619528280917888
2043,gis,0.055281491211961686,0.03703925665877952,0.08285874157959333
2044,gis,0.05911064483672579,0.03959304467941971,0.08945385580837195
2045,gis,0.0626136649757143,0.04191025476814882,0.09534774125117264
2046,gis,0.06595280496140621,0.04399256120982766,0.10095902044462325
2047,gis,0.06914808862526467,0.04596835692360681,0.10641325927572252
2048,gis,0.07235936295088674,0.047651321292833865,0.11166019091780938
2049,gis,0.07526929176305064,0.04938870098834993,0.1167354735282111
2050,gis,0.07793503731683415,0.05095868671600972,0.12125436144124704
2051,gis,0.08034299207370577,0.05261664418195116,0.1251000391614668
2052,gis,0.08269731187587315,0.05399890982733106,0.1287198511079352
2053,gis,0.08473102481169459,0.055135645255710575,0.13251967226041028
2054,gis,0.0865900273442346,0.05632141735328426,0.13559606491176826
2055,gis,0.0883520115602634,0.05747837682103469,0.13836786753340932
2056,gis,0.0902279086532829,0.058492125635192856,0.14068186126506485
2057,gis,0.09160267385521959,0.059278858573122845,0.14352076428277788
2058,gis,0.09310572288550922,0.06002854345612371,0.14594540385518975
2059,gis,0.09447227627073218,0.060480359556266364,0.147837387465721
2060,gis,0.09563877234711704,0.06135847901301652,0.14974459556949613
2061,gis,0.09664534447145012,0.06197545577577692,0.1515976822379203
2062,gis,0.09755532163483593,0.06248518556151659,0.15344660022956164
2063,gis,0.09844931533561763,0.06285722421012316,0.15475168453442026
2064,gis,0.09922218760509693,0.06315704441268864,0.15679924362640296
2065,gis,0.09980205083861904,0.06352777848351616,0.15810344665986895
2066,gis,0.10045588708273812,0.06387905986305116,0.1591112348995767
2067,gis,0.10101809607631917,0.06414496990331342,0.1605745662387548
2068,gis,0.10158927514811555,0.06445892933364963,0.16188026258894786
2069,gis,0.10188436883430718,0.06467890979824169,0.16302098050959613
2070,gis,0.102219718208584,0.06491882067482138,0.1636746363162838
2071,gis,0.10248007944630366,0.06492513900531573,0.16459755191907258
2072,gis,0.10255683896861267,0.06492307251343518,0.16485432815284137
2073,gis,0.10264594592545073,0.06504043723164346,0.16582427993404225
2074,gis,0.10266553110722221,0.06511492346880106,0.16642402553117694
2075,gis,0.10255018080104161,0.06499398419727243,0.16804344956481732
2076,gis,0.10243874534448771,0.06487265352368166,0.16894497414154142
2077,gis,0.10208979236505566,0.06461569891735,0.17039894585163298
2078,gis,0.10172111022481634,0.06434615997186474,0.17089538255222803
2079,gis,0.10149593850796634,0.06420269706304813,0.17101478354036517
2080,gis,0.10106092293824975,0.06412283287251892,0.17119765541680107
2081,gis,0.10079271200851991,0.06403437222410036,0.17091750245467893
2082,gis,0.10047997432086753,0.06390491425921611,0.17120399288568489
2083,gis,0.10022220131989457,0.06369007610409812,0.1705285741034439
2084,gis,0.0997009518484342,0.06349892476563071,0.17027488291999607
2085,gis,0.09923783036622247,0.06321674249707669,0.1702752195489876
2086,gis,0.09876451857430979,0.06277818352380456,0.1702328382112566
2087,gis,0.09834536892939738,0.062353756892224596,0.17010729625118948
2088,gis,0.09781174226407963,0.06211815118852711,0.169500210425738
2089,gis,0.0974229125350945,0.06181503243166589,0.16929858339292317
2090,gis,0.09692687469885541,0.06128530527906859,0.16870265719654884
2091,gis,0.09645141089742904,0.060767116611775945,0.16795465437387844
2092,gis,0.09590177733397809,0.06044266236283642,0.16789619561768
2093,gis,0.0952423964119804,0.060196054516509355,0.16786410737488566
2094,gis,0.09455572449590122,0.05989577974600007,0.16744853521923533
2095,gis,0.09392834341834266,0.059585371500633234,0.16681453500553065
2096,gis,0.09328906984530949,0.059265669792133394,0.1662518528577296
2097,gis,0.09274850523448919,0.05894364066746256,0.16561217687706511
2098,gis,0.09219206709953198,0.05859077853599013,0.1649338864350379
2099,gis,0.09158841838413423,0.058090134942617236,0.1643135419864209
2100,gis,0.09099333252294262,0.05753682850981008,0.16368472609498297
2101,gis,0.09044534923212488,0.05714393843686132,0.16301462430880942
2102,gis,0.08971076251501753,0.0567651820392542,0.16251619683731328
2103,gis,0.08908202838636292,0.05623719741570437,0.16184505941457433
2104,gis,0.08845841565573043,0.05589256406648451,0.160984078699872
2105,gis,0.08785799794660853,0.05551301264671667,0.16025328499118027
2106,gis,0.08720236975297357,0.05524283148473135,0.1595482258413499
2107,gis,0.08663903778147652,0.05487210119899668,0.15914108820437656
2108,gis,0.08597248765651333,0.05436301070010874,0.15864871848392745
2109,gis,0.0852387922444846,0.053840264680609984,0.15764492820597942
2110,gis,0.08470117036168379,0.053322040784117064,0.15721211492947798
2111,gis,0.08415860917494555,0.05282303824907171,0.1565736384499189
2112,gis,0.08347267815868609,0.05233324753110163,0.15530219225094885
2113,gis,0.08286358403636385,0.05189465803879578,0.15458350207491753
2114,gis,0.08223437013331747,0.05154726858963619,0.154254155081988
2115,gis,0.0816460917246582,0.050983993076702476,0.15336989086285796
2116,gis,0.08107699888555775,0.05042956006415063,0.15258783265642642
2117,gis,0.08052318530110636,0.04993533759304754,0.1519457372828077
2118,gis,0.07997021583642727,0.04948382781880234,0.1514405212778213
2119,gis,0.07944642941150715,0.049000597593590364,0.15050572062722195
2120,gis,0.07896108358345,0.048577861818300504,0.14978814580684485
2121,gis,0.07844058919627628,0.048176051470283275,0.14905741195116134
2122,gis,0.07796045070582824,0.04784530196641086,0.14825894997282826
2123,gis,0.07744229616149134,0.04744564583033535,0.14758160175346208
2124,gis,0.0769600470478018,0.04702746519013514,0.14685189543206964
2125,gis,0.07646137651506635,0.046611987354521565,0.14617896733686225
2126,gis,0.07593077697863748,0.046245404767427535,0.1455100381518541
2127,gis,0.07554040138290219,0.04597431417733863,0.144836166867538
2128,gis,0.07507163271226425,0.045708385290116116,0.14385122296018282
2129,gis,0.07454998911598842,0.04540806274095362,0.1430888170164662
2130,gis,0.07410456799255982,0.04507393476664534,0.14232134911415742
2131,gis,0.07357965242961217,0.04474154942940798,0.14156072977884515
2132,gis,0.07301310394881444,0.04443018883977077,0.1408046980517209
2133,gis,0.07248581568651868,0.04407862697186964,0.13984919065663223
2134,gis,0.07197529593805019,0.043609842993962644,0.13912111836334304
2135,gis,0.07155021277288043,0.04319728533872453,0.13838031192718123
2136,gis,0.07107491657039589,0.04279056624411597,0.13753071946260179
2137,gis,0.07063731899331671,0.04239498301839841,0.13698205545775313
2138,gis,0.07013493588251762,0.0421308911732245,0.13622439930592076
2139,gis,0.06967007313340812,0.041790191368551444,0.1353861468917298
2140,gis,0.06929942800710709,0.04148455042878378,0.1347039823272107
2141,gis,0.0689427379934422,0.04121076547693612,0.13397592839023495
2142,gis,0.0685400254283497,0.040942813211650185,0.13324228602562135
2143,gis,0.06813667625921749,0.040682543504770234,0.13248694064838965
2144,gis,0.06778469826076616,0.04030112673701228,0.1317338948065396
2145,gis,0.06742892056251737,0.039923098000823116,0.13112414287604002
2146,gis,0.06704502651163402,0.03967013502970422,0.13055987446032302
2147,gis,0.06663693455493469,0.039483357200432945,0.12971825196145906
2148,gis,0.06632422072394917,0.03916413453971668,0.1291648251955319
2149,gis,0.06587276845724777,0.03891816473907097,0.12843185108708716
2150,gis,0.06547329880291741,0.03867936077561929,0.1276714528719932
2151,gis,0.06514647640781845,0.03837063278408141,0.1271449145037417
2152,gis,0.06480434344577457,0.03817066640003262,0.1264191311409183
2153,gis,0.06443767056713146,0.037905625440594906,0.12559498204545727
2154,gis,0.0640826085020656,0.037639596610133455,0.1251928475994312
2155,gis,0.06373373682249461,0.03739681491268607,0.1246481742021979
2156,gis,0.06333384523526764,0.037240719287211115,0.12417321462356287
