year,arm,med_cm,p05_cm,p95_cm
2030,control,0.9211364646818575,0.8364497663400614,1.0014373749520804
2031,control,0.9646795208251767,0.8724943319604406,1.051232656546587
2032,control,1.0093247094468096,0.909712182462448,1.1024063862659692
2033,control,1.0540005302682656,0.946823931544649,1.1542509696848111
2034,control,1.0991234498473976,0.9826392848208394,1.2069385341807182
2035,control,1.1449117099603587,1.0205580817001099,1.2622469068744784
2036,control,1.1914579318219318,1.0584575422988982,1.3183576947845026
2037,control,1.2393581162321154,1.096225103403441,1.3751355753841148
2038,control,1.287558240055338,1.1337856141291458,1.4329833514281403
2039,control,1.3369423102301172,1.1721044410917651,1.493327305692478
2040,control,1.387594103346976,1.2106777193939353,1.5541822337846884
2041,control,1.4379374677667975,1.249510623472757,1.6175079280308844
2042,control,1.489281361116696,1.2865071040618477,1.6799903310032842
2043,control,1.5423422412719963,1.3255794703427446,1.7440058414060358
2044,control,1.5950475257375705,1.3672914207687643,1.8121123045762124
2045,control,1.648399075136655,1.4079731180988897,1.877761312006889
2046,control,1.7039571842040937,1.4478931181607135,1.947375676675565
2047,control,1.760306708235218,1.487161940502785,2.0178009869583398
2048,control,1.8180154209625266,1.5291125003508326,2.0915221102124097
2049,control,1.8768745533598823,1.5701583237108439,2.168432648154543
2050,control,1.9374085008026884,1.6139190873569393,2.257551200277435
2051,control,1.9991822719761627,1.6585224487053842,2.34496401685508
2052,control,2.064020965480174,1.7022938352287522,2.4496060537627877
2053,control,2.129361262949296,1.7481059398783654,2.5625746928543416
2054,control,2.196120217828333,1.7922638234222776,2.705445328574439
2055,control,2.262524017879793,1.8361669206301938,2.922875896616242
2056,control,2.3340114023139256,1.8820614143322727,3.606929947108555
2057,control,2.4064730449580995,1.9324922195537177,4.544170932783972
2058,control,2.480662889906573,1.9809392808756712,5.380193761208191
2059,control,2.5602652476281462,2.0273813177869955,6.514101114942396
2060,control,2.6436086832905605,2.0839183147227316,7.577596348468041
2061,control,2.725692376275461,2.136134135709397,8.74467477929003
2062,control,2.8182040207309598,2.19162013226801,9.803020392593908
2063,control,2.914821117295616,2.248967157459063,10.863869357607866
2064,control,3.006422971219483,2.3032889199167834,12.011105302000576
2065,control,3.108547988609261,2.3601525098232354,13.081694462145023
2066,control,3.2137612602068066,2.4178970290438766,14.052853972639467
2067,control,3.3243942467819876,2.4779925523011928,15.119236678537476
2068,control,3.450810506677395,2.5363586179649285,16.272504987510363
2069,control,3.5816662569060345,2.6014051388142225,17.519747456898397
2070,control,3.728728365658715,2.66571832817549,18.80201660948089
2071,control,3.8899907677105205,2.730766066079057,19.93357023721534
2072,control,4.089984426514012,2.797828494202722,21.34176775480014
2073,control,4.333070113226592,2.873073300533056,22.340470119488426
2074,control,4.721571352374228,2.937684926672015,23.539706909083698
2075,control,5.405663615737679,3.016801128228769,24.817606872719306
2076,control,6.430508692683938,3.1190900278844036,25.88257272739531
2077,control,7.367623322064785,3.203306303619936,27.172285671282463
2078,control,8.38455989541352,3.3167739061655714,28.44756241502369
2079,control,9.363724560502911,3.4081876435277065,29.674513179153923
2080,control,10.31028878935635,3.5138998181502763,31.113221331337353
2081,control,11.227114527825766,3.5984733133161444,32.45462690859159
2082,control,12.198950462547007,3.7301868379367056,33.618824944126075
2083,control,13.138766975981124,3.842581287852611,34.957375492459335
2084,control,14.164405965340276,3.987651826501539,36.332807824738836
2085,control,15.169579051953175,4.136518447392496,37.46380339385604
2086,control,16.206207556963626,4.294854142274572,38.813040081418755
2087,control,17.16640667633424,4.469714568737583,40.20293167438532
2088,control,18.173289744559177,4.654749966572157,41.62305174943412
2089,control,19.202740356957875,4.801563128498106,42.88401262619906
2090,control,20.145820723287983,5.025140726597169,44.13663990657477
2091,control,21.185115089587732,5.26028460015457,45.475322286642964
2092,control,22.102866377471663,5.534545026228658,46.72116159758711
2093,control,23.15844757487801,5.82616971532746,47.873900537074974
2094,control,24.08364942591091,6.09452888686292,49.039604145968134
2095,control,25.080946883783028,6.583594610081294,50.3289851564566
2096,control,26.080654685399782,7.104379230423746,51.54553568588944
2097,control,27.202089002666384,7.930589488482653,52.74687620400742
2098,control,28.25775847358807,8.837890477556225,54.08943011495795
2099,control,29.3209947918334,9.731468887011102,55.44948592014492
2100,control,30.384719642253536,10.822559452221515,56.832218828056185
2101,control,31.43200620906453,11.734487147920436,58.15925974701711
2102,control,32.57673067402565,12.563133838591545,59.687292021321554
2103,control,33.659545668615806,13.396163983718786,61.05983448954396
2104,control,34.76078236345942,14.157243758941352,62.265505052904246
2105,control,35.9474520799954,15.102134337476825,63.76975933464136
2106,control,36.93487003365513,15.965408408966947,65.27917455338842
2107,control,38.070426913673046,16.733773486455974,66.81531359865349
2108,control,39.12179434022789,17.42022846907496,68.30329357718726
2109,control,40.20512231650206,18.346547653864338,69.8196605977894
2110,control,41.24831626226876,19.268603505548498,71.25048512767746
2111,control,42.2744900537948,20.214354887853258,72.95418570249579
2112,control,43.38943950352918,20.955778814537062,74.40230324762301
2113,control,44.51112984030445,21.647579585088984,75.8722237027366
2114,control,45.65471088243834,22.48379572009868,77.39500267919784
2115,control,46.77825233606197,23.538605606863662,78.94223667429776
2116,control,47.91812347914982,24.23890003112079,80.4189777500518
2117,control,49.048511591984784,25.130488414570024,81.92128747221663
2118,control,50.064925933554946,25.951849921652318,83.47903948532964
2119,control,51.10522229887384,26.851852642893707,84.91578813161287
2120,control,52.16466002994641,27.75780169850367,86.47283094467909
2121,control,53.3206610229137,28.668555591844264,88.02944320439934
2122,control,54.54718764839994,29.567250834420943,89.58295108017629
2123,control,55.72065754192064,30.33757939573547,91.10616205106903
2124,control,56.81355686042053,31.223388404893868,92.71059188712302
2125,control,57.97760729633225,32.03391585586772,94.2116932848749
2126,control,59.1041847647938,32.81605842816118,95.87855269179282
2127,control,60.345122069304345,33.568940951969026,97.4062994496619
2128,control,61.50897720093061,34.30147692296524,98.91374496031486
2129,control,62.65519978242194,35.13420641139046,100.47643523847898
2130,control,63.775056884688226,35.758002916465884,101.95077504480297
2131,control,64.98101508112529,36.4457584167065,103.46343594489348
2132,control,66.28872160356217,37.29624098792472,105.1212395975127
2133,control,67.35192104638872,37.982689469527166,106.66497311371477
2134,control,68.56370067643937,38.65980685974977,108.71415795896361
2135,control,69.82504769387874,39.42683953888667,110.43002695792566
2136,control,71.00564036227541,40.06205582681318,112.02186147059871
2137,control,72.26019114586586,40.770824060770636,113.41972246545463
2138,control,73.5987476538847,41.65078329637482,114.93271328644306
2139,control,74.74133525913402,42.41950954662085,116.39764703695872
2140,control,75.8322276571521,43.08677338359457,118.03702076324397
2141,control,76.95118340965854,43.965562679035756,119.85399109636381
2142,control,78.16562156640792,44.66613349117039,121.32701556650477
2143,control,79.25620159912975,45.407754126958345,122.89140408565676
2144,control,80.41615416843689,46.05381358573323,124.52796856831716
2145,control,81.63150312161085,46.70409399175884,126.20250560346943
2146,control,82.75475175138699,47.3288845052122,127.93436456189667
2147,control,83.91430600248187,47.91008819277572,129.43119478838585
2148,control,85.07418732069868,48.61927580689141,131.2389638737979
2149,control,86.16400465688642,49.38359573835959,132.8550309572488
2150,control,87.2547437139093,50.16579372797727,134.46833601080075
2151,control,88.44351690186048,51.00199176859667,136.07857106026464
2152,control,89.6378292469531,51.82687093598612,137.69000203166786
2153,control,90.79595884538861,52.621224902609335,139.29788105621617
2154,control,91.96484399473786,53.34509807690113,140.90497408275718
2155,control,93.20061303453096,54.05443278916057,142.5146603164661
2156,control,94.41020011992089,54.76724765900213,144.07461647066674
2157,control,95.64423322766905,55.47798425534642,145.54181146007932
2158,control,96.86242477828142,56.27348179827658,147.08772427969927
2159,control,98.04657280261642,56.984186862435536,148.7332437198103
2160,control,99.3107929201539,57.78639280086276,150.3609686836526
2161,control,100.52922037442386,58.46825454905876,151.79035155790422
2162,control,101.67851003967213,59.16719207104813,153.6220199922687
2163,control,102.88978268338983,59.945345350888985,155.38577226642164
2164,control,104.1083723732078,60.67448593198006,157.05120573590156
2165,control,105.28823837428935,61.46510529264764,158.716523808908
2166,control,106.44492250144162,62.3923575722247,160.38228248080435
2167,control,107.65152118397052,63.074113925175446,162.10554897315657
2168,control,108.89366421826296,63.8155765022289,163.76710768863188
2169,control,110.1216761163792,64.55178854684164,165.41942473232868
2170,control,111.32922885613735,65.43552778400839,167.07972506339112
2171,control,112.53727358180072,66.09311021915141,168.75191141633388
2172,control,113.7926744683866,66.71715055212047,170.42558896587573
2173,control,114.95212937052679,67.349238280105,172.100436743146
2174,control,116.11802683012456,68.06073424118864,173.80277806188812
2175,control,117.38115827645692,68.87401590673966,175.46328105984693
2176,control,118.60841424232218,69.68781422755234,177.14790311511697
2177,control,119.8217870782493,70.50209819797028,178.72099226848732
2178,control,121.01393151955943,71.3166479031882,180.34523933618013
2179,control,122.13187204111775,72.13217979761554,182.13175109072395
2180,control,123.2778690194254,72.9491779836916,183.89277461147992
2181,control,124.44334925265943,73.73269802367612,185.66358781420513
2182,control,125.66172166109438,74.41452590242082,187.54999691716324
2183,control,126.87607487634186,75.09681216450701,189.4246959612248
2184,control,128.06090303193315,75.78241433175424,191.17700415392443
2185,control,129.27048537977862,76.46881520883409,192.85860505546685
2186,control,130.57602093757075,77.3249463438523,194.53060941127197
2187,control,131.79349017584957,78.2006940165184,196.2028763191819
2188,control,132.88644879900573,79.076387179026,197.8729699465218
2189,control,134.08129407823313,79.83797960586212,199.67969963962037
2190,control,135.25471284100763,80.57258613163113,201.53206438134805
2191,control,136.42608025841932,81.29315725313617,203.21650405071526
2192,control,137.59614358052067,82.07026995606358,204.90175735097762
2193,control,138.73423298935833,82.83283645884593,206.7519628217739
2194,control,139.89850454149047,83.57957790034737,208.7037455108078
2195,control,141.16819985415273,84.32683484896877,210.3983501149923
2196,control,142.4216043450933,85.08091427589284,212.09319575598744
2197,control,143.6354946268766,85.87217081187516,213.93947468682978
2198,control,144.87647126781872,86.7107155401555,215.788117814254
2199,control,146.15539562120264,87.46780158416641,217.6382748952563
2200,control,147.3755400579737,88.17828770690433,219.48896590968485
2201,control,148.5710273830153,88.88885919816232,221.2651245776178
2202,control,149.73895866893207,89.59966722828105,222.98104341201451
2203,control,150.89682209539478,90.33123402832452,224.69742144107792
2204,control,152.06130270320926,91.08004910382105,226.41560544102126
2205,control,153.3565781692438,91.8298568798359,228.13676287561583
2206,control,154.55721042158302,92.58006234144186,229.85900214766482
2207,control,155.75381013451818,93.3305665912361,231.58232630308447
2208,control,157.09172764402138,94.08099267985351,233.53238699070127
2209,control,158.31304618471842,94.83125124428501,235.2891194508112
2210,control,159.56908132104962,95.58172847664774,237.04555133295068
2211,control,160.80530183258026,96.33153405249003,238.70995717414561
2212,control,162.0154764686387,97.081408456275,240.30352131060954
2213,control,163.25563325338794,97.83667902103232,241.9127811270896
2214,control,164.45098565864683,98.59240631999295,243.6338324875909
2215,control,165.68799113927844,99.34842753878644,245.35560465813174
2216,control,166.89152479750896,100.1048035678224,247.16269567109566
2217,control,168.08993624757483,100.86119874448939,248.9746428599252
2218,control,169.29820826138948,101.61754995734631,250.63665379213387
2219,control,170.52948834133326,102.43185474872395,252.2791007334708
2220,control,171.73100737988176,103.24880817470729,253.96997802488784
2221,control,172.92834631617075,104.06616888791713,255.69356111083653
2222,control,174.1753702751725,104.88735033301212,257.4663412962216
2223,control,175.46599380746596,105.70876899344486,259.21946820059566
2224,control,176.62590886699786,106.53058745631905,260.9345881839232
2225,control,177.93196638051194,107.32998526222418,262.65080798202456
2226,control,179.12378347996565,108.10069974633545,264.3668952957349
2227,control,180.29626449243867,108.87151356462194,266.0839942881864
2228,control,181.44391175474672,109.67302840528208,268.0563714167824
2229,control,182.68709527199186,110.42925269898203,269.89900882052063
2230,control,183.86128755725423,111.26748805094971,271.53448117469287
2231,control,185.01734429255862,112.10614298689254,273.1672928568185
2232,control,186.2063528400022,112.94544486704311,274.93889011321517
2233,control,187.4018683941455,113.78443059321023,276.69869753616666
2234,control,188.60835189892123,114.62305649496784,278.4456034817905
2235,control,189.79602461943648,115.46217069423564,280.2406233450822
2236,control,190.9942657533228,116.30202456890697,282.02868829219517
2237,control,192.1748375978822,117.14248664387613,283.81689102372
2238,control,193.37778736071834,117.9831784680332,285.6123462831722
2239,control,194.6035399295788,118.82361877877818,287.3110188345972
2240,control,195.80636706328244,119.66477092840422,288.9392489526236
2241,control,197.0087766011053,120.48648779159588,290.72061571729523
2242,control,198.21231443533364,121.30871623536329,292.50232170358055
2243,control,199.47384087567463,122.13116340237143,294.2840110062438
2244,control,200.63874766811952,122.95293397763892,296.06232289804876
2245,control,201.84728109421746,123.77455268360214,297.83881382967485
2246,control,203.07110772678882,124.59555123982499,299.61434063797714
2247,control,204.26654889335776,125.41638871947728,301.3894771414674
2248,control,205.4436246064651,126.20976311037018,303.1647532291618
2249,control,206.61321027120812,126.9873660285515,304.9283213457788
2250,control,207.8118384201556,127.73526805202866,306.6553861605187
2251,control,209.05821529364448,128.4638873251631,308.3792094689393
2252,control,210.26282194090905,129.19244212235245,310.10539323734355
2253,control,211.4671489233323,129.92094925099693,311.99833545820894
2254,control,212.67112237197767,130.6493606670586,313.8207099788874
2255,control,213.88162796761716,131.37681250919726,315.5967223676749
2256,control,215.10375370587394,132.10420944945386,317.37245256797513
2257,control,216.33471861287097,132.83088804495296,319.14676388409794
2258,control,217.60748587018492,133.5569523692149,320.91987722238946
2259,control,218.8173034155447,134.28291289051046,322.6924565973461
2260,control,220.03960836606592,135.00794775042868,324.4747105664479
2261,control,221.2103664440935,135.73404148593627,326.2505372040984
2262,control,222.378766523185,136.4612774274601,328.004033333525
2263,control,223.54604422142484,137.18769720058458,329.77287761055646
2264,control,224.76265872119703,137.91436848811875,331.5617051595525
2265,control,225.95019309141153,138.64070644291985,333.3349548665517
2266,control,227.14301005006743,139.3668242445387,335.0779786476227
2267,control,228.38581081511035,140.09331863833646,336.8460580044177
2268,control,229.57943453986564,140.81929091934313,338.61308789871686
2269,control,230.75090074753444,141.55078952693657,340.37896082741554
2270,control,231.92857380795527,142.33603740547917,342.1445585464149
2271,control,233.15007597158905,143.02140755138885,343.90951452555316
2272,control,234.3146122733445,143.70600458173465,345.6729130376667
2273,control,235.51959128631458,144.42335158802314,347.4356682406613
2274,control,236.72659940527913,145.141204968045,349.1985063977588
2275,control,237.93364904708218,145.8603891130923,351.0137166634911
2276,control,239.21557473558875,146.58261785506957,352.8409042835871
2277,control,240.49025871457923,147.30823232583612,354.6766936532849
2278,control,241.6961248611757,148.071806549559,356.5091744432047
2279,control,242.93955205103526,148.83515501432197,358.34088583021276
2280,control,244.15338092067185,149.59900910729039,360.1718071749557
2281,control,245.37524741801843,150.36676297301707,361.9825105764894
2282,control,246.62394373167703,151.13406629141485,363.7389834576172
2283,control,247.84594782694958,151.91561721477703,365.49490249870405
2284,control,249.05061682643654,152.72591723613658,367.24992671488764
2285,control,250.3022312566788,153.53640943709502,368.99484597559484
2286,control,251.61475969857457,154.34681799014444,370.71477055094897
2287,control,252.78300674407654,155.15708954372673,372.49191815170184
2288,control,253.95092047616816,155.9671787858067,374.245777906505
2289,control,255.1818796485157,156.7768760796813,375.99867672499704
2290,control,256.41584780075016,157.56337698569055,377.75068617926644
2291,control,257.5976843128699,158.28774674634346,379.4914421753528
2292,control,258.7778755295385,159.01198405984246,381.1894352343825
2293,control,259.9696384313869,159.73596847336816,382.87065871002164
2294,control,261.1648711577977,160.45959339723606,384.724991808979
2295,control,262.3211517460873,161.1831074297512,386.4764764363541
2296,control,263.4771959453299,161.90655116324763,388.2277219139161
2297,control,264.66596474219796,162.63009362490848,389.9786852859546
2298,control,265.8782611900648,163.3673749062318,391.7304355245559
2299,control,267.1139352886205,164.12968124418651,393.50907966095986
2300,control,268.3862452964819,164.89259240315366,395.29064174562853
1990,tant12,-0.2677066651270089,-0.3275711645507666,-0.22914053339553042
1991,tant12,-0.2605189029064515,-0.3015499156988779,-0.2209098133041135
1992,tant12,-0.24777098074753134,-0.2728951436393576,-0.2122177214011881
1993,tant12,-0.24185489220560885,-0.2697881723690944,-0.20456113532747328
1994,tant12,-0.2378124648293155,-0.26706649910052804,-0.19960474218972324
1995,tant12,-0.23217884471901873,-0.26299729245400033,-0.1933274398333978
1996,tant12,-0.22579489360980876,-0.2601416160145749,-0.18471579035387029
1997,tant12,-0.21757536055079413,-0.24714240186920566,-0.17439446966558853
1998,tant12,-0.19855947364159376,-0.2187116292920489,-0.16447191091751714
1999,tant12,-0.17410347331364745,-0.18961624993684464,-0.15180402448632163
2000,tant12,-0.14700196132787136,-0.1613247270004427,-0.13391530901746732
2001,tant12,-0.11825618289889817,-0.13409318156686215,-0.10882612451867493
2002,tant12,-0.08806111497545477,-0.10628569070596386,-0.08043214698129275
2003,tant12,-0.056949868740512555,-0.07563717711673328,-0.050733980783253814
2004,tant12,-0.025743839056420192,-0.04351116088054524,-0.020311813748631113
2005,tant12,0.005574779629458959,-0.010921922583494236,0.011644660372504645
2006,tant12,0.036517252959651914,0.021203444650972354,0.04410715096707321
2007,tant12,0.0679561384090474,0.05328080701577365,0.07703679447012957
2008,tant12,0.09939866283860088,0.08522985956517912,0.10993282969093497
2009,tant12,0.1308210274634764,0.11658578463517505,0.14301151197875742
2010,tant12,0.1624869236523,0.14776999399527505,0.1760813210904572
2011,tant12,0.19501949280623354,0.18000804704185816,0.20967253916545484
2012,tant12,0.22919912250794205,0.2135536763582878,0.2450776942599846
2013,tant12,0.26268305340931497,0.24551627594165437,0.2796208253064661
2014,tant12,0.2971437461133747,0.2785955956748749,0.3151336595657624
2015,tant12,0.3320836468215701,0.31171442490420753,0.350999634829624
2016,tant12,0.37117648451679813,0.34881968454503354,0.39087244358859674
2017,tant12,0.4109078152581131,0.38555613397307276,0.4322034197863359
2018,tant12,0.4531957392545283,0.4230952148819085,0.479511912283166
2019,tant12,0.4909919146440304,0.4568668855252437,0.5206312321754244
2020,tant12,0.5313104799261712,0.49241025274303307,0.5653831374608685
2021,tant12,0.5726236927085799,0.5292581677356761,0.6133623676159277
2022,tant12,0.6154096731107479,0.5657399282499186,0.6620453151363062
2023,tant12,0.6569445111020578,0.6018258812398616,0.7089703788573974
2024,tant12,0.6974943939822855,0.6355618753099472,0.7545744888966953
2025,tant12,0.7417639910561002,0.6715896578974901,0.8072968843129793
2026,tant12,0.7879178154694197,0.7098972369393958,0.8603390232438765
2027,tant12,0.8349570969582171,0.747007381646401,0.9158356739190656
2028,tant12,0.8810419509257776,0.7849212054568389,0.9718361768475812
2029,tant12,0.9272680744021811,0.8219794663981668,1.0268051868985637
2030,tant12,0.9746246130991205,0.8589791717774604,1.0830358885037747
2031,tant12,1.022866899063117,0.8960406840459262,1.1416034216523503
2032,tant12,1.0727180282775939,0.9337469436485918,1.2029398789368735
2033,tant12,1.1212676968732875,0.9714389995757099,1.2617096995124406
2034,tant12,1.171102844544803,1.0091897273140027,1.3218521726051429
2035,tant12,1.2224161695235463,1.0487283876551186,1.3852145298285714
2036,tant12,1.2767531364563132,1.0888100385815225,1.4554133648009806
2037,tant12,1.3338923222485386,1.1302126219116784,1.5262830833777503
2038,tant12,1.3903345744759277,1.1688720921059013,1.5959160634644682
2039,tant12,1.4441234760586286,1.2095170693216675,1.6630832267539657
2040,tant12,1.4988061412043243,1.2509185899309496,1.7324992422346832
2041,tant12,1.5559909632899047,1.2918535434494967,1.8053743594738205
2042,tant12,1.618157942467258,1.3353904719457523,1.908051108335586
2043,tant12,1.6775882619393738,1.3764317537755124,1.9810224982169622
2044,tant12,1.7428449112936648,1.4223823690973618,2.098222221718508
2045,tant12,1.819822968391486,1.4693638236623006,2.786317606310352
2046,tant12,1.8861554986294191,1.5141809971030864,3.6735490252107077
2047,tant12,1.9522095071333891,1.5587284403986992,4.046965630930266
2048,tant12,2.075025316343888,1.6285720170139713,5.0055538096462255
2049,tant12,2.1525545123854175,1.6796858695463137,5.911920442742681
2050,tant12,2.2269023436077915,1.7276389434377457,6.959073965586614
2051,tant12,2.3348286038439854,1.7835740234295674,8.052152584861389
2052,tant12,2.4181522969431075,1.8351346964522142,9.196882819940896
2053,tant12,2.5030489570660484,1.886238420699844,10.403139976558169
2054,tant12,2.58054369353224,1.936542588231051,11.514189116495585
2055,tant12,2.6887358458730097,1.992830643343481,12.690078416056895
2056,tant12,2.78153852978926,2.0454138734758938,13.696656575571824
2057,tant12,2.9547005729975258,2.1224379989749895,14.960176757630666
2058,tant12,3.12073262438605,2.1891765317319125,16.18973977408271
2059,tant12,3.3838594272808074,2.263742558321617,17.515712121786468
2060,tant12,3.8945171441184403,2.339424221899355,18.903694241158536
2061,tant12,4.922048283107609,2.452484335285789,20.020144137637427
2062,tant12,5.90744942835636,2.5562260986135725,21.235748341753293
2063,tant12,6.4581955998120115,2.620162639257615,22.53599477241062
2064,tant12,7.385488774152237,2.731566820188143,23.77229266467414
2065,tant12,8.372071852036754,2.8304051854730226,24.973019684324882
2066,tant12,9.379582784100856,3.0835889645899037,26.212472950976373
2067,tant12,10.364887211034198,3.2420805945920756,27.517142513870425
2068,tant12,11.391825457727997,3.330676312166035,28.802000408025375
2069,tant12,12.385918247169979,3.428823167616441,29.992252566372766
2070,tant12,13.38127548418853,3.7198062423067855,31.234231702377606
2071,tant12,14.443154260860698,4.017851006564798,32.479336997246214
2072,tant12,15.446400136013457,4.304760812525241,33.87377689735562
2073,tant12,16.517607208390167,4.465770289309875,35.15326394831513
2074,tant12,17.608908104811263,4.707841307366586,36.37041523117567
2075,tant12,18.587815623968055,5.3580142858815325,37.734568293441775
2076,tant12,19.674153967513657,6.3643249604946455,39.06208842742139
2077,tant12,20.720482993340617,7.405248737385275,40.39601575330713
2078,tant12,21.864087601377733,8.458822446464291,41.762028796583884
2079,tant12,22.943856028575652,9.507870399814147,43.125294887465074
2080,tant12,24.037943540643994,10.551728343300601,44.37989765793599
2081,tant12,25.109203542718348,11.349133421849457,45.77736479557855
2082,tant12,26.210432146589284,12.125887449873158,47.23573534195309
2083,tant12,27.283406681972316,13.004483979999954,48.61217039702596
2084,tant12,28.378267024057678,13.944745263580042,50.03889639569683
2085,tant12,29.54709860490624,14.829285756324627,51.66824097887171
2086,tant12,30.68148856236551,15.770194863278562,53.13735179859561
2087,tant12,31.785150065913847,16.699575787399326,54.589575343367144
2088,tant12,32.954156425515365,17.495932213171276,55.97031157002796
2089,tant12,34.11035661558663,18.14684044553806,57.5657710161394
2090,tant12,35.224999650814524,19.00599347413384,59.05075589202391
2091,tant12,36.367224409571364,19.841910837159716,60.55464909623961
2092,tant12,37.5777258796157,20.786752500234506,62.15574613307698
2093,tant12,38.770460085176225,21.52978541550466,63.649601555106265
2094,tant12,39.91108875024436,22.312389911336517,65.10686642640006
2095,tant12,41.11298795963508,23.084870870135667,66.72330804421742
2096,tant12,42.2065253471823,23.87704966584855,68.22371223043888
2097,tant12,43.47451031000054,24.665439892503432,69.72661981011993
2098,tant12,44.607150047920385,25.445566397737835,71.39805783894924
2099,tant12,45.77078748681623,26.19339295264393,73.11231246356137
2100,tant12,46.925461305228986,26.88216389237626,74.8403666510847
2101,tant12,48.15740292282784,27.609917400100787,76.57831664544652
2102,tant12,49.40670484665654,28.463706728833706,78.29653120911516
2103,tant12,50.59840002991048,29.188865800772138,80.09386496838391
2104,tant12,51.78599811600068,29.897574998171166,81.85631420374739
2105,tant12,53.02058318627347,30.623611312463474,83.52500722198835
2106,tant12,54.35076868716274,31.358176934100836,85.06416769813775
2107,tant12,55.5532459721675,32.26226283828335,86.6985703905162
2108,tant12,56.870980160968955,33.17704164864632,88.27814568297326
2109,tant12,58.18446589074011,33.92005854086492,90.2610747669972
2110,tant12,59.48050783710221,34.74137335084247,91.90519046652234
2111,tant12,60.7175834273426,35.480064491950806,93.58282209203554
2112,tant12,61.97699702119611,36.18803651799425,95.2512399139209
2113,tant12,63.302789424868514,37.05837458099509,97.1892164774858
2114,tant12,64.57185397604854,37.84062111044288,98.82996577678846
2115,tant12,65.85258598560803,38.64459043755999,100.51133060115798
2116,tant12,67.25302563354055,39.41955129696205,102.2807810579433
2117,tant12,68.63688844578671,40.230874827995756,104.11354840210892
2118,tant12,69.85237481723871,40.99679833353088,105.91117928471203
2119,tant12,71.19471471210008,41.79873063083102,107.71137502506217
2120,tant12,72.58883108074662,42.65805093848892,109.5173079851311
2121,tant12,73.87516667013426,43.56351936585575,111.32715346116882
2122,tant12,75.20762445495879,44.35559503572597,113.1278063826108
2123,tant12,76.5209627459889,45.074538250620535,114.95243229984152
2124,tant12,77.90450570577026,45.859685426512286,116.97029848471394
2125,tant12,79.24973061871866,46.69641074774319,119.11016220502125
2126,tant12,80.49639751412556,47.50675194423306,121.0871821841585
2127,tant12,81.78123653682675,48.33010053471835,122.83338095588849
2128,tant12,83.05233803918466,49.14844650965411,124.5134473543937
2129,tant12,84.3632526111521,49.977178062431506,126.26852359959888
2130,tant12,85.6968617124452,50.809911340499795,128.07849128641087
2131,tant12,87.0562133017599,51.655793224324015,130.3726930800509
2132,tant12,88.4610366208291,52.54469410335155,132.54303068016478
2133,tant12,89.79043885387472,53.45091011304454,134.4766076228127
