marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
H,CO2,1.0,glaciers,2100,2000,13.90095556395977,13.902488509655235,0.001632323725385909,0.0015329456954660259,0.001677322933447626,0.0011349650728065264,0.00239005469727509,0.001632323725385909,8.502412592635946e-6,0.014556666666666667,0.001652082926632962,2.5164597650390194e-5
H,CO2,1.0,glaciers,2150,2000,23.05770662165256,23.059428759414864,0.0016836531328312532,0.0017221377623037881,0.001707561715020307,0.0009904519698547888,0.0025071222901406286,0.0016836531328312532,1.0403006162870944e-5,0.015405833333333334,0.001680144340028958,2.7342550773340242e-5
H,CO2,1.0,glaciers,2300,2000,34.7317866236089,34.732233045705726,0.00014140890874969614,0.0004464220968287691,0.0002696679486927867,0.0,0.0009178385285075307,0.00014140890874969614,7.131508271917316e-6,0.015430833333333333,0.0002653558414566078,4.302175574236042e-6
H,CO2,1.0,gis,2100,2000,7.181736246175344,7.182374277217788,0.0005619836128900602,0.0006380310424436431,0.0006940972666219291,0.00012171196762889025,0.0017126196803474154,0.0005619836128900602,1.15314460408046e-5,0.014556666666666667,0.0006849411963365885,9.242821021937789e-6
H,CO2,1.0,gis,2150,2000,12.650219065760954,12.65106581799888,0.0009378091614387074,0.000846752237926296,0.0011796054905804673,0.00019644380021777152,0.0029862974214811535,0.0009378091614387074,2.067570926849355e-5,0.015405833333333334,0.0011630766446670464,1.663956778990176e-5
H,CO2,1.0,gis,2300,2000,32.72857388519958,32.730406930500365,0.0019285224871730122,0.0018330453007848746,0.002445980391724568,0.00041105407254882215,0.006523291855818057,0.0019285224871730122,4.4368718515280835e-5,0.015430833333333333,0.0024126191751082057,3.364963122559081e-5
H,CO2,1.0,ais,2100,2000,32.880619759802,32.91297428433194,0.00019026495733953652,0.0323545245299357,0.015640326949773218,-0.0007423846289328351,0.002774779839380059,0.00019026495733953652,0.0027944090914317895,0.014556666666666667,0.00042423361278232856,0.013844040221161048
H,CO2,1.0,ais,2150,2000,81.82856738983247,81.8319841529631,0.0008243519310191516,0.003416763130630329,0.016810343309219225,-0.001032398481461172,0.007696514837576272,0.0008243519310191516,0.0027642521653016097,0.015405833333333334,0.0014801798527865578,0.014315108139902397
H,CO2,1.0,ais,2300,2000,243.1040942193041,243.1072473291659,0.0047388627317985765,0.003153109861784742,0.022639507187579642,-0.0012678017791543537,0.037089694297054596,0.0047388627317985765,0.0025862049595501042,0.015430833333333333,0.0082512484592606,0.013464308249057137
H,CO2,1.0,te,2100,2000,16.840298495544186,16.84282609620358,0.0026246771039808436,0.0025276006593948352,0.0027211027780781193,0.0013318947206419907,0.004451338094745694,0.0026246771039808436,2.262902058415468e-5,0.014556666666666667,0.0026830725498855046,3.817485890379069e-5
H,CO2,1.0,te,2150,2000,29.775585939519267,29.77906270725896,0.0032291157982804464,0.003476767739691411,0.0033991198878235043,0.0015744645737240325,0.005860943375610005,0.0032291157982804464,3.0693655894916015e-5,0.015405833333333334,0.003349629545346072,4.968403858334923e-5
H,CO2,1.0,te,2300,2000,66.21565162515698,66.22062985841795,0.004508005636015611,0.00497823326097091,0.004858696438134402,0.0021914700095248207,0.0088249906500927,0.004508005636015611,4.612157630895603e-5,0.015430833333333333,0.004788037943907661,7.094249548428796e-5
H,CO2,1.0,lws,2100,2000,2.342515618878139,2.342515618878139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014556666666666667,0.0,0.0
H,CO2,1.0,lws,2150,2000,4.0429579468315175,4.0429579468315175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015405833333333334,0.0,0.0
H,CO2,1.0,lws,2300,2000,8.89738572754609,8.89738572754609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015430833333333333,0.0,0.0
H,CO2,1.0,total,2100,2000,75.03867018129245,75.04497626317007,0.00521475817685868,0.006306081877625047,0.02073284992792098,0.003007831182319265,0.009949803587264227,0.00521475817685868,0.002794348058762477,0.014556666666666667,0.005444330285637442,0.013916622498737196
H,CO2,1.0,total,2150,2000,154.34858251692273,154.35768907281863,0.0070074186682731465,0.009106555895897372,0.02309663040264316,0.0036955351156926497,0.016393336962561022,0.0070074186682731465,0.0027643072963205472,0.015405833333333334,0.00767303038282825,0.014408774297049023
H,CO2,1.0,total,2300,2000,391.8066283131644,391.81828739201285,0.012365185170921222,0.011659078848424542,0.030213851966129867,0.004414413137661199,0.047409955537568736,0.012365185170921222,0.0025875252697286555,0.015430833333333333,0.01571726141973156,0.013573202551341234
