marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
HL,CH4,0.01,glaciers,2100,2000,14.048442141099342,14.049302108756322,0.0009205764945621198,0.000859967656980487,0.0009470307545836825,0.0006447037542873347,0.0013278095579659418,0.09205764945621198,4.737298730236718e-6,0.007741379310344828,0.0009396462035755612,7.413961611634713e-6
HL,CH4,0.01,glaciers,2150,2000,20.328160289918962,20.32876737714902,0.0008145591979040745,0.0006070872300583119,0.0008285826476468587,0.0005243309546283826,0.0012046364684632493,0.08145591979040745,4.617119021983986e-6,0.009243162901307967,0.000820889611221136,7.72242639390745e-6
HL,CH4,0.01,glaciers,2300,2000,28.271522801730505,28.271827998215134,0.0005109241767620176,0.0003051964846285671,0.0005043408096522927,0.00013705628661142558,0.0008583333390282278,0.05109241767620176,4.857841882516318e-6,0.011321640903686089,0.0004990680068976185,4.9998177486859345e-6
HL,CH4,0.01,gis,2100,2000,7.261193088362916,7.261521568100148,0.0003252046742119319,0.00032847973723271195,0.00038567308701868973,6.925848226924104e-5,0.0009222139072306845,0.03252046742119319,6.461399062226665e-6,0.007741379310344828,0.000382364344966524,3.487272270324396e-6
HL,CH4,0.01,gis,2150,2000,11.230053364140154,11.230394637743931,0.00037044814638065304,0.0003412736037766706,0.0004443882084180517,7.9734270608256e-5,0.0010866408352772081,0.037044814638065304,7.6075000475976794e-6,0.009243162901307967,0.00043998270978707477,4.6607042455407324e-6
HL,CH4,0.01,gis,2300,2000,19.773992775398685,19.774354395705764,0.000393010763266588,0.0003616203070784252,0.00047923792139627783,8.43222364332874e-5,0.001215401527079329,0.0393010763266588,8.296252384949758e-6,0.011321640903686089,0.00047340397811425903,6.088832339442844e-6
HL,CH4,0.01,ais,2100,2000,38.00894604197016,38.00878718249473,5.080731668627436e-5,-0.00015885947543381462,0.006078838572692462,-0.0004271599291099104,0.0012456582350228718,0.005080731668627436,0.0019411873446762476,0.007741379310344828,0.00021743202432694293,0.009074144205608882
HL,CH4,0.01,ais,2150,2000,67.9270781858895,67.95041956735587,7.569845942256848e-5,0.02334138146636633,0.00602675630204265,-0.0004896071260006351,0.001707852101807816,0.007569845942256848,0.0018974979784263126,0.009243162901307967,0.00029120670735153663,0.010600618296140257
HL,CH4,0.01,ais,2300,2000,79.31787059917824,79.31860221725881,6.286134509991825e-5,0.0007316180805787553,0.00724476566277271,-0.0005786988153372086,0.00198696326594856,0.006286134509991825,0.0019470838732014786,0.011321640903686089,0.00030639838162527824,0.011219791380414791
HL,CH4,0.01,te,2100,2000,21.181372834441326,21.18291806683449,0.0016534309264741864,0.001545232393162621,0.0017306365842707904,0.000984406429878515,0.00272327576063045,0.16534309264741864,1.2272778223675169e-5,0.007741379310344828,0.0017164426678286753,1.4633971172672813e-5
HL,CH4,0.01,te,2150,2000,26.256498756751274,26.257730338313095,0.001376027830726656,0.0012315815618215709,0.001448287176869635,0.0007642241042026043,0.002357976571422782,0.1376027830726656,1.1504301149479486e-5,0.009243162901307967,0.0014340563776511716,1.4953765729585908e-5
HL,CH4,0.01,te,2300,2000,23.41881775993213,23.41944901347143,0.0007740198946724064,0.0006312535393000474,0.0008309837721300291,0.0002863594103499345,0.0015790448400611723,0.07740198946724064,9.161019382577914e-6,0.011321640903686089,0.0008207592259232197,1.073437370597641e-5
HL,CH4,0.01,lws,2100,2000,2.342515618878139,2.342515618878139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007741379310344828,0.0,0.0
HL,CH4,0.01,lws,2150,2000,4.0429579468315175,4.0429579468315175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009243162901307967,0.0,0.0
HL,CH4,0.01,lws,2300,2000,8.89738572754609,8.89738572754609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011321640903686089,0.0,0.0
HL,CH4,0.01,total,2100,2000,84.40458773392973,84.4076846181173,0.003031806958539107,0.003096884187570481,0.009142178998565415,0.0019092242900764945,0.0054243070992342265,0.3031806958539107,0.001941725700069104,0.007741379310344828,0.003255885240697498,0.009099679410663508
HL,CH4,0.01,total,2150,2000,132.25653119832944,132.2597148896296,0.0027195411595073438,0.003183691300165492,0.008748014334977213,0.001594709742810352,0.005268124226941496,0.2719541159507344,0.0018980654799766095,0.009243162901307967,0.0029861354060109306,0.010627955192509303
HL,CH4,0.01,total,2300,2000,161.58338400980324,161.584226806262,0.0018388207178858806,0.0008427964587554015,0.00905932816595108,0.0007889006354496076,0.004313319478451661,0.18388207178858806,0.0019475056343215376,0.011321640903686089,0.002099629592560168,0.011241614404208861
