window,component,arm,n,mean_bias,rmse,max_abs,coverage90,provenance
full,AIS,Ladrillo,126,-0.004185864816212062,0.029200706083468583,0.12369087377601662,0.8492063492063492,scope_ladrillo_vs_brick20_scorecard.py | tag L24 | seed n/a (no RNG in this driver) | ladrillo postpred_L24_components_timeseries.csv | brick20 postpred_oldbrick_components_timeseries.csv | targets recalib_targets_ext.csv | commit c1bad97-dirty | cm rel 1995-2005; RMSE ratio = Ladrillo/BRICK2.0
full,AIS,BRICK 2.0,126,-1.150032556503952,1.5740321319754174,3.2833229423953765,0.25396825396825395,scope_ladrillo_vs_brick20_scorecard.py | tag L24 | seed n/a (no RNG in this driver) | ladrillo postpred_L24_components_timeseries.csv | brick20 postpred_oldbrick_components_timeseries.csv | targets recalib_targets_ext.csv | commit c1bad97-dirty | cm rel 1995-2005; RMSE ratio = Ladrillo/BRICK2.0
full,glaciers,Ladrillo,124,0.3694053645936836,0.648418588953936,1.7191600935963942,0.4435483870967742,scope_ladrillo_vs_brick20_scorecard.py | tag L24 | seed n/a (no RNG in this driver) | ladrillo postpred_L24_components_timeseries.csv | brick20 postpred_oldbrick_components_timeseries.csv | targets recalib_targets_ext.csv | commit c1bad97-dirty | cm rel 1995-2005; RMSE ratio = Ladrillo/BRICK2.0
full,glaciers,BRICK 2.0,124,0.9400250368621115,1.5474937255553283,3.899441438827398,0.41935483870967744,scope_ladrillo_vs_brick20_scorecard.py | tag L24 | seed n/a (no RNG in this driver) | ladrillo postpred_L24_components_timeseries.csv | brick20 postpred_oldbrick_components_timeseries.csv | targets recalib_targets_ext.csv | commit c1bad97-dirty | cm rel 1995-2005; RMSE ratio = Ladrillo/BRICK2.0
full,Greenland,Ladrillo,126,0.0042135612457968215,0.059845410509468316,0.19236000418304755,0.6031746031746031,scope_ladrillo_vs_brick20_scorecard.py | tag L24 | seed n/a (no RNG in this driver) | ladrillo postpred_L24_components_timeseries.csv | brick20 postpred_oldbrick_components_timeseries.csv | targets recalib_targets_ext.csv | commit c1bad97-dirty | cm rel 1995-2005; RMSE ratio = Ladrillo/BRICK2.0
full,Greenland,BRICK 2.0,126,-0.5957733426227761,0.703015155566193,1.1614428560672654,0.19047619047619047,scope_ladrillo_vs_brick20_scorecard.py | tag L24 | seed n/a (no RNG in this driver) | ladrillo postpred_L24_components_timeseries.csv | brick20 postpred_oldbrick_components_timeseries.csv | targets recalib_targets_ext.csv | commit c1bad97-dirty | cm rel 1995-2005; RMSE ratio = Ladrillo/BRICK2.0
full,thermal exp.,Ladrillo,126,0.21976173523636322,0.4395540661356211,0.9095640473740669,0.3333333333333333,scope_ladrillo_vs_brick20_scorecard.py | tag L24 | seed n/a (no RNG in this driver) | ladrillo postpred_L24_components_timeseries.csv | brick20 postpred_oldbrick_components_timeseries.csv | targets recalib_targets_ext.csv | commit c1bad97-dirty | cm rel 1995-2005; RMSE ratio = Ladrillo/BRICK2.0
full,thermal exp.,BRICK 2.0,126,0.3439525462324407,0.5357343917775332,1.1837403366874897,0.9126984126984127,scope_ladrillo_vs_brick20_scorecard.py | tag L24 | seed n/a (no RNG in this driver) | ladrillo postpred_L24_components_timeseries.csv | brick20 postpred_oldbrick_components_timeseries.csv | targets recalib_targets_ext.csv | commit c1bad97-dirty | cm rel 1995-2005; RMSE ratio = Ladrillo/BRICK2.0
full,TOTAL,Ladrillo,125,0.6898082348569157,0.8646093421655484,1.906811913159327,0.296,scope_ladrillo_vs_brick20_scorecard.py | tag L24 | seed n/a (no RNG in this driver) | ladrillo postpred_L24_components_timeseries.csv | brick20 postpred_oldbrick_components_timeseries.csv | targets recalib_targets_ext.csv | commit c1bad97-dirty | cm rel 1995-2005; RMSE ratio = Ladrillo/BRICK2.0
full,TOTAL,BRICK 2.0,125,-0.314790318436243,0.7376607247515203,1.6346841830987744,0.472,scope_ladrillo_vs_brick20_scorecard.py | tag L24 | seed n/a (no RNG in this driver) | ladrillo postpred_L24_components_timeseries.csv | brick20 postpred_oldbrick_components_timeseries.csv | targets recalib_targets_ext.csv | commit c1bad97-dirty | cm rel 1995-2005; RMSE ratio = Ladrillo/BRICK2.0
