year,ssp,gmst,gsic_med,gsic_lo,gsic_hi
2283,SSP4-6.0,4.1774672981733865,23.84395344985425,19.492820585793865,27.671554351426042
2284,SSP4-6.0,4.1781755196171115,23.88174757769835,19.522127916181823,27.72051569481136
2285,SSP4-6.0,4.176679950127535,23.91579140740849,19.551309286297784,27.76044814923846
2286,SSP4-6.0,4.1839076195813165,23.946436334866004,19.580327526436804,27.79950284968338
2287,SSP4-6.0,4.183666559380538,23.981316233701442,19.609337446400076,27.83856642007665
2288,SSP4-6.0,4.1889537229335065,24.016490976953506,19.638207862485313,27.877441780995937
2289,SSP4-6.0,4.196973476870981,24.049383323473847,19.66703693559966,27.916295212747183
2290,SSP4-6.0,4.1971877935992215,24.080961756131092,19.69587195779183,27.95520613576273
2291,SSP4-6.0,4.196137215102399,24.10687571267608,19.724576503740796,27.993941911560967
2292,SSP4-6.0,4.194323109049844,24.13794117980558,19.75313015920312,28.03246756256033
2293,SSP4-6.0,4.193340276318441,24.170021020933447,19.77669090958029,28.070763517968462
2294,SSP4-6.0,4.185675882856888,24.20209279248437,19.796730091957315,28.10885760485507
2295,SSP4-6.0,4.184096140342174,24.234924969027603,19.816482412330085,28.1465549828911
2296,SSP4-6.0,4.1812400308848465,24.261916382550055,19.83606577270246,28.184042038298003
2297,SSP4-6.0,4.192702606986888,24.283419461804137,19.855458368285227,28.23410469211655
2298,SSP4-6.0,4.197440486800648,24.306705063091343,19.87493149149655,28.272254578459968
2299,SSP4-6.0,4.204828196225356,24.336355159887557,19.894357147078136,28.310421083425997
2300,SSP4-6.0,4.206569968923614,24.36142793204182,19.913784833961678,28.34868883740815
1990,SSP3-7.0,0.6172413401272017,-1.5114494993558032,-1.7563431882295029,-1.2397382339511107
1991,SSP3-7.0,0.6480920599899472,-1.4091015840037273,-1.6371214482389842,-1.1559327586572328
