gate,key,value,verdict
CUBE-PREPULSE,first_diff_year,2031.0,PASS
CUBE-PREPULSE,ident_last_year,2030.0,PASS
AIS-MAP-EXACT,max_abs_degC,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_glaciers,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_gis,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_ais,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_te,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_lws,0.0,PASS
PRE-PULSE-ZERO,max_abs_cm_total,0.0,PASS
LWS-EXACT-ZERO,max_abs_cm,0.0,PASS
DRAW-PAIRING,config_mismatches,0.0,PASS
DRAW-PAIRING,row_mismatches,0.0,PASS
PAIRING,configs_used,841.0,PASS
PAIRING,median_dgmst_bias_degC,7.452499999993645e-5,PASS
SUM,max_abs_cm,1.0658141036401503e-13,PASS
SIGN,median_cm_2100,0.0054053352501455265,PASS
SIGN,frac_negative_2100,0.0,PASS
SIGN,median_cm_2150,0.0076525314934769995,PASS
SIGN,frac_negative_2150,0.0,PASS
SIGN,median_cm_2300,0.010945625016347549,PASS
SIGN,frac_negative_2300,0.0,PASS
TAP-CROSSING,mechanism_present,0.0,PASS
AIS-CROSSING,n_fired_2100,19.0,PASS
AIS-CROSSING,n_bifurcation_2100,1.0,PASS
AIS-CROSSING,p_fired_2100,0.0095,PASS
AIS-CROSSING,int_over_cont_2100,0.9517348202549031,PASS
P-FIRED-CONSISTENT,p_fired_exact_2100,0.01091141498216409,PASS
P-FIRED-CONSISTENT,z_2100,0.6075913600223659,PASS
AIS-CROSSING,n_fired_2150,31.0,PASS
AIS-CROSSING,n_bifurcation_2150,2.0,PASS
AIS-CROSSING,p_fired_2150,0.0155,PASS
AIS-CROSSING,int_over_cont_2150,1.0246546999255635,PASS
P-FIRED-CONSISTENT,p_fired_exact_2150,0.017818668252080856,PASS
P-FIRED-CONSISTENT,z_2150,0.7838268833777526,PASS
AIS-CROSSING,n_fired_2300,51.0,PASS
AIS-CROSSING,n_bifurcation_2300,2.0,PASS
AIS-CROSSING,p_fired_2300,0.0255,PASS
AIS-CROSSING,int_over_cont_2300,0.9779973354061314,PASS
P-FIRED-CONSISTENT,p_fired_exact_2300,0.030363258026159336,PASS
P-FIRED-CONSISTENT,z_2300,1.267545603107782,PASS
MAGNITUDE,cm_per_GtCO2_2100,0.0054053352501455265,PASS
