year,ssp,component,gmst,med,p05,p17,p83,p95,n_finite
1990,SSP1-2.6,glaciers,0.5557397132233756,-0.7153651649929786,-0.8877339879743114,-0.8057239914709529,-0.6666393189222823,-0.6346638164223307,2000
1991,SSP1-2.6,glaciers,0.5885637306361448,-0.6819303460584232,-0.8405794150548928,-0.7649270617317604,-0.6366418280200312,-0.6067655729544956,2000
1992,SSP1-2.6,glaciers,0.5090689778394178,-0.6450049166283396,-0.7886376724903822,-0.7196421790230407,-0.6035102922449578,-0.5764888491665131,2000
1993,SSP1-2.6,glaciers,0.3084522979487564,-0.6250827530142369,-0.7565282732308803,-0.693507617878574,-0.5861452037388303,-0.5618030573848646,2000
1994,SSP1-2.6,glaciers,0.332676813580452,-0.5840237667626305,-0.7051563464000178,-0.6465114527735215,-0.5483097289395951,-0.5250692669425372,2000
1995,SSP1-2.6,glaciers,0.4547856293863089,-0.547660545473903,-0.6580791827900906,-0.60428123484098,-0.5144568456628991,-0.49349307215603094,2000
1996,SSP1-2.6,glaciers,0.5463394857269461,-0.499650901204332,-0.6002647458345124,-0.5514041012280393,-0.46915435639388453,-0.450800060408161,2000
1997,SSP1-2.6,glaciers,0.600043540445978,-0.4586807946519875,-0.546016930794343,-0.503364183653704,-0.43198614744010466,-0.41601546864892824,2000
1998,SSP1-2.6,glaciers,0.6466075693928761,-0.41111112484242396,-0.48643552126421646,-0.4496617718279356,-0.38748571292920353,-0.37359312875508494,2000
1999,SSP1-2.6,glaciers,0.686007840655961,-0.33382476101649416,-0.3960492012547715,-0.3662793134793363,-0.31414724505922204,-0.3027444970741721,2000
2000,SSP1-2.6,glaciers,0.7295563669080296,-0.2898630481043365,-0.34245416730187705,-0.3175654575412788,-0.2731104197323736,-0.2634160886984656,2000
2001,SSP1-2.6,glaciers,0.7655239205849365,-0.23959636739494838,-0.28306135575130603,-0.26205596494949085,-0.22544046761167447,-0.2173641514712896,2000
2002,SSP1-2.6,glaciers,0.7999498588212678,-0.17909884694780054,-0.20906248415789705,-0.19510980715812426,-0.16874362679968674,-0.16279383222310942,2000
2003,SSP1-2.6,glaciers,0.8301407393993533,-0.11503427407783473,-0.1318991546708132,-0.12422483937949272,-0.10887129750264579,-0.10463786164562933,2000
2004,SSP1-2.6,glaciers,0.8359312010698448,-0.05121210847249924,-0.05833848021032488,-0.05515351236924178,-0.04739436647701392,-0.044857306910327126,2000
2005,SSP1-2.6,glaciers,0.843916603443868,0.0018591921986312876,-0.0072518878329471455,-0.003382240990554397,0.007276197275955623,0.011266874002860616,2000
2006,SSP1-2.6,glaciers,0.8516506513236204,0.07524863096160139,0.06343879720813055,0.06825484003980298,0.08561366526499514,0.09505506102961209,2000
2007,SSP1-2.6,glaciers,0.8597675192449368,0.1582459325451695,0.14191485571747442,0.1483166538672055,0.1735527703290354,0.18835254790217223,2000
2008,SSP1-2.6,glaciers,0.8671015531069908,0.2227652960610933,0.20138906162227116,0.20955988285766097,0.24401935518276707,0.26503570382472597,2000
2009,SSP1-2.6,glaciers,0.8915919796329949,0.2695873793923975,0.24404331930299938,0.25387583713861583,0.2960690014830032,0.32083137410163953,2000
2010,SSP1-2.6,glaciers,0.91224213325433,0.33092348323645027,0.2993855023946198,0.311327866953408,0.36405732620848363,0.39423392947992963,2000
2011,SSP1-2.6,glaciers,0.9463726707864436,0.4276307348909496,0.389045277941277,0.4035481508497359,0.46698793504844527,0.5024611797536509,2000
2012,SSP1-2.6,glaciers,0.9634454159642772,0.49139822919973675,0.44712738021482656,0.463836124188653,0.5377599703194388,0.5783621040951177,2000
2013,SSP1-2.6,glaciers,1.0010392042679888,0.5459456891474388,0.4960131288362629,0.5144732199157614,0.5969294143305646,0.6421284859877233,2000
2014,SSP1-2.6,glaciers,1.034758969518629,0.6036535644492149,0.5475595686310609,0.5680528076816764,0.6615015935911202,0.7119531761846652,2000
2015,SSP1-2.6,glaciers,1.0655474016558886,0.6756979293977419,0.6143452352696985,0.6372525336860397,0.738813556555394,0.7943076755279161,2000
2016,SSP1-2.6,glaciers,1.0982433117141364,0.7510031990305461,0.6837819806503129,0.7095096622433077,0.8188697034211951,0.8780663671704075,2000
2017,SSP1-2.6,glaciers,1.1215083354395925,0.8777039271845397,0.8002238995767441,0.8297890113424506,0.9511938651370648,1.0176713013958356,2000
2018,SSP1-2.6,glaciers,1.1514531927883527,0.9579322756489619,0.873253648328631,0.9053435817439772,1.0385187787817514,1.1129403254489967,2000
2019,SSP1-2.6,glaciers,1.172690213058829,1.025319147382254,0.9342574652409462,0.9689137151960904,1.1138266933674283,1.1908294127100971,2000
2020,SSP1-2.6,glaciers,1.183004264307409,1.1199965970225905,1.0195157991010637,1.0592882682697426,1.216464449963296,1.2994219884470006,2000
