year,component,med_diff_cm,p05_diff_cm,p95_diff_cm
2025,glaciers,0.0,0.0,0.0
2026,glaciers,0.0,0.0,0.0
2027,glaciers,0.0,0.0,0.0
2028,glaciers,0.0,0.0,0.0
2029,glaciers,0.0,0.0,0.0
2030,glaciers,0.0,0.0,0.0
2031,glaciers,0.0,0.0,0.0
2032,glaciers,0.0033594233205715973,0.0017746066429555009,0.00543966164291283
2033,glaciers,0.008496883775660269,0.005027209548040012,0.013369035885948486
2034,glaciers,0.01429542992036792,0.008932956959998605,0.022316038285000905
2035,glaciers,0.0203785590450698,0.013142199854810022,0.031590076735396884
2036,glaciers,0.02659938099174708,0.01711076778566012,0.04139893490698724
2037,glaciers,0.032819743537571,0.021098773099051414,0.05110582751230294
2038,glaciers,0.03895231737635729,0.025034040903389967,0.06037012633788742
2039,glaciers,0.04486888414423529,0.028688357625083195,0.0698774672810975
2040,glaciers,0.05065545215825029,0.032298661083863145,0.07966930908211722
2041,glaciers,0.056191164261789606,0.03566596653868093,0.08860307413236175
2042,glaciers,0.06137841990731463,0.0390008605625316,0.096984671973003
2043,glaciers,0.06642373918317368,0.04223814341037322,0.10434166953557988
2044,glaciers,0.07127522391448382,0.04525824898972011,0.11221154664653178
2045,glaciers,0.07588593827670609,0.04814605327882049,0.11907435411273298
2046,glaciers,0.08017591341184449,0.05083726121616365,0.12582953439757957
2047,glaciers,0.08416002042183157,0.053364817701280695,0.13172730503833277
2048,glaciers,0.08803390006389034,0.05582696376844503,0.13781756232264566
2049,glaciers,0.09156831015812728,0.05817027441196938,0.14391375123543307
2050,glaciers,0.09483011821925214,0.06018666551619587,0.14850107915627034
2051,glaciers,0.09799529637523907,0.062163787792899904,0.1533933398294458
2052,glaciers,0.1008539293989168,0.06384034283438753,0.15697876573605177
2053,glaciers,0.10351666883222599,0.06550974751215807,0.1613034646817997
2054,glaciers,0.10572968624573775,0.06703904979938997,0.16507854716330533
2055,glaciers,0.10761696190984082,0.06835645813261974,0.16875777310487566
2056,glaciers,0.10947606521048847,0.06940487283965785,0.17194890835787566
2057,glaciers,0.11115554306295472,0.07053490515207694,0.1743359775358419
2058,glaciers,0.11263695075977687,0.07162165629063853,0.1768326089843657
2059,glaciers,0.11407139639265651,0.07248579993628775,0.17988312635516132
2060,glaciers,0.11537549262034563,0.07325698205009461,0.18186556050180913
2061,glaciers,0.116465708095701,0.074057981672992,0.1833386845048505
2062,glaciers,0.11752940682235824,0.07471772601036016,0.18429005210069682
2063,glaciers,0.11845044048931452,0.07525140331953342,0.18467275234763345
2064,glaciers,0.11915693193903909,0.07547983413299333,0.18577794605873343
2065,glaciers,0.11980921369596054,0.07572383355084958,0.1855133048232699
2066,glaciers,0.12009314204175858,0.07600205547435399,0.18595468366416706
2067,glaciers,0.12032037455490219,0.07620607205524985,0.18620306017947053
2068,glaciers,0.12037906767017681,0.07621775799221843,0.1864181040322476
2069,glaciers,0.12047299800634104,0.07638159765537225,0.1863439440661191
2070,glaciers,0.12033693876132201,0.07644321327205521,0.1861385989395261
2071,glaciers,0.12022325325570815,0.07649489691107289,0.18566301719995285
2072,glaciers,0.11989063731727256,0.07643740822207548,0.18503160217270853
2073,glaciers,0.11968586860038233,0.07633747646181427,0.18424722042238154
2074,glaciers,0.1193199510056342,0.07625232233318445,0.18384790447515795
2075,glaciers,0.11878321054446417,0.07613090216887608,0.18295469973731676
2076,glaciers,0.11813545871114162,0.07597607252126481,0.18186123848467126
2077,glaciers,0.11739056643772994,0.0756291768273667,0.1811663406960112
2078,glaciers,0.11666686485206679,0.07525233608107795,0.1801376816087604
2079,glaciers,0.11589181444348995,0.07494556041611791,0.17839872293978618
2080,glaciers,0.11515986450969429,0.07465659595176143,0.17704457909525412
2081,glaciers,0.11434728708166197,0.07427002823548418,0.17579338421258636
2082,glaciers,0.11353309374883747,0.07385405276692919,0.17394919447427126
2083,glaciers,0.11266952012566733,0.07327926822003583,0.17182440836950033
2084,glaciers,0.11187271386656139,0.07265680825941541,0.16993696880649303
2085,glaciers,0.11098445577326288,0.07213054725532428,0.1681653250668036
2086,glaciers,0.1099869743784998,0.07152527890953646,0.16677111636902264
2087,glaciers,0.10894547401161248,0.07095600502227367,0.16534108137861397
2088,glaciers,0.10772667849174944,0.07029743695868182,0.16334240172492565
2089,glaciers,0.1068741169612002,0.06970792020441978,0.16187643981210192
2090,glaciers,0.10576723706887581,0.0691096006345056,0.1602214174387633
2091,glaciers,0.10469808198995789,0.06837738904170862,0.1584940364992957
2092,glaciers,0.10361393481865822,0.067770919215768,0.15681212554951562
2093,glaciers,0.10244200680092952,0.06699505953167036,0.15494587523573858
2094,glaciers,0.10131345136345171,0.06639518830721203,0.15286620581952376
2095,glaciers,0.1000756086105632,0.06574918402088174,0.1506196213038999
2096,glaciers,0.09901708188622216,0.06496855163691198,0.14890794441298852
2097,glaciers,0.09783686015988202,0.06436751706622168,0.1472981964039281
2098,glaciers,0.09679930410272064,0.06379400861092126,0.145758696339505
2099,glaciers,0.09568234531271536,0.06315093580538197,0.1437596676182551
2100,glaciers,0.0944729147199812,0.06228915251405809,0.14165182570760101
2101,glaciers,0.09325327590647259,0.06159376773555954,0.1397462516172535
2102,glaciers,0.09203159027073404,0.0608358648063633,0.13779139360745027
2103,glaciers,0.09089665858278018,0.060093253557816334,0.13647340278810347
2104,glaciers,0.08978822697637234,0.0594385858239403,0.13468378853675594
2105,glaciers,0.08864898846114855,0.058699101372732265,0.13248120686920065
2106,glaciers,0.08756540322951878,0.05800690374358491,0.13077615245220134
2107,glaciers,0.08640001605714076,0.05731851261761793,0.12901490111414057
2108,glaciers,0.08522021454293238,0.05657674195162343,0.12682157504456695
2109,glaciers,0.08405134247678525,0.055663794715737236,0.12501069361851183
2110,glaciers,0.08282561880917338,0.05477049740851943,0.12300561205234661
2111,glaciers,0.08175482330942607,0.053998106589202524,0.1210395489815088
2112,glaciers,0.08067226936385552,0.05325096986584663,0.1193147673746157
2113,glaciers,0.0797298944116207,0.05246548359606677,0.11795884781214364
2114,glaciers,0.07862949409600262,0.051678512772215336,0.11643476510837943
2115,glaciers,0.07752763203448776,0.0510197123503886,0.11454199472128188
2116,glaciers,0.07638783950369632,0.05024197702341571,0.11272187379439227
2117,glaciers,0.075271952239234,0.049438013549270195,0.11123382846387617
2118,glaciers,0.0742881265401536,0.0487419333678691,0.109334350221531
2119,glaciers,0.07335139928124512,0.04806466502976399,0.10816291219756681
2120,glaciers,0.07224016813515277,0.04736304641915376,0.10674282679005528
2121,glaciers,0.07132694854806765,0.046730811579930885,0.105089866054851
2122,glaciers,0.07026965863129853,0.045920996531066294,0.1033925128030205
2123,glaciers,0.06927561275441363,0.045294637479709896,0.10221281113210913
2124,glaciers,0.06825267609066721,0.044707624839405116,0.10065712080630221
2125,glaciers,0.0672492262467621,0.04410535991031352,0.09890539345835857
2126,glaciers,0.06635257968016717,0.04352199433024069,0.09716385043186655
2127,glaciers,0.06547040139372662,0.042893323124393666,0.09556488509467673
2128,glaciers,0.0644783170921368,0.04224108791172441,0.09403030695668163
2129,glaciers,0.06352496085824377,0.04155705037430853,0.09241365119097474
2130,glaciers,0.06256576159136884,0.040911125129416616,0.09111497867535405
2131,glaciers,0.06172008643262927,0.040284577824430824,0.08960512762493841
2132,glaciers,0.06082987640034965,0.039689988229316776,0.0881846070175003
2133,glaciers,0.05991788015477617,0.039098730790626667,0.08696643348651918
2134,glaciers,0.059008287823234085,0.038466337563408365,0.08577681791307334
2135,glaciers,0.05821388174241626,0.037831792870360384,0.0843668220371466
2136,glaciers,0.05739369321106125,0.03720597209680587,0.08327365211670212
2137,glaciers,0.056517269344645626,0.03661839248844014,0.08205257281126065
2138,glaciers,0.05570628154280399,0.035979958418367895,0.08092822260221907
2139,glaciers,0.0548399614719699,0.035416865449395374,0.07958814977213358
2140,glaciers,0.05403751431931525,0.03483951842169377,0.07837825933509031
2141,glaciers,0.05320249375204966,0.03423114283120867,0.07732457864537264
2142,glaciers,0.05246032462998329,0.03369885234925718,0.07629816976120746
2143,glaciers,0.051656859810419675,0.03319673570221777,0.07523267410915047
2144,glaciers,0.05091273506372218,0.0326707430118379,0.07414524370061226
2145,glaciers,0.050152395852055776,0.03218064352729435,0.07321616166988125
2146,glaciers,0.0494663699189406,0.03180237446891514,0.07221486824182205
2147,glaciers,0.04874543374028839,0.03135053643031984,0.07123159122136256
2148,glaciers,0.04801947197811707,0.030877212768081818,0.0702553413717455
2149,glaciers,0.047293628483393135,0.030401926768323227,0.06917452340334264
2150,glaciers,0.046550778925999126,0.030018817882035087,0.06819116210059145
2151,glaciers,0.045896840112664705,0.029621640140118366,0.0671625736224163
2152,glaciers,0.045283904698084854,0.029181175806737868,0.06607564533168996
2153,glaciers,0.044522925273996705,0.02867227017209224,0.06521333086603835
2154,glaciers,0.04388349962047755,0.028166322916723274,0.06420062913408309
2155,glaciers,0.043296506880837526,0.0276799996616953,0.06322640930003373
2156,glaciers,0.042689034835428075,0.027247924535072344,0.0623574471332656
2157,glaciers,0.042078971155769196,0.026835736886506822,0.06141146473216867
2158,glaciers,0.04145520788105728,0.02637886968547871,0.06060958164370032
2159,glaciers,0.040837425813387895,0.0260036609694561,0.05967708582579334
2160,glaciers,0.040298362258978315,0.025595679484309387,0.05882731311418858
2161,glaciers,0.03968531374675521,0.025115298652604066,0.05816222073895858
2162,glaciers,0.039047356208572026,0.024729314502824094,0.0573818962400308
2163,glaciers,0.03852779657449723,0.02427401950420087,0.05655095361173465
2164,glaciers,0.03791285192424354,0.023918927895658727,0.05583529225187363
2165,glaciers,0.03734757291250901,0.02353565633419983,0.055120939501105325
2166,glaciers,0.03677250213988437,0.023121329082703035,0.054371121889535697
2167,glaciers,0.03624052975760428,0.02269566295429133,0.05371552386434768
2168,glaciers,0.03570785046910174,0.0223394659979677,0.05306036240506948
2169,glaciers,0.03518723916748456,0.02196758635024363,0.05235873685604915
2170,glaciers,0.03470648539393828,0.021567925127862254,0.05173494848798938
2171,glaciers,0.034225069206760494,0.0211597543391612,0.05106116761720116
2172,glaciers,0.03378022869432762,0.020757788433372684,0.05024589190882373
2173,glaciers,0.03325127383349091,0.020439401543255187,0.04943664905220828
2174,glaciers,0.03276906965697535,0.020097150732462408,0.048790100754629855
