V_m,onset_K,tau_yr,within_inventory,rms_ssp585,rms_cool,rms_all,stages,rms_ssp585_r2300,ssp585_r2300_2150,ssp585_r2300_2150_in,rms_ssp585_x2300,ssp585_x2300_2150,ssp585_x2300_2150_in,rms_ssp126_r2300,ssp126_r2300_2150,ssp126_r2300_2150_in,rms_ssp126_x2300,ssp126_x2300_2150,ssp126_x2300_2150_in,rms_ssp245_r2300,ssp245_r2300_2150,ssp245_r2300_2150_in,ours_SSP1-2.6_2300_cm,ours_SSP1-2.6_d2100_cm,ours_SSP1-2.6_in_matched,ours_SSP2-4.5_2300_cm,ours_SSP2-4.5_d2100_cm,ours_SSP2-4.5_in_matched,ours_SSP5-8.5_2300_cm,ours_SSP5-8.5_d2100_cm,ours_SSP5-8.5_in_matched,bands_ok,keeps_2100,shape_better,all_pass
0.25,1.85,400,True,0.42592937000935194,0.38124499898965225,0.3997186270958577,2,0.28376385282694416,30.7006061794086,True,0.5313282716945666,47.67761564316395,True,0.12588812426769147,8.632073769490624,True,0.4896285353856338,10.331268861942647,False,0.42480504383580636,15.231534679033881,False,10.147630360342408,0.02149301102893538,True,26.16820548560348,0.2757646007427156,False,58.74957097044933,0.6186419512308471,True,False,True,False,False
0.25,1.85,800,True,0.4680067163798074,0.2976715821875595,0.3752027946802513,2,0.35885881019408844,28.915858821336506,True,0.556130315213352,45.9272583311943,True,0.11668109400123568,8.489674730596851,True,0.4020219396922709,9.507079119628035,False,0.30098005720458276,13.91855157158637,False,10.106967923648893,0.005751869979382818,True,21.120164930232967,0.07354276856580216,True,53.15598470828984,0.16735962938306512,True,True,True,False,False
0.25,1.85,1600,True,0.4880642486196888,0.2710028805974724,0.373293746381529,2,0.3927724704614513,28.368445411838405,True,0.5675766098149316,45.39182731438742,True,0.11576639171066416,8.447318434205517,True,0.37319068097330493,9.256025457551042,False,0.26010486743111455,13.528031677285625,False,10.08572113246973,0.0014879072346873133,True,19.17617791988463,0.01899442588271182,True,50.920898191183355,0.043536866905073364,True,True,True,True,True
0.25,1.85,2200,True,0.49213703918816787,0.26660236224237815,0.37353130774847804,2,0.3995495420835412,28.27437440196906,True,0.5698753320706426,45.29992515180255,True,0.11577364022347286,8.440137630975517,True,0.3682499342704595,9.213010885188966,False,0.2534144999775205,13.4618191067491,False,10.081211147015049,0.0007943626215679463,True,18.806462158260874,0.010136595525287598,True,50.488890850653114,0.023279615379351477,True,True,True,True,True
0.25,1.85,2700,True,0.49379303440323546,0.26492166097082986,0.3736879931185747,2,0.40229494318537656,28.237882557384204,True,0.5708081116608141,45.26428778487298,True,0.11579432000029982,8.437363651718602,True,0.36633718039877433,9.196339830625387,False,0.25087687232539796,13.436239690559686,False,10.07934732458842,0.0005298300047845984,True,18.658455715110353,0.0067596439515456574,True,50.315078406449096,0.015539206774715271,True,True,True,True,True
0.25,1.85,3200,True,0.49477393911926576,0.26395765870754073,0.37379765607459053,2,0.4039182651452122,28.216796530313978,True,0.5713602512822115,45.243699683725104,True,0.11581153528545912,8.435764439028869,True,0.3652322749079395,9.186711590176628,False,0.24942736504139998,13.421492612557671,False,10.07823259410615,0.00037838973290253063,True,18.57143577630769,0.004826896447844685,True,50.21260359267877,0.011103573690379188,True,True,True,True,True
0.25,2.1,100,True,0.4505452288121725,0.5912545727222663,0.5393937181142908,2,0.3132300815917704,43.44638646716129,True,0.5548593717302057,60.395988968796,False,0.11587726396845824,8.431715672049059,True,0.6001840225556366,12.602237671807913,False,0.8216431756298402,23.97907503003662,False,10.075208833708192,0.0,True,40.92048893185372,1.4904053157757247,False,73.82533443113657,5.21764241741711,True,False,False,False,False
0.25,2.1,200,True,0.39126414694459055,0.4462611065833758,0.42511697004838883,2,0.2170176136350678,35.03285314551187,True,0.5089976628047488,52.00607814658176,True,0.11587726396845824,8.431715672049059,True,0.4886832268653736,10.64316079794172,False,0.5875441168309725,17.6862255686984,False,10.075208833708192,0.0,True,33.29207927784903,0.4525692674934034,False,67.3928584870221,1.7045007287197624,True,False,True,False,False
0.25,2.1,400,True,0.42653280437876206,0.33368449162468383,0.3736031280048104,2,0.2858358707086534,30.5203428330836,True,0.5311857692358188,47.52560545023047,True,0.11587726396845824,8.431715672049059,True,0.4113700223459503,9.656402922628798,False,0.3890799201484802,14.777132339997083,False,10.075208833708192,0.0,True,25.11587328022363,0.12501347067714405,False,58.48917454366711,0.48905483455444243,True,False,True,True,False
0.25,2.1,800,True,0.4686912895384929,0.28238388193338887,0.3683924592349363,2,0.3603170094387047,28.85734101447487,True,0.5563404555554621,45.87813126130897,True,0.11587726396845824,8.431715672049059,True,0.37751739893825975,9.305571039728303,False,0.28857415601779973,13.78203377043658,False,10.075208833708192,0.0,True,20.685880255452954,0.03287271100797904,True,53.035917446164156,0.13110732100665598,True,True,True,True,True
0.25,2.1,1600,True,0.48833712494531667,0.2669486662035911,0.37168025677007505,2,0.39330704470449607,28.351777794492705,True,0.5676758439334293,45.3778657544362,True,0.11587726396845824,8.431715672049059,True,0.36660404866765756,9.200883878433011,False,0.2568242635719899,13.490579482754836,False,10.075208833708192,0.0,True,19.036472649848797,0.008429705086464095,True,50.88015186305319,0.03394960127226245,True,True,True,True,True
0.25,2.1,2200,True,0.4922981814275009,0.2644310186782154,0.3726892243656222,2,0.39986042551456047,28.265239408320937,True,0.5699356445959174,45.292277946236354,True,0.11587726396845824,8.431715672049059,True,0.36469795330407173,9.18311204925394,False,0.2516727110129373,13.441499040148376,False,10.075208833708192,0.0,True,18.727295018767233,0.004489777349852433,True,50.46546705298568,0.018130301654986306,True,True,True,True,True
0.25,2.1,2700,True,0.4939057097234449,0.26346971242481293,0.3731312284680767,2,0.4025109052016475,28.23171022263733,True,0.5708508311184192,45.25912228255047,True,0.11587726396845824,8.431715672049059,True,0.3639538912177208,9.176243913712598,False,0.2497176262467361,13.422577856524036,False,10.075208833708192,0.0,True,18.604073310402036,0.002991122122195806,True,50.29887391915627,0.012094469494908127,True,True,True,True,True
0.25,2.1,3200,True,0.4948569788864448,0.26291817363668396,0.3734018631958301,2,0.4040767721668604,28.212349013493935,True,0.5713920031820972,45.23997842135495,True,0.11587726396845824,8.431715672049059,True,0.36352219443767664,9.172283518406962,False,0.2486000239978845,13.41168197125476,False,10.075208833708192,0.0,True,18.531802277178265,0.0021344579191508836,True,50.200736609749,0.008638415332624272,True,True,True,True,True
0.25,2.35,100,True,0.438435106960486,0.4526925744200102,0.4470441559479231,2,0.2975735885886104,42.86020879916439,True,0.5439675039976212,59.8314601093473,False,0.11587726396845824,8.431715672049059,True,0.3965340741623984,9.753421360695182,False,0.6664269566339609,20.466614335861816,False,10.075208833708192,0.0,True,35.982520263343744,0.4833595446992199,False,73.71669260447456,4.219213881210247,True,False,False,False,False
0.25,2.35,200,True,0.3879323758307619,0.36088090675902934,0.3719376676339886,2,0.21265039737624228,34.631472128112485,True,0.5057300316682066,51.623393574201465,True,0.11587726396845824,8.431715672049059,True,0.37913644721656337,9.407479139905716,False,0.4832526261458328,16.16129817554385,False,10.075208833708192,0.0,True,29.482255517800468,0.13823783301045317,False,67.08866836465435,1.3339963464056206,True,False,True,True,False
0.25,2.35,400,True,0.42719814732840616,0.29692096608333296,0.35481902273165244,2,0.2879326218190434,30.354732067932257,True,0.531122697174633,47.36850093690434,True,0.11587726396845824,8.431715672049059,True,0.3687843710572402,9.241826590114453,False,0.33920012921383047,14.264448066271616,False,10.075208833708192,0.0,True,23.214923739377248,0.037005259153058155,False,58.23656561565569,0.3761874732326556,True,False,True,True,False
0.25,2.35,800,True,0.46936241382946814,0.271225781354032,0.36367359663439014,2,0.3616914425525051,28.804188140670153,True,0.5565801392575356,45.82783510440284,True,0.11587726396845824,8.431715672049059,True,0.3644309790575494,9.184959767461795,False,0.27286039399600637,13.632690556519096,False,10.075208833708192,0.0,True,19.994209683242598,0.009575722006327954,True,52.92103092384247,0.0999585739212745,True,True,True,True,True
0.25,2.35,1600,True,0.48860012550457915,0.26401435355590785,0.37055928053060894,2,0.39380412323242725,28.33672414618983,True,0.5677838301777537,45.36363906954106,True,0.11587726396845824,8.431715672049059,True,0.3629858231951864,9.168320481723816,False,0.2528329260700213,13.450231783313917,False,10.075208833708192,0.0,True,18.826426093604628,0.0024357080315658137,True,50.84143055926384,0.025767778033286056,True,True,True,True,True
0.25,2.35,2200,True,0.49245299501299206,0.2628569835610629,0.37210248212421115,2,0.4001487136378879,28.257001768156837,True,0.5700007996209089,45.28449550565908,True,0.11587726396845824,8.431715672049059,True,0.3627272912177989,9.16552112083003,False,0.24956512841630138,13.419698934508638,False,10.075208833708192,0.0,True,18.61005431102802,0.0012944117142616696,True,50.44324902820294,0.013743980835690374,True,True,True,True,True
0.25,2.35,2700,True,0.4940138099473558,0.26241600163712064,0.3727427430770569,2,0.40271092531297287,28.226148473799004,True,0.5708968378533669,45.25386875746343,True,0.11587726396845824,8.431715672049059,True,0.3626256534467308,9.164442314002386,False,0.2483174760325089,13.407951008032802,False,10.075208833708192,0.0,True,18.524129087922123,0.0008613991473375244,True,50.28351778824263,0.0091628338916145,True,True,True,True,True
0.25,2.35,3200,True,0.4949365769704444,0.26216318541050426,0.37312545820412435,2,0.4042234614549535,28.208343568260126,True,0.5714261314079161,45.23619539241702,True,0.11587726396845824,8.431715672049059,True,0.36256647755638016,9.1638212056006,False,0.2476017293988279,13.401193153297212,False,10.075208833708192,0.0,True,18.4738323542479,0.0006142277837221968,True,50.189498048385325,0.00654176664317385,True,True,True,True,True
0.25,2.6,100,True,0.4260064819774992,0.36424184994379316,0.3901229091261165,2,0.28223539258542835,42.27398767534394,True,0.5322651862989348,59.20606769619438,False,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.5032346428064894,17.396362375345547,False,10.075208833708192,0.0,True,30.12495758666871,0.03761161617831053,False,73.60166465355778,3.2914521763975357,True,False,False,False,False
0.25,2.6,200,True,0.3848669819274906,0.3112732686303936,0.34261299766573317,2,0.20911411773864172,34.24869542243129,True,0.502510172353098,51.214986097584934,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.3819710372013726,14.916101150770022,False,10.075208833708192,0.0,True,25.41324636000946,0.009902892014636502,False,66.78413242561165,1.0080416590876122,True,False,True,True,False
0.25,2.6,400,True,0.427936932845076,0.27837108935420174,0.3460437623048383,2,0.2900709872125696,30.200489722981324,True,0.5311486226690487,47.20390329601409,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.2961420607307913,13.86221273983177,False,10.075208833708192,0.0,True,21.313105268486197,0.002540892348956301,True,57.99061826912804,0.2795587128665377,True,True,True,True,True
0.25,2.6,800,True,0.4700330732289695,0.2661614404040867,0.3617700697769438,2,0.36300700769006633,28.75526468529783,True,0.5568555398180427,45.77562148574043,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.26029688250741567,13.51799701094651,False,10.075208833708192,0.0,True,19.325642305327467,0.0006435416786354922,True,52.81071794792249,0.07365113258692467,True,True,True,True,True
0.25,2.6,1600,True,0.48885855269251904,0.2627385711145334,0.3701513310350697,2,0.39427368612178776,28.32294974144069,True,0.5679028345704807,45.34893743784515,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.2496465505931635,13.419584492349555,False,10.075208833708192,0.0,True,18.626911508003754,0.00016193619605155179,True,50.80450789411371,0.018904345952590298,True,True,True,True,True
0.25,2.6,2200,True,0.4926046280830636,0.262178148783545,0.37189535741022817,2,0.4004203038074238,28.249476252656027,True,0.5700721178206115,45.27646327147648,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24787269931931752,13.403190257661123,False,10.075208833708192,0.0,True,18.49922379793552,8.580445529667209e-05,True,50.42210309766678,0.010071256385772873,True,True,True,True,True
0.25,2.6,2700,True,0.4941195413532319,0.26196305397124736,0.3726076132426938,2,0.4028991284005382,28.221071553404922,True,0.5709470506345953,45.24844994440331,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24718951212980855,13.396891131933053,False,10.075208833708192,0.0,True,18.448734436322063,5.701755612283762e-05,True,50.268916289370146,0.0067103774049614845,True,True,True,True,True
0.25,2.6,3200,True,0.49501436160510404,0.2618392812601872,0.3730302572240412,2,0.40436137361474117,28.20468927845238,True,0.5714633110874373,45.2322949904248,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24679578116673523,13.393270414213331,True,10.075208833708192,0.0,True,18.41925036337574,4.0616086160053666e-05,True,50.17881863381308,0.0047889183511694985,True,True,True,True,True
0.25,2.85,100,True,0.4145718945266308,0.291080262239101,0.34581002549329054,2,0.26659241726015215,41.66787159233206,True,0.5221764017285622,58.64607318609205,False,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.3307746773329183,14.719197302467995,False,10.075208833708192,0.0,True,24.429143215318327,0.0,False,73.48114393669488,2.4536036642273187,True,False,True,True,False
0.25,2.85,200,True,0.3824170759329985,0.2752255895314517,0.3224075108706666,2,0.2061528190070191,33.86564273193362,True,0.4999866549676589,50.86317150790517,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.28718653409926836,13.882191572171388,False,10.075208833708192,0.0,True,21.67789452611382,0.0,False,66.48154721458839,0.7285368355976924,True,False,True,True,False
0.25,2.85,400,True,0.42876952099954074,0.26627665129027794,0.3407040854886962,2,0.292326820530076,30.04862557045596,True,0.5312547734139694,47.06484610029602,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.2606501391448653,13.537324844186687,False,10.075208833708192,0.0,True,19.64977450703333,0.0,True,57.75262805793996,0.19881365108517982,True,True,True,True,True
0.25,2.85,800,True,0.47069560751571027,0.26292309689648374,0.3606922163047272,2,0.3643301429853102,28.707484781024302,True,0.557110632443387,45.73193797321639,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.2502286846347919,13.426694688986693,False,10.075208833708192,0.0,True,18.757769702342443,0.0,True,52.70537499278705,0.051949952867503854,True,True,True,True,True
0.25,2.85,1600,True,0.4891087358632515,0.2619077282928708,0.36993017865918765,2,0.39474124828509927,28.309551709125255,True,0.5680088537142862,45.33669751880311,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24701357126227194,13.395368356996276,False,10.075208833708192,0.0,True,18.460102292988736,0.0,True,50.76948073491886,0.013279051496596002,True,True,True,True,True
0.25,2.85,2200,True,0.4927508558194498,0.26173320039492753,0.3717847808580965,2,0.40069018824669245,28.242164446860787,True,0.5701352338388065,45.26978489848349,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24645797722138904,13.390172516457577,True,10.075208833708192,0.0,True,18.406971342140018,0.0,True,50.402078813829355,0.007066366281116916,True,True,True,True,True
0.25,2.85,2700,True,0.49422132758789705,0.2616653099644927,0.37253607734068633,2,0.40308597960406994,28.216141497465095,True,0.5709913609960436,45.243947455486065,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24624161566556327,13.388178826119294,True,10.075208833708192,0.0,True,18.386116458715836,0.0,True,50.25510158323854,0.004705607820227057,True,True,True,True,True
0.25,2.85,3200,True,0.4950891597542245,0.26162599049618335,0.37298016808447476,2,0.404498214481033,28.201142029870653,True,0.571496060086108,45.22905561465444,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.2461162462708869,13.387033714357289,True,10.075208833708192,0.0,True,18.3739872373808,0.0,True,50.168720844366064,0.003356901119945914,True,True,True,True,True
0.25,3.1,100,True,0.40373965817229973,0.2621605334324254,0.3262501675190045,2,0.25191422712397193,41.080340897435384,True,0.5123969607001029,58.07479540147221,False,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24781679894201342,13.440824913331783,False,10.075208833708192,0.0,True,19.344513560749583,0.0,True,73.35538022895416,1.7277196522064282,True,True,True,True,True
0.25,3.1,200,True,0.3804152804109213,0.2618538407171474,0.3146851991547119,2,0.20405543089705858,33.51094291174356,True,0.4977880595812394,50.51865850695095,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.2468421189021607,13.407877205506525,False,10.075208833708192,0.0,True,18.807007510714286,0.0,True,66.18229602481023,0.49855975849891876,True,True,True,True,True
0.25,3.1,400,True,0.4296436716377552,0.2616532042782562,0.3389910226197676,2,0.2945378119954991,29.91117033297399,True,0.5314459958092134,46.93141612739629,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24620302170440864,13.391816169073964,True,10.075208833708192,0.0,True,18.50442422124692,0.0,True,57.523469218297755,0.13406420371948907,True,True,True,True,True
0.25,3.1,800,True,0.47133210032433803,0.26156631250668605,0.3604327135839198,2,0.36556271674934987,28.664727211735144,True,0.5573794019473076,45.69044497763489,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24592587802868748,13.386330870743482,True,10.075208833708192,0.0,True,18.390721882339598,0.0,True,52.60528560841294,0.03476996935487185,True,True,True,True,True
0.25,3.1,1600,True,0.4893449848864991,0.2615370391491648,0.3698977958863425,2,0.3951716570801501,28.297629901966054,True,0.5681165284584354,45.32513006675215,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.2458324602445335,13.384734614948782,True,10.075208833708192,0.0,True,18.355841544497206,0.0,True,50.736421522540105,0.008854227325442915,True,True,True,True,True
0.25,3.1,2200,True,0.4928884683759638,0.26153177005399897,0.3717726952746101,2,0.40093799938488667,28.235668338193726,True,0.5701989171905288,45.26348213898745,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24581564273226836,13.384466857648276,True,10.075208833708192,0.0,True,18.349847870509397,0.0,True,50.38321387734944,0.004706871565583492,True,True,True,True,True
0.25,3.1,2700,True,0.4943169720400271,0.2615296952089951,0.3725296987146049,2,0.4032573508503545,28.211764780548588,True,0.5710359416698707,45.23970109436252,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24580902017109624,13.384363771247179,True,10.075208833708192,0.0,True,18.34752289884095,0.0,True,50.24209838126691,0.003132786332200244,True,True,True,True,True
0.25,3.1,3200,True,0.495159376027689,0.2615284862034034,0.37297642355081695,2,0.4046236236161513,28.197994571563324,True,0.5715289481277355,45.22600194348983,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.2458051611676942,13.3843044533475,True,10.075208833708192,0.0,True,18.346179494114217,0.0,True,50.159222080989956,0.0022340941358113815,True,True,True,True,True
0.25,3.35,100,True,0.3938860491805086,0.2615253619642525,0.3210853420290811,2,0.23766160411863702,40.49006457066506,True,0.5037949993854806,57.547791570188814,False,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,73.22038372896226,1.1054208518772963,True,True,True,True,True
0.25,3.35,200,True,0.3788850066854013,0.2615253619642525,0.3137815295499699,2,0.20262388582993343,33.168004809528256,True,0.49603554053431625,50.210838239519845,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,65.876830310529,0.3103154797682886,True,True,True,True,True
0.25,3.35,400,True,0.43056051028421,0.2615253619642525,0.3393968918195918,2,0.29678192085479965,29.78078132430507,True,0.5316814812330161,46.814074961875555,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,57.29532206725961,0.08227095446990731,True,True,True,True,True
0.25,3.35,800,True,0.4719481909013286,0.2615253619642525,0.3607372269787729,2,0.36676288478508146,28.6245509349979,True,0.5576335500435737,45.654242772578854,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,52.5068708449336,0.021184606015512725,True,True,True,True,True
0.25,3.35,1600,True,0.48957006971704137,0.2615253619642525,0.3700119595843079,2,0.39558654865489323,28.286480775484875,True,0.5682156182725069,45.31507737945871,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.704116794698805,0.005375238069928431,True,True,True,True,True
0.25,3.35,2200,True,0.4930191605358954,0.2615253619642525,0.37183930135547477,2,0.4011763635278481,28.229601097998508,True,0.5702572320081613,45.258010624351854,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.364810672966414,0.002854633007690407,True,True,True,True,True
0.25,3.35,2700,True,0.4944076764577886,0.2615253619642525,0.37257601799696627,2,0.4034220278317638,28.207679616789125,True,0.5710766748352505,45.23601672746707,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.22942404309712,0.0018990509771027449,True,True,True,True,True
0.25,3.35,3200,True,0.4952259033906832,0.2615253619642525,0.3730104383606004,2,0.4047440565822774,28.195058067144114,True,0.5715589553489288,45.22335338541415,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,50.14996887058316,0.0013538215865066727,True,True,True,True,True
0.25,3.6,100,True,0.3844885586282406,0.2615253619642525,0.3164962711577006,2,0.22402036352982863,39.89829389976343,True,0.495457142602675,56.99034200606201,False,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,73.07803614970268,0.6226032189352775,True,True,True,True,True
0.25,3.6,200,True,0.37773184205096666,0.2615253619642525,0.31322491403144564,2,0.2018550430468684,32.83794862261596,True,0.4945879402037414,49.90055218645444,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,65.5705715479628,0.17052476355412918,True,True,True,True,True
0.25,3.6,400,True,0.4315493571183261,0.2615253619642525,0.33989887911262107,2,0.29904768881098837,29.65781866586737,True,0.5320152019212302,46.69860590788849,True,0.11587726396845824,8.431715672049059,True,0.3624137548797499,9.162252705580592,False,0.24579518876647016,13.38415481593147,True,10.075208833708192,0.0,True,18.34276380018501,0.0,True,57.07224733869099,0.044642219692854784,True,True,True,True,True
