marker,specie,pulse_Gt,component,horizon,n_draws,base_med_cm,pulse_med_cm,paired_med_cm,diff_of_med_cm,paired_mean_cm,paired_p05_cm,paired_p95_cm,per_unit_cm,se_mean_cm,p_fired,smooth_term_cm,premium_cm
VL,CH4,0.01,glaciers,2100,2000,7.317448662621313,7.318516582148289,0.0012029648797309278,0.0010679195269762687,0.0012441273433322904,0.0007655641697089877,0.001851919576843386,0.12029648797309278,7.625678464115877e-6,0.003978596908442331,0.0012377919045197746,6.174256639908547e-6
VL,CH4,0.01,glaciers,2150,2000,8.82099448963426,8.82207485736445,0.0009739032674414005,0.0010803677301911563,0.001003532978613285,0.000628697687492874,0.0014696908356777172,0.09739032674414005,5.875843989641065e-6,0.004791914387633769,0.0009974560159502713,5.820400611597902e-6
VL,CH4,0.01,glaciers,2300,2000,10.386206709944577,10.387013670393598,0.000662259997433523,0.0008069604490206217,0.0006831456233810553,0.0004174310030807149,0.0010166319953593293,0.0662259997433523,4.098068838725837e-6,0.005689655172413793,0.0006786744918805793,4.361135206815121e-6
VL,CH4,0.01,gis,2100,2000,6.058161998679735,6.0592977111718,0.00103483002695004,0.0011357124920650108,0.001112385509658104,0.000691532320286381,0.0017429574465352537,0.10348300269500399,7.838998493238385e-6,0.003978596908442331,0.0011066879005023425,5.549651631732247e-6
VL,CH4,0.01,gis,2150,2000,7.154589957523799,7.155428161991047,0.0007747329437695072,0.0008382044672483602,0.0008387369005776017,0.0005013943644701868,0.0013550047400973319,0.07747329437695072,6.389196746414208e-6,0.004791914387633769,0.0008327171337890921,5.615008922025429e-6
VL,CH4,0.01,gis,2300,2000,7.754813565272688,7.755259552895772,0.00043356645210401723,0.000445987623084676,0.00047828594741973116,0.00025000688568495023,0.0008574465291957267,0.04335664521040172,4.422992283416904e-6,0.005689655172413793,0.00047377367433684985,4.1750952642899875e-6
VL,CH4,0.01,ais,2100,2000,4.303201072410232,4.303767825675817,0.0005581343269054351,0.0005667532655850849,0.005123798578968426,0.0002356503150430456,0.0012604450012704493,0.05581343269054351,0.001543455334009887,0.003978596908442331,0.0006185112737924557,0.003983557853696878
VL,CH4,0.01,ais,2150,2000,6.438603056184421,6.439084368110436,0.000634618352918892,0.0004813119260145271,0.006486987241638781,0.0002613707600006343,0.0015152257468245445,0.0634618352918892,0.0017144405900600813,0.004791914387633769,0.0007159894954151637,0.004609715330432597
VL,CH4,0.01,ais,2300,2000,11.84401582258521,11.844580150394027,0.0007163070659297333,0.000564327808817211,0.007972357855369526,0.00028718692224360964,0.0018616106701648148,0.07163070659297333,0.0019948271923898304,0.005689655172413793,0.0008476625034329071,0.005791916513602838
VL,CH4,0.01,te,2100,2000,14.367720451390163,14.36982388448753,0.0021351919909520234,0.002103433097367713,0.002193812252292956,0.0013902442679228242,0.0032094563556617217,0.21351919909520234,1.2693394642471658e-5,0.003978596908442331,0.0021822375128917187,1.124361195727416e-5
VL,CH4,0.01,te,2150,2000,17.281050314208528,17.28285160668617,0.0017128697977675245,0.0018012924776407147,0.0017819202915165624,0.0010434158601590581,0.0027592540449525413,0.17128697977675245,1.1902617115665734e-5,0.004791914387633769,0.0017697463074711193,1.143852611267863e-5
VL,CH4,0.01,te,2300,2000,18.60571270153607,18.60641959857429,0.0009470904927351143,0.0007068970382206885,0.0009925094517081968,0.0003540063735736787,0.0018158575983530767,0.09470904927351143,9.904718162646033e-6,0.005689655172413793,0.0009845926066096911,7.489523513174463e-6
VL,CH4,0.01,lws,2100,2000,2.596380650083528,2.596380650083528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003978596908442331,0.0,0.0
VL,CH4,0.01,lws,2150,2000,4.2307986469202445,4.2307986469202445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004791914387633769,0.0,0.0
VL,CH4,0.01,lws,2300,2000,8.483616077316128,8.483616077316128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005689655172413793,0.0,0.0
VL,CH4,0.01,total,2100,2000,34.91256687529028,34.91828360521523,0.004942803019172715,0.005716729924948538,0.009674123684251863,0.003539059435121672,0.0075930515882973275,0.49428030191727146,0.0015456256089255076,0.003978596908442331,0.005145228591706368,0.004006525373925804
VL,CH4,0.01,total,2150,2000,44.15969349828316,44.16305116121409,0.004132089891719204,0.0033576629309308714,0.01011117741234609,0.002901705007507971,0.006578711558550764,0.4132089891719204,0.001716647466995216,0.004791914387633769,0.004315908952625484,0.004632589266078918
VL,CH4,0.01,total,2300,2000,57.54832378389408,57.55134426224603,0.0027998690717367936,0.0030204783519565126,0.010126298877878288,0.001779474528236591,0.004967771370014871,0.27998690717367936,0.001996126236751716,0.005689655172413793,0.00298470327625982,0.005807942267587104
